,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
0,2021,E01023690,2021 super output areas - lower layer,151,Arrived 2014 to 2016,56
1,2021,E01023690,2021 super output areas - lower layer,151,Arrived 2017 to 2019,50
2,2021,E01023690,2021 super output areas - lower layer,151,Arrived 2020 to 2021,27
3,2021,E01023691,2021 super output areas - lower layer,151,Total: All usual residents,1479
4,2021,E01023691,2021 super output areas - lower layer,151,Born in the UK,1316
5,2021,E01023691,2021 super output areas - lower layer,151,Arrived before 1951,6
6,2021,E01023691,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
7,2021,E01023691,2021 super output areas - lower layer,151,Arrived 1961 to 1970,10
8,2021,E01023691,2021 super output areas - lower layer,151,Arrived 1971 to 1980,20
9,2021,E01023691,2021 super output areas - lower layer,151,Arrived 1981 to 1990,25
10,2021,E01023691,2021 super output areas - lower layer,151,Arrived 1991 to 2000,31
11,2021,E01023691,2021 super output areas - lower layer,151,Arrived 2001 to 2010,35
12,2021,E01023691,2021 super output areas - lower layer,151,Arrived 2011 to 2013,5
13,2021,E01023691,2021 super output areas - lower layer,151,Arrived 2014 to 2016,9
14,2021,E01023691,2021 super output areas - lower layer,151,Arrived 2017 to 2019,16
15,2021,E01023691,2021 super output areas - lower layer,151,Arrived 2020 to 2021,2
16,2021,E01023692,2021 super output areas - lower layer,151,Total: All usual residents,1250
17,2021,E01023692,2021 super output areas - lower layer,151,Born in the UK,1090
18,2021,E01023692,2021 super output areas - lower layer,151,Arrived before 1951,0
19,2021,E01023692,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
20,2021,E01023692,2021 super output areas - lower layer,151,Arrived 1961 to 1970,14
21,2021,E01023692,2021 super output areas - lower layer,151,Arrived 1971 to 1980,6
22,2021,E01023692,2021 super output areas - lower layer,151,Arrived 1981 to 1990,15
23,2021,E01023692,2021 super output areas - lower layer,151,Arrived 1991 to 2000,16
24,2021,E01023692,2021 super output areas - lower layer,151,Arrived 2001 to 2010,45
25,2021,E01023692,2021 super output areas - lower layer,151,Arrived 2011 to 2013,16
26,2021,E01023692,2021 super output areas - lower layer,151,Arrived 2014 to 2016,24
27,2021,E01023692,2021 super output areas - lower layer,151,Arrived 2017 to 2019,16
28,2021,E01023692,2021 super output areas - lower layer,151,Arrived 2020 to 2021,4
29,2021,E01023693,2021 super output areas - lower layer,151,Total: All usual residents,1520
30,2021,E01023693,2021 super output areas - lower layer,151,Born in the UK,1293
31,2021,E01023693,2021 super output areas - lower layer,151,Arrived before 1951,3
32,2021,E01023693,2021 super output areas - lower layer,151,Arrived 1951 to 1960,5
33,2021,E01023693,2021 super output areas - lower layer,151,Arrived 1961 to 1970,18
34,2021,E01023693,2021 super output areas - lower layer,151,Arrived 1971 to 1980,14
35,2021,E01023693,2021 super output areas - lower layer,151,Arrived 1981 to 1990,17
36,2021,E01023693,2021 super output areas - lower layer,151,Arrived 1991 to 2000,30
37,2021,E01023693,2021 super output areas - lower layer,151,Arrived 2001 to 2010,52
38,2021,E01023693,2021 super output areas - lower layer,151,Arrived 2011 to 2013,14
39,2021,E01023693,2021 super output areas - lower layer,151,Arrived 2014 to 2016,35
40,2021,E01023693,2021 super output areas - lower layer,151,Arrived 2017 to 2019,15
41,2021,E01023693,2021 super output areas - lower layer,151,Arrived 2020 to 2021,24
42,2021,E01023694,2021 super output areas - lower layer,151,Total: All usual residents,1747
43,2021,E01023694,2021 super output areas - lower layer,151,Born in the UK,1510
44,2021,E01023694,2021 super output areas - lower layer,151,Arrived before 1951,3
45,2021,E01023694,2021 super output areas - lower layer,151,Arrived 1951 to 1960,9
46,2021,E01023694,2021 super output areas - lower layer,151,Arrived 1961 to 1970,17
47,2021,E01023694,2021 super output areas - lower layer,151,Arrived 1971 to 1980,22
48,2021,E01023694,2021 super output areas - lower layer,151,Arrived 1981 to 1990,17
49,2021,E01023694,2021 super output areas - lower layer,151,Arrived 1991 to 2000,35
50,2021,E01023694,2021 super output areas - lower layer,151,Arrived 2001 to 2010,62
51,2021,E01023694,2021 super output areas - lower layer,151,Arrived 2011 to 2013,26
52,2021,E01023694,2021 super output areas - lower layer,151,Arrived 2014 to 2016,23
53,2021,E01023694,2021 super output areas - lower layer,151,Arrived 2017 to 2019,23
54,2021,E01023694,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
55,2021,E01023685,2021 super output areas - lower layer,151,Total: All usual residents,1734
56,2021,E01023685,2021 super output areas - lower layer,151,Born in the UK,1475
57,2021,E01023685,2021 super output areas - lower layer,151,Arrived before 1951,4
58,2021,E01023685,2021 super output areas - lower layer,151,Arrived 1951 to 1960,5
59,2021,E01023685,2021 super output areas - lower layer,151,Arrived 1961 to 1970,11
60,2021,E01023685,2021 super output areas - lower layer,151,Arrived 1971 to 1980,19
61,2021,E01023685,2021 super output areas - lower layer,151,Arrived 1981 to 1990,14
62,2021,E01023685,2021 super output areas - lower layer,151,Arrived 1991 to 2000,46
63,2021,E01023685,2021 super output areas - lower layer,151,Arrived 2001 to 2010,70
64,2021,E01023685,2021 super output areas - lower layer,151,Arrived 2011 to 2013,11
65,2021,E01023685,2021 super output areas - lower layer,151,Arrived 2014 to 2016,43
66,2021,E01023685,2021 super output areas - lower layer,151,Arrived 2017 to 2019,20
67,2021,E01023685,2021 super output areas - lower layer,151,Arrived 2020 to 2021,16
68,2021,E01023686,2021 super output areas - lower layer,151,Total: All usual residents,1593
69,2021,E01023686,2021 super output areas - lower layer,151,Born in the UK,1395
70,2021,E01023686,2021 super output areas - lower layer,151,Arrived before 1951,5
71,2021,E01023686,2021 super output areas - lower layer,151,Arrived 1951 to 1960,12
72,2021,E01023686,2021 super output areas - lower layer,151,Arrived 1961 to 1970,8
73,2021,E01023686,2021 super output areas - lower layer,151,Arrived 1971 to 1980,14
74,2021,E01023686,2021 super output areas - lower layer,151,Arrived 1981 to 1990,12
75,2021,E01023686,2021 super output areas - lower layer,151,Arrived 1991 to 2000,35
76,2021,E01023686,2021 super output areas - lower layer,151,Arrived 2001 to 2010,57
77,2021,E01023686,2021 super output areas - lower layer,151,Arrived 2011 to 2013,12
78,2021,E01023686,2021 super output areas - lower layer,151,Arrived 2014 to 2016,18
79,2021,E01023686,2021 super output areas - lower layer,151,Arrived 2017 to 2019,24
80,2021,E01023686,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
81,2021,E01023687,2021 super output areas - lower layer,151,Total: All usual residents,1518
82,2021,E01023687,2021 super output areas - lower layer,151,Born in the UK,1308
83,2021,E01023687,2021 super output areas - lower layer,151,Arrived before 1951,3
84,2021,E01023687,2021 super output areas - lower layer,151,Arrived 1951 to 1960,5
85,2021,E01023687,2021 super output areas - lower layer,151,Arrived 1961 to 1970,5
86,2021,E01023687,2021 super output areas - lower layer,151,Arrived 1971 to 1980,8
87,2021,E01023687,2021 super output areas - lower layer,151,Arrived 1981 to 1990,26
88,2021,E01023687,2021 super output areas - lower layer,151,Arrived 1991 to 2000,39
89,2021,E01023687,2021 super output areas - lower layer,151,Arrived 2001 to 2010,70
90,2021,E01023687,2021 super output areas - lower layer,151,Arrived 2011 to 2013,16
91,2021,E01023687,2021 super output areas - lower layer,151,Arrived 2014 to 2016,14
92,2021,E01023687,2021 super output areas - lower layer,151,Arrived 2017 to 2019,15
93,2021,E01023687,2021 super output areas - lower layer,151,Arrived 2020 to 2021,9
94,2021,E01023688,2021 super output areas - lower layer,151,Total: All usual residents,1542
95,2021,E01023688,2021 super output areas - lower layer,151,Born in the UK,1291
96,2021,E01023688,2021 super output areas - lower layer,151,Arrived before 1951,2
97,2021,E01023688,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
98,2021,E01023688,2021 super output areas - lower layer,151,Arrived 1961 to 1970,8
99,2021,E01023688,2021 super output areas - lower layer,151,Arrived 1971 to 1980,13
100,2021,E01023688,2021 super output areas - lower layer,151,Arrived 1981 to 1990,19
101,2021,E01023688,2021 super output areas - lower layer,151,Arrived 1991 to 2000,37
102,2021,E01023688,2021 super output areas - lower layer,151,Arrived 2001 to 2010,72
103,2021,E01023688,2021 super output areas - lower layer,151,Arrived 2011 to 2013,27
104,2021,E01023688,2021 super output areas - lower layer,151,Arrived 2014 to 2016,18
105,2021,E01023688,2021 super output areas - lower layer,151,Arrived 2017 to 2019,20
106,2021,E01023688,2021 super output areas - lower layer,151,Arrived 2020 to 2021,31
107,2021,E01023689,2021 super output areas - lower layer,151,Total: All usual residents,1499
108,2021,E01023689,2021 super output areas - lower layer,151,Born in the UK,1285
109,2021,E01023689,2021 super output areas - lower layer,151,Arrived before 1951,3
