,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_19_NAME,OBS_VALUE
0,2021,E01005253,2021 super output areas - lower layer,151,Aged 30 to 34 years,99
1,2021,E01005253,2021 super output areas - lower layer,151,Aged 35 to 39 years,124
2,2021,E01005253,2021 super output areas - lower layer,151,Aged 40 to 44 years,115
3,2021,E01005253,2021 super output areas - lower layer,151,Aged 45 to 49 years,85
4,2021,E01005253,2021 super output areas - lower layer,151,Aged 50 to 54 years,141
5,2021,E01005253,2021 super output areas - lower layer,151,Aged 55 to 59 years,91
6,2021,E01005253,2021 super output areas - lower layer,151,Aged 60 to 64 years,84
7,2021,E01005253,2021 super output areas - lower layer,151,Aged 65 to 69 years,49
8,2021,E01005253,2021 super output areas - lower layer,151,Aged 70 to 74 years,52
9,2021,E01005253,2021 super output areas - lower layer,151,Aged 75 to 79 years,46
10,2021,E01005253,2021 super output areas - lower layer,151,Aged 80 to 84 years,28
11,2021,E01005253,2021 super output areas - lower layer,151,Aged 85 years and over,18
12,2021,E01005254,2021 super output areas - lower layer,151,Total,1607
13,2021,E01005254,2021 super output areas - lower layer,151,Aged 4 years and under,88
14,2021,E01005254,2021 super output areas - lower layer,151,Aged 5 to 9 years,85
15,2021,E01005254,2021 super output areas - lower layer,151,Aged 10 to 14 years,94
16,2021,E01005254,2021 super output areas - lower layer,151,Aged 15 to 19 years,84
17,2021,E01005254,2021 super output areas - lower layer,151,Aged 20 to 24 years,94
18,2021,E01005254,2021 super output areas - lower layer,151,Aged 25 to 29 years,137
19,2021,E01005254,2021 super output areas - lower layer,151,Aged 30 to 34 years,116
20,2021,E01005254,2021 super output areas - lower layer,151,Aged 35 to 39 years,101
21,2021,E01005254,2021 super output areas - lower layer,151,Aged 40 to 44 years,96
22,2021,E01005254,2021 super output areas - lower layer,151,Aged 45 to 49 years,105
23,2021,E01005254,2021 super output areas - lower layer,151,Aged 50 to 54 years,139
24,2021,E01005254,2021 super output areas - lower layer,151,Aged 55 to 59 years,137
25,2021,E01005254,2021 super output areas - lower layer,151,Aged 60 to 64 years,83
26,2021,E01005254,2021 super output areas - lower layer,151,Aged 65 to 69 years,80
27,2021,E01005254,2021 super output areas - lower layer,151,Aged 70 to 74 years,62
28,2021,E01005254,2021 super output areas - lower layer,151,Aged 75 to 79 years,38
29,2021,E01005254,2021 super output areas - lower layer,151,Aged 80 to 84 years,41
30,2021,E01005254,2021 super output areas - lower layer,151,Aged 85 years and over,27
31,2021,E01005164,2021 super output areas - lower layer,151,Total,2341
32,2021,E01005164,2021 super output areas - lower layer,151,Aged 4 years and under,238
33,2021,E01005164,2021 super output areas - lower layer,151,Aged 5 to 9 years,221
34,2021,E01005164,2021 super output areas - lower layer,151,Aged 10 to 14 years,205
35,2021,E01005164,2021 super output areas - lower layer,151,Aged 15 to 19 years,147
36,2021,E01005164,2021 super output areas - lower layer,151,Aged 20 to 24 years,137
37,2021,E01005164,2021 super output areas - lower layer,151,Aged 25 to 29 years,156
38,2021,E01005164,2021 super output areas - lower layer,151,Aged 30 to 34 years,232
39,2021,E01005164,2021 super output areas - lower layer,151,Aged 35 to 39 years,195
40,2021,E01005164,2021 super output areas - lower layer,151,Aged 40 to 44 years,190
41,2021,E01005164,2021 super output areas - lower layer,151,Aged 45 to 49 years,150
