,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_19_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total,2284
1,2021,E01011954,2021 super output areas - lower layer,151,Aged 4 years and under,166
2,2021,E01011954,2021 super output areas - lower layer,151,Aged 5 to 9 years,169
3,2021,E01011954,2021 super output areas - lower layer,151,Aged 10 to 14 years,163
4,2021,E01011954,2021 super output areas - lower layer,151,Aged 15 to 19 years,129
5,2021,E01011954,2021 super output areas - lower layer,151,Aged 20 to 24 years,144
6,2021,E01011954,2021 super output areas - lower layer,151,Aged 25 to 29 years,153
7,2021,E01011954,2021 super output areas - lower layer,151,Aged 30 to 34 years,171
8,2021,E01011954,2021 super output areas - lower layer,151,Aged 35 to 39 years,138
9,2021,E01011954,2021 super output areas - lower layer,151,Aged 40 to 44 years,131
10,2021,E01011954,2021 super output areas - lower layer,151,Aged 45 to 49 years,127
11,2021,E01011954,2021 super output areas - lower layer,151,Aged 50 to 54 years,166
12,2021,E01011954,2021 super output areas - lower layer,151,Aged 55 to 59 years,161
13,2021,E01011954,2021 super output areas - lower layer,151,Aged 60 to 64 years,141
14,2021,E01011954,2021 super output areas - lower layer,151,Aged 65 to 69 years,95
15,2021,E01011954,2021 super output areas - lower layer,151,Aged 70 to 74 years,91
16,2021,E01011954,2021 super output areas - lower layer,151,Aged 75 to 79 years,46
17,2021,E01011954,2021 super output areas - lower layer,151,Aged 80 to 84 years,51
18,2021,E01011954,2021 super output areas - lower layer,151,Aged 85 years and over,42
19,2021,E01011969,2021 super output areas - lower layer,151,Total,1347
20,2021,E01011969,2021 super output areas - lower layer,151,Aged 4 years and under,61
21,2021,E01011969,2021 super output areas - lower layer,151,Aged 5 to 9 years,54
22,2021,E01011969,2021 super output areas - lower layer,151,Aged 10 to 14 years,59
23,2021,E01011969,2021 super output areas - lower layer,151,Aged 15 to 19 years,66
24,2021,E01011969,2021 super output areas - lower layer,151,Aged 20 to 24 years,63
25,2021,E01011969,2021 super output areas - lower layer,151,Aged 25 to 29 years,42
26,2021,E01011969,2021 super output areas - lower layer,151,Aged 30 to 34 years,75
27,2021,E01011969,2021 super output areas - lower layer,151,Aged 35 to 39 years,74
28,2021,E01011969,2021 super output areas - lower layer,151,Aged 40 to 44 years,56
29,2021,E01011969,2021 super output areas - lower layer,151,Aged 45 to 49 years,63
30,2021,E01011969,2021 super output areas - lower layer,151,Aged 50 to 54 years,105
31,2021,E01011969,2021 super output areas - lower layer,151,Aged 55 to 59 years,91
32,2021,E01011969,2021 super output areas - lower layer,151,Aged 60 to 64 years,117
33,2021,E01011969,2021 super output areas - lower layer,151,Aged 65 to 69 years,107
34,2021,E01011969,2021 super output areas - lower layer,151,Aged 70 to 74 years,115
35,2021,E01011969,2021 super output areas - lower layer,151,Aged 75 to 79 years,82
36,2021,E01011969,2021 super output areas - lower layer,151,Aged 80 to 84 years,65
37,2021,E01011969,2021 super output areas - lower layer,151,Aged 85 years and over,52
38,2021,E01011970,2021 super output areas - lower layer,151,Total,1066
39,2021,E01011970,2021 super output areas - lower layer,151,Aged 4 years and under,41
40,2021,E01011970,2021 super output areas - lower layer,151,Aged 5 to 9 years,42
41,2021,E01011970,2021 super output areas - lower layer,151,Aged 10 to 14 years,35
42,2021,E01011970,2021 super output areas - lower layer,151,Aged 15 to 19 years,44
43,2021,E01011970,2021 super output areas - lower layer,151,Aged 20 to 24 years,53
44,2021,E01011970,2021 super output areas - lower layer,151,Aged 25 to 29 years,65
45,2021,E01011970,2021 super output areas - lower layer,151,Aged 30 to 34 years,56
46,2021,E01011970,2021 super output areas - lower layer,151,Aged 35 to 39 years,50
47,2021,E01011970,2021 super output areas - lower layer,151,Aged 40 to 44 years,39
48,2021,E01011970,2021 super output areas - lower layer,151,Aged 45 to 49 years,62
49,2021,E01011970,2021 super output areas - lower layer,151,Aged 50 to 54 years,80
50,2021,E01011970,2021 super output areas - lower layer,151,Aged 55 to 59 years,99
51,2021,E01011970,2021 super output areas - lower layer,151,Aged 60 to 64 years,89
52,2021,E01011970,2021 super output areas - lower layer,151,Aged 65 to 69 years,106
53,2021,E01011970,2021 super output areas - lower layer,151,Aged 70 to 74 years,103
54,2021,E01011970,2021 super output areas - lower layer,151,Aged 75 to 79 years,51
55,2021,E01011970,2021 super output areas - lower layer,151,Aged 80 to 84 years,36
