,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All usual residents,2283
1,2021,E01011954,2021 super output areas - lower layer,151,Europe,2256
2,2021,E01011954,2021 super output areas - lower layer,151,Europe: United Kingdom,2232
3,2021,E01011954,2021 super output areas - lower layer,151,Europe: EU countries,20
4,2021,E01011954,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,9
5,2021,E01011954,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,8
6,2021,E01011954,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,1
7,2021,E01011954,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,2
8,2021,E01011954,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,4
9,2021,E01011954,2021 super output areas - lower layer,151,Africa,6
10,2021,E01011954,2021 super output areas - lower layer,151,Middle East and Asia,16
11,2021,E01011954,2021 super output areas - lower layer,151,The Americas and the Caribbean,1
12,2021,E01011954,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,4
13,2021,E01011954,2021 super output areas - lower layer,151,British Overseas,0
14,2021,E01011969,2021 super output areas - lower layer,151,Total: All usual residents,1344
15,2021,E01011969,2021 super output areas - lower layer,151,Europe,1333
16,2021,E01011969,2021 super output areas - lower layer,151,Europe: United Kingdom,1324
17,2021,E01011969,2021 super output areas - lower layer,151,Europe: EU countries,9
18,2021,E01011969,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,6
19,2021,E01011969,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,2
20,2021,E01011969,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
21,2021,E01011969,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
22,2021,E01011969,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,0
23,2021,E01011969,2021 super output areas - lower layer,151,Africa,1
24,2021,E01011969,2021 super output areas - lower layer,151,Middle East and Asia,8
25,2021,E01011969,2021 super output areas - lower layer,151,The Americas and the Caribbean,0
26,2021,E01011969,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
27,2021,E01011969,2021 super output areas - lower layer,151,British Overseas,0
28,2021,E01011970,2021 super output areas - lower layer,151,Total: All usual residents,1070
29,2021,E01011970,2021 super output areas - lower layer,151,Europe,1059
30,2021,E01011970,2021 super output areas - lower layer,151,Europe: United Kingdom,1050
31,2021,E01011970,2021 super output areas - lower layer,151,Europe: EU countries,8
32,2021,E01011970,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,6
33,2021,E01011970,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,2
34,2021,E01011970,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
35,2021,E01011970,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
36,2021,E01011970,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,1
37,2021,E01011970,2021 super output areas - lower layer,151,Africa,0
38,2021,E01011970,2021 super output areas - lower layer,151,Middle East and Asia,8
39,2021,E01011970,2021 super output areas - lower layer,151,The Americas and the Caribbean,1
40,2021,E01011970,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
41,2021,E01011970,2021 super output areas - lower layer,151,British Overseas,0
42,2021,E01011971,2021 super output areas - lower layer,151,Total: All usual residents,1323
43,2021,E01011971,2021 super output areas - lower layer,151,Europe,1316
44,2021,E01011971,2021 super output areas - lower layer,151,Europe: United Kingdom,1311
45,2021,E01011971,2021 super output areas - lower layer,151,Europe: EU countries,4
46,2021,E01011971,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,2
47,2021,E01011971,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,2
48,2021,E01011971,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
49,2021,E01011971,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
50,2021,E01011971,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,1
51,2021,E01011971,2021 super output areas - lower layer,151,Africa,2
52,2021,E01011971,2021 super output areas - lower layer,151,Middle East and Asia,3
53,2021,E01011971,2021 super output areas - lower layer,151,The Americas and the Caribbean,2
54,2021,E01011971,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,0
55,2021,E01011971,2021 super output areas - lower layer,151,British Overseas,0
56,2021,E01033465,2021 super output areas - lower layer,151,Total: All usual residents,1955
57,2021,E01033465,2021 super output areas - lower layer,151,Europe,1931
58,2021,E01033465,2021 super output areas - lower layer,151,Europe: United Kingdom,1909
59,2021,E01033465,2021 super output areas - lower layer,151,Europe: EU countries,19
60,2021,E01033465,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,7
61,2021,E01033465,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,7
62,2021,E01033465,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,3
