,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
75,2021,E01026040,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
76,2021,E01026040,2021 super output areas - lower layer,151,Arrived 1961 to 1970,6
77,2021,E01026040,2021 super output areas - lower layer,151,Arrived 1971 to 1980,4
78,2021,E01026040,2021 super output areas - lower layer,151,Arrived 1981 to 1990,4
79,2021,E01026040,2021 super output areas - lower layer,151,Arrived 1991 to 2000,10
80,2021,E01026040,2021 super output areas - lower layer,151,Arrived 2001 to 2010,101
81,2021,E01026040,2021 super output areas - lower layer,151,Arrived 2011 to 2013,50
82,2021,E01026040,2021 super output areas - lower layer,151,Arrived 2014 to 2016,56
83,2021,E01026040,2021 super output areas - lower layer,151,Arrived 2017 to 2019,24
84,2021,E01026040,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
85,2021,E01026031,2021 super output areas - lower layer,151,Total: All usual residents,1641
86,2021,E01026031,2021 super output areas - lower layer,151,Born in the UK,1307
87,2021,E01026031,2021 super output areas - lower layer,151,Arrived before 1951,0
88,2021,E01026031,2021 super output areas - lower layer,151,Arrived 1951 to 1960,1
89,2021,E01026031,2021 super output areas - lower layer,151,Arrived 1961 to 1970,9
90,2021,E01026031,2021 super output areas - lower layer,151,Arrived 1971 to 1980,4
91,2021,E01026031,2021 super output areas - lower layer,151,Arrived 1981 to 1990,2
92,2021,E01026031,2021 super output areas - lower layer,151,Arrived 1991 to 2000,7
93,2021,E01026031,2021 super output areas - lower layer,151,Arrived 2001 to 2010,143
94,2021,E01026031,2021 super output areas - lower layer,151,Arrived 2011 to 2013,72
95,2021,E01026031,2021 super output areas - lower layer,151,Arrived 2014 to 2016,54
96,2021,E01026031,2021 super output areas - lower layer,151,Arrived 2017 to 2019,28
97,2021,E01026031,2021 super output areas - lower layer,151,Arrived 2020 to 2021,14
98,2021,E01026035,2021 super output areas - lower layer,151,Total: All usual residents,2518
99,2021,E01026035,2021 super output areas - lower layer,151,Born in the UK,2177
100,2021,E01026035,2021 super output areas - lower layer,151,Arrived before 1951,3
101,2021,E01026035,2021 super output areas - lower layer,151,Arrived 1951 to 1960,5
102,2021,E01026035,2021 super output areas - lower layer,151,Arrived 1961 to 1970,16
103,2021,E01026035,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
104,2021,E01026035,2021 super output areas - lower layer,151,Arrived 1981 to 1990,10
105,2021,E01026035,2021 super output areas - lower layer,151,Arrived 1991 to 2000,21
106,2021,E01026035,2021 super output areas - lower layer,151,Arrived 2001 to 2010,150
107,2021,E01026035,2021 super output areas - lower layer,151,Arrived 2011 to 2013,48
108,2021,E01026035,2021 super output areas - lower layer,151,Arrived 2014 to 2016,51
109,2021,E01026035,2021 super output areas - lower layer,151,Arrived 2017 to 2019,19
110,2021,E01026035,2021 super output areas - lower layer,151,Arrived 2020 to 2021,13
111,2021,E01026039,2021 super output areas - lower layer,151,Total: All usual residents,1193
112,2021,E01026039,2021 super output areas - lower layer,151,Born in the UK,1068
113,2021,E01026039,2021 super output areas - lower layer,151,Arrived before 1951,0
114,2021,E01026039,2021 super output areas - lower layer,151,Arrived 1951 to 1960,5
115,2021,E01026039,2021 super output areas - lower layer,151,Arrived 1961 to 1970,5
116,2021,E01026039,2021 super output areas - lower layer,151,Arrived 1971 to 1980,1
117,2021,E01026039,2021 super output areas - lower layer,151,Arrived 1981 to 1990,1
118,2021,E01026039,2021 super output areas - lower layer,151,Arrived 1991 to 2000,6
119,2021,E01026039,2021 super output areas - lower layer,151,Arrived 2001 to 2010,46
120,2021,E01026039,2021 super output areas - lower layer,151,Arrived 2011 to 2013,27
121,2021,E01026039,2021 super output areas - lower layer,151,Arrived 2014 to 2016,19
122,2021,E01026039,2021 super output areas - lower layer,151,Arrived 2017 to 2019,14
123,2021,E01026039,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
124,2021,E01034683,2021 super output areas - lower layer,151,Total: All usual residents,1543
125,2021,E01034683,2021 super output areas - lower layer,151,Born in the UK,1236
126,2021,E01034683,2021 super output areas - lower layer,151,Arrived before 1951,1
127,2021,E01034683,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
128,2021,E01034683,2021 super output areas - lower layer,151,Arrived 1961 to 1970,5
129,2021,E01034683,2021 super output areas - lower layer,151,Arrived 1971 to 1980,2
130,2021,E01034683,2021 super output areas - lower layer,151,Arrived 1981 to 1990,6
131,2021,E01034683,2021 super output areas - lower layer,151,Arrived 1991 to 2000,12
132,2021,E01034683,2021 super output areas - lower layer,151,Arrived 2001 to 2010,117
133,2021,E01034683,2021 super output areas - lower layer,151,Arrived 2011 to 2013,45
134,2021,E01034683,2021 super output areas - lower layer,151,Arrived 2014 to 2016,62
135,2021,E01034683,2021 super output areas - lower layer,151,Arrived 2017 to 2019,39
136,2021,E01034683,2021 super output areas - lower layer,151,Arrived 2020 to 2021,16
137,2021,E01034684,2021 super output areas - lower layer,151,Total: All usual residents,1457
138,2021,E01034684,2021 super output areas - lower layer,151,Born in the UK,1122
139,2021,E01034684,2021 super output areas - lower layer,151,Arrived before 1951,0
140,2021,E01034684,2021 super output areas - lower layer,151,Arrived 1951 to 1960,1
141,2021,E01034684,2021 super output areas - lower layer,151,Arrived 1961 to 1970,3
142,2021,E01034684,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
143,2021,E01034684,2021 super output areas - lower layer,151,Arrived 1981 to 1990,2
144,2021,E01034684,2021 super output areas - lower layer,151,Arrived 1991 to 2000,9
145,2021,E01034684,2021 super output areas - lower layer,151,Arrived 2001 to 2010,146
146,2021,E01034684,2021 super output areas - lower layer,151,Arrived 2011 to 2013,50
147,2021,E01034684,2021 super output areas - lower layer,151,Arrived 2014 to 2016,70
148,2021,E01034684,2021 super output areas - lower layer,151,Arrived 2017 to 2019,39
149,2021,E01034684,2021 super output areas - lower layer,151,Arrived 2020 to 2021,10
150,2021,E01026045,2021 super output areas - lower layer,151,Total: All usual residents,1882
151,2021,E01026045,2021 super output areas - lower layer,151,Born in the UK,1830
152,2021,E01026045,2021 super output areas - lower layer,151,Arrived before 1951,1
153,2021,E01026045,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
154,2021,E01026045,2021 super output areas - lower layer,151,Arrived 1961 to 1970,10
155,2021,E01026045,2021 super output areas - lower layer,151,Arrived 1971 to 1980,3
156,2021,E01026045,2021 super output areas - lower layer,151,Arrived 1981 to 1990,6
157,2021,E01026045,2021 super output areas - lower layer,151,Arrived 1991 to 2000,6
158,2021,E01026045,2021 super output areas - lower layer,151,Arrived 2001 to 2010,6
159,2021,E01026045,2021 super output areas - lower layer,151,Arrived 2011 to 2013,1
160,2021,E01026045,2021 super output areas - lower layer,151,Arrived 2014 to 2016,5
161,2021,E01026045,2021 super output areas - lower layer,151,Arrived 2017 to 2019,4
162,2021,E01026045,2021 super output areas - lower layer,151,Arrived 2020 to 2021,6
163,2021,E01026061,2021 super output areas - lower layer,151,Total: All usual residents,1122
164,2021,E01026061,2021 super output areas - lower layer,151,Born in the UK,1095
165,2021,E01026061,2021 super output areas - lower layer,151,Arrived before 1951,1
166,2021,E01026061,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
167,2021,E01026061,2021 super output areas - lower layer,151,Arrived 1961 to 1970,3
168,2021,E01026061,2021 super output areas - lower layer,151,Arrived 1971 to 1980,3
169,2021,E01026061,2021 super output areas - lower layer,151,Arrived 1981 to 1990,8
170,2021,E01026061,2021 super output areas - lower layer,151,Arrived 1991 to 2000,1
171,2021,E01026061,2021 super output areas - lower layer,151,Arrived 2001 to 2010,2
172,2021,E01026061,2021 super output areas - lower layer,151,Arrived 2011 to 2013,3
173,2021,E01026061,2021 super output areas - lower layer,151,Arrived 2014 to 2016,1
174,2021,E01026061,2021 super output areas - lower layer,151,Arrived 2017 to 2019,3
175,2021,E01026061,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
176,2021,E01026062,2021 super output areas - lower layer,151,Total: All usual residents,1151
177,2021,E01026062,2021 super output areas - lower layer,151,Born in the UK,1098
178,2021,E01026062,2021 super output areas - lower layer,151,Arrived before 1951,4
179,2021,E01026062,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
180,2021,E01026062,2021 super output areas - lower layer,151,Arrived 1961 to 1970,2
181,2021,E01026062,2021 super output areas - lower layer,151,Arrived 1971 to 1980,4
182,2021,E01026062,2021 super output areas - lower layer,151,Arrived 1981 to 1990,6
183,2021,E01026062,2021 super output areas - lower layer,151,Arrived 1991 to 2000,5
184,2021,E01026062,2021 super output areas - lower layer,151,Arrived 2001 to 2010,16
185,2021,E01026062,2021 super output areas - lower layer,151,Arrived 2011 to 2013,3
186,2021,E01026062,2021 super output areas - lower layer,151,Arrived 2014 to 2016,7
187,2021,E01026062,2021 super output areas - lower layer,151,Arrived 2017 to 2019,3
188,2021,E01026062,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
189,2021,E01026063,2021 super output areas - lower layer,151,Total: All usual residents,1552
190,2021,E01026063,2021 super output areas - lower layer,151,Born in the UK,1512
191,2021,E01026063,2021 super output areas - lower layer,151,Arrived before 1951,3
192,2021,E01026063,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
193,2021,E01026063,2021 super output areas - lower layer,151,Arrived 1961 to 1970,4
194,2021,E01026063,2021 super output areas - lower layer,151,Arrived 1971 to 1980,6
195,2021,E01026063,2021 super output areas - lower layer,151,Arrived 1981 to 1990,5
196,2021,E01026063,2021 super output areas - lower layer,151,Arrived 1991 to 2000,4
197,2021,E01026063,2021 super output areas - lower layer,151,Arrived 2001 to 2010,7
198,2021,E01026063,2021 super output areas - lower layer,151,Arrived 2011 to 2013,5
199,2021,E01026063,2021 super output areas - lower layer,151,Arrived 2014 to 2016,2
200,2021,E01026063,2021 super output areas - lower layer,151,Arrived 2017 to 2019,2
201,2021,E01026063,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
202,2021,E01026080,2021 super output areas - lower layer,151,Total: All usual residents,1973
203,2021,E01026080,2021 super output areas - lower layer,151,Born in the UK,1908
204,2021,E01026080,2021 super output areas - lower layer,151,Arrived before 1951,3
205,2021,E01026080,2021 super output areas - lower layer,151,Arrived 1951 to 1960,9
206,2021,E01026080,2021 super output areas - lower layer,151,Arrived 1961 to 1970,12
207,2021,E01026080,2021 super output areas - lower layer,151,Arrived 1971 to 1980,6
208,2021,E01026080,2021 super output areas - lower layer,151,Arrived 1981 to 1990,6
209,2021,E01026080,2021 super output areas - lower layer,151,Arrived 1991 to 2000,11
210,2021,E01026080,2021 super output areas - lower layer,151,Arrived 2001 to 2010,11
211,2021,E01026080,2021 super output areas - lower layer,151,Arrived 2011 to 2013,2
212,2021,E01026080,2021 super output areas - lower layer,151,Arrived 2014 to 2016,2
213,2021,E01026080,2021 super output areas - lower layer,151,Arrived 2017 to 2019,1
214,2021,E01026080,2021 super output areas - lower layer,151,Arrived 2020 to 2021,2
215,2021,E01026106,2021 super output areas - lower layer,151,Total: All usual residents,1218
216,2021,E01026106,2021 super output areas - lower layer,151,Born in the UK,1185
217,2021,E01026106,2021 super output areas - lower layer,151,Arrived before 1951,1
218,2021,E01026106,2021 super output areas - lower layer,151,Arrived 1951 to 1960,5
219,2021,E01026106,2021 super output areas - lower layer,151,Arrived 1961 to 1970,3
220,2021,E01026106,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
221,2021,E01026106,2021 super output areas - lower layer,151,Arrived 1981 to 1990,2
222,2021,E01026106,2021 super output areas - lower layer,151,Arrived 1991 to 2000,2
223,2021,E01026106,2021 super output areas - lower layer,151,Arrived 2001 to 2010,8
224,2021,E01026106,2021 super output areas - lower layer,151,Arrived 2011 to 2013,3
225,2021,E01026106,2021 super output areas - lower layer,151,Arrived 2014 to 2016,2
226,2021,E01026106,2021 super output areas - lower layer,151,Arrived 2017 to 2019,2
227,2021,E01026106,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
228,2021,E01026107,2021 super output areas - lower layer,151,Total: All usual residents,1299
229,2021,E01026107,2021 super output areas - lower layer,151,Born in the UK,1208
230,2021,E01026107,2021 super output areas - lower layer,151,Arrived before 1951,1
231,2021,E01026107,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
232,2021,E01026107,2021 super output areas - lower layer,151,Arrived 1961 to 1970,4
233,2021,E01026107,2021 super output areas - lower layer,151,Arrived 1971 to 1980,6
234,2021,E01026107,2021 super output areas - lower layer,151,Arrived 1981 to 1990,0
235,2021,E01026107,2021 super output areas - lower layer,151,Arrived 1991 to 2000,13
236,2021,E01026107,2021 super output areas - lower layer,151,Arrived 2001 to 2010,11
237,2021,E01026107,2021 super output areas - lower layer,151,Arrived 2011 to 2013,13
238,2021,E01026107,2021 super output areas - lower layer,151,Arrived 2014 to 2016,6
239,2021,E01026107,2021 super output areas - lower layer,151,Arrived 2017 to 2019,14
240,2021,E01026107,2021 super output areas - lower layer,151,Arrived 2020 to 2021,20
241,2021,E01026058,2021 super output areas - lower layer,151,Total: All usual residents,2313
242,2021,E01026058,2021 super output areas - lower layer,151,Born in the UK,2242
243,2021,E01026058,2021 super output areas - lower layer,151,Arrived before 1951,2
244,2021,E01026058,2021 super output areas - lower layer,151,Arrived 1951 to 1960,7
245,2021,E01026058,2021 super output areas - lower layer,151,Arrived 1961 to 1970,5
246,2021,E01026058,2021 super output areas - lower layer,151,Arrived 1971 to 1980,9
247,2021,E01026058,2021 super output areas - lower layer,151,Arrived 1981 to 1990,12
248,2021,E01026058,2021 super output areas - lower layer,151,Arrived 1991 to 2000,6
249,2021,E01026058,2021 super output areas - lower layer,151,Arrived 2001 to 2010,18
250,2021,E01026058,2021 super output areas - lower layer,151,Arrived 2011 to 2013,5
251,2021,E01026058,2021 super output areas - lower layer,151,Arrived 2014 to 2016,2
252,2021,E01026058,2021 super output areas - lower layer,151,Arrived 2017 to 2019,5
253,2021,E01026058,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
254,2021,E01026076,2021 super output areas - lower layer,151,Total: All usual residents,2265
255,2021,E01026076,2021 super output areas - lower layer,151,Born in the UK,2191
256,2021,E01026076,2021 super output areas - lower layer,151,Arrived before 1951,4
257,2021,E01026076,2021 super output areas - lower layer,151,Arrived 1951 to 1960,10
258,2021,E01026076,2021 super output areas - lower layer,151,Arrived 1961 to 1970,7
259,2021,E01026076,2021 super output areas - lower layer,151,Arrived 1971 to 1980,9
260,2021,E01026076,2021 super output areas - lower layer,151,Arrived 1981 to 1990,10
261,2021,E01026076,2021 super output areas - lower layer,151,Arrived 1991 to 2000,5
262,2021,E01026076,2021 super output areas - lower layer,151,Arrived 2001 to 2010,9
263,2021,E01026076,2021 super output areas - lower layer,151,Arrived 2011 to 2013,0
264,2021,E01026076,2021 super output areas - lower layer,151,Arrived 2014 to 2016,11
265,2021,E01026076,2021 super output areas - lower layer,151,Arrived 2017 to 2019,5
266,2021,E01026076,2021 super output areas - lower layer,151,Arrived 2020 to 2021,4
267,2021,E01026079,2021 super output areas - lower layer,151,Total: All usual residents,1938
268,2021,E01026079,2021 super output areas - lower layer,151,Born in the UK,1901
269,2021,E01026079,2021 super output areas - lower layer,151,Arrived before 1951,1
270,2021,E01026079,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
271,2021,E01026079,2021 super output areas - lower layer,151,Arrived 1961 to 1970,11
272,2021,E01026079,2021 super output areas - lower layer,151,Arrived 1971 to 1980,2
273,2021,E01026079,2021 super output areas - lower layer,151,Arrived 1981 to 1990,4
274,2021,E01026079,2021 super output areas - lower layer,151,Arrived 1991 to 2000,3
275,2021,E01026079,2021 super output areas - lower layer,151,Arrived 2001 to 2010,3
276,2021,E01026079,2021 super output areas - lower layer,151,Arrived 2011 to 2013,1
277,2021,E01026079,2021 super output areas - lower layer,151,Arrived 2014 to 2016,1
278,2021,E01026079,2021 super output areas - lower layer,151,Arrived 2017 to 2019,7
279,2021,E01026079,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
280,2021,E01026077,2021 super output areas - lower layer,151,Total: All usual residents,1525
281,2021,E01026077,2021 super output areas - lower layer,151,Born in the UK,1478
282,2021,E01026077,2021 super output areas - lower layer,151,Arrived before 1951,1
283,2021,E01026077,2021 super output areas - lower layer,151,Arrived 1951 to 1960,1
284,2021,E01026077,2021 super output areas - lower layer,151,Arrived 1961 to 1970,5
285,2021,E01026077,2021 super output areas - lower layer,151,Arrived 1971 to 1980,7
286,2021,E01026077,2021 super output areas - lower layer,151,Arrived 1981 to 1990,6
287,2021,E01026077,2021 super output areas - lower layer,151,Arrived 1991 to 2000,9
288,2021,E01026077,2021 super output areas - lower layer,151,Arrived 2001 to 2010,11
289,2021,E01026077,2021 super output areas - lower layer,151,Arrived 2011 to 2013,1
290,2021,E01026077,2021 super output areas - lower layer,151,Arrived 2014 to 2016,0
291,2021,E01026077,2021 super output areas - lower layer,151,Arrived 2017 to 2019,3
292,2021,E01026077,2021 super output areas - lower layer,151,Arrived 2020 to 2021,3
293,2021,E01026078,2021 super output areas - lower layer,151,Total: All usual residents,1091
294,2021,E01026078,2021 super output areas - lower layer,151,Born in the UK,1042
295,2021,E01026078,2021 super output areas - lower layer,151,Arrived before 1951,0
296,2021,E01026078,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
297,2021,E01026078,2021 super output areas - lower layer,151,Arrived 1961 to 1970,6
298,2021,E01026078,2021 super output areas - lower layer,151,Arrived 1971 to 1980,11
299,2021,E01026078,2021 super output areas - lower layer,151,Arrived 1981 to 1990,1
300,2021,E01026078,2021 super output areas - lower layer,151,Arrived 1991 to 2000,3
301,2021,E01026078,2021 super output areas - lower layer,151,Arrived 2001 to 2010,10
302,2021,E01026078,2021 super output areas - lower layer,151,Arrived 2011 to 2013,2
303,2021,E01026078,2021 super output areas - lower layer,151,Arrived 2014 to 2016,4
304,2021,E01026078,2021 super output areas - lower layer,151,Arrived 2017 to 2019,7
305,2021,E01026078,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
306,2021,E01026087,2021 super output areas - lower layer,151,Total: All usual residents,1492
307,2021,E01026087,2021 super output areas - lower layer,151,Born in the UK,1448
308,2021,E01026087,2021 super output areas - lower layer,151,Arrived before 1951,0
309,2021,E01026087,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
310,2021,E01026087,2021 super output areas - lower layer,151,Arrived 1961 to 1970,1
311,2021,E01026087,2021 super output areas - lower layer,151,Arrived 1971 to 1980,8
312,2021,E01026087,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
313,2021,E01026087,2021 super output areas - lower layer,151,Arrived 1991 to 2000,6
314,2021,E01026087,2021 super output areas - lower layer,151,Arrived 2001 to 2010,11
315,2021,E01026087,2021 super output areas - lower layer,151,Arrived 2011 to 2013,2
316,2021,E01026087,2021 super output areas - lower layer,151,Arrived 2014 to 2016,9
317,2021,E01026087,2021 super output areas - lower layer,151,Arrived 2017 to 2019,0
318,2021,E01026087,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
319,2021,E01026088,2021 super output areas - lower layer,151,Total: All usual residents,1397
320,2021,E01026088,2021 super output areas - lower layer,151,Born in the UK,1343
321,2021,E01026088,2021 super output areas - lower layer,151,Arrived before 1951,2
322,2021,E01026088,2021 super output areas - lower layer,151,Arrived 1951 to 1960,6
323,2021,E01026088,2021 super output areas - lower layer,151,Arrived 1961 to 1970,4
324,2021,E01026088,2021 super output areas - lower layer,151,Arrived 1971 to 1980,2
325,2021,E01026088,2021 super output areas - lower layer,151,Arrived 1981 to 1990,9
326,2021,E01026088,2021 super output areas - lower layer,151,Arrived 1991 to 2000,3
327,2021,E01026088,2021 super output areas - lower layer,151,Arrived 2001 to 2010,21
328,2021,E01026088,2021 super output areas - lower layer,151,Arrived 2011 to 2013,3
329,2021,E01026088,2021 super output areas - lower layer,151,Arrived 2014 to 2016,3
330,2021,E01026088,2021 super output areas - lower layer,151,Arrived 2017 to 2019,0
331,2021,E01026088,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
332,2021,E01026090,2021 super output areas - lower layer,151,Total: All usual residents,1352
333,2021,E01026090,2021 super output areas - lower layer,151,Born in the UK,1309
334,2021,E01026090,2021 super output areas - lower layer,151,Arrived before 1951,3
335,2021,E01026090,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
336,2021,E01026090,2021 super output areas - lower layer,151,Arrived 1961 to 1970,3
337,2021,E01026090,2021 super output areas - lower layer,151,Arrived 1971 to 1980,7
338,2021,E01026090,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
339,2021,E01026090,2021 super output areas - lower layer,151,Arrived 1991 to 2000,5
340,2021,E01026090,2021 super output areas - lower layer,151,Arrived 2001 to 2010,2
341,2021,E01026090,2021 super output areas - lower layer,151,Arrived 2011 to 2013,3
342,2021,E01026090,2021 super output areas - lower layer,151,Arrived 2014 to 2016,8
343,2021,E01026090,2021 super output areas - lower layer,151,Arrived 2017 to 2019,5
344,2021,E01026090,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
345,2021,E01026091,2021 super output areas - lower layer,151,Total: All usual residents,1150
346,2021,E01026091,2021 super output areas - lower layer,151,Born in the UK,1127
347,2021,E01026091,2021 super output areas - lower layer,151,Arrived before 1951,1
348,2021,E01026091,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
349,2021,E01026091,2021 super output areas - lower layer,151,Arrived 1961 to 1970,4
350,2021,E01026091,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
351,2021,E01026091,2021 super output areas - lower layer,151,Arrived 1981 to 1990,2
352,2021,E01026091,2021 super output areas - lower layer,151,Arrived 1991 to 2000,3
353,2021,E01026091,2021 super output areas - lower layer,151,Arrived 2001 to 2010,4
