,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HEALTH_6_NAME,OBS_VALUE
46,2021,E01016220,2021 super output areas - lower layer,151,Bad health,48
47,2021,E01016220,2021 super output areas - lower layer,151,Very bad health,6
48,2021,E01016221,2021 super output areas - lower layer,151,Total: All usual residents,1284
49,2021,E01016221,2021 super output areas - lower layer,151,Very good health,631
50,2021,E01016221,2021 super output areas - lower layer,151,Good health,442
51,2021,E01016221,2021 super output areas - lower layer,151,Fair health,155
52,2021,E01016221,2021 super output areas - lower layer,151,Bad health,48
53,2021,E01016221,2021 super output areas - lower layer,151,Very bad health,8
54,2021,E01016206,2021 super output areas - lower layer,151,Total: All usual residents,1941
55,2021,E01016206,2021 super output areas - lower layer,151,Very good health,1005
56,2021,E01016206,2021 super output areas - lower layer,151,Good health,683
57,2021,E01016206,2021 super output areas - lower layer,151,Fair health,197
58,2021,E01016206,2021 super output areas - lower layer,151,Bad health,49
59,2021,E01016206,2021 super output areas - lower layer,151,Very bad health,7
60,2021,E01016208,2021 super output areas - lower layer,151,Total: All usual residents,2108
61,2021,E01016208,2021 super output areas - lower layer,151,Very good health,1128
62,2021,E01016208,2021 super output areas - lower layer,151,Good health,706
63,2021,E01016208,2021 super output areas - lower layer,151,Fair health,195
64,2021,E01016208,2021 super output areas - lower layer,151,Bad health,61
65,2021,E01016208,2021 super output areas - lower layer,151,Very bad health,18
66,2021,E01016229,2021 super output areas - lower layer,151,Total: All usual residents,1133
67,2021,E01016229,2021 super output areas - lower layer,151,Very good health,602
68,2021,E01016229,2021 super output areas - lower layer,151,Good health,369
69,2021,E01016229,2021 super output areas - lower layer,151,Fair health,125
70,2021,E01016229,2021 super output areas - lower layer,151,Bad health,27
71,2021,E01016229,2021 super output areas - lower layer,151,Very bad health,10
72,2021,E01016230,2021 super output areas - lower layer,151,Total: All usual residents,1914
73,2021,E01016230,2021 super output areas - lower layer,151,Very good health,1277
74,2021,E01016230,2021 super output areas - lower layer,151,Good health,471
75,2021,E01016230,2021 super output areas - lower layer,151,Fair health,116
76,2021,E01016230,2021 super output areas - lower layer,151,Bad health,41
77,2021,E01016230,2021 super output areas - lower layer,151,Very bad health,9
78,2021,E01016207,2021 super output areas - lower layer,151,Total: All usual residents,2005
79,2021,E01016207,2021 super output areas - lower layer,151,Very good health,1084
80,2021,E01016207,2021 super output areas - lower layer,151,Good health,638
81,2021,E01016207,2021 super output areas - lower layer,151,Fair health,222
82,2021,E01016207,2021 super output areas - lower layer,151,Bad health,52
83,2021,E01016207,2021 super output areas - lower layer,151,Very bad health,9
84,2021,E01016234,2021 super output areas - lower layer,151,Total: All usual residents,1107
85,2021,E01016234,2021 super output areas - lower layer,151,Very good health,563
86,2021,E01016234,2021 super output areas - lower layer,151,Good health,412
87,2021,E01016234,2021 super output areas - lower layer,151,Fair health,106
88,2021,E01016234,2021 super output areas - lower layer,151,Bad health,24
89,2021,E01016234,2021 super output areas - lower layer,151,Very bad health,2
90,2021,E01016235,2021 super output areas - lower layer,151,Total: All usual residents,1237
91,2021,E01016235,2021 super output areas - lower layer,151,Very good health,724
92,2021,E01016235,2021 super output areas - lower layer,151,Good health,394
93,2021,E01016235,2021 super output areas - lower layer,151,Fair health,99
94,2021,E01016235,2021 super output areas - lower layer,151,Bad health,16
95,2021,E01016235,2021 super output areas - lower layer,151,Very bad health,4
96,2021,E01016236,2021 super output areas - lower layer,151,Total: All usual residents,1520
97,2021,E01016236,2021 super output areas - lower layer,151,Very good health,764
98,2021,E01016236,2021 super output areas - lower layer,151,Good health,545
99,2021,E01016236,2021 super output areas - lower layer,151,Fair health,156
100,2021,E01016236,2021 super output areas - lower layer,151,Bad health,42
101,2021,E01016236,2021 super output areas - lower layer,151,Very bad health,13
102,2021,E01016237,2021 super output areas - lower layer,151,Total: All usual residents,1142
103,2021,E01016237,2021 super output areas - lower layer,151,Very good health,567
104,2021,E01016237,2021 super output areas - lower layer,151,Good health,442
105,2021,E01016237,2021 super output areas - lower layer,151,Fair health,102
106,2021,E01016237,2021 super output areas - lower layer,151,Bad health,24
107,2021,E01016237,2021 super output areas - lower layer,151,Very bad health,7
108,2021,E01016192,2021 super output areas - lower layer,151,Total: All usual residents,1382
109,2021,E01016192,2021 super output areas - lower layer,151,Very good health,664
110,2021,E01016192,2021 super output areas - lower layer,151,Good health,475
111,2021,E01016192,2021 super output areas - lower layer,151,Fair health,160
112,2021,E01016192,2021 super output areas - lower layer,151,Bad health,66
113,2021,E01016192,2021 super output areas - lower layer,151,Very bad health,17
114,2021,E01016194,2021 super output areas - lower layer,151,Total: All usual residents,1243
115,2021,E01016194,2021 super output areas - lower layer,151,Very good health,658
116,2021,E01016194,2021 super output areas - lower layer,151,Good health,414
117,2021,E01016194,2021 super output areas - lower layer,151,Fair health,134
118,2021,E01016194,2021 super output areas - lower layer,151,Bad health,31
119,2021,E01016194,2021 super output areas - lower layer,151,Very bad health,6
120,2021,E01016195,2021 super output areas - lower layer,151,Total: All usual residents,1188
121,2021,E01016195,2021 super output areas - lower layer,151,Very good health,652
122,2021,E01016195,2021 super output areas - lower layer,151,Good health,378
123,2021,E01016195,2021 super output areas - lower layer,151,Fair health,124
124,2021,E01016195,2021 super output areas - lower layer,151,Bad health,21
125,2021,E01016195,2021 super output areas - lower layer,151,Very bad health,13
126,2021,E01016227,2021 super output areas - lower layer,151,Total: All usual residents,1330
127,2021,E01016227,2021 super output areas - lower layer,151,Very good health,751
128,2021,E01016227,2021 super output areas - lower layer,151,Good health,453
129,2021,E01016227,2021 super output areas - lower layer,151,Fair health,105
130,2021,E01016227,2021 super output areas - lower layer,151,Bad health,15
131,2021,E01016227,2021 super output areas - lower layer,151,Very bad health,6
132,2021,E01016228,2021 super output areas - lower layer,151,Total: All usual residents,1793
133,2021,E01016228,2021 super output areas - lower layer,151,Very good health,973
134,2021,E01016228,2021 super output areas - lower layer,151,Good health,628
135,2021,E01016228,2021 super output areas - lower layer,151,Fair health,160
136,2021,E01016228,2021 super output areas - lower layer,151,Bad health,28
137,2021,E01016228,2021 super output areas - lower layer,151,Very bad health,4
138,2021,E01016193,2021 super output areas - lower layer,151,Total: All usual residents,1269
139,2021,E01016193,2021 super output areas - lower layer,151,Very good health,621
140,2021,E01016193,2021 super output areas - lower layer,151,Good health,449
141,2021,E01016193,2021 super output areas - lower layer,151,Fair health,147
142,2021,E01016193,2021 super output areas - lower layer,151,Bad health,36
143,2021,E01016193,2021 super output areas - lower layer,151,Very bad health,16
144,2021,E01016196,2021 super output areas - lower layer,151,Total: All usual residents,2116
145,2021,E01016196,2021 super output areas - lower layer,151,Very good health,1388
146,2021,E01016196,2021 super output areas - lower layer,151,Good health,566
147,2021,E01016196,2021 super output areas - lower layer,151,Fair health,126
148,2021,E01016196,2021 super output areas - lower layer,151,Bad health,26
149,2021,E01016196,2021 super output areas - lower layer,151,Very bad health,10
150,2021,E01016197,2021 super output areas - lower layer,151,Total: All usual residents,1418
151,2021,E01016197,2021 super output areas - lower layer,151,Very good health,743
152,2021,E01016197,2021 super output areas - lower layer,151,Good health,478
153,2021,E01016197,2021 super output areas - lower layer,151,Fair health,146
154,2021,E01016197,2021 super output areas - lower layer,151,Bad health,40
155,2021,E01016197,2021 super output areas - lower layer,151,Very bad health,11
156,2021,E01016198,2021 super output areas - lower layer,151,Total: All usual residents,1165
157,2021,E01016198,2021 super output areas - lower layer,151,Very good health,642
158,2021,E01016198,2021 super output areas - lower layer,151,Good health,369
159,2021,E01016198,2021 super output areas - lower layer,151,Fair health,122
160,2021,E01016198,2021 super output areas - lower layer,151,Bad health,26
161,2021,E01016198,2021 super output areas - lower layer,151,Very bad health,6
162,2021,E01016199,2021 super output areas - lower layer,151,Total: All usual residents,1167
163,2021,E01016199,2021 super output areas - lower layer,151,Very good health,624
164,2021,E01016199,2021 super output areas - lower layer,151,Good health,404
165,2021,E01016199,2021 super output areas - lower layer,151,Fair health,117
166,2021,E01016199,2021 super output areas - lower layer,151,Bad health,17
167,2021,E01016199,2021 super output areas - lower layer,151,Very bad health,5
168,2021,E01016277,2021 super output areas - lower layer,151,Total: All usual residents,1590
169,2021,E01016277,2021 super output areas - lower layer,151,Very good health,826
170,2021,E01016277,2021 super output areas - lower layer,151,Good health,575
171,2021,E01016277,2021 super output areas - lower layer,151,Fair health,151
172,2021,E01016277,2021 super output areas - lower layer,151,Bad health,28
173,2021,E01016277,2021 super output areas - lower layer,151,Very bad health,10
174,2021,E01016286,2021 super output areas - lower layer,151,Total: All usual residents,1789
175,2021,E01016286,2021 super output areas - lower layer,151,Very good health,993
176,2021,E01016286,2021 super output areas - lower layer,151,Good health,576
177,2021,E01016286,2021 super output areas - lower layer,151,Fair health,182
178,2021,E01016286,2021 super output areas - lower layer,151,Bad health,32
179,2021,E01016286,2021 super output areas - lower layer,151,Very bad health,6
180,2021,E01016287,2021 super output areas - lower layer,151,Total: All usual residents,1425
181,2021,E01016287,2021 super output areas - lower layer,151,Very good health,771
182,2021,E01016287,2021 super output areas - lower layer,151,Good health,481
183,2021,E01016287,2021 super output areas - lower layer,151,Fair health,138
184,2021,E01016287,2021 super output areas - lower layer,151,Bad health,27
185,2021,E01016287,2021 super output areas - lower layer,151,Very bad health,8
186,2021,E01016288,2021 super output areas - lower layer,151,Total: All usual residents,1728
187,2021,E01016288,2021 super output areas - lower layer,151,Very good health,936
188,2021,E01016288,2021 super output areas - lower layer,151,Good health,565
189,2021,E01016288,2021 super output areas - lower layer,151,Fair health,165
190,2021,E01016288,2021 super output areas - lower layer,151,Bad health,50
191,2021,E01016288,2021 super output areas - lower layer,151,Very bad health,12
192,2021,E01016303,2021 super output areas - lower layer,151,Total: All usual residents,1473
193,2021,E01016303,2021 super output areas - lower layer,151,Very good health,762
194,2021,E01016303,2021 super output areas - lower layer,151,Good health,516
195,2021,E01016303,2021 super output areas - lower layer,151,Fair health,140
196,2021,E01016303,2021 super output areas - lower layer,151,Bad health,47
197,2021,E01016303,2021 super output areas - lower layer,151,Very bad health,8
198,2021,E01016304,2021 super output areas - lower layer,151,Total: All usual residents,1611
199,2021,E01016304,2021 super output areas - lower layer,151,Very good health,856
200,2021,E01016304,2021 super output areas - lower layer,151,Good health,544
201,2021,E01016304,2021 super output areas - lower layer,151,Fair health,168
202,2021,E01016304,2021 super output areas - lower layer,151,Bad health,36
203,2021,E01016304,2021 super output areas - lower layer,151,Very bad health,7
204,2021,E01016305,2021 super output areas - lower layer,151,Total: All usual residents,1255
205,2021,E01016305,2021 super output areas - lower layer,151,Very good health,648
206,2021,E01016305,2021 super output areas - lower layer,151,Good health,417
207,2021,E01016305,2021 super output areas - lower layer,151,Fair health,143
208,2021,E01016305,2021 super output areas - lower layer,151,Bad health,41
209,2021,E01016305,2021 super output areas - lower layer,151,Very bad health,6
210,2021,E01016306,2021 super output areas - lower layer,151,Total: All usual residents,1357
211,2021,E01016306,2021 super output areas - lower layer,151,Very good health,625
212,2021,E01016306,2021 super output areas - lower layer,151,Good health,468
213,2021,E01016306,2021 super output areas - lower layer,151,Fair health,189
214,2021,E01016306,2021 super output areas - lower layer,151,Bad health,63
215,2021,E01016306,2021 super output areas - lower layer,151,Very bad health,12
216,2021,E01016256,2021 super output areas - lower layer,151,Total: All usual residents,1770
217,2021,E01016256,2021 super output areas - lower layer,151,Very good health,1027
218,2021,E01016256,2021 super output areas - lower layer,151,Good health,553
219,2021,E01016256,2021 super output areas - lower layer,151,Fair health,158
220,2021,E01016256,2021 super output areas - lower layer,151,Bad health,26
221,2021,E01016256,2021 super output areas - lower layer,151,Very bad health,6
222,2021,E01016257,2021 super output areas - lower layer,151,Total: All usual residents,1351
223,2021,E01016257,2021 super output areas - lower layer,151,Very good health,813
224,2021,E01016257,2021 super output areas - lower layer,151,Good health,399
225,2021,E01016257,2021 super output areas - lower layer,151,Fair health,109
226,2021,E01016257,2021 super output areas - lower layer,151,Bad health,26
227,2021,E01016257,2021 super output areas - lower layer,151,Very bad health,4
228,2021,E01016313,2021 super output areas - lower layer,151,Total: All usual residents,1688
229,2021,E01016313,2021 super output areas - lower layer,151,Very good health,847
230,2021,E01016313,2021 super output areas - lower layer,151,Good health,591
231,2021,E01016313,2021 super output areas - lower layer,151,Fair health,192
232,2021,E01016313,2021 super output areas - lower layer,151,Bad health,51
233,2021,E01016313,2021 super output areas - lower layer,151,Very bad health,7
234,2021,E01016314,2021 super output areas - lower layer,151,Total: All usual residents,1591
235,2021,E01016314,2021 super output areas - lower layer,151,Very good health,934
236,2021,E01016314,2021 super output areas - lower layer,151,Good health,497
237,2021,E01016314,2021 super output areas - lower layer,151,Fair health,126
238,2021,E01016314,2021 super output areas - lower layer,151,Bad health,23
239,2021,E01016314,2021 super output areas - lower layer,151,Very bad health,11
240,2021,E01016315,2021 super output areas - lower layer,151,Total: All usual residents,1621
241,2021,E01016315,2021 super output areas - lower layer,151,Very good health,823
242,2021,E01016315,2021 super output areas - lower layer,151,Good health,585
243,2021,E01016315,2021 super output areas - lower layer,151,Fair health,163
244,2021,E01016315,2021 super output areas - lower layer,151,Bad health,36
245,2021,E01016315,2021 super output areas - lower layer,151,Very bad health,14
246,2021,E01016316,2021 super output areas - lower layer,151,Total: All usual residents,2079
247,2021,E01016316,2021 super output areas - lower layer,151,Very good health,1135
248,2021,E01016316,2021 super output areas - lower layer,151,Good health,679
249,2021,E01016316,2021 super output areas - lower layer,151,Fair health,221
250,2021,E01016316,2021 super output areas - lower layer,151,Bad health,36
251,2021,E01016316,2021 super output areas - lower layer,151,Very bad health,8
252,2021,E01016317,2021 super output areas - lower layer,151,Total: All usual residents,1543
253,2021,E01016317,2021 super output areas - lower layer,151,Very good health,802
254,2021,E01016317,2021 super output areas - lower layer,151,Good health,539
255,2021,E01016317,2021 super output areas - lower layer,151,Fair health,156
256,2021,E01016317,2021 super output areas - lower layer,151,Bad health,34
257,2021,E01016317,2021 super output areas - lower layer,151,Very bad health,12
258,2021,E01016318,2021 super output areas - lower layer,151,Total: All usual residents,1487
259,2021,E01016318,2021 super output areas - lower layer,151,Very good health,720
260,2021,E01016318,2021 super output areas - lower layer,151,Good health,527
261,2021,E01016318,2021 super output areas - lower layer,151,Fair health,195
262,2021,E01016318,2021 super output areas - lower layer,151,Bad health,34
263,2021,E01016318,2021 super output areas - lower layer,151,Very bad health,11
264,2021,E01016258,2021 super output areas - lower layer,151,Total: All usual residents,1553
265,2021,E01016258,2021 super output areas - lower layer,151,Very good health,650
266,2021,E01016258,2021 super output areas - lower layer,151,Good health,630
267,2021,E01016258,2021 super output areas - lower layer,151,Fair health,196
268,2021,E01016258,2021 super output areas - lower layer,151,Bad health,63
269,2021,E01016258,2021 super output areas - lower layer,151,Very bad health,14
270,2021,E01016261,2021 super output areas - lower layer,151,Total: All usual residents,1629
271,2021,E01016261,2021 super output areas - lower layer,151,Very good health,934
272,2021,E01016261,2021 super output areas - lower layer,151,Good health,540
273,2021,E01016261,2021 super output areas - lower layer,151,Fair health,125
274,2021,E01016261,2021 super output areas - lower layer,151,Bad health,22
275,2021,E01016261,2021 super output areas - lower layer,151,Very bad health,8
276,2021,E01016349,2021 super output areas - lower layer,151,Total: All usual residents,1272
277,2021,E01016349,2021 super output areas - lower layer,151,Very good health,636
278,2021,E01016349,2021 super output areas - lower layer,151,Good health,480
279,2021,E01016349,2021 super output areas - lower layer,151,Fair health,115
280,2021,E01016349,2021 super output areas - lower layer,151,Bad health,31
281,2021,E01016349,2021 super output areas - lower layer,151,Very bad health,10
282,2021,E01016350,2021 super output areas - lower layer,151,Total: All usual residents,1495
283,2021,E01016350,2021 super output areas - lower layer,151,Very good health,685
284,2021,E01016350,2021 super output areas - lower layer,151,Good health,560
285,2021,E01016350,2021 super output areas - lower layer,151,Fair health,187
286,2021,E01016350,2021 super output areas - lower layer,151,Bad health,49
287,2021,E01016350,2021 super output areas - lower layer,151,Very bad health,14
288,2021,E01016259,2021 super output areas - lower layer,151,Total: All usual residents,1534
289,2021,E01016259,2021 super output areas - lower layer,151,Very good health,776
290,2021,E01016259,2021 super output areas - lower layer,151,Good health,549
291,2021,E01016259,2021 super output areas - lower layer,151,Fair health,161
292,2021,E01016259,2021 super output areas - lower layer,151,Bad health,44
293,2021,E01016259,2021 super output areas - lower layer,151,Very bad health,4
294,2021,E01016260,2021 super output areas - lower layer,151,Total: All usual residents,1683
295,2021,E01016260,2021 super output areas - lower layer,151,Very good health,837
296,2021,E01016260,2021 super output areas - lower layer,151,Good health,622
297,2021,E01016260,2021 super output areas - lower layer,151,Fair health,176
298,2021,E01016260,2021 super output areas - lower layer,151,Bad health,41
299,2021,E01016260,2021 super output areas - lower layer,151,Very bad health,7
300,2021,E01016262,2021 super output areas - lower layer,151,Total: All usual residents,1367
301,2021,E01016262,2021 super output areas - lower layer,151,Very good health,695
302,2021,E01016262,2021 super output areas - lower layer,151,Good health,474
303,2021,E01016262,2021 super output areas - lower layer,151,Fair health,159
304,2021,E01016262,2021 super output areas - lower layer,151,Bad health,34
305,2021,E01016262,2021 super output areas - lower layer,151,Very bad health,5
306,2021,E01016272,2021 super output areas - lower layer,151,Total: All usual residents,1537
307,2021,E01016272,2021 super output areas - lower layer,151,Very good health,772
308,2021,E01016272,2021 super output areas - lower layer,151,Good health,560
309,2021,E01016272,2021 super output areas - lower layer,151,Fair health,173
310,2021,E01016272,2021 super output areas - lower layer,151,Bad health,24
311,2021,E01016272,2021 super output areas - lower layer,151,Very bad health,8
312,2021,E01016273,2021 super output areas - lower layer,151,Total: All usual residents,1727
313,2021,E01016273,2021 super output areas - lower layer,151,Very good health,725
314,2021,E01016273,2021 super output areas - lower layer,151,Good health,631
315,2021,E01016273,2021 super output areas - lower layer,151,Fair health,271
316,2021,E01016273,2021 super output areas - lower layer,151,Bad health,76
317,2021,E01016273,2021 super output areas - lower layer,151,Very bad health,24
318,2021,E01016263,2021 super output areas - lower layer,151,Total: All usual residents,2417
319,2021,E01016263,2021 super output areas - lower layer,151,Very good health,1402
320,2021,E01016263,2021 super output areas - lower layer,151,Good health,761
321,2021,E01016263,2021 super output areas - lower layer,151,Fair health,208
322,2021,E01016263,2021 super output areas - lower layer,151,Bad health,38
323,2021,E01016263,2021 super output areas - lower layer,151,Very bad health,8
324,2021,E01016284,2021 super output areas - lower layer,151,Total: All usual residents,1374
325,2021,E01016284,2021 super output areas - lower layer,151,Very good health,711
326,2021,E01016284,2021 super output areas - lower layer,151,Good health,469
327,2021,E01016284,2021 super output areas - lower layer,151,Fair health,163
328,2021,E01016284,2021 super output areas - lower layer,151,Bad health,27
329,2021,E01016284,2021 super output areas - lower layer,151,Very bad health,4
330,2021,E01016285,2021 super output areas - lower layer,151,Total: All usual residents,1602
331,2021,E01016285,2021 super output areas - lower layer,151,Very good health,899
332,2021,E01016285,2021 super output areas - lower layer,151,Good health,521
333,2021,E01016285,2021 super output areas - lower layer,151,Fair health,140
334,2021,E01016285,2021 super output areas - lower layer,151,Bad health,32
335,2021,E01016285,2021 super output areas - lower layer,151,Very bad health,10
336,2021,E01033851,2021 super output areas - lower layer,151,Total: All usual residents,3264
337,2021,E01033851,2021 super output areas - lower layer,151,Very good health,2008
338,2021,E01033851,2021 super output areas - lower layer,151,Good health,935
339,2021,E01033851,2021 super output areas - lower layer,151,Fair health,263
340,2021,E01033851,2021 super output areas - lower layer,151,Bad health,44
341,2021,E01033851,2021 super output areas - lower layer,151,Very bad health,14
342,2021,E01016271,2021 super output areas - lower layer,151,Total: All usual residents,1469
343,2021,E01016271,2021 super output areas - lower layer,151,Very good health,585
344,2021,E01016271,2021 super output areas - lower layer,151,Good health,580
345,2021,E01016271,2021 super output areas - lower layer,151,Fair health,224
346,2021,E01016271,2021 super output areas - lower layer,151,Bad health,60
347,2021,E01016271,2021 super output areas - lower layer,151,Very bad health,20
348,2021,E01016274,2021 super output areas - lower layer,151,Total: All usual residents,1453
349,2021,E01016274,2021 super output areas - lower layer,151,Very good health,680
350,2021,E01016274,2021 super output areas - lower layer,151,Good health,563
351,2021,E01016274,2021 super output areas - lower layer,151,Fair health,173
352,2021,E01016274,2021 super output areas - lower layer,151,Bad health,32
353,2021,E01016274,2021 super output areas - lower layer,151,Very bad health,5
354,2021,E01016275,2021 super output areas - lower layer,151,Total: All usual residents,1463
355,2021,E01016275,2021 super output areas - lower layer,151,Very good health,728
356,2021,E01016275,2021 super output areas - lower layer,151,Good health,573
357,2021,E01016275,2021 super output areas - lower layer,151,Fair health,124
358,2021,E01016275,2021 super output areas - lower layer,151,Bad health,36
359,2021,E01016275,2021 super output areas - lower layer,151,Very bad health,2
360,2021,E01016276,2021 super output areas - lower layer,151,Total: All usual residents,1477
361,2021,E01016276,2021 super output areas - lower layer,151,Very good health,803
362,2021,E01016276,2021 super output areas - lower layer,151,Good health,503
363,2021,E01016276,2021 super output areas - lower layer,151,Fair health,138
364,2021,E01016276,2021 super output areas - lower layer,151,Bad health,28
365,2021,E01016276,2021 super output areas - lower layer,151,Very bad health,5
366,2021,E01016327,2021 super output areas - lower layer,151,Total: All usual residents,1217
367,2021,E01016327,2021 super output areas - lower layer,151,Very good health,640
368,2021,E01016327,2021 super output areas - lower layer,151,Good health,421
369,2021,E01016327,2021 super output areas - lower layer,151,Fair health,120
370,2021,E01016327,2021 super output areas - lower layer,151,Bad health,26
371,2021,E01016327,2021 super output areas - lower layer,151,Very bad health,10
372,2021,E01016328,2021 super output areas - lower layer,151,Total: All usual residents,1923
373,2021,E01016328,2021 super output areas - lower layer,151,Very good health,968
374,2021,E01016328,2021 super output areas - lower layer,151,Good health,684
375,2021,E01016328,2021 super output areas - lower layer,151,Fair health,211
376,2021,E01016328,2021 super output areas - lower layer,151,Bad health,42
377,2021,E01016328,2021 super output areas - lower layer,151,Very bad health,18
378,2021,E01016344,2021 super output areas - lower layer,151,Total: All usual residents,1572
379,2021,E01016344,2021 super output areas - lower layer,151,Very good health,692
380,2021,E01016344,2021 super output areas - lower layer,151,Good health,559
381,2021,E01016344,2021 super output areas - lower layer,151,Fair health,238
382,2021,E01016344,2021 super output areas - lower layer,151,Bad health,67
383,2021,E01016344,2021 super output areas - lower layer,151,Very bad health,16
384,2021,E01016345,2021 super output areas - lower layer,151,Total: All usual residents,1481
385,2021,E01016345,2021 super output areas - lower layer,151,Very good health,716
386,2021,E01016345,2021 super output areas - lower layer,151,Good health,556
387,2021,E01016345,2021 super output areas - lower layer,151,Fair health,164
388,2021,E01016345,2021 super output areas - lower layer,151,Bad health,39
389,2021,E01016345,2021 super output areas - lower layer,151,Very bad health,6
390,2021,E01016296,2021 super output areas - lower layer,151,Total: All usual residents,1552
391,2021,E01016296,2021 super output areas - lower layer,151,Very good health,740
392,2021,E01016296,2021 super output areas - lower layer,151,Good health,572
393,2021,E01016296,2021 super output areas - lower layer,151,Fair health,193
394,2021,E01016296,2021 super output areas - lower layer,151,Bad health,33
395,2021,E01016296,2021 super output areas - lower layer,151,Very bad health,14
396,2021,E01016297,2021 super output areas - lower layer,151,Total: All usual residents,1637
397,2021,E01016297,2021 super output areas - lower layer,151,Very good health,732
398,2021,E01016297,2021 super output areas - lower layer,151,Good health,578
399,2021,E01016297,2021 super output areas - lower layer,151,Fair health,248
400,2021,E01016297,2021 super output areas - lower layer,151,Bad health,70
401,2021,E01016297,2021 super output areas - lower layer,151,Very bad health,9
402,2021,E01016298,2021 super output areas - lower layer,151,Total: All usual residents,1186
403,2021,E01016298,2021 super output areas - lower layer,151,Very good health,573
404,2021,E01016298,2021 super output areas - lower layer,151,Good health,437
405,2021,E01016298,2021 super output areas - lower layer,151,Fair health,147
406,2021,E01016298,2021 super output areas - lower layer,151,Bad health,23
407,2021,E01016298,2021 super output areas - lower layer,151,Very bad health,6
408,2021,E01016299,2021 super output areas - lower layer,151,Total: All usual residents,1489
409,2021,E01016299,2021 super output areas - lower layer,151,Very good health,739
410,2021,E01016299,2021 super output areas - lower layer,151,Good health,548
411,2021,E01016299,2021 super output areas - lower layer,151,Fair health,151
412,2021,E01016299,2021 super output areas - lower layer,151,Bad health,42
413,2021,E01016299,2021 super output areas - lower layer,151,Very bad health,9
414,2021,E01016254,2021 super output areas - lower layer,151,Total: All usual residents,1484
415,2021,E01016254,2021 super output areas - lower layer,151,Very good health,686
416,2021,E01016254,2021 super output areas - lower layer,151,Good health,512
417,2021,E01016254,2021 super output areas - lower layer,151,Fair health,197
418,2021,E01016254,2021 super output areas - lower layer,151,Bad health,72
419,2021,E01016254,2021 super output areas - lower layer,151,Very bad health,17
420,2021,E01016255,2021 super output areas - lower layer,151,Total: All usual residents,1476
