,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
117,2021,E01025762,2021 super output areas - lower layer,151,Other identity and at least one UK identity,31
118,2021,E01025762,2021 super output areas - lower layer,151,Non-UK identity only,102
119,2021,E01025762,2021 super output areas - lower layer,151,UK identity and non-UK identity,31
120,2021,E01025763,2021 super output areas - lower layer,151,Total: All usual residents,1703
121,2021,E01025763,2021 super output areas - lower layer,151,British only identity,985
122,2021,E01025763,2021 super output areas - lower layer,151,English only identity,313
123,2021,E01025763,2021 super output areas - lower layer,151,English and British only identity,179
124,2021,E01025763,2021 super output areas - lower layer,151,Welsh only identity,3
125,2021,E01025763,2021 super output areas - lower layer,151,Welsh and British only identity,2
126,2021,E01025763,2021 super output areas - lower layer,151,Any other combination of only UK identities,12
127,2021,E01025763,2021 super output areas - lower layer,151,Scottish only identity,6
128,2021,E01025763,2021 super output areas - lower layer,151,Scottish and British only identity,2
129,2021,E01025763,2021 super output areas - lower layer,151,Northern Irish only identity,1
130,2021,E01025763,2021 super output areas - lower layer,151,Northern Irish and British only identity,3
131,2021,E01025763,2021 super output areas - lower layer,151,Cornish only identity,0
132,2021,E01025763,2021 super output areas - lower layer,151,Cornish and British only identity,0
133,2021,E01025763,2021 super output areas - lower layer,151,Any other combination of only UK identities ,0
134,2021,E01025763,2021 super output areas - lower layer,151,Irish only identity,11
135,2021,E01025763,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
136,2021,E01025763,2021 super output areas - lower layer,151,Other identity only,162
137,2021,E01025763,2021 super output areas - lower layer,151,Other identity and at least one UK identity,36
138,2021,E01025763,2021 super output areas - lower layer,151,Non-UK identity only,173
139,2021,E01025763,2021 super output areas - lower layer,151,UK identity and non-UK identity,36
140,2021,E01025764,2021 super output areas - lower layer,151,Total: All usual residents,1401
141,2021,E01025764,2021 super output areas - lower layer,151,British only identity,922
142,2021,E01025764,2021 super output areas - lower layer,151,English only identity,193
143,2021,E01025764,2021 super output areas - lower layer,151,English and British only identity,116
144,2021,E01025764,2021 super output areas - lower layer,151,Welsh only identity,3
145,2021,E01025764,2021 super output areas - lower layer,151,Welsh and British only identity,0
146,2021,E01025764,2021 super output areas - lower layer,151,Any other combination of only UK identities,0
147,2021,E01025764,2021 super output areas - lower layer,151,Scottish only identity,0
148,2021,E01025764,2021 super output areas - lower layer,151,Scottish and British only identity,0
149,2021,E01025764,2021 super output areas - lower layer,151,Northern Irish only identity,0
150,2021,E01025764,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
151,2021,E01025764,2021 super output areas - lower layer,151,Cornish only identity,0
152,2021,E01025764,2021 super output areas - lower layer,151,Cornish and British only identity,0
153,2021,E01025764,2021 super output areas - lower layer,151,Any other combination of only UK identities ,0
154,2021,E01025764,2021 super output areas - lower layer,151,Irish only identity,1
155,2021,E01025764,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
156,2021,E01025764,2021 super output areas - lower layer,151,Other identity only,122
157,2021,E01025764,2021 super output areas - lower layer,151,Other identity and at least one UK identity,44
158,2021,E01025764,2021 super output areas - lower layer,151,Non-UK identity only,123
159,2021,E01025764,2021 super output areas - lower layer,151,UK identity and non-UK identity,44
160,2021,E01025765,2021 super output areas - lower layer,151,Total: All usual residents,1511
161,2021,E01025765,2021 super output areas - lower layer,151,British only identity,1045
162,2021,E01025765,2021 super output areas - lower layer,151,English only identity,163
163,2021,E01025765,2021 super output areas - lower layer,151,English and British only identity,116
164,2021,E01025765,2021 super output areas - lower layer,151,Welsh only identity,3
165,2021,E01025765,2021 super output areas - lower layer,151,Welsh and British only identity,0
166,2021,E01025765,2021 super output areas - lower layer,151,Any other combination of only UK identities,4
167,2021,E01025765,2021 super output areas - lower layer,151,Scottish only identity,1
168,2021,E01025765,2021 super output areas - lower layer,151,Scottish and British only identity,1
169,2021,E01025765,2021 super output areas - lower layer,151,Northern Irish only identity,0
170,2021,E01025765,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
171,2021,E01025765,2021 super output areas - lower layer,151,Cornish only identity,0
172,2021,E01025765,2021 super output areas - lower layer,151,Cornish and British only identity,0
173,2021,E01025765,2021 super output areas - lower layer,151,Any other combination of only UK identities ,1
174,2021,E01025765,2021 super output areas - lower layer,151,Irish only identity,5
175,2021,E01025765,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
176,2021,E01025765,2021 super output areas - lower layer,151,Other identity only,119
177,2021,E01025765,2021 super output areas - lower layer,151,Other identity and at least one UK identity,56
178,2021,E01025765,2021 super output areas - lower layer,151,Non-UK identity only,124
179,2021,E01025765,2021 super output areas - lower layer,151,UK identity and non-UK identity,56
180,2021,E01025766,2021 super output areas - lower layer,151,Total: All usual residents,2065
181,2021,E01025766,2021 super output areas - lower layer,151,British only identity,1157
182,2021,E01025766,2021 super output areas - lower layer,151,English only identity,407
183,2021,E01025766,2021 super output areas - lower layer,151,English and British only identity,324
184,2021,E01025766,2021 super output areas - lower layer,151,Welsh only identity,0
185,2021,E01025766,2021 super output areas - lower layer,151,Welsh and British only identity,1
186,2021,E01025766,2021 super output areas - lower layer,151,Any other combination of only UK identities,13
187,2021,E01025766,2021 super output areas - lower layer,151,Scottish only identity,9
188,2021,E01025766,2021 super output areas - lower layer,151,Scottish and British only identity,3
189,2021,E01025766,2021 super output areas - lower layer,151,Northern Irish only identity,1
190,2021,E01025766,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
191,2021,E01025766,2021 super output areas - lower layer,151,Cornish only identity,0
192,2021,E01025766,2021 super output areas - lower layer,151,Cornish and British only identity,0
193,2021,E01025766,2021 super output areas - lower layer,151,Any other combination of only UK identities ,0
194,2021,E01025766,2021 super output areas - lower layer,151,Irish only identity,6
195,2021,E01025766,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
196,2021,E01025766,2021 super output areas - lower layer,151,Other identity only,140
197,2021,E01025766,2021 super output areas - lower layer,151,Other identity and at least one UK identity,17
198,2021,E01025766,2021 super output areas - lower layer,151,Non-UK identity only,146
199,2021,E01025766,2021 super output areas - lower layer,151,UK identity and non-UK identity,17
200,2021,E01025767,2021 super output areas - lower layer,151,Total: All usual residents,1555
201,2021,E01025767,2021 super output areas - lower layer,151,British only identity,946
202,2021,E01025767,2021 super output areas - lower layer,151,English only identity,325
203,2021,E01025767,2021 super output areas - lower layer,151,English and British only identity,160
204,2021,E01025767,2021 super output areas - lower layer,151,Welsh only identity,1
205,2021,E01025767,2021 super output areas - lower layer,151,Welsh and British only identity,0
206,2021,E01025767,2021 super output areas - lower layer,151,Any other combination of only UK identities,15
207,2021,E01025767,2021 super output areas - lower layer,151,Scottish only identity,4
208,2021,E01025767,2021 super output areas - lower layer,151,Scottish and British only identity,6
209,2021,E01025767,2021 super output areas - lower layer,151,Northern Irish only identity,1
210,2021,E01025767,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
211,2021,E01025767,2021 super output areas - lower layer,151,Cornish only identity,0
212,2021,E01025767,2021 super output areas - lower layer,151,Cornish and British only identity,0
213,2021,E01025767,2021 super output areas - lower layer,151,Any other combination of only UK identities ,3
214,2021,E01025767,2021 super output areas - lower layer,151,Irish only identity,0
215,2021,E01025767,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
216,2021,E01025767,2021 super output areas - lower layer,151,Other identity only,79
217,2021,E01025767,2021 super output areas - lower layer,151,Other identity and at least one UK identity,28
218,2021,E01025767,2021 super output areas - lower layer,151,Non-UK identity only,79
219,2021,E01025767,2021 super output areas - lower layer,151,UK identity and non-UK identity,29
220,2021,E01025670,2021 super output areas - lower layer,151,Total: All usual residents,1277
221,2021,E01025670,2021 super output areas - lower layer,151,British only identity,629
222,2021,E01025670,2021 super output areas - lower layer,151,English only identity,303
223,2021,E01025670,2021 super output areas - lower layer,151,English and British only identity,289
224,2021,E01025670,2021 super output areas - lower layer,151,Welsh only identity,6
225,2021,E01025670,2021 super output areas - lower layer,151,Welsh and British only identity,3
226,2021,E01025670,2021 super output areas - lower layer,151,Any other combination of only UK identities,7
227,2021,E01025670,2021 super output areas - lower layer,151,Scottish only identity,3
228,2021,E01025670,2021 super output areas - lower layer,151,Scottish and British only identity,0
229,2021,E01025670,2021 super output areas - lower layer,151,Northern Irish only identity,2
230,2021,E01025670,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
231,2021,E01025670,2021 super output areas - lower layer,151,Cornish only identity,0
232,2021,E01025670,2021 super output areas - lower layer,151,Cornish and British only identity,0
233,2021,E01025670,2021 super output areas - lower layer,151,Any other combination of only UK identities ,2
234,2021,E01025670,2021 super output areas - lower layer,151,Irish only identity,3
235,2021,E01025670,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
236,2021,E01025670,2021 super output areas - lower layer,151,Other identity only,30
237,2021,E01025670,2021 super output areas - lower layer,151,Other identity and at least one UK identity,6
238,2021,E01025670,2021 super output areas - lower layer,151,Non-UK identity only,33
239,2021,E01025670,2021 super output areas - lower layer,151,UK identity and non-UK identity,7
240,2021,E01025671,2021 super output areas - lower layer,151,Total: All usual residents,2399
241,2021,E01025671,2021 super output areas - lower layer,151,British only identity,1348
242,2021,E01025671,2021 super output areas - lower layer,151,English only identity,521
243,2021,E01025671,2021 super output areas - lower layer,151,English and British only identity,399
244,2021,E01025671,2021 super output areas - lower layer,151,Welsh only identity,15
245,2021,E01025671,2021 super output areas - lower layer,151,Welsh and British only identity,2
246,2021,E01025671,2021 super output areas - lower layer,151,Any other combination of only UK identities,16
247,2021,E01025671,2021 super output areas - lower layer,151,Scottish only identity,8
248,2021,E01025671,2021 super output areas - lower layer,151,Scottish and British only identity,0
249,2021,E01025671,2021 super output areas - lower layer,151,Northern Irish only identity,1
250,2021,E01025671,2021 super output areas - lower layer,151,Northern Irish and British only identity,2
251,2021,E01025671,2021 super output areas - lower layer,151,Cornish only identity,0
252,2021,E01025671,2021 super output areas - lower layer,151,Cornish and British only identity,0
253,2021,E01025671,2021 super output areas - lower layer,151,Any other combination of only UK identities ,5
254,2021,E01025671,2021 super output areas - lower layer,151,Irish only identity,9
255,2021,E01025671,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
256,2021,E01025671,2021 super output areas - lower layer,151,Other identity only,78
257,2021,E01025671,2021 super output areas - lower layer,151,Other identity and at least one UK identity,11
258,2021,E01025671,2021 super output areas - lower layer,151,Non-UK identity only,87
259,2021,E01025671,2021 super output areas - lower layer,151,UK identity and non-UK identity,11
260,2021,E01025672,2021 super output areas - lower layer,151,Total: All usual residents,2296
261,2021,E01025672,2021 super output areas - lower layer,151,British only identity,1327
262,2021,E01025672,2021 super output areas - lower layer,151,English only identity,540
263,2021,E01025672,2021 super output areas - lower layer,151,English and British only identity,330
264,2021,E01025672,2021 super output areas - lower layer,151,Welsh only identity,7
265,2021,E01025672,2021 super output areas - lower layer,151,Welsh and British only identity,1
266,2021,E01025672,2021 super output areas - lower layer,151,Any other combination of only UK identities,16
267,2021,E01025672,2021 super output areas - lower layer,151,Scottish only identity,12
268,2021,E01025672,2021 super output areas - lower layer,151,Scottish and British only identity,1
269,2021,E01025672,2021 super output areas - lower layer,151,Northern Irish only identity,2
270,2021,E01025672,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
271,2021,E01025672,2021 super output areas - lower layer,151,Cornish only identity,0
272,2021,E01025672,2021 super output areas - lower layer,151,Cornish and British only identity,0
273,2021,E01025672,2021 super output areas - lower layer,151,Any other combination of only UK identities ,1
274,2021,E01025672,2021 super output areas - lower layer,151,Irish only identity,3
275,2021,E01025672,2021 super output areas - lower layer,151,Irish and at least one UK identity,2
276,2021,E01025672,2021 super output areas - lower layer,151,Other identity only,46
277,2021,E01025672,2021 super output areas - lower layer,151,Other identity and at least one UK identity,24
278,2021,E01025672,2021 super output areas - lower layer,151,Non-UK identity only,49
279,2021,E01025672,2021 super output areas - lower layer,151,UK identity and non-UK identity,26
280,2021,E01025673,2021 super output areas - lower layer,151,Total: All usual residents,1731
281,2021,E01025673,2021 super output areas - lower layer,151,British only identity,968
282,2021,E01025673,2021 super output areas - lower layer,151,English only identity,402
283,2021,E01025673,2021 super output areas - lower layer,151,English and British only identity,262
284,2021,E01025673,2021 super output areas - lower layer,151,Welsh only identity,4
285,2021,E01025673,2021 super output areas - lower layer,151,Welsh and British only identity,2
286,2021,E01025673,2021 super output areas - lower layer,151,Any other combination of only UK identities,6
287,2021,E01025673,2021 super output areas - lower layer,151,Scottish only identity,3
288,2021,E01025673,2021 super output areas - lower layer,151,Scottish and British only identity,1
289,2021,E01025673,2021 super output areas - lower layer,151,Northern Irish only identity,0
290,2021,E01025673,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
291,2021,E01025673,2021 super output areas - lower layer,151,Cornish only identity,0
292,2021,E01025673,2021 super output areas - lower layer,151,Cornish and British only identity,0
293,2021,E01025673,2021 super output areas - lower layer,151,Any other combination of only UK identities ,2
294,2021,E01025673,2021 super output areas - lower layer,151,Irish only identity,4
295,2021,E01025673,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
296,2021,E01025673,2021 super output areas - lower layer,151,Other identity only,61
297,2021,E01025673,2021 super output areas - lower layer,151,Other identity and at least one UK identity,21
298,2021,E01025673,2021 super output areas - lower layer,151,Non-UK identity only,65
299,2021,E01025673,2021 super output areas - lower layer,151,UK identity and non-UK identity,22
300,2021,E01025770,2021 super output areas - lower layer,151,Total: All usual residents,1830
301,2021,E01025770,2021 super output areas - lower layer,151,British only identity,1039
302,2021,E01025770,2021 super output areas - lower layer,151,English only identity,398
303,2021,E01025770,2021 super output areas - lower layer,151,English and British only identity,267
304,2021,E01025770,2021 super output areas - lower layer,151,Welsh only identity,16
305,2021,E01025770,2021 super output areas - lower layer,151,Welsh and British only identity,2
306,2021,E01025770,2021 super output areas - lower layer,151,Any other combination of only UK identities,43
307,2021,E01025770,2021 super output areas - lower layer,151,Scottish only identity,12
308,2021,E01025770,2021 super output areas - lower layer,151,Scottish and British only identity,10
309,2021,E01025770,2021 super output areas - lower layer,151,Northern Irish only identity,3
310,2021,E01025770,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
311,2021,E01025770,2021 super output areas - lower layer,151,Cornish only identity,1
312,2021,E01025770,2021 super output areas - lower layer,151,Cornish and British only identity,0
313,2021,E01025770,2021 super output areas - lower layer,151,Any other combination of only UK identities ,16
314,2021,E01025770,2021 super output areas - lower layer,151,Irish only identity,12
315,2021,E01025770,2021 super output areas - lower layer,151,Irish and at least one UK identity,5
316,2021,E01025770,2021 super output areas - lower layer,151,Other identity only,28
317,2021,E01025770,2021 super output areas - lower layer,151,Other identity and at least one UK identity,20
318,2021,E01025770,2021 super output areas - lower layer,151,Non-UK identity only,40
319,2021,E01025770,2021 super output areas - lower layer,151,UK identity and non-UK identity,25
320,2021,E01025809,2021 super output areas - lower layer,151,Total: All usual residents,2378
321,2021,E01025809,2021 super output areas - lower layer,151,British only identity,1452
322,2021,E01025809,2021 super output areas - lower layer,151,English only identity,446
323,2021,E01025809,2021 super output areas - lower layer,151,English and British only identity,349
324,2021,E01025809,2021 super output areas - lower layer,151,Welsh only identity,9
325,2021,E01025809,2021 super output areas - lower layer,151,Welsh and British only identity,5
326,2021,E01025809,2021 super output areas - lower layer,151,Any other combination of only UK identities,49
327,2021,E01025809,2021 super output areas - lower layer,151,Scottish only identity,21
328,2021,E01025809,2021 super output areas - lower layer,151,Scottish and British only identity,13
329,2021,E01025809,2021 super output areas - lower layer,151,Northern Irish only identity,3
330,2021,E01025809,2021 super output areas - lower layer,151,Northern Irish and British only identity,2
331,2021,E01025809,2021 super output areas - lower layer,151,Cornish only identity,1
332,2021,E01025809,2021 super output areas - lower layer,151,Cornish and British only identity,0
333,2021,E01025809,2021 super output areas - lower layer,151,Any other combination of only UK identities ,9
334,2021,E01025809,2021 super output areas - lower layer,151,Irish only identity,10
335,2021,E01025809,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
336,2021,E01025809,2021 super output areas - lower layer,151,Other identity only,36
337,2021,E01025809,2021 super output areas - lower layer,151,Other identity and at least one UK identity,21
338,2021,E01025809,2021 super output areas - lower layer,151,Non-UK identity only,46
339,2021,E01025809,2021 super output areas - lower layer,151,UK identity and non-UK identity,22
340,2021,E01025815,2021 super output areas - lower layer,151,Total: All usual residents,2197
341,2021,E01025815,2021 super output areas - lower layer,151,British only identity,1315
342,2021,E01025815,2021 super output areas - lower layer,151,English only identity,474
343,2021,E01025815,2021 super output areas - lower layer,151,English and British only identity,295
344,2021,E01025815,2021 super output areas - lower layer,151,Welsh only identity,3
345,2021,E01025815,2021 super output areas - lower layer,151,Welsh and British only identity,3
346,2021,E01025815,2021 super output areas - lower layer,151,Any other combination of only UK identities,22
347,2021,E01025815,2021 super output areas - lower layer,151,Scottish only identity,8
348,2021,E01025815,2021 super output areas - lower layer,151,Scottish and British only identity,5
349,2021,E01025815,2021 super output areas - lower layer,151,Northern Irish only identity,1
350,2021,E01025815,2021 super output areas - lower layer,151,Northern Irish and British only identity,2
351,2021,E01025815,2021 super output areas - lower layer,151,Cornish only identity,0
352,2021,E01025815,2021 super output areas - lower layer,151,Cornish and British only identity,0
353,2021,E01025815,2021 super output areas - lower layer,151,Any other combination of only UK identities ,6
354,2021,E01025815,2021 super output areas - lower layer,151,Irish only identity,7
355,2021,E01025815,2021 super output areas - lower layer,151,Irish and at least one UK identity,2
356,2021,E01025815,2021 super output areas - lower layer,151,Other identity only,42
357,2021,E01025815,2021 super output areas - lower layer,151,Other identity and at least one UK identity,34
358,2021,E01025815,2021 super output areas - lower layer,151,Non-UK identity only,49
359,2021,E01025815,2021 super output areas - lower layer,151,UK identity and non-UK identity,36
360,2021,E01025781,2021 super output areas - lower layer,151,Total: All usual residents,1720
361,2021,E01025781,2021 super output areas - lower layer,151,British only identity,1220
362,2021,E01025781,2021 super output areas - lower layer,151,English only identity,194
363,2021,E01025781,2021 super output areas - lower layer,151,English and British only identity,174
364,2021,E01025781,2021 super output areas - lower layer,151,Welsh only identity,6
365,2021,E01025781,2021 super output areas - lower layer,151,Welsh and British only identity,2
366,2021,E01025781,2021 super output areas - lower layer,151,Any other combination of only UK identities,17
367,2021,E01025781,2021 super output areas - lower layer,151,Scottish only identity,4
368,2021,E01025781,2021 super output areas - lower layer,151,Scottish and British only identity,2
369,2021,E01025781,2021 super output areas - lower layer,151,Northern Irish only identity,9
370,2021,E01025781,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
371,2021,E01025781,2021 super output areas - lower layer,151,Cornish only identity,0
372,2021,E01025781,2021 super output areas - lower layer,151,Cornish and British only identity,0
373,2021,E01025781,2021 super output areas - lower layer,151,Any other combination of only UK identities ,2
374,2021,E01025781,2021 super output areas - lower layer,151,Irish only identity,4
375,2021,E01025781,2021 super output areas - lower layer,151,Irish and at least one UK identity,2
376,2021,E01025781,2021 super output areas - lower layer,151,Other identity only,63
377,2021,E01025781,2021 super output areas - lower layer,151,Other identity and at least one UK identity,38
378,2021,E01025781,2021 super output areas - lower layer,151,Non-UK identity only,67
379,2021,E01025781,2021 super output areas - lower layer,151,UK identity and non-UK identity,40
