,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_PASS_27_NAME,OBS_VALUE
0,2021,E01014089,2021 super output areas - lower layer,151,Total: All usual residents,1397
1,2021,E01014089,2021 super output areas - lower layer,151,Europe,1103
2,2021,E01014089,2021 super output areas - lower layer,151,Europe: United Kingdom,1019
3,2021,E01014089,2021 super output areas - lower layer,151,Europe: Ireland,1
4,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe,83
5,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries,83
6,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: France,0
7,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Germany,0
8,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Italy,1
9,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Portugal,9
10,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Spain,0
11,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Lithuania,13
12,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Poland,32
13,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Romania,16
14,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Other EU countries,12
15,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: Rest of Europe,0
16,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: Rest of Europe: Turkey,0
17,2021,E01014089,2021 super output areas - lower layer,151,Europe: Other Europe: Rest of Europe: Other Europe,0
18,2021,E01014089,2021 super output areas - lower layer,151,Africa,0
19,2021,E01014089,2021 super output areas - lower layer,151,Africa: North Africa,0
20,2021,E01014089,2021 super output areas - lower layer,151,Africa: Central and Western Africa,0
21,2021,E01014089,2021 super output areas - lower layer,151,Africa: South and Eastern Africa,0
22,2021,E01014089,2021 super output areas - lower layer,151,Middle East and Asia,4
23,2021,E01014089,2021 super output areas - lower layer,151,Middle East and Asia: Middle East,0
24,2021,E01014089,2021 super output areas - lower layer,151,Middle East and Asia: Eastern Asia,0
25,2021,E01014089,2021 super output areas - lower layer,151,Middle East and Asia: Southern Asia,1
26,2021,E01014089,2021 super output areas - lower layer,151,Middle East and Asia: South-East Asia,3
27,2021,E01014089,2021 super output areas - lower layer,151,Middle East and Asia: Central Asia,0
28,2021,E01014089,2021 super output areas - lower layer,151,The Americas and the Caribbean,2
29,2021,E01014089,2021 super output areas - lower layer,151,The Americas and the Caribbean: North America and the Caribbean,1
30,2021,E01014089,2021 super output areas - lower layer,151,The Americas and the Caribbean: Central and South America,1
31,2021,E01014089,2021 super output areas - lower layer,151,"Antarctica and Oceania, including Australasia",1
32,2021,E01014089,2021 super output areas - lower layer,151,British Overseas Territories,0
33,2021,E01014089,2021 super output areas - lower layer,151,No passport held,287
34,2021,E01013987,2021 super output areas - lower layer,151,Total: All usual residents,1596
35,2021,E01013987,2021 super output areas - lower layer,151,Europe,1336
36,2021,E01013987,2021 super output areas - lower layer,151,Europe: United Kingdom,1287
37,2021,E01013987,2021 super output areas - lower layer,151,Europe: Ireland,1
38,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe,48
39,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries,47
40,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: France,1
41,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Germany,0
42,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Italy,1
43,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Portugal,1
44,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Spain,0
45,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Lithuania,2
46,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Poland,29
47,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Romania,3
48,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Other EU countries,10
49,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: Rest of Europe,1
50,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: Rest of Europe: Turkey,0
51,2021,E01013987,2021 super output areas - lower layer,151,Europe: Other Europe: Rest of Europe: Other Europe,1
52,2021,E01013987,2021 super output areas - lower layer,151,Africa,13
53,2021,E01013987,2021 super output areas - lower layer,151,Africa: North Africa,6
54,2021,E01013987,2021 super output areas - lower layer,151,Africa: Central and Western Africa,1
55,2021,E01013987,2021 super output areas - lower layer,151,Africa: South and Eastern Africa,6
56,2021,E01013987,2021 super output areas - lower layer,151,Middle East and Asia,12
57,2021,E01013987,2021 super output areas - lower layer,151,Middle East and Asia: Middle East,2
58,2021,E01013987,2021 super output areas - lower layer,151,Middle East and Asia: Eastern Asia,1
59,2021,E01013987,2021 super output areas - lower layer,151,Middle East and Asia: Southern Asia,6
60,2021,E01013987,2021 super output areas - lower layer,151,Middle East and Asia: South-East Asia,3
61,2021,E01013987,2021 super output areas - lower layer,151,Middle East and Asia: Central Asia,0
62,2021,E01013987,2021 super output areas - lower layer,151,The Americas and the Caribbean,5
63,2021,E01013987,2021 super output areas - lower layer,151,The Americas and the Caribbean: North America and the Caribbean,5
64,2021,E01013987,2021 super output areas - lower layer,151,The Americas and the Caribbean: Central and South America,0
65,2021,E01013987,2021 super output areas - lower layer,151,"Antarctica and Oceania, including Australasia",1
66,2021,E01013987,2021 super output areas - lower layer,151,British Overseas Territories,0
67,2021,E01013987,2021 super output areas - lower layer,151,No passport held,229
68,2021,E01013988,2021 super output areas - lower layer,151,Total: All usual residents,1816
69,2021,E01013988,2021 super output areas - lower layer,151,Europe,1550
