,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_SEX_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,All persons,0
1,2021,E01016217,2021 super output areas - lower layer,151,Female,0
2,2021,E01016217,2021 super output areas - lower layer,151,Male,0
3,2021,E01016218,2021 super output areas - lower layer,151,All persons,2
4,2021,E01016218,2021 super output areas - lower layer,151,Female,2
5,2021,E01016218,2021 super output areas - lower layer,151,Male,0
6,2021,E01016231,2021 super output areas - lower layer,151,All persons,2
7,2021,E01016231,2021 super output areas - lower layer,151,Female,2
8,2021,E01016231,2021 super output areas - lower layer,151,Male,0
9,2021,E01016232,2021 super output areas - lower layer,151,All persons,4
10,2021,E01016232,2021 super output areas - lower layer,151,Female,2
11,2021,E01016232,2021 super output areas - lower layer,151,Male,2
12,2021,E01016212,2021 super output areas - lower layer,151,All persons,2
13,2021,E01016212,2021 super output areas - lower layer,151,Female,1
14,2021,E01016212,2021 super output areas - lower layer,151,Male,1
15,2021,E01016216,2021 super output areas - lower layer,151,All persons,0
16,2021,E01016216,2021 super output areas - lower layer,151,Female,0
17,2021,E01016216,2021 super output areas - lower layer,151,Male,0
18,2021,E01016219,2021 super output areas - lower layer,151,All persons,0
19,2021,E01016219,2021 super output areas - lower layer,151,Female,0
20,2021,E01016219,2021 super output areas - lower layer,151,Male,0
21,2021,E01016220,2021 super output areas - lower layer,151,All persons,1
22,2021,E01016220,2021 super output areas - lower layer,151,Female,0
23,2021,E01016220,2021 super output areas - lower layer,151,Male,1
24,2021,E01016221,2021 super output areas - lower layer,151,All persons,3
25,2021,E01016221,2021 super output areas - lower layer,151,Female,1
26,2021,E01016221,2021 super output areas - lower layer,151,Male,2
27,2021,E01016206,2021 super output areas - lower layer,151,All persons,2
28,2021,E01016206,2021 super output areas - lower layer,151,Female,2
29,2021,E01016206,2021 super output areas - lower layer,151,Male,0
30,2021,E01016208,2021 super output areas - lower layer,151,All persons,1
31,2021,E01016208,2021 super output areas - lower layer,151,Female,0
32,2021,E01016208,2021 super output areas - lower layer,151,Male,1
33,2021,E01016229,2021 super output areas - lower layer,151,All persons,0
34,2021,E01016229,2021 super output areas - lower layer,151,Female,0
35,2021,E01016229,2021 super output areas - lower layer,151,Male,0
36,2021,E01016230,2021 super output areas - lower layer,151,All persons,13
37,2021,E01016230,2021 super output areas - lower layer,151,Female,4
38,2021,E01016230,2021 super output areas - lower layer,151,Male,9
39,2021,E01016207,2021 super output areas - lower layer,151,All persons,2
40,2021,E01016207,2021 super output areas - lower layer,151,Female,1
41,2021,E01016207,2021 super output areas - lower layer,151,Male,1
42,2021,E01016234,2021 super output areas - lower layer,151,All persons,1
43,2021,E01016234,2021 super output areas - lower layer,151,Female,1
44,2021,E01016234,2021 super output areas - lower layer,151,Male,0
45,2021,E01016235,2021 super output areas - lower layer,151,All persons,0
46,2021,E01016235,2021 super output areas - lower layer,151,Female,0
47,2021,E01016235,2021 super output areas - lower layer,151,Male,0
48,2021,E01016236,2021 super output areas - lower layer,151,All persons,0
49,2021,E01016236,2021 super output areas - lower layer,151,Female,0
50,2021,E01016236,2021 super output areas - lower layer,151,Male,0
51,2021,E01016237,2021 super output areas - lower layer,151,All persons,1
52,2021,E01016237,2021 super output areas - lower layer,151,Female,1
53,2021,E01016237,2021 super output areas - lower layer,151,Male,0
54,2021,E01016192,2021 super output areas - lower layer,151,All persons,2
55,2021,E01016192,2021 super output areas - lower layer,151,Female,1
56,2021,E01016192,2021 super output areas - lower layer,151,Male,1
57,2021,E01016194,2021 super output areas - lower layer,151,All persons,0
58,2021,E01016194,2021 super output areas - lower layer,151,Female,0
59,2021,E01016194,2021 super output areas - lower layer,151,Male,0
60,2021,E01016195,2021 super output areas - lower layer,151,All persons,0
61,2021,E01016195,2021 super output areas - lower layer,151,Female,0
62,2021,E01016195,2021 super output areas - lower layer,151,Male,0
63,2021,E01016227,2021 super output areas - lower layer,151,All persons,1
64,2021,E01016227,2021 super output areas - lower layer,151,Female,1
65,2021,E01016227,2021 super output areas - lower layer,151,Male,0
66,2021,E01016228,2021 super output areas - lower layer,151,All persons,0
67,2021,E01016228,2021 super output areas - lower layer,151,Female,0
68,2021,E01016228,2021 super output areas - lower layer,151,Male,0
69,2021,E01016193,2021 super output areas - lower layer,151,All persons,1
70,2021,E01016193,2021 super output areas - lower layer,151,Female,1
71,2021,E01016193,2021 super output areas - lower layer,151,Male,0
72,2021,E01016196,2021 super output areas - lower layer,151,All persons,49
73,2021,E01016196,2021 super output areas - lower layer,151,Female,6
74,2021,E01016196,2021 super output areas - lower layer,151,Male,43
75,2021,E01016197,2021 super output areas - lower layer,151,All persons,0
76,2021,E01016197,2021 super output areas - lower layer,151,Female,0
77,2021,E01016197,2021 super output areas - lower layer,151,Male,0
78,2021,E01016198,2021 super output areas - lower layer,151,All persons,4
79,2021,E01016198,2021 super output areas - lower layer,151,Female,2
80,2021,E01016198,2021 super output areas - lower layer,151,Male,2
81,2021,E01016199,2021 super output areas - lower layer,151,All persons,1
82,2021,E01016199,2021 super output areas - lower layer,151,Female,1
83,2021,E01016199,2021 super output areas - lower layer,151,Male,0
84,2021,E01016277,2021 super output areas - lower layer,151,All persons,2
85,2021,E01016277,2021 super output areas - lower layer,151,Female,2
86,2021,E01016277,2021 super output areas - lower layer,151,Male,0
87,2021,E01016286,2021 super output areas - lower layer,151,All persons,0
88,2021,E01016286,2021 super output areas - lower layer,151,Female,0
89,2021,E01016286,2021 super output areas - lower layer,151,Male,0
90,2021,E01016287,2021 super output areas - lower layer,151,All persons,1
91,2021,E01016287,2021 super output areas - lower layer,151,Female,1
92,2021,E01016287,2021 super output areas - lower layer,151,Male,0
93,2021,E01016288,2021 super output areas - lower layer,151,All persons,2
94,2021,E01016288,2021 super output areas - lower layer,151,Female,0
95,2021,E01016288,2021 super output areas - lower layer,151,Male,2
96,2021,E01016303,2021 super output areas - lower layer,151,All persons,2
97,2021,E01016303,2021 super output areas - lower layer,151,Female,1
98,2021,E01016303,2021 super output areas - lower layer,151,Male,1
99,2021,E01016304,2021 super output areas - lower layer,151,All persons,3
100,2021,E01016304,2021 super output areas - lower layer,151,Female,2
101,2021,E01016304,2021 super output areas - lower layer,151,Male,1
102,2021,E01016305,2021 super output areas - lower layer,151,All persons,6
103,2021,E01016305,2021 super output areas - lower layer,151,Female,3
104,2021,E01016305,2021 super output areas - lower layer,151,Male,3
105,2021,E01016306,2021 super output areas - lower layer,151,All persons,0
106,2021,E01016306,2021 super output areas - lower layer,151,Female,0
107,2021,E01016306,2021 super output areas - lower layer,151,Male,0
108,2021,E01016256,2021 super output areas - lower layer,151,All persons,0
109,2021,E01016256,2021 super output areas - lower layer,151,Female,0
110,2021,E01016256,2021 super output areas - lower layer,151,Male,0
