,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_STUDENT_3_NAME,OBS_VALUE
73,2021,E01011987,2021 super output areas - lower layer,151,Student,257
74,2021,E01011987,2021 super output areas - lower layer,151,Not a student,1003
75,2021,E01012001,2021 super output areas - lower layer,151,Total,2010
76,2021,E01012001,2021 super output areas - lower layer,151,Student,453
77,2021,E01012001,2021 super output areas - lower layer,151,Not a student,1557
78,2021,E01011949,2021 super output areas - lower layer,151,Total,1734
79,2021,E01011949,2021 super output areas - lower layer,151,Student,400
80,2021,E01011949,2021 super output areas - lower layer,151,Not a student,1334
81,2021,E01011980,2021 super output areas - lower layer,151,Total,1575
82,2021,E01011980,2021 super output areas - lower layer,151,Student,349
83,2021,E01011980,2021 super output areas - lower layer,151,Not a student,1226
84,2021,E01011981,2021 super output areas - lower layer,151,Total,1636
85,2021,E01011981,2021 super output areas - lower layer,151,Student,440
86,2021,E01011981,2021 super output areas - lower layer,151,Not a student,1196
87,2021,E01011984,2021 super output areas - lower layer,151,Total,1187
88,2021,E01011984,2021 super output areas - lower layer,151,Student,145
89,2021,E01011984,2021 super output areas - lower layer,151,Not a student,1042
90,2021,E01011985,2021 super output areas - lower layer,151,Total,1201
91,2021,E01011985,2021 super output areas - lower layer,151,Student,169
92,2021,E01011985,2021 super output areas - lower layer,151,Not a student,1032
93,2021,E01011988,2021 super output areas - lower layer,151,Total,1720
94,2021,E01011988,2021 super output areas - lower layer,151,Student,278
95,2021,E01011988,2021 super output areas - lower layer,151,Not a student,1442
96,2021,E01011989,2021 super output areas - lower layer,151,Total,1763
97,2021,E01011989,2021 super output areas - lower layer,151,Student,390
98,2021,E01011989,2021 super output areas - lower layer,151,Not a student,1373
99,2021,E01011990,2021 super output areas - lower layer,151,Total,1705
100,2021,E01011990,2021 super output areas - lower layer,151,Student,387
101,2021,E01011990,2021 super output areas - lower layer,151,Not a student,1318
102,2021,E01011995,2021 super output areas - lower layer,151,Total,1245
103,2021,E01011995,2021 super output areas - lower layer,151,Student,172
104,2021,E01011995,2021 super output areas - lower layer,151,Not a student,1073
105,2021,E01011996,2021 super output areas - lower layer,151,Total,1329
106,2021,E01011996,2021 super output areas - lower layer,151,Student,175
107,2021,E01011996,2021 super output areas - lower layer,151,Not a student,1154
108,2021,E01011997,2021 super output areas - lower layer,151,Total,1839
109,2021,E01011997,2021 super output areas - lower layer,151,Student,331
110,2021,E01011997,2021 super output areas - lower layer,151,Not a student,1508
111,2021,E01011998,2021 super output areas - lower layer,151,Total,2029
112,2021,E01011998,2021 super output areas - lower layer,151,Student,364
113,2021,E01011998,2021 super output areas - lower layer,151,Not a student,1665
114,2021,E01011961,2021 super output areas - lower layer,151,Total,1315
115,2021,E01011961,2021 super output areas - lower layer,151,Student,270
116,2021,E01011961,2021 super output areas - lower layer,151,Not a student,1045
117,2021,E01011962,2021 super output areas - lower layer,151,Total,1347
118,2021,E01011962,2021 super output areas - lower layer,151,Student,343
119,2021,E01011962,2021 super output areas - lower layer,151,Not a student,1004
120,2021,E01011977,2021 super output areas - lower layer,151,Total,1550
121,2021,E01011977,2021 super output areas - lower layer,151,Student,352
122,2021,E01011977,2021 super output areas - lower layer,151,Not a student,1198
123,2021,E01011978,2021 super output areas - lower layer,151,Total,1506
124,2021,E01011978,2021 super output areas - lower layer,151,Student,312
125,2021,E01011978,2021 super output areas - lower layer,151,Not a student,1194
126,2021,E01011979,2021 super output areas - lower layer,151,Total,1362
127,2021,E01011979,2021 super output areas - lower layer,151,Student,341
128,2021,E01011979,2021 super output areas - lower layer,151,Not a student,1021
129,2021,E01011959,2021 super output areas - lower layer,151,Total,2711
130,2021,E01011959,2021 super output areas - lower layer,151,Student,472
131,2021,E01011959,2021 super output areas - lower layer,151,Not a student,2239
132,2021,E01011960,2021 super output areas - lower layer,151,Total,1251
133,2021,E01011960,2021 super output areas - lower layer,151,Student,133
134,2021,E01011960,2021 super output areas - lower layer,151,Not a student,1118
135,2021,E01011963,2021 super output areas - lower layer,151,Total,1358
136,2021,E01011963,2021 super output areas - lower layer,151,Student,180
137,2021,E01011963,2021 super output areas - lower layer,151,Not a student,1178
138,2021,E01011968,2021 super output areas - lower layer,151,Total,1886
139,2021,E01011968,2021 super output areas - lower layer,151,Student,230
140,2021,E01011968,2021 super output areas - lower layer,151,Not a student,1656
141,2021,E01011982,2021 super output areas - lower layer,151,Total,1605
142,2021,E01011982,2021 super output areas - lower layer,151,Student,263
143,2021,E01011982,2021 super output areas - lower layer,151,Not a student,1342
144,2021,E01012003,2021 super output areas - lower layer,151,Total,1585
145,2021,E01012003,2021 super output areas - lower layer,151,Student,219
146,2021,E01012003,2021 super output areas - lower layer,151,Not a student,1366
147,2021,E01012005,2021 super output areas - lower layer,151,Total,1816
148,2021,E01012005,2021 super output areas - lower layer,151,Student,378
149,2021,E01012005,2021 super output areas - lower layer,151,Not a student,1438
150,2021,E01011965,2021 super output areas - lower layer,151,Total,1555
151,2021,E01011965,2021 super output areas - lower layer,151,Student,289
152,2021,E01011965,2021 super output areas - lower layer,151,Not a student,1266
153,2021,E01011966,2021 super output areas - lower layer,151,Total,1242
154,2021,E01011966,2021 super output areas - lower layer,151,Student,209
155,2021,E01011966,2021 super output areas - lower layer,151,Not a student,1033
156,2021,E01011974,2021 super output areas - lower layer,151,Total,1462
157,2021,E01011974,2021 super output areas - lower layer,151,Student,223
158,2021,E01011974,2021 super output areas - lower layer,151,Not a student,1239
159,2021,E01011975,2021 super output areas - lower layer,151,Total,1042
160,2021,E01011975,2021 super output areas - lower layer,151,Student,184
161,2021,E01011975,2021 super output areas - lower layer,151,Not a student,858
162,2021,E01011983,2021 super output areas - lower layer,151,Total,1620
163,2021,E01011983,2021 super output areas - lower layer,151,Student,318
164,2021,E01011983,2021 super output areas - lower layer,151,Not a student,1302
165,2021,E01012002,2021 super output areas - lower layer,151,Total,1325
166,2021,E01012002,2021 super output areas - lower layer,151,Student,226
167,2021,E01012002,2021 super output areas - lower layer,151,Not a student,1099
168,2021,E01035188,2021 super output areas - lower layer,151,Total,1836
169,2021,E01035188,2021 super output areas - lower layer,151,Student,374
170,2021,E01035188,2021 super output areas - lower layer,151,Not a student,1462
171,2021,E01012068,2021 super output areas - lower layer,151,Total,1759
172,2021,E01012068,2021 super output areas - lower layer,151,Student,1062
173,2021,E01012068,2021 super output areas - lower layer,151,Not a student,697
174,2021,E01012092,2021 super output areas - lower layer,151,Total,1838
175,2021,E01012092,2021 super output areas - lower layer,151,Student,970
176,2021,E01012092,2021 super output areas - lower layer,151,Not a student,868
177,2021,E01012093,2021 super output areas - lower layer,151,Total,1882
178,2021,E01012093,2021 super output areas - lower layer,151,Student,809
179,2021,E01012093,2021 super output areas - lower layer,151,Not a student,1073
180,2021,E01035189,2021 super output areas - lower layer,151,Total,1287
181,2021,E01035189,2021 super output areas - lower layer,151,Student,342
182,2021,E01035189,2021 super output areas - lower layer,151,Not a student,945
183,2021,E01035190,2021 super output areas - lower layer,151,Total,1608
184,2021,E01035190,2021 super output areas - lower layer,151,Student,612
185,2021,E01035190,2021 super output areas - lower layer,151,Not a student,996
186,2021,E01035191,2021 super output areas - lower layer,151,Total,1626
187,2021,E01035191,2021 super output areas - lower layer,151,Student,421
188,2021,E01035191,2021 super output areas - lower layer,151,Not a student,1205
189,2021,E01035192,2021 super output areas - lower layer,151,Total,1205
190,2021,E01035192,2021 super output areas - lower layer,151,Student,410
191,2021,E01035192,2021 super output areas - lower layer,151,Not a student,795
192,2021,E01012058,2021 super output areas - lower layer,151,Total,1537
193,2021,E01012058,2021 super output areas - lower layer,151,Student,402
194,2021,E01012058,2021 super output areas - lower layer,151,Not a student,1135
195,2021,E01012059,2021 super output areas - lower layer,151,Total,1505
196,2021,E01012059,2021 super output areas - lower layer,151,Student,304
197,2021,E01012059,2021 super output areas - lower layer,151,Not a student,1201
198,2021,E01012060,2021 super output areas - lower layer,151,Total,1495
199,2021,E01012060,2021 super output areas - lower layer,151,Student,436
200,2021,E01012060,2021 super output areas - lower layer,151,Not a student,1059
201,2021,E01012061,2021 super output areas - lower layer,151,Total,1141
202,2021,E01012061,2021 super output areas - lower layer,151,Student,325
203,2021,E01012061,2021 super output areas - lower layer,151,Not a student,816
204,2021,E01012036,2021 super output areas - lower layer,151,Total,1418
205,2021,E01012036,2021 super output areas - lower layer,151,Student,515
206,2021,E01012036,2021 super output areas - lower layer,151,Not a student,903
207,2021,E01012037,2021 super output areas - lower layer,151,Total,1360
208,2021,E01012037,2021 super output areas - lower layer,151,Student,418
209,2021,E01012037,2021 super output areas - lower layer,151,Not a student,942
210,2021,E01012038,2021 super output areas - lower layer,151,Total,1342
211,2021,E01012038,2021 super output areas - lower layer,151,Student,399
212,2021,E01012038,2021 super output areas - lower layer,151,Not a student,943
213,2021,E01012039,2021 super output areas - lower layer,151,Total,1420
214,2021,E01012039,2021 super output areas - lower layer,151,Student,695
215,2021,E01012039,2021 super output areas - lower layer,151,Not a student,725
216,2021,E01012040,2021 super output areas - lower layer,151,Total,1294
217,2021,E01012040,2021 super output areas - lower layer,151,Student,423
218,2021,E01012040,2021 super output areas - lower layer,151,Not a student,871
219,2021,E01012041,2021 super output areas - lower layer,151,Total,1057
220,2021,E01012041,2021 super output areas - lower layer,151,Student,172
221,2021,E01012041,2021 super output areas - lower layer,151,Not a student,885
222,2021,E01012074,2021 super output areas - lower layer,151,Total,1395
223,2021,E01012074,2021 super output areas - lower layer,151,Student,345
224,2021,E01012074,2021 super output areas - lower layer,151,Not a student,1050
225,2021,E01012075,2021 super output areas - lower layer,151,Total,1428
226,2021,E01012075,2021 super output areas - lower layer,151,Student,397
227,2021,E01012075,2021 super output areas - lower layer,151,Not a student,1031
228,2021,E01012076,2021 super output areas - lower layer,151,Total,1240
229,2021,E01012076,2021 super output areas - lower layer,151,Student,401
230,2021,E01012076,2021 super output areas - lower layer,151,Not a student,839
231,2021,E01012077,2021 super output areas - lower layer,151,Total,1391
232,2021,E01012077,2021 super output areas - lower layer,151,Student,319
233,2021,E01012077,2021 super output areas - lower layer,151,Not a student,1072
234,2021,E01012088,2021 super output areas - lower layer,151,Total,1601
235,2021,E01012088,2021 super output areas - lower layer,151,Student,412
236,2021,E01012088,2021 super output areas - lower layer,151,Not a student,1189
237,2021,E01012078,2021 super output areas - lower layer,151,Total,1392
238,2021,E01012078,2021 super output areas - lower layer,151,Student,399
239,2021,E01012078,2021 super output areas - lower layer,151,Not a student,993
240,2021,E01012079,2021 super output areas - lower layer,151,Total,1361
241,2021,E01012079,2021 super output areas - lower layer,151,Student,308
242,2021,E01012079,2021 super output areas - lower layer,151,Not a student,1053
243,2021,E01012080,2021 super output areas - lower layer,151,Total,1134
244,2021,E01012080,2021 super output areas - lower layer,151,Student,253
245,2021,E01012080,2021 super output areas - lower layer,151,Not a student,881
246,2021,E01012081,2021 super output areas - lower layer,151,Total,1650
247,2021,E01012081,2021 super output areas - lower layer,151,Student,398
248,2021,E01012081,2021 super output areas - lower layer,151,Not a student,1252
249,2021,E01012026,2021 super output areas - lower layer,151,Total,1969
250,2021,E01012026,2021 super output areas - lower layer,151,Student,482
251,2021,E01012026,2021 super output areas - lower layer,151,Not a student,1487
252,2021,E01012027,2021 super output areas - lower layer,151,Total,1831
253,2021,E01012027,2021 super output areas - lower layer,151,Student,382
254,2021,E01012027,2021 super output areas - lower layer,151,Not a student,1449
255,2021,E01033469,2021 super output areas - lower layer,151,Total,2034
256,2021,E01033469,2021 super output areas - lower layer,151,Student,572
257,2021,E01033469,2021 super output areas - lower layer,151,Not a student,1462
258,2021,E01012015,2021 super output areas - lower layer,151,Total,1363
259,2021,E01012015,2021 super output areas - lower layer,151,Student,266
260,2021,E01012015,2021 super output areas - lower layer,151,Not a student,1097
261,2021,E01012016,2021 super output areas - lower layer,151,Total,1639
262,2021,E01012016,2021 super output areas - lower layer,151,Student,387
263,2021,E01012016,2021 super output areas - lower layer,151,Not a student,1252
264,2021,E01012017,2021 super output areas - lower layer,151,Total,1448
265,2021,E01012017,2021 super output areas - lower layer,151,Student,186
266,2021,E01012017,2021 super output areas - lower layer,151,Not a student,1262
267,2021,E01012089,2021 super output areas - lower layer,151,Total,1441
268,2021,E01012089,2021 super output areas - lower layer,151,Student,386
269,2021,E01012089,2021 super output areas - lower layer,151,Not a student,1055
270,2021,E01012090,2021 super output areas - lower layer,151,Total,1435
271,2021,E01012090,2021 super output areas - lower layer,151,Student,346
272,2021,E01012090,2021 super output areas - lower layer,151,Not a student,1089
273,2021,E01012091,2021 super output areas - lower layer,151,Total,1785
274,2021,E01012091,2021 super output areas - lower layer,151,Student,552
275,2021,E01012091,2021 super output areas - lower layer,151,Not a student,1233
276,2021,E01012011,2021 super output areas - lower layer,151,Total,1839
277,2021,E01012011,2021 super output areas - lower layer,151,Student,497
278,2021,E01012011,2021 super output areas - lower layer,151,Not a student,1342
279,2021,E01012012,2021 super output areas - lower layer,151,Total,1678
280,2021,E01012012,2021 super output areas - lower layer,151,Student,400
281,2021,E01012012,2021 super output areas - lower layer,151,Not a student,1278
282,2021,E01012013,2021 super output areas - lower layer,151,Total,1352
283,2021,E01012013,2021 super output areas - lower layer,151,Student,296
284,2021,E01012013,2021 super output areas - lower layer,151,Not a student,1056
285,2021,E01012014,2021 super output areas - lower layer,151,Total,1471
286,2021,E01012014,2021 super output areas - lower layer,151,Student,451
287,2021,E01012014,2021 super output areas - lower layer,151,Not a student,1020
288,2021,E01012053,2021 super output areas - lower layer,151,Total,1653
289,2021,E01012053,2021 super output areas - lower layer,151,Student,387
290,2021,E01012053,2021 super output areas - lower layer,151,Not a student,1266
291,2021,E01012054,2021 super output areas - lower layer,151,Total,1635
292,2021,E01012054,2021 super output areas - lower layer,151,Student,391
293,2021,E01012054,2021 super output areas - lower layer,151,Not a student,1244
294,2021,E01012055,2021 super output areas - lower layer,151,Total,1844
295,2021,E01012055,2021 super output areas - lower layer,151,Student,391
296,2021,E01012055,2021 super output areas - lower layer,151,Not a student,1453
297,2021,E01012056,2021 super output areas - lower layer,151,Total,2187
298,2021,E01012056,2021 super output areas - lower layer,151,Student,595
299,2021,E01012056,2021 super output areas - lower layer,151,Not a student,1592
300,2021,E01012057,2021 super output areas - lower layer,151,Total,1833
301,2021,E01012057,2021 super output areas - lower layer,151,Student,390
302,2021,E01012057,2021 super output areas - lower layer,151,Not a student,1443
303,2021,E01012082,2021 super output areas - lower layer,151,Total,1405
304,2021,E01012082,2021 super output areas - lower layer,151,Student,326
305,2021,E01012082,2021 super output areas - lower layer,151,Not a student,1079
306,2021,E01012083,2021 super output areas - lower layer,151,Total,1485
307,2021,E01012083,2021 super output areas - lower layer,151,Student,430
308,2021,E01012083,2021 super output areas - lower layer,151,Not a student,1055
309,2021,E01012084,2021 super output areas - lower layer,151,Total,1525
310,2021,E01012084,2021 super output areas - lower layer,151,Student,378
311,2021,E01012084,2021 super output areas - lower layer,151,Not a student,1147
312,2021,E01012085,2021 super output areas - lower layer,151,Total,1449
313,2021,E01012085,2021 super output areas - lower layer,151,Student,387
314,2021,E01012085,2021 super output areas - lower layer,151,Not a student,1062
315,2021,E01012018,2021 super output areas - lower layer,151,Total,1518
316,2021,E01012018,2021 super output areas - lower layer,151,Student,343
317,2021,E01012018,2021 super output areas - lower layer,151,Not a student,1175
318,2021,E01012019,2021 super output areas - lower layer,151,Total,1102
319,2021,E01012019,2021 super output areas - lower layer,151,Student,276
320,2021,E01012019,2021 super output areas - lower layer,151,Not a student,826
321,2021,E01012020,2021 super output areas - lower layer,151,Total,1415
322,2021,E01012020,2021 super output areas - lower layer,151,Student,357
323,2021,E01012020,2021 super output areas - lower layer,151,Not a student,1058
324,2021,E01012021,2021 super output areas - lower layer,151,Total,1249
325,2021,E01012021,2021 super output areas - lower layer,151,Student,355
326,2021,E01012021,2021 super output areas - lower layer,151,Not a student,894
327,2021,E01012007,2021 super output areas - lower layer,151,Total,1352
328,2021,E01012007,2021 super output areas - lower layer,151,Student,216
329,2021,E01012007,2021 super output areas - lower layer,151,Not a student,1136
330,2021,E01012008,2021 super output areas - lower layer,151,Total,1309
331,2021,E01012008,2021 super output areas - lower layer,151,Student,271
332,2021,E01012008,2021 super output areas - lower layer,151,Not a student,1038
333,2021,E01012009,2021 super output areas - lower layer,151,Total,1835
334,2021,E01012009,2021 super output areas - lower layer,151,Student,399
335,2021,E01012009,2021 super output areas - lower layer,151,Not a student,1436
336,2021,E01012010,2021 super output areas - lower layer,151,Total,1373
337,2021,E01012010,2021 super output areas - lower layer,151,Student,272
338,2021,E01012010,2021 super output areas - lower layer,151,Not a student,1101
339,2021,E01012046,2021 super output areas - lower layer,151,Total,1917
340,2021,E01012046,2021 super output areas - lower layer,151,Student,277
341,2021,E01012046,2021 super output areas - lower layer,151,Not a student,1640
342,2021,E01012047,2021 super output areas - lower layer,151,Total,1519
343,2021,E01012047,2021 super output areas - lower layer,151,Student,382
344,2021,E01012047,2021 super output areas - lower layer,151,Not a student,1137
345,2021,E01012048,2021 super output areas - lower layer,151,Total,1701
346,2021,E01012048,2021 super output areas - lower layer,151,Student,291
347,2021,E01012048,2021 super output areas - lower layer,151,Not a student,1410
348,2021,E01012049,2021 super output areas - lower layer,151,Total,1209
349,2021,E01012049,2021 super output areas - lower layer,151,Student,157
350,2021,E01012049,2021 super output areas - lower layer,151,Not a student,1052
351,2021,E01012050,2021 super output areas - lower layer,151,Total,1299
352,2021,E01012050,2021 super output areas - lower layer,151,Student,339
353,2021,E01012050,2021 super output areas - lower layer,151,Not a student,960
354,2021,E01012051,2021 super output areas - lower layer,151,Total,1149
355,2021,E01012051,2021 super output areas - lower layer,151,Student,272
356,2021,E01012051,2021 super output areas - lower layer,151,Not a student,877
357,2021,E01012052,2021 super output areas - lower layer,151,Total,1177
358,2021,E01012052,2021 super output areas - lower layer,151,Student,188
359,2021,E01012052,2021 super output areas - lower layer,151,Not a student,989
360,2021,E01012022,2021 super output areas - lower layer,151,Total,2616
361,2021,E01012022,2021 super output areas - lower layer,151,Student,508
362,2021,E01012022,2021 super output areas - lower layer,151,Not a student,2108
363,2021,E01012023,2021 super output areas - lower layer,151,Total,1401
364,2021,E01012023,2021 super output areas - lower layer,151,Student,127
365,2021,E01012023,2021 super output areas - lower layer,151,Not a student,1274
366,2021,E01012024,2021 super output areas - lower layer,151,Total,1482
367,2021,E01012024,2021 super output areas - lower layer,151,Student,261
368,2021,E01012024,2021 super output areas - lower layer,151,Not a student,1221
369,2021,E01012025,2021 super output areas - lower layer,151,Total,1173
370,2021,E01012025,2021 super output areas - lower layer,151,Student,199
371,2021,E01012025,2021 super output areas - lower layer,151,Not a student,974
372,2021,E01012065,2021 super output areas - lower layer,151,Total,1822
373,2021,E01012065,2021 super output areas - lower layer,151,Student,301
374,2021,E01012065,2021 super output areas - lower layer,151,Not a student,1521
375,2021,E01012066,2021 super output areas - lower layer,151,Total,1769
376,2021,E01012066,2021 super output areas - lower layer,151,Student,347
377,2021,E01012066,2021 super output areas - lower layer,151,Not a student,1422
378,2021,E01012067,2021 super output areas - lower layer,151,Total,1511
379,2021,E01012067,2021 super output areas - lower layer,151,Student,227
380,2021,E01012067,2021 super output areas - lower layer,151,Not a student,1284
381,2021,E01012042,2021 super output areas - lower layer,151,Total,1279
382,2021,E01012042,2021 super output areas - lower layer,151,Student,188
383,2021,E01012042,2021 super output areas - lower layer,151,Not a student,1091
384,2021,E01012043,2021 super output areas - lower layer,151,Total,1252
385,2021,E01012043,2021 super output areas - lower layer,151,Student,180
386,2021,E01012043,2021 super output areas - lower layer,151,Not a student,1072
387,2021,E01012044,2021 super output areas - lower layer,151,Total,1417
388,2021,E01012044,2021 super output areas - lower layer,151,Student,405
389,2021,E01012044,2021 super output areas - lower layer,151,Not a student,1012
390,2021,E01012045,2021 super output areas - lower layer,151,Total,1349
391,2021,E01012045,2021 super output areas - lower layer,151,Student,384
392,2021,E01012045,2021 super output areas - lower layer,151,Not a student,965
393,2021,E01032552,2021 super output areas - lower layer,151,Total,1570
394,2021,E01032552,2021 super output areas - lower layer,151,Student,300
395,2021,E01032552,2021 super output areas - lower layer,151,Not a student,1270
396,2021,E01035193,2021 super output areas - lower layer,151,Total,1600
397,2021,E01035193,2021 super output areas - lower layer,151,Student,208
398,2021,E01035193,2021 super output areas - lower layer,151,Not a student,1392
399,2021,E01035194,2021 super output areas - lower layer,151,Total,1166
400,2021,E01035194,2021 super output areas - lower layer,151,Student,180
401,2021,E01035194,2021 super output areas - lower layer,151,Not a student,986
402,2021,E01012030,2021 super output areas - lower layer,151,Total,1346
403,2021,E01012030,2021 super output areas - lower layer,151,Student,232
404,2021,E01012030,2021 super output areas - lower layer,151,Not a student,1114
405,2021,E01012031,2021 super output areas - lower layer,151,Total,1406
406,2021,E01012031,2021 super output areas - lower layer,151,Student,253
407,2021,E01012031,2021 super output areas - lower layer,151,Not a student,1153
408,2021,E01012032,2021 super output areas - lower layer,151,Total,1612
409,2021,E01012032,2021 super output areas - lower layer,151,Student,379
410,2021,E01012032,2021 super output areas - lower layer,151,Not a student,1233
411,2021,E01012033,2021 super output areas - lower layer,151,Total,1175
412,2021,E01012033,2021 super output areas - lower layer,151,Student,161
413,2021,E01012033,2021 super output areas - lower layer,151,Not a student,1014
414,2021,E01012034,2021 super output areas - lower layer,151,Total,1322
415,2021,E01012034,2021 super output areas - lower layer,151,Student,296
416,2021,E01012034,2021 super output areas - lower layer,151,Not a student,1026
417,2021,E01012035,2021 super output areas - lower layer,151,Total,1153
418,2021,E01012035,2021 super output areas - lower layer,151,Student,177
419,2021,E01012035,2021 super output areas - lower layer,151,Not a student,976
420,2021,E01012062,2021 super output areas - lower layer,151,Total,1699
421,2021,E01012062,2021 super output areas - lower layer,151,Student,284
422,2021,E01012062,2021 super output areas - lower layer,151,Not a student,1415
423,2021,E01012063,2021 super output areas - lower layer,151,Total,1330
424,2021,E01012063,2021 super output areas - lower layer,151,Student,225
425,2021,E01012063,2021 super output areas - lower layer,151,Not a student,1105
426,2021,E01012071,2021 super output areas - lower layer,151,Total,1321
427,2021,E01012071,2021 super output areas - lower layer,151,Student,219
428,2021,E01012071,2021 super output areas - lower layer,151,Not a student,1102
429,2021,E01012073,2021 super output areas - lower layer,151,Total,1334
430,2021,E01012073,2021 super output areas - lower layer,151,Student,258
431,2021,E01012073,2021 super output areas - lower layer,151,Not a student,1076
432,2021,E01032593,2021 super output areas - lower layer,151,Total,2421
433,2021,E01032593,2021 super output areas - lower layer,151,Student,506
434,2021,E01032593,2021 super output areas - lower layer,151,Not a student,1915
435,2021,E01035195,2021 super output areas - lower layer,151,Total,1481
436,2021,E01035195,2021 super output areas - lower layer,151,Student,356
437,2021,E01035195,2021 super output areas - lower layer,151,Not a student,1125
438,2021,E01035196,2021 super output areas - lower layer,151,Total,1195
439,2021,E01035196,2021 super output areas - lower layer,151,Student,208
440,2021,E01035196,2021 super output areas - lower layer,151,Not a student,987
441,2021,E01012100,2021 super output areas - lower layer,151,Total,1399
442,2021,E01012100,2021 super output areas - lower layer,151,Student,175
