,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
108,2021,E01013449,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
109,2021,E01013449,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",24
110,2021,E01013449,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",24
111,2021,E01013449,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
112,2021,E01013449,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,140
113,2021,E01013449,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,140
114,2021,E01013449,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
115,2021,E01013449,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,83
116,2021,E01013449,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,83
117,2021,E01013449,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
118,2021,E01013378,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,6080
119,2021,E01013378,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,5492
120,2021,E01013378,2021 super output areas - lower layer,151,Married or in a registered civil partnership,423
121,2021,E01013378,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,416
122,2021,E01013378,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,416
123,2021,E01013378,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
124,2021,E01013378,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,7
125,2021,E01013378,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
126,2021,E01013378,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,7
127,2021,E01013378,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",13
128,2021,E01013378,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",13
129,2021,E01013378,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
130,2021,E01013378,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,83
131,2021,E01013378,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,83
132,2021,E01013378,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
133,2021,E01013378,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,69
134,2021,E01013378,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,68
135,2021,E01013378,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,1
136,2021,E01013450,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1033
137,2021,E01013450,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,246
138,2021,E01013450,2021 super output areas - lower layer,151,Married or in a registered civil partnership,635
139,2021,E01013450,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,631
140,2021,E01013450,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,625
141,2021,E01013450,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,6
142,2021,E01013450,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
143,2021,E01013450,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
144,2021,E01013450,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
145,2021,E01013450,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",16
146,2021,E01013450,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",16
147,2021,E01013450,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
148,2021,E01013450,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,76
149,2021,E01013450,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,76
150,2021,E01013450,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
151,2021,E01013450,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,60
152,2021,E01013450,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,60
153,2021,E01013450,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
154,2021,E01034761,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1352
155,2021,E01034761,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,465
156,2021,E01034761,2021 super output areas - lower layer,151,Married or in a registered civil partnership,691
157,2021,E01034761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,685
158,2021,E01034761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,681
159,2021,E01034761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,4
160,2021,E01034761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,6
161,2021,E01034761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
162,2021,E01034761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,6
163,2021,E01034761,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",17
164,2021,E01034761,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",17
165,2021,E01034761,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
166,2021,E01034761,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,97
167,2021,E01034761,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,97
168,2021,E01034761,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
169,2021,E01034761,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,82
170,2021,E01034761,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,82
171,2021,E01034761,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
172,2021,E01034762,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1182
173,2021,E01034762,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,382
174,2021,E01034762,2021 super output areas - lower layer,151,Married or in a registered civil partnership,518
175,2021,E01034762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,516
176,2021,E01034762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,512
177,2021,E01034762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,4
178,2021,E01034762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
179,2021,E01034762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
180,2021,E01034762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
181,2021,E01034762,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",35
182,2021,E01034762,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",35
183,2021,E01034762,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
184,2021,E01034762,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,118
185,2021,E01034762,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,118
186,2021,E01034762,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
187,2021,E01034762,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,129
188,2021,E01034762,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,129
189,2021,E01034762,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
190,2021,E01013340,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1054
191,2021,E01013340,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,244
192,2021,E01013340,2021 super output areas - lower layer,151,Married or in a registered civil partnership,657
193,2021,E01013340,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,657
194,2021,E01013340,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,655
195,2021,E01013340,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,2
196,2021,E01013340,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
197,2021,E01013340,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
198,2021,E01013340,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
199,2021,E01013340,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",7
200,2021,E01013340,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",7
201,2021,E01013340,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
202,2021,E01013340,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,79
203,2021,E01013340,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,79
204,2021,E01013340,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
205,2021,E01013340,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,67
206,2021,E01013340,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,67
207,2021,E01013340,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
208,2021,E01013341,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1093
209,2021,E01013341,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,255
210,2021,E01013341,2021 super output areas - lower layer,151,Married or in a registered civil partnership,575
211,2021,E01013341,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,571
212,2021,E01013341,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,568
213,2021,E01013341,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
214,2021,E01013341,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
215,2021,E01013341,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
216,2021,E01013341,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,4
217,2021,E01013341,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",21
218,2021,E01013341,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",21
219,2021,E01013341,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
220,2021,E01013341,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,129
221,2021,E01013341,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,129
222,2021,E01013341,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
223,2021,E01013341,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,113
224,2021,E01013341,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,113
225,2021,E01013341,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
226,2021,E01013342,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1291
227,2021,E01013342,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,241
228,2021,E01013342,2021 super output areas - lower layer,151,Married or in a registered civil partnership,817
229,2021,E01013342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,815
230,2021,E01013342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,812
231,2021,E01013342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
232,2021,E01013342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
233,2021,E01013342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
234,2021,E01013342,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
235,2021,E01013342,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",20
236,2021,E01013342,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",19
237,2021,E01013342,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
238,2021,E01013342,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,112
239,2021,E01013342,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,112
240,2021,E01013342,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
241,2021,E01013342,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,101
242,2021,E01013342,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,101
243,2021,E01013342,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
244,2021,E01013423,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1080
245,2021,E01013423,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,172
246,2021,E01013423,2021 super output areas - lower layer,151,Married or in a registered civil partnership,721
247,2021,E01013423,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,719
248,2021,E01013423,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,717
249,2021,E01013423,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,2
250,2021,E01013423,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
251,2021,E01013423,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
252,2021,E01013423,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
253,2021,E01013423,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",12
254,2021,E01013423,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",12
255,2021,E01013423,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
256,2021,E01013423,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,70
257,2021,E01013423,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,70
258,2021,E01013423,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
259,2021,E01013423,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,105
260,2021,E01013423,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,105
261,2021,E01013423,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
262,2021,E01013424,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1070
263,2021,E01013424,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,244
264,2021,E01013424,2021 super output areas - lower layer,151,Married or in a registered civil partnership,690
265,2021,E01013424,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,690
266,2021,E01013424,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,690
267,2021,E01013424,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
268,2021,E01013424,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
269,2021,E01013424,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
270,2021,E01013424,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
271,2021,E01013424,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",9
272,2021,E01013424,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",9
273,2021,E01013424,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
274,2021,E01013424,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,75
275,2021,E01013424,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,74
276,2021,E01013424,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
