,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
0,2021,E01033296,2021 super output areas - lower layer,151,2km to less than 5km,185
1,2021,E01033296,2021 super output areas - lower layer,151,5km to less than 10km,89
2,2021,E01033296,2021 super output areas - lower layer,151,10km to less than 20km,24
3,2021,E01033296,2021 super output areas - lower layer,151,20km to less than 30km,30
4,2021,E01033296,2021 super output areas - lower layer,151,30km to less than 40km,37
5,2021,E01033296,2021 super output areas - lower layer,151,40km to less than 60km,5
6,2021,E01033296,2021 super output areas - lower layer,151,60km and over,6
7,2021,E01033296,2021 super output areas - lower layer,151,Works mainly from home,112
8,2021,E01033296,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",67
9,2021,E01033297,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1044
10,2021,E01033297,2021 super output areas - lower layer,151,Less than 2km,100
11,2021,E01033297,2021 super output areas - lower layer,151,2km to less than 5km,281
12,2021,E01033297,2021 super output areas - lower layer,151,5km to less than 10km,154
13,2021,E01033297,2021 super output areas - lower layer,151,10km to less than 20km,58
14,2021,E01033297,2021 super output areas - lower layer,151,20km to less than 30km,54
15,2021,E01033297,2021 super output areas - lower layer,151,30km to less than 40km,48
16,2021,E01033297,2021 super output areas - lower layer,151,40km to less than 60km,16
17,2021,E01033297,2021 super output areas - lower layer,151,60km and over,12
18,2021,E01033297,2021 super output areas - lower layer,151,Works mainly from home,181
19,2021,E01033297,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",140
20,2021,E01013260,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,648
21,2021,E01013260,2021 super output areas - lower layer,151,Less than 2km,86
22,2021,E01013260,2021 super output areas - lower layer,151,2km to less than 5km,226
23,2021,E01013260,2021 super output areas - lower layer,151,5km to less than 10km,60
24,2021,E01013260,2021 super output areas - lower layer,151,10km to less than 20km,24
25,2021,E01013260,2021 super output areas - lower layer,151,20km to less than 30km,29
26,2021,E01013260,2021 super output areas - lower layer,151,30km to less than 40km,20
