,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,951
1,2021,E01011954,2021 super output areas - lower layer,151,Less than 2km,125
2,2021,E01011954,2021 super output areas - lower layer,151,2km to less than 5km,206
3,2021,E01011954,2021 super output areas - lower layer,151,5km to less than 10km,107
4,2021,E01011954,2021 super output areas - lower layer,151,10km to less than 20km,154
5,2021,E01011954,2021 super output areas - lower layer,151,20km to less than 30km,58
6,2021,E01011954,2021 super output areas - lower layer,151,30km to less than 40km,14
7,2021,E01011954,2021 super output areas - lower layer,151,40km to less than 60km,6
8,2021,E01011954,2021 super output areas - lower layer,151,60km and over,20
9,2021,E01011954,2021 super output areas - lower layer,151,Works mainly from home,113
10,2021,E01011954,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",148
11,2021,E01011969,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,555
12,2021,E01011969,2021 super output areas - lower layer,151,Less than 2km,33
13,2021,E01011969,2021 super output areas - lower layer,151,2km to less than 5km,130
14,2021,E01011969,2021 super output areas - lower layer,151,5km to less than 10km,61
15,2021,E01011969,2021 super output areas - lower layer,151,10km to less than 20km,95
16,2021,E01011969,2021 super output areas - lower layer,151,20km to less than 30km,35
17,2021,E01011969,2021 super output areas - lower layer,151,30km to less than 40km,7
18,2021,E01011969,2021 super output areas - lower layer,151,40km to less than 60km,3
19,2021,E01011969,2021 super output areas - lower layer,151,60km and over,17
20,2021,E01011969,2021 super output areas - lower layer,151,Works mainly from home,82
21,2021,E01011969,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",92
22,2021,E01011970,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,520
23,2021,E01011970,2021 super output areas - lower layer,151,Less than 2km,14
24,2021,E01011970,2021 super output areas - lower layer,151,2km to less than 5km,104
25,2021,E01011970,2021 super output areas - lower layer,151,5km to less than 10km,70
26,2021,E01011970,2021 super output areas - lower layer,151,10km to less than 20km,91
27,2021,E01011970,2021 super output areas - lower layer,151,20km to less than 30km,35
28,2021,E01011970,2021 super output areas - lower layer,151,30km to less than 40km,7
29,2021,E01011970,2021 super output areas - lower layer,151,40km to less than 60km,5
30,2021,E01011970,2021 super output areas - lower layer,151,60km and over,19
31,2021,E01011970,2021 super output areas - lower layer,151,Works mainly from home,102
32,2021,E01011970,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",73
33,2021,E01011971,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,760
34,2021,E01011971,2021 super output areas - lower layer,151,Less than 2km,41
35,2021,E01011971,2021 super output areas - lower layer,151,2km to less than 5km,135
36,2021,E01011971,2021 super output areas - lower layer,151,5km to less than 10km,100
37,2021,E01011971,2021 super output areas - lower layer,151,10km to less than 20km,144
38,2021,E01011971,2021 super output areas - lower layer,151,20km to less than 30km,52
39,2021,E01011971,2021 super output areas - lower layer,151,30km to less than 40km,9
40,2021,E01011971,2021 super output areas - lower layer,151,40km to less than 60km,8
41,2021,E01011971,2021 super output areas - lower layer,151,60km and over,20
42,2021,E01011971,2021 super output areas - lower layer,151,Works mainly from home,145
43,2021,E01011971,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",106
44,2021,E01033465,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1029
45,2021,E01033465,2021 super output areas - lower layer,151,Less than 2km,63
46,2021,E01033465,2021 super output areas - lower layer,151,2km to less than 5km,175
