,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
0,2021,E01013576,2021 super output areas - lower layer,151,Arrived 1971 to 1980,13
1,2021,E01013576,2021 super output areas - lower layer,151,Arrived 1981 to 1990,10
2,2021,E01013576,2021 super output areas - lower layer,151,Arrived 1991 to 2000,18
3,2021,E01013576,2021 super output areas - lower layer,151,Arrived 2001 to 2010,14
4,2021,E01013576,2021 super output areas - lower layer,151,Arrived 2011 to 2013,5
5,2021,E01013576,2021 super output areas - lower layer,151,Arrived 2014 to 2016,11
6,2021,E01013576,2021 super output areas - lower layer,151,Arrived 2017 to 2019,11
7,2021,E01013576,2021 super output areas - lower layer,151,Arrived 2020 to 2021,5
8,2021,E01013577,2021 super output areas - lower layer,151,Total: All usual residents,1481
9,2021,E01013577,2021 super output areas - lower layer,151,Born in the UK,1390
10,2021,E01013577,2021 super output areas - lower layer,151,Arrived before 1951,0
11,2021,E01013577,2021 super output areas - lower layer,151,Arrived 1951 to 1960,7
12,2021,E01013577,2021 super output areas - lower layer,151,Arrived 1961 to 1970,11
13,2021,E01013577,2021 super output areas - lower layer,151,Arrived 1971 to 1980,8
14,2021,E01013577,2021 super output areas - lower layer,151,Arrived 1981 to 1990,7
15,2021,E01013577,2021 super output areas - lower layer,151,Arrived 1991 to 2000,8
16,2021,E01013577,2021 super output areas - lower layer,151,Arrived 2001 to 2010,24
17,2021,E01013577,2021 super output areas - lower layer,151,Arrived 2011 to 2013,5
18,2021,E01013577,2021 super output areas - lower layer,151,Arrived 2014 to 2016,10
19,2021,E01013577,2021 super output areas - lower layer,151,Arrived 2017 to 2019,11
20,2021,E01013577,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
21,2021,E01013578,2021 super output areas - lower layer,151,Total: All usual residents,1312
22,2021,E01013578,2021 super output areas - lower layer,151,Born in the UK,1233
23,2021,E01013578,2021 super output areas - lower layer,151,Arrived before 1951,0
24,2021,E01013578,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
25,2021,E01013578,2021 super output areas - lower layer,151,Arrived 1961 to 1970,10
26,2021,E01013578,2021 super output areas - lower layer,151,Arrived 1971 to 1980,7
27,2021,E01013578,2021 super output areas - lower layer,151,Arrived 1981 to 1990,6
28,2021,E01013578,2021 super output areas - lower layer,151,Arrived 1991 to 2000,11
29,2021,E01013578,2021 super output areas - lower layer,151,Arrived 2001 to 2010,17
30,2021,E01013578,2021 super output areas - lower layer,151,Arrived 2011 to 2013,3
31,2021,E01013578,2021 super output areas - lower layer,151,Arrived 2014 to 2016,15
32,2021,E01013578,2021 super output areas - lower layer,151,Arrived 2017 to 2019,6
33,2021,E01013578,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
34,2021,E01013579,2021 super output areas - lower layer,151,Total: All usual residents,1378
35,2021,E01013579,2021 super output areas - lower layer,151,Born in the UK,1256
36,2021,E01013579,2021 super output areas - lower layer,151,Arrived before 1951,2
37,2021,E01013579,2021 super output areas - lower layer,151,Arrived 1951 to 1960,6
38,2021,E01013579,2021 super output areas - lower layer,151,Arrived 1961 to 1970,7
39,2021,E01013579,2021 super output areas - lower layer,151,Arrived 1971 to 1980,8
40,2021,E01013579,2021 super output areas - lower layer,151,Arrived 1981 to 1990,17
41,2021,E01013579,2021 super output areas - lower layer,151,Arrived 1991 to 2000,9
42,2021,E01013579,2021 super output areas - lower layer,151,Arrived 2001 to 2010,30
43,2021,E01013579,2021 super output areas - lower layer,151,Arrived 2011 to 2013,6
44,2021,E01013579,2021 super output areas - lower layer,151,Arrived 2014 to 2016,22
45,2021,E01013579,2021 super output areas - lower layer,151,Arrived 2017 to 2019,11
46,2021,E01013579,2021 super output areas - lower layer,151,Arrived 2020 to 2021,4
47,2021,E01013580,2021 super output areas - lower layer,151,Total: All usual residents,1463
48,2021,E01013580,2021 super output areas - lower layer,151,Born in the UK,1351
49,2021,E01013580,2021 super output areas - lower layer,151,Arrived before 1951,2
50,2021,E01013580,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
51,2021,E01013580,2021 super output areas - lower layer,151,Arrived 1961 to 1970,8
52,2021,E01013580,2021 super output areas - lower layer,151,Arrived 1971 to 1980,8
53,2021,E01013580,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
54,2021,E01013580,2021 super output areas - lower layer,151,Arrived 1991 to 2000,12
55,2021,E01013580,2021 super output areas - lower layer,151,Arrived 2001 to 2010,37
56,2021,E01013580,2021 super output areas - lower layer,151,Arrived 2011 to 2013,15
57,2021,E01013580,2021 super output areas - lower layer,151,Arrived 2014 to 2016,13
58,2021,E01013580,2021 super output areas - lower layer,151,Arrived 2017 to 2019,9
59,2021,E01013580,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
60,2021,E01013530,2021 super output areas - lower layer,151,Total: All usual residents,1806
61,2021,E01013530,2021 super output areas - lower layer,151,Born in the UK,1564
62,2021,E01013530,2021 super output areas - lower layer,151,Arrived before 1951,0
63,2021,E01013530,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
64,2021,E01013530,2021 super output areas - lower layer,151,Arrived 1961 to 1970,4
65,2021,E01013530,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
66,2021,E01013530,2021 super output areas - lower layer,151,Arrived 1981 to 1990,2
67,2021,E01013530,2021 super output areas - lower layer,151,Arrived 1991 to 2000,8
68,2021,E01013530,2021 super output areas - lower layer,151,Arrived 2001 to 2010,113
69,2021,E01013530,2021 super output areas - lower layer,151,Arrived 2011 to 2013,31
70,2021,E01013530,2021 super output areas - lower layer,151,Arrived 2014 to 2016,36
71,2021,E01013530,2021 super output areas - lower layer,151,Arrived 2017 to 2019,35
72,2021,E01013530,2021 super output areas - lower layer,151,Arrived 2020 to 2021,6
73,2021,E01013531,2021 super output areas - lower layer,151,Total: All usual residents,1469
74,2021,E01013531,2021 super output areas - lower layer,151,Born in the UK,1296
75,2021,E01013531,2021 super output areas - lower layer,151,Arrived before 1951,3
76,2021,E01013531,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
77,2021,E01013531,2021 super output areas - lower layer,151,Arrived 1961 to 1970,3
78,2021,E01013531,2021 super output areas - lower layer,151,Arrived 1971 to 1980,4
79,2021,E01013531,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
80,2021,E01013531,2021 super output areas - lower layer,151,Arrived 1991 to 2000,10
81,2021,E01013531,2021 super output areas - lower layer,151,Arrived 2001 to 2010,71
82,2021,E01013531,2021 super output areas - lower layer,151,Arrived 2011 to 2013,36
83,2021,E01013531,2021 super output areas - lower layer,151,Arrived 2014 to 2016,14
84,2021,E01013531,2021 super output areas - lower layer,151,Arrived 2017 to 2019,18
85,2021,E01013531,2021 super output areas - lower layer,151,Arrived 2020 to 2021,9
86,2021,E01013532,2021 super output areas - lower layer,151,Total: All usual residents,1510
87,2021,E01013532,2021 super output areas - lower layer,151,Born in the UK,1356
88,2021,E01013532,2021 super output areas - lower layer,151,Arrived before 1951,2
89,2021,E01013532,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
90,2021,E01013532,2021 super output areas - lower layer,151,Arrived 1961 to 1970,8
91,2021,E01013532,2021 super output areas - lower layer,151,Arrived 1971 to 1980,8
92,2021,E01013532,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
93,2021,E01013532,2021 super output areas - lower layer,151,Arrived 1991 to 2000,17
