,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
0,2021,E01014397,2021 super output areas - lower layer,151,Europe: United Kingdom,1279
1,2021,E01014397,2021 super output areas - lower layer,151,Europe: EU countries,18
2,2021,E01014397,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,11
3,2021,E01014397,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,6
4,2021,E01014397,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
5,2021,E01014397,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
6,2021,E01014397,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,6
7,2021,E01014397,2021 super output areas - lower layer,151,Africa,2
8,2021,E01014397,2021 super output areas - lower layer,151,Middle East and Asia,15
9,2021,E01014397,2021 super output areas - lower layer,151,The Americas and the Caribbean,2
10,2021,E01014397,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
11,2021,E01014397,2021 super output areas - lower layer,151,British Overseas,0
12,2021,E01014398,2021 super output areas - lower layer,151,Total: All usual residents,1651
13,2021,E01014398,2021 super output areas - lower layer,151,Europe,1589
14,2021,E01014398,2021 super output areas - lower layer,151,Europe: United Kingdom,1538
15,2021,E01014398,2021 super output areas - lower layer,151,Europe: EU countries,46
16,2021,E01014398,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,25
17,2021,E01014398,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,4
18,2021,E01014398,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,16
19,2021,E01014398,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
20,2021,E01014398,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,5
21,2021,E01014398,2021 super output areas - lower layer,151,Africa,20
22,2021,E01014398,2021 super output areas - lower layer,151,Middle East and Asia,25
23,2021,E01014398,2021 super output areas - lower layer,151,The Americas and the Caribbean,11
24,2021,E01014398,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,5
25,2021,E01014398,2021 super output areas - lower layer,151,British Overseas,1
26,2021,E01014409,2021 super output areas - lower layer,151,Total: All usual residents,1612
27,2021,E01014409,2021 super output areas - lower layer,151,Europe,1539
28,2021,E01014409,2021 super output areas - lower layer,151,Europe: United Kingdom,1445
29,2021,E01014409,2021 super output areas - lower layer,151,Europe: EU countries,89
30,2021,E01014409,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,59
31,2021,E01014409,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,19
32,2021,E01014409,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,11
33,2021,E01014409,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
34,2021,E01014409,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,5
35,2021,E01014409,2021 super output areas - lower layer,151,Africa,21
36,2021,E01014409,2021 super output areas - lower layer,151,Middle East and Asia,11
37,2021,E01014409,2021 super output areas - lower layer,151,The Americas and the Caribbean,30
38,2021,E01014409,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,4
39,2021,E01014409,2021 super output areas - lower layer,151,British Overseas,7
40,2021,E01014410,2021 super output areas - lower layer,151,Total: All usual residents,1786
41,2021,E01014410,2021 super output areas - lower layer,151,Europe,1659
42,2021,E01014410,2021 super output areas - lower layer,151,Europe: United Kingdom,1525
43,2021,E01014410,2021 super output areas - lower layer,151,Europe: EU countries,124
44,2021,E01014410,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,74
45,2021,E01014410,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,25
46,2021,E01014410,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,19
47,2021,E01014410,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,6
48,2021,E01014410,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,10
49,2021,E01014410,2021 super output areas - lower layer,151,Africa,24
50,2021,E01014410,2021 super output areas - lower layer,151,Middle East and Asia,46
51,2021,E01014410,2021 super output areas - lower layer,151,The Americas and the Caribbean,38
