,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01003847,2021 super output areas - lower layer,151,Total: All usual residents,1693
1,2021,E01003847,2021 super output areas - lower layer,151,British only identity,881
2,2021,E01003847,2021 super output areas - lower layer,151,English only identity,146
3,2021,E01003847,2021 super output areas - lower layer,151,English and British only identity,146
4,2021,E01003847,2021 super output areas - lower layer,151,Welsh only identity,5
5,2021,E01003847,2021 super output areas - lower layer,151,Welsh and British only identity,5
6,2021,E01003847,2021 super output areas - lower layer,151,Any other combination of only UK identities,28
7,2021,E01003847,2021 super output areas - lower layer,151,Scottish only identity,14
8,2021,E01003847,2021 super output areas - lower layer,151,Scottish and British only identity,6
9,2021,E01003847,2021 super output areas - lower layer,151,Northern Irish only identity,1
10,2021,E01003847,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
11,2021,E01003847,2021 super output areas - lower layer,151,Cornish only identity,0
12,2021,E01003847,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,E01003847,2021 super output areas - lower layer,151,Any other combination of only UK identities ,7
14,2021,E01003847,2021 super output areas - lower layer,151,Irish only identity,20
15,2021,E01003847,2021 super output areas - lower layer,151,Irish and at least one UK identity,11
16,2021,E01003847,2021 super output areas - lower layer,151,Other identity only,366
17,2021,E01003847,2021 super output areas - lower layer,151,Other identity and at least one UK identity,85
18,2021,E01003847,2021 super output areas - lower layer,151,Non-UK identity only,386
19,2021,E01003847,2021 super output areas - lower layer,151,UK identity and non-UK identity,96
20,2021,E01003849,2021 super output areas - lower layer,151,Total: All usual residents,1531
21,2021,E01003849,2021 super output areas - lower layer,151,British only identity,835
22,2021,E01003849,2021 super output areas - lower layer,151,English only identity,145
23,2021,E01003849,2021 super output areas - lower layer,151,English and British only identity,149
24,2021,E01003849,2021 super output areas - lower layer,151,Welsh only identity,18
25,2021,E01003849,2021 super output areas - lower layer,151,Welsh and British only identity,9
26,2021,E01003849,2021 super output areas - lower layer,151,Any other combination of only UK identities,27
27,2021,E01003849,2021 super output areas - lower layer,151,Scottish only identity,11
28,2021,E01003849,2021 super output areas - lower layer,151,Scottish and British only identity,7
29,2021,E01003849,2021 super output areas - lower layer,151,Northern Irish only identity,1
30,2021,E01003849,2021 super output areas - lower layer,151,Northern Irish and British only identity,2
31,2021,E01003849,2021 super output areas - lower layer,151,Cornish only identity,0
32,2021,E01003849,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,E01003849,2021 super output areas - lower layer,151,Any other combination of only UK identities ,6
