,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01035755,2021 super output areas - lower layer,151,Total: All usual residents,1577
1,2021,E01035755,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",20
2,2021,E01035755,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
3,2021,E01035755,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",2
4,2021,E01035755,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",10
5,2021,E01035755,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",0
6,2021,E01035755,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",8
7,2021,E01035755,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",28
8,2021,E01035755,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",20
9,2021,E01035755,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7
10,2021,E01035755,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1
11,2021,E01035755,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,55
12,2021,E01035755,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,16
13,2021,E01035755,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,5
14,2021,E01035755,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,19
15,2021,E01035755,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,15
16,2021,E01035755,2021 super output areas - lower layer,151,White,1466
17,2021,E01035755,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1385
18,2021,E01035755,2021 super output areas - lower layer,151,White: Irish,10
19,2021,E01035755,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,4
20,2021,E01035755,2021 super output areas - lower layer,151,White: Roma,4
21,2021,E01035755,2021 super output areas - lower layer,151,White: Other White,63
22,2021,E01035755,2021 super output areas - lower layer,151,Other ethnic group,8
23,2021,E01035755,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
24,2021,E01035755,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,8
25,2021,E01035756,2021 super output areas - lower layer,151,Total: All usual residents,1535
26,2021,E01035756,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",38
27,2021,E01035756,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",3
28,2021,E01035756,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",6
29,2021,E01035756,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",18
30,2021,E01035756,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",1
31,2021,E01035756,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",10
32,2021,E01035756,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",10
33,2021,E01035756,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",8
34,2021,E01035756,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2
35,2021,E01035756,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
36,2021,E01035756,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,37
37,2021,E01035756,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,12
38,2021,E01035756,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,8
39,2021,E01035756,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,6
40,2021,E01035756,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,11
41,2021,E01035756,2021 super output areas - lower layer,151,White,1439
42,2021,E01035756,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1370
43,2021,E01035756,2021 super output areas - lower layer,151,White: Irish,8
44,2021,E01035756,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
45,2021,E01035756,2021 super output areas - lower layer,151,White: Roma,1
46,2021,E01035756,2021 super output areas - lower layer,151,White: Other White,60
47,2021,E01035756,2021 super output areas - lower layer,151,Other ethnic group,11
48,2021,E01035756,2021 super output areas - lower layer,151,Other ethnic group: Arab,5
49,2021,E01035756,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,6
50,2021,E01028721,2021 super output areas - lower layer,151,Total: All usual residents,1242
51,2021,E01028721,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",21
52,2021,E01028721,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
53,2021,E01028721,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",11
54,2021,E01028721,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",2
55,2021,E01028721,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",4
56,2021,E01028721,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",4
57,2021,E01028721,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",7
58,2021,E01028721,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",5
59,2021,E01028721,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2
60,2021,E01028721,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
61,2021,E01028721,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,19
62,2021,E01028721,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,6
63,2021,E01028721,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,2
64,2021,E01028721,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,10
65,2021,E01028721,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1
66,2021,E01028721,2021 super output areas - lower layer,151,White,1189
67,2021,E01028721,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1127
68,2021,E01028721,2021 super output areas - lower layer,151,White: Irish,14
69,2021,E01028721,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
70,2021,E01028721,2021 super output areas - lower layer,151,White: Roma,0
71,2021,E01028721,2021 super output areas - lower layer,151,White: Other White,48
72,2021,E01028721,2021 super output areas - lower layer,151,Other ethnic group,6
73,2021,E01028721,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
74,2021,E01028721,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,6
75,2021,E01028722,2021 super output areas - lower layer,151,Total: All usual residents,1551
76,2021,E01028722,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",37
77,2021,E01028722,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
78,2021,E01028722,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",12
79,2021,E01028722,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",8
80,2021,E01028722,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",0
81,2021,E01028722,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",17
82,2021,E01028722,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",62
83,2021,E01028722,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",23
84,2021,E01028722,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",21
85,2021,E01028722,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",18
86,2021,E01028722,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,32
87,2021,E01028722,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,7
88,2021,E01028722,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,3
89,2021,E01028722,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,11
90,2021,E01028722,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,11
91,2021,E01028722,2021 super output areas - lower layer,151,White,1396
92,2021,E01028722,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1325
93,2021,E01028722,2021 super output areas - lower layer,151,White: Irish,8
94,2021,E01028722,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
95,2021,E01028722,2021 super output areas - lower layer,151,White: Roma,0
96,2021,E01028722,2021 super output areas - lower layer,151,White: Other White,63
97,2021,E01028722,2021 super output areas - lower layer,151,Other ethnic group,24
98,2021,E01028722,2021 super output areas - lower layer,151,Other ethnic group: Arab,6
99,2021,E01028722,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,18
100,2021,E01028723,2021 super output areas - lower layer,151,Total: All usual residents,2232
101,2021,E01028723,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",41
102,2021,E01028723,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",6
103,2021,E01028723,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",7
104,2021,E01028723,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",11
105,2021,E01028723,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",7
106,2021,E01028723,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",10
107,2021,E01028723,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",43
108,2021,E01028723,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",29
109,2021,E01028723,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5
110,2021,E01028723,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",9
111,2021,E01028723,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,26
112,2021,E01028723,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,7
113,2021,E01028723,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,4
114,2021,E01028723,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,8
115,2021,E01028723,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7
116,2021,E01028723,2021 super output areas - lower layer,151,White,2114
117,2021,E01028723,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",2009
118,2021,E01028723,2021 super output areas - lower layer,151,White: Irish,12
119,2021,E01028723,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,3
120,2021,E01028723,2021 super output areas - lower layer,151,White: Roma,0
121,2021,E01028723,2021 super output areas - lower layer,151,White: Other White,90
122,2021,E01028723,2021 super output areas - lower layer,151,Other ethnic group,8
123,2021,E01028723,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
124,2021,E01028723,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,8
125,2021,E01028724,2021 super output areas - lower layer,151,Total: All usual residents,1190
126,2021,E01028724,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",24
127,2021,E01028724,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
128,2021,E01028724,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",12
129,2021,E01028724,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",3
130,2021,E01028724,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",0
131,2021,E01028724,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",9
132,2021,E01028724,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",2
133,2021,E01028724,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",2
134,2021,E01028724,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",0
135,2021,E01028724,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
136,2021,E01028724,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,15
137,2021,E01028724,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,11
138,2021,E01028724,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,0
139,2021,E01028724,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,1
140,2021,E01028724,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3
141,2021,E01028724,2021 super output areas - lower layer,151,White,1141
142,2021,E01028724,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1101
143,2021,E01028724,2021 super output areas - lower layer,151,White: Irish,12
144,2021,E01028724,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
145,2021,E01028724,2021 super output areas - lower layer,151,White: Roma,1
146,2021,E01028724,2021 super output areas - lower layer,151,White: Other White,27
147,2021,E01028724,2021 super output areas - lower layer,151,Other ethnic group,8
148,2021,E01028724,2021 super output areas - lower layer,151,Other ethnic group: Arab,0
149,2021,E01028724,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,8
150,2021,E01028725,2021 super output areas - lower layer,151,Total: All usual residents,2906
151,2021,E01028725,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",53
152,2021,E01028725,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",3
