,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01031177,2021 super output areas - lower layer,151,Total: All usual residents,1542
1,2021,E01031177,2021 super output areas - lower layer,151,British only identity,739
2,2021,E01031177,2021 super output areas - lower layer,151,English only identity,256
3,2021,E01031177,2021 super output areas - lower layer,151,English and British only identity,217
4,2021,E01031177,2021 super output areas - lower layer,151,Welsh only identity,8
5,2021,E01031177,2021 super output areas - lower layer,151,Welsh and British only identity,6
6,2021,E01031177,2021 super output areas - lower layer,151,Any other combination of only UK identities,25
7,2021,E01031177,2021 super output areas - lower layer,151,Scottish only identity,12
8,2021,E01031177,2021 super output areas - lower layer,151,Scottish and British only identity,4
9,2021,E01031177,2021 super output areas - lower layer,151,Northern Irish only identity,2
10,2021,E01031177,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
11,2021,E01031177,2021 super output areas - lower layer,151,Cornish only identity,0
12,2021,E01031177,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,E01031177,2021 super output areas - lower layer,151,Any other combination of only UK identities ,6
14,2021,E01031177,2021 super output areas - lower layer,151,Irish only identity,5
15,2021,E01031177,2021 super output areas - lower layer,151,Irish and at least one UK identity,3
16,2021,E01031177,2021 super output areas - lower layer,151,Other identity only,227
17,2021,E01031177,2021 super output areas - lower layer,151,Other identity and at least one UK identity,56
18,2021,E01031177,2021 super output areas - lower layer,151,Non-UK identity only,232
19,2021,E01031177,2021 super output areas - lower layer,151,UK identity and non-UK identity,59
20,2021,E01031178,2021 super output areas - lower layer,151,Total: All usual residents,1440
21,2021,E01031178,2021 super output areas - lower layer,151,British only identity,694
22,2021,E01031178,2021 super output areas - lower layer,151,English only identity,293
23,2021,E01031178,2021 super output areas - lower layer,151,English and British only identity,257
24,2021,E01031178,2021 super output areas - lower layer,151,Welsh only identity,6
25,2021,E01031178,2021 super output areas - lower layer,151,Welsh and British only identity,6
26,2021,E01031178,2021 super output areas - lower layer,151,Any other combination of only UK identities,17
27,2021,E01031178,2021 super output areas - lower layer,151,Scottish only identity,12
28,2021,E01031178,2021 super output areas - lower layer,151,Scottish and British only identity,3
29,2021,E01031178,2021 super output areas - lower layer,151,Northern Irish only identity,1
30,2021,E01031178,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
31,2021,E01031178,2021 super output areas - lower layer,151,Cornish only identity,0
32,2021,E01031178,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,E01031178,2021 super output areas - lower layer,151,Any other combination of only UK identities ,1
34,2021,E01031178,2021 super output areas - lower layer,151,Irish only identity,0
35,2021,E01031178,2021 super output areas - lower layer,151,Irish and at least one UK identity,4
36,2021,E01031178,2021 super output areas - lower layer,151,Other identity only,135
37,2021,E01031178,2021 super output areas - lower layer,151,Other identity and at least one UK identity,28
38,2021,E01031178,2021 super output areas - lower layer,151,Non-UK identity only,135
39,2021,E01031178,2021 super output areas - lower layer,151,UK identity and non-UK identity,32
40,2021,E01031148,2021 super output areas - lower layer,151,Total: All usual residents,1955
41,2021,E01031148,2021 super output areas - lower layer,151,British only identity,1099
42,2021,E01031148,2021 super output areas - lower layer,151,English only identity,368
43,2021,E01031148,2021 super output areas - lower layer,151,English and British only identity,299
44,2021,E01031148,2021 super output areas - lower layer,151,Welsh only identity,8
45,2021,E01031148,2021 super output areas - lower layer,151,Welsh and British only identity,8
46,2021,E01031148,2021 super output areas - lower layer,151,Any other combination of only UK identities,28
47,2021,E01031148,2021 super output areas - lower layer,151,Scottish only identity,16
48,2021,E01031148,2021 super output areas - lower layer,151,Scottish and British only identity,5
49,2021,E01031148,2021 super output areas - lower layer,151,Northern Irish only identity,5
50,2021,E01031148,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
51,2021,E01031148,2021 super output areas - lower layer,151,Cornish only identity,0
52,2021,E01031148,2021 super output areas - lower layer,151,Cornish and British only identity,0
53,2021,E01031148,2021 super output areas - lower layer,151,Any other combination of only UK identities ,2
54,2021,E01031148,2021 super output areas - lower layer,151,Irish only identity,7
55,2021,E01031148,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
56,2021,E01031148,2021 super output areas - lower layer,151,Other identity only,110
57,2021,E01031148,2021 super output areas - lower layer,151,Other identity and at least one UK identity,27
58,2021,E01031148,2021 super output areas - lower layer,151,Non-UK identity only,117
59,2021,E01031148,2021 super output areas - lower layer,151,UK identity and non-UK identity,28
