,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_PASS_27_NAME,OBS_VALUE
0,2021,E01017903,2021 super output areas - lower layer,151,Africa: Central and Western Africa,6
1,2021,E01017903,2021 super output areas - lower layer,151,Africa: South and Eastern Africa,2
2,2021,E01017903,2021 super output areas - lower layer,151,Middle East and Asia,72
3,2021,E01017903,2021 super output areas - lower layer,151,Middle East and Asia: Middle East,0
4,2021,E01017903,2021 super output areas - lower layer,151,Middle East and Asia: Eastern Asia,1
5,2021,E01017903,2021 super output areas - lower layer,151,Middle East and Asia: Southern Asia,68
6,2021,E01017903,2021 super output areas - lower layer,151,Middle East and Asia: South-East Asia,3
7,2021,E01017903,2021 super output areas - lower layer,151,Middle East and Asia: Central Asia,0
8,2021,E01017903,2021 super output areas - lower layer,151,The Americas and the Caribbean,20
9,2021,E01017903,2021 super output areas - lower layer,151,The Americas and the Caribbean: North America and the Caribbean,10
10,2021,E01017903,2021 super output areas - lower layer,151,The Americas and the Caribbean: Central and South America,10
11,2021,E01017903,2021 super output areas - lower layer,151,"Antarctica and Oceania, including Australasia",0
12,2021,E01017903,2021 super output areas - lower layer,151,British Overseas Territories,0
13,2021,E01017903,2021 super output areas - lower layer,151,No passport held,123
14,2021,E01017904,2021 super output areas - lower layer,151,Total: All usual residents,1972
15,2021,E01017904,2021 super output areas - lower layer,151,Europe,1632
16,2021,E01017904,2021 super output areas - lower layer,151,Europe: United Kingdom,1305
17,2021,E01017904,2021 super output areas - lower layer,151,Europe: Ireland,8
18,2021,E01017904,2021 super output areas - lower layer,151,Europe: Other Europe,319
19,2021,E01017904,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries,314
20,2021,E01017904,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: France,1
21,2021,E01017904,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Germany,1
22,2021,E01017904,2021 super output areas - lower layer,151,Europe: Other Europe: EU Member countries: Italy,15
