,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,Total: All usual residents,1378
1,2021,E01016217,2021 super output areas - lower layer,151,Born in the UK,1132
2,2021,E01016217,2021 super output areas - lower layer,151,Arrived before 1951,1
3,2021,E01016217,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
4,2021,E01016217,2021 super output areas - lower layer,151,Arrived 1961 to 1970,10
5,2021,E01016217,2021 super output areas - lower layer,151,Arrived 1971 to 1980,12
6,2021,E01016217,2021 super output areas - lower layer,151,Arrived 1981 to 1990,13
7,2021,E01016217,2021 super output areas - lower layer,151,Arrived 1991 to 2000,35
8,2021,E01016217,2021 super output areas - lower layer,151,Arrived 2001 to 2010,98
9,2021,E01016217,2021 super output areas - lower layer,151,Arrived 2011 to 2013,10
10,2021,E01016217,2021 super output areas - lower layer,151,Arrived 2014 to 2016,32
11,2021,E01016217,2021 super output areas - lower layer,151,Arrived 2017 to 2019,20
12,2021,E01016217,2021 super output areas - lower layer,151,Arrived 2020 to 2021,12
13,2021,E01016218,2021 super output areas - lower layer,151,Total: All usual residents,1387
14,2021,E01016218,2021 super output areas - lower layer,151,Born in the UK,1170
15,2021,E01016218,2021 super output areas - lower layer,151,Arrived before 1951,3
16,2021,E01016218,2021 super output areas - lower layer,151,Arrived 1951 to 1960,8
17,2021,E01016218,2021 super output areas - lower layer,151,Arrived 1961 to 1970,6
18,2021,E01016218,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
19,2021,E01016218,2021 super output areas - lower layer,151,Arrived 1981 to 1990,8
20,2021,E01016218,2021 super output areas - lower layer,151,Arrived 1991 to 2000,23
21,2021,E01016218,2021 super output areas - lower layer,151,Arrived 2001 to 2010,73
22,2021,E01016218,2021 super output areas - lower layer,151,Arrived 2011 to 2013,15
23,2021,E01016218,2021 super output areas - lower layer,151,Arrived 2014 to 2016,37
24,2021,E01016218,2021 super output areas - lower layer,151,Arrived 2017 to 2019,33
25,2021,E01016218,2021 super output areas - lower layer,151,Arrived 2020 to 2021,6
26,2021,E01016231,2021 super output areas - lower layer,151,Total: All usual residents,1952
27,2021,E01016231,2021 super output areas - lower layer,151,Born in the UK,1620
28,2021,E01016231,2021 super output areas - lower layer,151,Arrived before 1951,1
29,2021,E01016231,2021 super output areas - lower layer,151,Arrived 1951 to 1960,11
30,2021,E01016231,2021 super output areas - lower layer,151,Arrived 1961 to 1970,14
31,2021,E01016231,2021 super output areas - lower layer,151,Arrived 1971 to 1980,7
32,2021,E01016231,2021 super output areas - lower layer,151,Arrived 1981 to 1990,13
33,2021,E01016231,2021 super output areas - lower layer,151,Arrived 1991 to 2000,49
34,2021,E01016231,2021 super output areas - lower layer,151,Arrived 2001 to 2010,132
35,2021,E01016231,2021 super output areas - lower layer,151,Arrived 2011 to 2013,22
36,2021,E01016231,2021 super output areas - lower layer,151,Arrived 2014 to 2016,33
37,2021,E01016231,2021 super output areas - lower layer,151,Arrived 2017 to 2019,32
38,2021,E01016231,2021 super output areas - lower layer,151,Arrived 2020 to 2021,18
39,2021,E01016232,2021 super output areas - lower layer,151,Total: All usual residents,1432
40,2021,E01016232,2021 super output areas - lower layer,151,Born in the UK,1224
41,2021,E01016232,2021 super output areas - lower layer,151,Arrived before 1951,3
42,2021,E01016232,2021 super output areas - lower layer,151,Arrived 1951 to 1960,8
43,2021,E01016232,2021 super output areas - lower layer,151,Arrived 1961 to 1970,13
44,2021,E01016232,2021 super output areas - lower layer,151,Arrived 1971 to 1980,17
45,2021,E01016232,2021 super output areas - lower layer,151,Arrived 1981 to 1990,8
46,2021,E01016232,2021 super output areas - lower layer,151,Arrived 1991 to 2000,18
47,2021,E01016232,2021 super output areas - lower layer,151,Arrived 2001 to 2010,85
48,2021,E01016232,2021 super output areas - lower layer,151,Arrived 2011 to 2013,13
49,2021,E01016232,2021 super output areas - lower layer,151,Arrived 2014 to 2016,18
50,2021,E01016232,2021 super output areas - lower layer,151,Arrived 2017 to 2019,17
51,2021,E01016232,2021 super output areas - lower layer,151,Arrived 2020 to 2021,8
52,2021,E01016212,2021 super output areas - lower layer,151,Total: All usual residents,1341
53,2021,E01016212,2021 super output areas - lower layer,151,Born in the UK,1073
54,2021,E01016212,2021 super output areas - lower layer,151,Arrived before 1951,2
55,2021,E01016212,2021 super output areas - lower layer,151,Arrived 1951 to 1960,10
56,2021,E01016212,2021 super output areas - lower layer,151,Arrived 1961 to 1970,4
57,2021,E01016212,2021 super output areas - lower layer,151,Arrived 1971 to 1980,9
58,2021,E01016212,2021 super output areas - lower layer,151,Arrived 1981 to 1990,8
59,2021,E01016212,2021 super output areas - lower layer,151,Arrived 1991 to 2000,27
60,2021,E01016212,2021 super output areas - lower layer,151,Arrived 2001 to 2010,104
61,2021,E01016212,2021 super output areas - lower layer,151,Arrived 2011 to 2013,27
62,2021,E01016212,2021 super output areas - lower layer,151,Arrived 2014 to 2016,35
63,2021,E01016212,2021 super output areas - lower layer,151,Arrived 2017 to 2019,40
64,2021,E01016212,2021 super output areas - lower layer,151,Arrived 2020 to 2021,2
65,2021,E01016216,2021 super output areas - lower layer,151,Total: All usual residents,1349
66,2021,E01016216,2021 super output areas - lower layer,151,Born in the UK,1128
67,2021,E01016216,2021 super output areas - lower layer,151,Arrived before 1951,1
68,2021,E01016216,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
69,2021,E01016216,2021 super output areas - lower layer,151,Arrived 1961 to 1970,9
70,2021,E01016216,2021 super output areas - lower layer,151,Arrived 1971 to 1980,7
71,2021,E01016216,2021 super output areas - lower layer,151,Arrived 1981 to 1990,14
72,2021,E01016216,2021 super output areas - lower layer,151,Arrived 1991 to 2000,20
73,2021,E01016216,2021 super output areas - lower layer,151,Arrived 2001 to 2010,86
74,2021,E01016216,2021 super output areas - lower layer,151,Arrived 2011 to 2013,17
75,2021,E01016216,2021 super output areas - lower layer,151,Arrived 2014 to 2016,21
76,2021,E01016216,2021 super output areas - lower layer,151,Arrived 2017 to 2019,29
77,2021,E01016216,2021 super output areas - lower layer,151,Arrived 2020 to 2021,13
78,2021,E01016219,2021 super output areas - lower layer,151,Total: All usual residents,1327
79,2021,E01016219,2021 super output areas - lower layer,151,Born in the UK,1119
80,2021,E01016219,2021 super output areas - lower layer,151,Arrived before 1951,4
81,2021,E01016219,2021 super output areas - lower layer,151,Arrived 1951 to 1960,10
82,2021,E01016219,2021 super output areas - lower layer,151,Arrived 1961 to 1970,17
83,2021,E01016219,2021 super output areas - lower layer,151,Arrived 1971 to 1980,15
84,2021,E01016219,2021 super output areas - lower layer,151,Arrived 1981 to 1990,9
85,2021,E01016219,2021 super output areas - lower layer,151,Arrived 1991 to 2000,36
86,2021,E01016219,2021 super output areas - lower layer,151,Arrived 2001 to 2010,56
87,2021,E01016219,2021 super output areas - lower layer,151,Arrived 2011 to 2013,11
88,2021,E01016219,2021 super output areas - lower layer,151,Arrived 2014 to 2016,18
89,2021,E01016219,2021 super output areas - lower layer,151,Arrived 2017 to 2019,21
90,2021,E01016219,2021 super output areas - lower layer,151,Arrived 2020 to 2021,11
91,2021,E01016220,2021 super output areas - lower layer,151,Total: All usual residents,1425
92,2021,E01016220,2021 super output areas - lower layer,151,Born in the UK,1148
93,2021,E01016220,2021 super output areas - lower layer,151,Arrived before 1951,2
