,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_SEX_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,All persons,1380
1,2021,E01016217,2021 super output areas - lower layer,151,Female,724
2,2021,E01016217,2021 super output areas - lower layer,151,Male,656
3,2021,E01016218,2021 super output areas - lower layer,151,All persons,1388
4,2021,E01016218,2021 super output areas - lower layer,151,Female,712
5,2021,E01016218,2021 super output areas - lower layer,151,Male,676
6,2021,E01016231,2021 super output areas - lower layer,151,All persons,1953
7,2021,E01016231,2021 super output areas - lower layer,151,Female,982
8,2021,E01016231,2021 super output areas - lower layer,151,Male,971
9,2021,E01016232,2021 super output areas - lower layer,151,All persons,1432
10,2021,E01016232,2021 super output areas - lower layer,151,Female,724
11,2021,E01016232,2021 super output areas - lower layer,151,Male,708
12,2021,E01016212,2021 super output areas - lower layer,151,All persons,1340
13,2021,E01016212,2021 super output areas - lower layer,151,Female,681
14,2021,E01016212,2021 super output areas - lower layer,151,Male,659
15,2021,E01016216,2021 super output areas - lower layer,151,All persons,1349
16,2021,E01016216,2021 super output areas - lower layer,151,Female,670
17,2021,E01016216,2021 super output areas - lower layer,151,Male,679
18,2021,E01016219,2021 super output areas - lower layer,151,All persons,1326
19,2021,E01016219,2021 super output areas - lower layer,151,Female,700
20,2021,E01016219,2021 super output areas - lower layer,151,Male,626
21,2021,E01016220,2021 super output areas - lower layer,151,All persons,1423
22,2021,E01016220,2021 super output areas - lower layer,151,Female,725
23,2021,E01016220,2021 super output areas - lower layer,151,Male,698
24,2021,E01016221,2021 super output areas - lower layer,151,All persons,1284
25,2021,E01016221,2021 super output areas - lower layer,151,Female,655
26,2021,E01016221,2021 super output areas - lower layer,151,Male,629
27,2021,E01016206,2021 super output areas - lower layer,151,All persons,1941
28,2021,E01016206,2021 super output areas - lower layer,151,Female,1010
29,2021,E01016206,2021 super output areas - lower layer,151,Male,931
30,2021,E01016208,2021 super output areas - lower layer,151,All persons,2110
31,2021,E01016208,2021 super output areas - lower layer,151,Female,1089
32,2021,E01016208,2021 super output areas - lower layer,151,Male,1021
33,2021,E01016229,2021 super output areas - lower layer,151,All persons,1133
34,2021,E01016229,2021 super output areas - lower layer,151,Female,586
35,2021,E01016229,2021 super output areas - lower layer,151,Male,547
36,2021,E01016230,2021 super output areas - lower layer,151,All persons,1914
37,2021,E01016230,2021 super output areas - lower layer,151,Female,936
38,2021,E01016230,2021 super output areas - lower layer,151,Male,978
39,2021,E01016207,2021 super output areas - lower layer,151,All persons,2006
40,2021,E01016207,2021 super output areas - lower layer,151,Female,918
41,2021,E01016207,2021 super output areas - lower layer,151,Male,1088
42,2021,E01016234,2021 super output areas - lower layer,151,All persons,1106
43,2021,E01016234,2021 super output areas - lower layer,151,Female,554
44,2021,E01016234,2021 super output areas - lower layer,151,Male,552
45,2021,E01016235,2021 super output areas - lower layer,151,All persons,1238
46,2021,E01016235,2021 super output areas - lower layer,151,Female,628
47,2021,E01016235,2021 super output areas - lower layer,151,Male,610
48,2021,E01016236,2021 super output areas - lower layer,151,All persons,1522
49,2021,E01016236,2021 super output areas - lower layer,151,Female,802
50,2021,E01016236,2021 super output areas - lower layer,151,Male,720
51,2021,E01016237,2021 super output areas - lower layer,151,All persons,1143
52,2021,E01016237,2021 super output areas - lower layer,151,Female,598
53,2021,E01016237,2021 super output areas - lower layer,151,Male,545
54,2021,E01016192,2021 super output areas - lower layer,151,All persons,1381
55,2021,E01016192,2021 super output areas - lower layer,151,Female,650
56,2021,E01016192,2021 super output areas - lower layer,151,Male,731
57,2021,E01016194,2021 super output areas - lower layer,151,All persons,1243
58,2021,E01016194,2021 super output areas - lower layer,151,Female,625
59,2021,E01016194,2021 super output areas - lower layer,151,Male,618
60,2021,E01016195,2021 super output areas - lower layer,151,All persons,1187
61,2021,E01016195,2021 super output areas - lower layer,151,Female,610
62,2021,E01016195,2021 super output areas - lower layer,151,Male,577
63,2021,E01016227,2021 super output areas - lower layer,151,All persons,1332
64,2021,E01016227,2021 super output areas - lower layer,151,Female,693
65,2021,E01016227,2021 super output areas - lower layer,151,Male,639
66,2021,E01016228,2021 super output areas - lower layer,151,All persons,1794
67,2021,E01016228,2021 super output areas - lower layer,151,Female,925
68,2021,E01016228,2021 super output areas - lower layer,151,Male,869
69,2021,E01016193,2021 super output areas - lower layer,151,All persons,1269
70,2021,E01016193,2021 super output areas - lower layer,151,Female,653
71,2021,E01016193,2021 super output areas - lower layer,151,Male,616
72,2021,E01016196,2021 super output areas - lower layer,151,All persons,2114
73,2021,E01016196,2021 super output areas - lower layer,151,Female,812
74,2021,E01016196,2021 super output areas - lower layer,151,Male,1302
75,2021,E01016197,2021 super output areas - lower layer,151,All persons,1417
76,2021,E01016197,2021 super output areas - lower layer,151,Female,729
77,2021,E01016197,2021 super output areas - lower layer,151,Male,688
78,2021,E01016198,2021 super output areas - lower layer,151,All persons,1165
79,2021,E01016198,2021 super output areas - lower layer,151,Female,596
80,2021,E01016198,2021 super output areas - lower layer,151,Male,569
81,2021,E01016199,2021 super output areas - lower layer,151,All persons,1165
82,2021,E01016199,2021 super output areas - lower layer,151,Female,599
83,2021,E01016199,2021 super output areas - lower layer,151,Male,566
84,2021,E01016277,2021 super output areas - lower layer,151,All persons,1590
85,2021,E01016277,2021 super output areas - lower layer,151,Female,773
86,2021,E01016277,2021 super output areas - lower layer,151,Male,817
87,2021,E01016286,2021 super output areas - lower layer,151,All persons,1789
88,2021,E01016286,2021 super output areas - lower layer,151,Female,926
89,2021,E01016286,2021 super output areas - lower layer,151,Male,863
90,2021,E01016287,2021 super output areas - lower layer,151,All persons,1425
91,2021,E01016287,2021 super output areas - lower layer,151,Female,713
92,2021,E01016287,2021 super output areas - lower layer,151,Male,712
93,2021,E01016288,2021 super output areas - lower layer,151,All persons,1725
94,2021,E01016288,2021 super output areas - lower layer,151,Female,898
95,2021,E01016288,2021 super output areas - lower layer,151,Male,827
96,2021,E01016303,2021 super output areas - lower layer,151,All persons,1473
97,2021,E01016303,2021 super output areas - lower layer,151,Female,742
98,2021,E01016303,2021 super output areas - lower layer,151,Male,731
99,2021,E01016304,2021 super output areas - lower layer,151,All persons,1608
100,2021,E01016304,2021 super output areas - lower layer,151,Female,826
101,2021,E01016304,2021 super output areas - lower layer,151,Male,782
102,2021,E01016305,2021 super output areas - lower layer,151,All persons,1255
103,2021,E01016305,2021 super output areas - lower layer,151,Female,658
104,2021,E01016305,2021 super output areas - lower layer,151,Male,597
105,2021,E01016306,2021 super output areas - lower layer,151,All persons,1356
106,2021,E01016306,2021 super output areas - lower layer,151,Female,681
107,2021,E01016306,2021 super output areas - lower layer,151,Male,675
108,2021,E01016256,2021 super output areas - lower layer,151,All persons,1771
109,2021,E01016256,2021 super output areas - lower layer,151,Female,876
110,2021,E01016256,2021 super output areas - lower layer,151,Male,895
111,2021,E01016257,2021 super output areas - lower layer,151,All persons,1351
112,2021,E01016257,2021 super output areas - lower layer,151,Female,683
113,2021,E01016257,2021 super output areas - lower layer,151,Male,668
114,2021,E01016313,2021 super output areas - lower layer,151,All persons,1687
115,2021,E01016313,2021 super output areas - lower layer,151,Female,879
116,2021,E01016313,2021 super output areas - lower layer,151,Male,808
117,2021,E01016314,2021 super output areas - lower layer,151,All persons,1590
118,2021,E01016314,2021 super output areas - lower layer,151,Female,757
119,2021,E01016314,2021 super output areas - lower layer,151,Male,833
120,2021,E01016315,2021 super output areas - lower layer,151,All persons,1621
121,2021,E01016315,2021 super output areas - lower layer,151,Female,836
122,2021,E01016315,2021 super output areas - lower layer,151,Male,785
123,2021,E01016316,2021 super output areas - lower layer,151,All persons,2079
124,2021,E01016316,2021 super output areas - lower layer,151,Female,1068
125,2021,E01016316,2021 super output areas - lower layer,151,Male,1011
126,2021,E01016317,2021 super output areas - lower layer,151,All persons,1543
127,2021,E01016317,2021 super output areas - lower layer,151,Female,798
128,2021,E01016317,2021 super output areas - lower layer,151,Male,745
129,2021,E01016318,2021 super output areas - lower layer,151,All persons,1488
130,2021,E01016318,2021 super output areas - lower layer,151,Female,781
131,2021,E01016318,2021 super output areas - lower layer,151,Male,707
132,2021,E01016258,2021 super output areas - lower layer,151,All persons,1553
133,2021,E01016258,2021 super output areas - lower layer,151,Female,763
134,2021,E01016258,2021 super output areas - lower layer,151,Male,790
135,2021,E01016261,2021 super output areas - lower layer,151,All persons,1628
136,2021,E01016261,2021 super output areas - lower layer,151,Female,831
137,2021,E01016261,2021 super output areas - lower layer,151,Male,797
138,2021,E01016349,2021 super output areas - lower layer,151,All persons,1270
139,2021,E01016349,2021 super output areas - lower layer,151,Female,654
140,2021,E01016349,2021 super output areas - lower layer,151,Male,616
141,2021,E01016350,2021 super output areas - lower layer,151,All persons,1495
142,2021,E01016350,2021 super output areas - lower layer,151,Female,775
143,2021,E01016350,2021 super output areas - lower layer,151,Male,720
144,2021,E01016259,2021 super output areas - lower layer,151,All persons,1534
145,2021,E01016259,2021 super output areas - lower layer,151,Female,786
146,2021,E01016259,2021 super output areas - lower layer,151,Male,748
147,2021,E01016260,2021 super output areas - lower layer,151,All persons,1683
148,2021,E01016260,2021 super output areas - lower layer,151,Female,834
149,2021,E01016260,2021 super output areas - lower layer,151,Male,849
150,2021,E01016262,2021 super output areas - lower layer,151,All persons,1367
151,2021,E01016262,2021 super output areas - lower layer,151,Female,698
152,2021,E01016262,2021 super output areas - lower layer,151,Male,669
153,2021,E01016272,2021 super output areas - lower layer,151,All persons,1537
154,2021,E01016272,2021 super output areas - lower layer,151,Female,753
155,2021,E01016272,2021 super output areas - lower layer,151,Male,784
156,2021,E01016273,2021 super output areas - lower layer,151,All persons,1729
157,2021,E01016273,2021 super output areas - lower layer,151,Female,889
158,2021,E01016273,2021 super output areas - lower layer,151,Male,840
159,2021,E01016263,2021 super output areas - lower layer,151,All persons,2416
160,2021,E01016263,2021 super output areas - lower layer,151,Female,1222
161,2021,E01016263,2021 super output areas - lower layer,151,Male,1194
162,2021,E01016284,2021 super output areas - lower layer,151,All persons,1373
163,2021,E01016284,2021 super output areas - lower layer,151,Female,697
164,2021,E01016284,2021 super output areas - lower layer,151,Male,676
165,2021,E01016285,2021 super output areas - lower layer,151,All persons,1601
