,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
169,2021,E01000741,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",103
170,2021,E01000742,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1261
171,2021,E01000742,2021 super output areas - lower layer,151,Less than 2km,53
172,2021,E01000742,2021 super output areas - lower layer,151,2km to less than 5km,73
173,2021,E01000742,2021 super output areas - lower layer,151,5km to less than 10km,142
174,2021,E01000742,2021 super output areas - lower layer,151,10km to less than 20km,169
175,2021,E01000742,2021 super output areas - lower layer,151,20km to less than 30km,12
176,2021,E01000742,2021 super output areas - lower layer,151,30km to less than 40km,3
177,2021,E01000742,2021 super output areas - lower layer,151,40km to less than 60km,3
178,2021,E01000742,2021 super output areas - lower layer,151,60km and over,7
179,2021,E01000742,2021 super output areas - lower layer,151,Works mainly from home,619
180,2021,E01000742,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",180
181,2021,E01000745,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1098
182,2021,E01000745,2021 super output areas - lower layer,151,Less than 2km,44
183,2021,E01000745,2021 super output areas - lower layer,151,2km to less than 5km,69
184,2021,E01000745,2021 super output areas - lower layer,151,5km to less than 10km,135
185,2021,E01000745,2021 super output areas - lower layer,151,10km to less than 20km,112
186,2021,E01000745,2021 super output areas - lower layer,151,20km to less than 30km,7
187,2021,E01000745,2021 super output areas - lower layer,151,30km to less than 40km,4
188,2021,E01000745,2021 super output areas - lower layer,151,40km to less than 60km,11
189,2021,E01000745,2021 super output areas - lower layer,151,60km and over,11
190,2021,E01000745,2021 super output areas - lower layer,151,Works mainly from home,580
191,2021,E01000745,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",125
192,2021,E01000746,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1184
193,2021,E01000746,2021 super output areas - lower layer,151,Less than 2km,48
194,2021,E01000746,2021 super output areas - lower layer,151,2km to less than 5km,60
195,2021,E01000746,2021 super output areas - lower layer,151,5km to less than 10km,151
196,2021,E01000746,2021 super output areas - lower layer,151,10km to less than 20km,98
197,2021,E01000746,2021 super output areas - lower layer,151,20km to less than 30km,7
198,2021,E01000746,2021 super output areas - lower layer,151,30km to less than 40km,1
199,2021,E01000746,2021 super output areas - lower layer,151,40km to less than 60km,4
200,2021,E01000746,2021 super output areas - lower layer,151,60km and over,3
201,2021,E01000746,2021 super output areas - lower layer,151,Works mainly from home,716
202,2021,E01000746,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",96
203,2021,E01034383,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,756
204,2021,E01034383,2021 super output areas - lower layer,151,Less than 2km,28
205,2021,E01034383,2021 super output areas - lower layer,151,2km to less than 5km,61
206,2021,E01034383,2021 super output areas - lower layer,151,5km to less than 10km,88
207,2021,E01034383,2021 super output areas - lower layer,151,10km to less than 20km,118
208,2021,E01034383,2021 super output areas - lower layer,151,20km to less than 30km,5
209,2021,E01034383,2021 super output areas - lower layer,151,30km to less than 40km,1
210,2021,E01034383,2021 super output areas - lower layer,151,40km to less than 60km,2
211,2021,E01034383,2021 super output areas - lower layer,151,60km and over,2
212,2021,E01034383,2021 super output areas - lower layer,151,Works mainly from home,340
213,2021,E01034383,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",111
214,2021,E01034384,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,794
215,2021,E01034384,2021 super output areas - lower layer,151,Less than 2km,28
216,2021,E01034384,2021 super output areas - lower layer,151,2km to less than 5km,51
217,2021,E01034384,2021 super output areas - lower layer,151,5km to less than 10km,81
218,2021,E01034384,2021 super output areas - lower layer,151,10km to less than 20km,118
219,2021,E01034384,2021 super output areas - lower layer,151,20km to less than 30km,10
220,2021,E01034384,2021 super output areas - lower layer,151,30km to less than 40km,0
221,2021,E01034384,2021 super output areas - lower layer,151,40km to less than 60km,1
222,2021,E01034384,2021 super output areas - lower layer,151,60km and over,0
223,2021,E01034384,2021 super output areas - lower layer,151,Works mainly from home,418
224,2021,E01034384,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",87
225,2021,E01000709,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,723
226,2021,E01000709,2021 super output areas - lower layer,151,Less than 2km,40
227,2021,E01000709,2021 super output areas - lower layer,151,2km to less than 5km,48
228,2021,E01000709,2021 super output areas - lower layer,151,5km to less than 10km,71
229,2021,E01000709,2021 super output areas - lower layer,151,10km to less than 20km,90
230,2021,E01000709,2021 super output areas - lower layer,151,20km to less than 30km,8
231,2021,E01000709,2021 super output areas - lower layer,151,30km to less than 40km,1
232,2021,E01000709,2021 super output areas - lower layer,151,40km to less than 60km,0
233,2021,E01000709,2021 super output areas - lower layer,151,60km and over,4
234,2021,E01000709,2021 super output areas - lower layer,151,Works mainly from home,388
235,2021,E01000709,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",73
236,2021,E01000710,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1431
237,2021,E01000710,2021 super output areas - lower layer,151,Less than 2km,45
238,2021,E01000710,2021 super output areas - lower layer,151,2km to less than 5km,82
239,2021,E01000710,2021 super output areas - lower layer,151,5km to less than 10km,132
240,2021,E01000710,2021 super output areas - lower layer,151,10km to less than 20km,197
241,2021,E01000710,2021 super output areas - lower layer,151,20km to less than 30km,12
