,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
0,2021,E01018579,2021 super output areas - lower layer,151,60km and over,10
1,2021,E01018579,2021 super output areas - lower layer,151,Works mainly from home,195
2,2021,E01018579,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",82
3,2021,E01018641,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,762
4,2021,E01018641,2021 super output areas - lower layer,151,Less than 2km,100
5,2021,E01018641,2021 super output areas - lower layer,151,2km to less than 5km,107
6,2021,E01018641,2021 super output areas - lower layer,151,5km to less than 10km,46
7,2021,E01018641,2021 super output areas - lower layer,151,10km to less than 20km,92
8,2021,E01018641,2021 super output areas - lower layer,151,20km to less than 30km,41
9,2021,E01018641,2021 super output areas - lower layer,151,30km to less than 40km,13
10,2021,E01018641,2021 super output areas - lower layer,151,40km to less than 60km,3
11,2021,E01018641,2021 super output areas - lower layer,151,60km and over,11
12,2021,E01018641,2021 super output areas - lower layer,151,Works mainly from home,282
13,2021,E01018641,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",67
14,2021,E01018642,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,673
15,2021,E01018642,2021 super output areas - lower layer,151,Less than 2km,110
16,2021,E01018642,2021 super output areas - lower layer,151,2km to less than 5km,53
17,2021,E01018642,2021 super output areas - lower layer,151,5km to less than 10km,23
18,2021,E01018642,2021 super output areas - lower layer,151,10km to less than 20km,54
19,2021,E01018642,2021 super output areas - lower layer,151,20km to less than 30km,37
20,2021,E01018642,2021 super output areas - lower layer,151,30km to less than 40km,7
21,2021,E01018642,2021 super output areas - lower layer,151,40km to less than 60km,7
22,2021,E01018642,2021 super output areas - lower layer,151,60km and over,13
23,2021,E01018642,2021 super output areas - lower layer,151,Works mainly from home,327
24,2021,E01018642,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",42
25,2021,E01018643,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,945
26,2021,E01018643,2021 super output areas - lower layer,151,Less than 2km,86
27,2021,E01018643,2021 super output areas - lower layer,151,2km to less than 5km,79
28,2021,E01018643,2021 super output areas - lower layer,151,5km to less than 10km,54
29,2021,E01018643,2021 super output areas - lower layer,151,10km to less than 20km,77
30,2021,E01018643,2021 super output areas - lower layer,151,20km to less than 30km,52
31,2021,E01018643,2021 super output areas - lower layer,151,30km to less than 40km,21
32,2021,E01018643,2021 super output areas - lower layer,151,40km to less than 60km,10
33,2021,E01018643,2021 super output areas - lower layer,151,60km and over,7
34,2021,E01018643,2021 super output areas - lower layer,151,Works mainly from home,513
35,2021,E01018643,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",46
36,2021,E01018644,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,654
37,2021,E01018644,2021 super output areas - lower layer,151,Less than 2km,145
38,2021,E01018644,2021 super output areas - lower layer,151,2km to less than 5km,43
39,2021,E01018644,2021 super output areas - lower layer,151,5km to less than 10km,27
40,2021,E01018644,2021 super output areas - lower layer,151,10km to less than 20km,64
41,2021,E01018644,2021 super output areas - lower layer,151,20km to less than 30km,36
42,2021,E01018644,2021 super output areas - lower layer,151,30km to less than 40km,9
43,2021,E01018644,2021 super output areas - lower layer,151,40km to less than 60km,8
44,2021,E01018644,2021 super output areas - lower layer,151,60km and over,4
45,2021,E01018644,2021 super output areas - lower layer,151,Works mainly from home,231
46,2021,E01018644,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",87
47,2021,E01018614,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,939
48,2021,E01018614,2021 super output areas - lower layer,151,Less than 2km,141
49,2021,E01018614,2021 super output areas - lower layer,151,2km to less than 5km,90
50,2021,E01018614,2021 super output areas - lower layer,151,5km to less than 10km,54
51,2021,E01018614,2021 super output areas - lower layer,151,10km to less than 20km,70
52,2021,E01018614,2021 super output areas - lower layer,151,20km to less than 30km,60
53,2021,E01018614,2021 super output areas - lower layer,151,30km to less than 40km,10
54,2021,E01018614,2021 super output areas - lower layer,151,40km to less than 60km,9
55,2021,E01018614,2021 super output areas - lower layer,151,60km and over,6
56,2021,E01018614,2021 super output areas - lower layer,151,Works mainly from home,411
57,2021,E01018614,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",88
58,2021,E01018618,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,693
59,2021,E01018618,2021 super output areas - lower layer,151,Less than 2km,141
60,2021,E01018618,2021 super output areas - lower layer,151,2km to less than 5km,146
61,2021,E01018618,2021 super output areas - lower layer,151,5km to less than 10km,52
62,2021,E01018618,2021 super output areas - lower layer,151,10km to less than 20km,65
63,2021,E01018618,2021 super output areas - lower layer,151,20km to less than 30km,29
64,2021,E01018618,2021 super output areas - lower layer,151,30km to less than 40km,5
65,2021,E01018618,2021 super output areas - lower layer,151,40km to less than 60km,4
66,2021,E01018618,2021 super output areas - lower layer,151,60km and over,6
67,2021,E01018618,2021 super output areas - lower layer,151,Works mainly from home,159
68,2021,E01018618,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",86
69,2021,E01018619,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,800
70,2021,E01018619,2021 super output areas - lower layer,151,Less than 2km,62
71,2021,E01018619,2021 super output areas - lower layer,151,2km to less than 5km,143
72,2021,E01018619,2021 super output areas - lower layer,151,5km to less than 10km,60
73,2021,E01018619,2021 super output areas - lower layer,151,10km to less than 20km,93
74,2021,E01018619,2021 super output areas - lower layer,151,20km to less than 30km,41
75,2021,E01018619,2021 super output areas - lower layer,151,30km to less than 40km,9
76,2021,E01018619,2021 super output areas - lower layer,151,40km to less than 60km,3
77,2021,E01018619,2021 super output areas - lower layer,151,60km and over,5
78,2021,E01018619,2021 super output areas - lower layer,151,Works mainly from home,308
79,2021,E01018619,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",76
80,2021,E01018620,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,593
81,2021,E01018620,2021 super output areas - lower layer,151,Less than 2km,103
82,2021,E01018620,2021 super output areas - lower layer,151,2km to less than 5km,102
83,2021,E01018620,2021 super output areas - lower layer,151,5km to less than 10km,30
84,2021,E01018620,2021 super output areas - lower layer,151,10km to less than 20km,52
85,2021,E01018620,2021 super output areas - lower layer,151,20km to less than 30km,44
86,2021,E01018620,2021 super output areas - lower layer,151,30km to less than 40km,6
87,2021,E01018620,2021 super output areas - lower layer,151,40km to less than 60km,2
88,2021,E01018620,2021 super output areas - lower layer,151,60km and over,3
89,2021,E01018620,2021 super output areas - lower layer,151,Works mainly from home,172
90,2021,E01018620,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",79
91,2021,E01018621,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,672
92,2021,E01018621,2021 super output areas - lower layer,151,Less than 2km,93
93,2021,E01018621,2021 super output areas - lower layer,151,2km to less than 5km,100
94,2021,E01018621,2021 super output areas - lower layer,151,5km to less than 10km,36
95,2021,E01018621,2021 super output areas - lower layer,151,10km to less than 20km,75
96,2021,E01018621,2021 super output areas - lower layer,151,20km to less than 30km,48
97,2021,E01018621,2021 super output areas - lower layer,151,30km to less than 40km,10
98,2021,E01018621,2021 super output areas - lower layer,151,40km to less than 60km,9
99,2021,E01018621,2021 super output areas - lower layer,151,60km and over,6
100,2021,E01018621,2021 super output areas - lower layer,151,Works mainly from home,211
101,2021,E01018621,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",84
102,2021,E01018628,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,714
103,2021,E01018628,2021 super output areas - lower layer,151,Less than 2km,74
104,2021,E01018628,2021 super output areas - lower layer,151,2km to less than 5km,91
105,2021,E01018628,2021 super output areas - lower layer,151,5km to less than 10km,21
106,2021,E01018628,2021 super output areas - lower layer,151,10km to less than 20km,52
107,2021,E01018628,2021 super output areas - lower layer,151,20km to less than 30km,49
108,2021,E01018628,2021 super output areas - lower layer,151,30km to less than 40km,11
109,2021,E01018628,2021 super output areas - lower layer,151,40km to less than 60km,3
110,2021,E01018628,2021 super output areas - lower layer,151,60km and over,10
111,2021,E01018628,2021 super output areas - lower layer,151,Works mainly from home,327
112,2021,E01018628,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",76
113,2021,E01018629,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,909
114,2021,E01018629,2021 super output areas - lower layer,151,Less than 2km,264
115,2021,E01018629,2021 super output areas - lower layer,151,2km to less than 5km,72
116,2021,E01018629,2021 super output areas - lower layer,151,5km to less than 10km,21
117,2021,E01018629,2021 super output areas - lower layer,151,10km to less than 20km,73
118,2021,E01018629,2021 super output areas - lower layer,151,20km to less than 30km,47
119,2021,E01018629,2021 super output areas - lower layer,151,30km to less than 40km,20
120,2021,E01018629,2021 super output areas - lower layer,151,40km to less than 60km,7
