,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01006186,2021 super output areas - lower layer,151,Total: All usual residents,2161
1,2021,E01006186,2021 super output areas - lower layer,151,British only identity,1243
2,2021,E01006186,2021 super output areas - lower layer,151,English only identity,263
3,2021,E01006186,2021 super output areas - lower layer,151,English and British only identity,224
4,2021,E01006186,2021 super output areas - lower layer,151,Welsh only identity,6
5,2021,E01006186,2021 super output areas - lower layer,151,Welsh and British only identity,4
6,2021,E01006186,2021 super output areas - lower layer,151,Any other combination of only UK identities,28
7,2021,E01006186,2021 super output areas - lower layer,151,Scottish only identity,10
8,2021,E01006186,2021 super output areas - lower layer,151,Scottish and British only identity,5
9,2021,E01006186,2021 super output areas - lower layer,151,Northern Irish only identity,9
10,2021,E01006186,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
11,2021,E01006186,2021 super output areas - lower layer,151,Cornish only identity,0
12,2021,E01006186,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,E01006186,2021 super output areas - lower layer,151,Any other combination of only UK identities ,3
14,2021,E01006186,2021 super output areas - lower layer,151,Irish only identity,38
15,2021,E01006186,2021 super output areas - lower layer,151,Irish and at least one UK identity,4
16,2021,E01006186,2021 super output areas - lower layer,151,Other identity only,293
17,2021,E01006186,2021 super output areas - lower layer,151,Other identity and at least one UK identity,58
18,2021,E01006186,2021 super output areas - lower layer,151,Non-UK identity only,331
19,2021,E01006186,2021 super output areas - lower layer,151,UK identity and non-UK identity,62
20,2021,E01006187,2021 super output areas - lower layer,151,Total: All usual residents,2599
21,2021,E01006187,2021 super output areas - lower layer,151,British only identity,1568
22,2021,E01006187,2021 super output areas - lower layer,151,English only identity,281
23,2021,E01006187,2021 super output areas - lower layer,151,English and British only identity,277
24,2021,E01006187,2021 super output areas - lower layer,151,Welsh only identity,13
25,2021,E01006187,2021 super output areas - lower layer,151,Welsh and British only identity,4
26,2021,E01006187,2021 super output areas - lower layer,151,Any other combination of only UK identities,55
27,2021,E01006187,2021 super output areas - lower layer,151,Scottish only identity,18
28,2021,E01006187,2021 super output areas - lower layer,151,Scottish and British only identity,6
29,2021,E01006187,2021 super output areas - lower layer,151,Northern Irish only identity,19
30,2021,E01006187,2021 super output areas - lower layer,151,Northern Irish and British only identity,4
31,2021,E01006187,2021 super output areas - lower layer,151,Cornish only identity,1
32,2021,E01006187,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,E01006187,2021 super output areas - lower layer,151,Any other combination of only UK identities ,7
34,2021,E01006187,2021 super output areas - lower layer,151,Irish only identity,35
35,2021,E01006187,2021 super output areas - lower layer,151,Irish and at least one UK identity,10
36,2021,E01006187,2021 super output areas - lower layer,151,Other identity only,290
37,2021,E01006187,2021 super output areas - lower layer,151,Other identity and at least one UK identity,66
38,2021,E01006187,2021 super output areas - lower layer,151,Non-UK identity only,325
39,2021,E01006187,2021 super output areas - lower layer,151,UK identity and non-UK identity,76
40,2021,E01006189,2021 super output areas - lower layer,151,Total: All usual residents,2330
41,2021,E01006189,2021 super output areas - lower layer,151,British only identity,1449
42,2021,E01006189,2021 super output areas - lower layer,151,English only identity,254
43,2021,E01006189,2021 super output areas - lower layer,151,English and British only identity,277
44,2021,E01006189,2021 super output areas - lower layer,151,Welsh only identity,2
45,2021,E01006189,2021 super output areas - lower layer,151,Welsh and British only identity,4
46,2021,E01006189,2021 super output areas - lower layer,151,Any other combination of only UK identities,31
47,2021,E01006189,2021 super output areas - lower layer,151,Scottish only identity,11
48,2021,E01006189,2021 super output areas - lower layer,151,Scottish and British only identity,4
49,2021,E01006189,2021 super output areas - lower layer,151,Northern Irish only identity,6
50,2021,E01006189,2021 super output areas - lower layer,151,Northern Irish and British only identity,4
51,2021,E01006189,2021 super output areas - lower layer,151,Cornish only identity,0
52,2021,E01006189,2021 super output areas - lower layer,151,Cornish and British only identity,0
53,2021,E01006189,2021 super output areas - lower layer,151,Any other combination of only UK identities ,6
54,2021,E01006189,2021 super output areas - lower layer,151,Irish only identity,54
55,2021,E01006189,2021 super output areas - lower layer,151,Irish and at least one UK identity,7
56,2021,E01006189,2021 super output areas - lower layer,151,Other identity only,189
57,2021,E01006189,2021 super output areas - lower layer,151,Other identity and at least one UK identity,63
58,2021,E01006189,2021 super output areas - lower layer,151,Non-UK identity only,243
59,2021,E01006189,2021 super output areas - lower layer,151,UK identity and non-UK identity,70
60,2021,E01006113,2021 super output areas - lower layer,151,Total: All usual residents,1620
61,2021,E01006113,2021 super output areas - lower layer,151,British only identity,1198
62,2021,E01006113,2021 super output areas - lower layer,151,English only identity,60
63,2021,E01006113,2021 super output areas - lower layer,151,English and British only identity,104
64,2021,E01006113,2021 super output areas - lower layer,151,Welsh only identity,8
65,2021,E01006113,2021 super output areas - lower layer,151,Welsh and British only identity,0
66,2021,E01006113,2021 super output areas - lower layer,151,Any other combination of only UK identities,19
67,2021,E01006113,2021 super output areas - lower layer,151,Scottish only identity,9
68,2021,E01006113,2021 super output areas - lower layer,151,Scottish and British only identity,3
69,2021,E01006113,2021 super output areas - lower layer,151,Northern Irish only identity,1
70,2021,E01006113,2021 super output areas - lower layer,151,Northern Irish and British only identity,4
71,2021,E01006113,2021 super output areas - lower layer,151,Cornish only identity,0
72,2021,E01006113,2021 super output areas - lower layer,151,Cornish and British only identity,0
73,2021,E01006113,2021 super output areas - lower layer,151,Any other combination of only UK identities ,2
74,2021,E01006113,2021 super output areas - lower layer,151,Irish only identity,1
75,2021,E01006113,2021 super output areas - lower layer,151,Irish and at least one UK identity,3
76,2021,E01006113,2021 super output areas - lower layer,151,Other identity only,172
77,2021,E01006113,2021 super output areas - lower layer,151,Other identity and at least one UK identity,55
78,2021,E01006113,2021 super output areas - lower layer,151,Non-UK identity only,173
79,2021,E01006113,2021 super output areas - lower layer,151,UK identity and non-UK identity,58
80,2021,E01006114,2021 super output areas - lower layer,151,Total: All usual residents,1693
81,2021,E01006114,2021 super output areas - lower layer,151,British only identity,1225
82,2021,E01006114,2021 super output areas - lower layer,151,English only identity,110
83,2021,E01006114,2021 super output areas - lower layer,151,English and British only identity,99
84,2021,E01006114,2021 super output areas - lower layer,151,Welsh only identity,1
