,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
58,2021,E01032508,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,8
59,2021,E01032508,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,64
60,2021,E01032508,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,64
61,2021,E01032508,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
62,2021,E01032509,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1033
63,2021,E01032509,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,535
64,2021,E01032509,2021 super output areas - lower layer,151,Married or in a registered civil partnership,335
65,2021,E01032509,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,333
66,2021,E01032509,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,329
67,2021,E01032509,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,4
68,2021,E01032509,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
69,2021,E01032509,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
70,2021,E01032509,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
71,2021,E01032509,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",27
72,2021,E01032509,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",27
73,2021,E01032509,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
74,2021,E01032509,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,90
75,2021,E01032509,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,89
76,2021,E01032509,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
77,2021,E01032509,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,46
78,2021,E01032509,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,46
79,2021,E01032509,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
80,2021,E01006690,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1486
81,2021,E01006690,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,984
82,2021,E01006690,2021 super output areas - lower layer,151,Married or in a registered civil partnership,326
83,2021,E01006690,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,322
84,2021,E01006690,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,322
85,2021,E01006690,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
86,2021,E01006690,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
87,2021,E01006690,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
88,2021,E01006690,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,4
89,2021,E01006690,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",35
90,2021,E01006690,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",34
91,2021,E01006690,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
92,2021,E01006690,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,101
93,2021,E01006690,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,101
94,2021,E01006690,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
95,2021,E01006690,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,40
96,2021,E01006690,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,40
97,2021,E01006690,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
98,2021,E01006692,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1990
99,2021,E01006692,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,1061
100,2021,E01006692,2021 super output areas - lower layer,151,Married or in a registered civil partnership,630
101,2021,E01006692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,628
102,2021,E01006692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,626
103,2021,E01006692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,2
104,2021,E01006692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
105,2021,E01006692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
106,2021,E01006692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
107,2021,E01006692,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",57
108,2021,E01006692,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",57
109,2021,E01006692,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
110,2021,E01006692,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,155
111,2021,E01006692,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,154
112,2021,E01006692,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
113,2021,E01006692,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,87
114,2021,E01006692,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,87
115,2021,E01006692,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
116,2021,E01006695,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1502
117,2021,E01006695,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,898
118,2021,E01006695,2021 super output areas - lower layer,151,Married or in a registered civil partnership,382
119,2021,E01006695,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,380
120,2021,E01006695,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,368
121,2021,E01006695,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,12
122,2021,E01006695,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
123,2021,E01006695,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
124,2021,E01006695,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
125,2021,E01006695,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",51
126,2021,E01006695,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",51
127,2021,E01006695,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
128,2021,E01006695,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,133
129,2021,E01006695,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,133
130,2021,E01006695,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
131,2021,E01006695,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,38
132,2021,E01006695,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,37
133,2021,E01006695,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,1
134,2021,E01006759,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,878
135,2021,E01006759,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,473
136,2021,E01006759,2021 super output areas - lower layer,151,Married or in a registered civil partnership,270
137,2021,E01006759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,270
138,2021,E01006759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,270
139,2021,E01006759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
140,2021,E01006759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
141,2021,E01006759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
142,2021,E01006759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
143,2021,E01006759,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",24
144,2021,E01006759,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",24
145,2021,E01006759,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
146,2021,E01006759,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,70
147,2021,E01006759,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,70
148,2021,E01006759,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
149,2021,E01006759,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,41
150,2021,E01006759,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,41
151,2021,E01006759,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
152,2021,E01006760,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1260
153,2021,E01006760,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,741
154,2021,E01006760,2021 super output areas - lower layer,151,Married or in a registered civil partnership,307
155,2021,E01006760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,303
156,2021,E01006760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,298
157,2021,E01006760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,5
158,2021,E01006760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
159,2021,E01006760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,4
160,2021,E01006760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
161,2021,E01006760,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",35
162,2021,E01006760,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",34
163,2021,E01006760,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
164,2021,E01006760,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,129
165,2021,E01006760,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,128
166,2021,E01006760,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
167,2021,E01006760,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,48
168,2021,E01006760,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,48
169,2021,E01006760,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
170,2021,E01006565,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1256
171,2021,E01006565,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,554
172,2021,E01006565,2021 super output areas - lower layer,151,Married or in a registered civil partnership,462
173,2021,E01006565,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,458
174,2021,E01006565,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,457
175,2021,E01006565,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,1
176,2021,E01006565,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
177,2021,E01006565,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
178,2021,E01006565,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,4
179,2021,E01006565,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",44
180,2021,E01006565,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",44
181,2021,E01006565,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
182,2021,E01006565,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,105
183,2021,E01006565,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,105
184,2021,E01006565,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
185,2021,E01006565,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,91
186,2021,E01006565,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,91
187,2021,E01006565,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
188,2021,E01006569,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1141
189,2021,E01006569,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,569
190,2021,E01006569,2021 super output areas - lower layer,151,Married or in a registered civil partnership,360
191,2021,E01006569,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,360
192,2021,E01006569,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,360
193,2021,E01006569,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
194,2021,E01006569,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
195,2021,E01006569,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
196,2021,E01006569,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
197,2021,E01006569,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",27
198,2021,E01006569,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",27
199,2021,E01006569,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
200,2021,E01006569,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,102
201,2021,E01006569,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,102
202,2021,E01006569,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
203,2021,E01006569,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,83
204,2021,E01006569,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,82
205,2021,E01006569,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,1
206,2021,E01006573,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1233
207,2021,E01006573,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,648
208,2021,E01006573,2021 super output areas - lower layer,151,Married or in a registered civil partnership,307
209,2021,E01006573,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,303
210,2021,E01006573,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,300
211,2021,E01006573,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
212,2021,E01006573,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
213,2021,E01006573,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
214,2021,E01006573,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,4
215,2021,E01006573,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",42
216,2021,E01006573,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",42
217,2021,E01006573,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
218,2021,E01006573,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,138
219,2021,E01006573,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,138
220,2021,E01006573,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
221,2021,E01006573,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,98
222,2021,E01006573,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,98
223,2021,E01006573,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
224,2021,E01006712,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1003
225,2021,E01006712,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,460
226,2021,E01006712,2021 super output areas - lower layer,151,Married or in a registered civil partnership,342
227,2021,E01006712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,342
228,2021,E01006712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,335
229,2021,E01006712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,7
230,2021,E01006712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
231,2021,E01006712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
232,2021,E01006712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
233,2021,E01006712,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",28
234,2021,E01006712,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",28
235,2021,E01006712,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
236,2021,E01006712,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,91
237,2021,E01006712,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,91
238,2021,E01006712,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
239,2021,E01006712,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,82
240,2021,E01006712,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,82
241,2021,E01006712,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
242,2021,E01006713,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1065
243,2021,E01006713,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,488
244,2021,E01006713,2021 super output areas - lower layer,151,Married or in a registered civil partnership,385
245,2021,E01006713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,384
246,2021,E01006713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,384
247,2021,E01006713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
248,2021,E01006713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,1
249,2021,E01006713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
250,2021,E01006713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,1
251,2021,E01006713,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",36
252,2021,E01006713,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",36
253,2021,E01006713,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
254,2021,E01006713,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,84
255,2021,E01006713,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,84
256,2021,E01006713,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
257,2021,E01006713,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,72
258,2021,E01006713,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,70
259,2021,E01006713,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,2
260,2021,E01006691,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1498
261,2021,E01006691,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,1048
262,2021,E01006691,2021 super output areas - lower layer,151,Married or in a registered civil partnership,283
263,2021,E01006691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,283
264,2021,E01006691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,280
265,2021,E01006691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
266,2021,E01006691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
267,2021,E01006691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
268,2021,E01006691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
269,2021,E01006691,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",55
270,2021,E01006691,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",55
271,2021,E01006691,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
272,2021,E01006691,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,55
273,2021,E01006691,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,55
274,2021,E01006691,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
275,2021,E01006691,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,57
276,2021,E01006691,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,57
