,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_STUDENT_3_NAME,OBS_VALUE
51,2021,E01017407,2021 super output areas - lower layer,151,Not a student,1195
52,2021,E01017398,2021 super output areas - lower layer,151,Total,2430
53,2021,E01017398,2021 super output areas - lower layer,151,Student,464
54,2021,E01017398,2021 super output areas - lower layer,151,Not a student,1966
55,2021,E01017408,2021 super output areas - lower layer,151,Total,1022
56,2021,E01017408,2021 super output areas - lower layer,151,Student,183
57,2021,E01017408,2021 super output areas - lower layer,151,Not a student,839
58,2021,E01017409,2021 super output areas - lower layer,151,Total,1174
59,2021,E01017409,2021 super output areas - lower layer,151,Student,191
60,2021,E01017409,2021 super output areas - lower layer,151,Not a student,983
61,2021,E01017450,2021 super output areas - lower layer,151,Total,2152
62,2021,E01017450,2021 super output areas - lower layer,151,Student,370
63,2021,E01017450,2021 super output areas - lower layer,151,Not a student,1782
64,2021,E01033824,2021 super output areas - lower layer,151,Total,1593
65,2021,E01033824,2021 super output areas - lower layer,151,Student,408
66,2021,E01033824,2021 super output areas - lower layer,151,Not a student,1185
67,2021,E01033825,2021 super output areas - lower layer,151,Total,1580
68,2021,E01033825,2021 super output areas - lower layer,151,Student,270
69,2021,E01033825,2021 super output areas - lower layer,151,Not a student,1310
70,2021,E01017558,2021 super output areas - lower layer,151,Total,1700
71,2021,E01017558,2021 super output areas - lower layer,151,Student,301
72,2021,E01017558,2021 super output areas - lower layer,151,Not a student,1399
73,2021,E01017559,2021 super output areas - lower layer,151,Total,1600
74,2021,E01017559,2021 super output areas - lower layer,151,Student,306
75,2021,E01017559,2021 super output areas - lower layer,151,Not a student,1294
76,2021,E01017560,2021 super output areas - lower layer,151,Total,1448
77,2021,E01017560,2021 super output areas - lower layer,151,Student,234
78,2021,E01017560,2021 super output areas - lower layer,151,Not a student,1214
79,2021,E01017616,2021 super output areas - lower layer,151,Total,2225
80,2021,E01017616,2021 super output areas - lower layer,151,Student,447
81,2021,E01017616,2021 super output areas - lower layer,151,Not a student,1778
82,2021,E01017577,2021 super output areas - lower layer,151,Total,2375
83,2021,E01017577,2021 super output areas - lower layer,151,Student,378
84,2021,E01017577,2021 super output areas - lower layer,151,Not a student,1997
85,2021,E01017620,2021 super output areas - lower layer,151,Total,1782
86,2021,E01017620,2021 super output areas - lower layer,151,Student,309
87,2021,E01017620,2021 super output areas - lower layer,151,Not a student,1473
88,2021,E01017621,2021 super output areas - lower layer,151,Total,1437
89,2021,E01017621,2021 super output areas - lower layer,151,Student,245
90,2021,E01017621,2021 super output areas - lower layer,151,Not a student,1192
91,2021,E01017622,2021 super output areas - lower layer,151,Total,1620
92,2021,E01017622,2021 super output areas - lower layer,151,Student,311
93,2021,E01017622,2021 super output areas - lower layer,151,Not a student,1309
94,2021,E01033826,2021 super output areas - lower layer,151,Total,1041
95,2021,E01033826,2021 super output areas - lower layer,151,Student,161
96,2021,E01033826,2021 super output areas - lower layer,151,Not a student,880
97,2021,E01033827,2021 super output areas - lower layer,151,Total,1885
98,2021,E01033827,2021 super output areas - lower layer,151,Student,279
99,2021,E01033827,2021 super output areas - lower layer,151,Not a student,1606
100,2021,E01017603,2021 super output areas - lower layer,151,Total,1389
101,2021,E01017603,2021 super output areas - lower layer,151,Student,203
102,2021,E01017603,2021 super output areas - lower layer,151,Not a student,1186
103,2021,E01017604,2021 super output areas - lower layer,151,Total,1483
104,2021,E01017604,2021 super output areas - lower layer,151,Student,224
105,2021,E01017604,2021 super output areas - lower layer,151,Not a student,1259
106,2021,E01017605,2021 super output areas - lower layer,151,Total,1315
107,2021,E01017605,2021 super output areas - lower layer,151,Student,321
108,2021,E01017605,2021 super output areas - lower layer,151,Not a student,994
109,2021,E01017606,2021 super output areas - lower layer,151,Total,1680
110,2021,E01017606,2021 super output areas - lower layer,151,Student,273
111,2021,E01017606,2021 super output areas - lower layer,151,Not a student,1407
112,2021,E01017607,2021 super output areas - lower layer,151,Total,1390
113,2021,E01017607,2021 super output areas - lower layer,151,Student,213
114,2021,E01017607,2021 super output areas - lower layer,151,Not a student,1177
115,2021,E01017555,2021 super output areas - lower layer,151,Total,1951
116,2021,E01017555,2021 super output areas - lower layer,151,Student,257
117,2021,E01017555,2021 super output areas - lower layer,151,Not a student,1694
118,2021,E01017556,2021 super output areas - lower layer,151,Total,1552
119,2021,E01017556,2021 super output areas - lower layer,151,Student,264
120,2021,E01017556,2021 super output areas - lower layer,151,Not a student,1288
121,2021,E01017557,2021 super output areas - lower layer,151,Total,1803
122,2021,E01017557,2021 super output areas - lower layer,151,Student,247
123,2021,E01017557,2021 super output areas - lower layer,151,Not a student,1556
124,2021,E01017608,2021 super output areas - lower layer,151,Total,1707
125,2021,E01017608,2021 super output areas - lower layer,151,Student,302
126,2021,E01017608,2021 super output areas - lower layer,151,Not a student,1405
127,2021,E01017609,2021 super output areas - lower layer,151,Total,1981
128,2021,E01017609,2021 super output areas - lower layer,151,Student,485
129,2021,E01017609,2021 super output areas - lower layer,151,Not a student,1496
130,2021,E01017589,2021 super output areas - lower layer,151,Total,1560
131,2021,E01017589,2021 super output areas - lower layer,151,Student,194
132,2021,E01017589,2021 super output areas - lower layer,151,Not a student,1366
133,2021,E01017590,2021 super output areas - lower layer,151,Total,1471
134,2021,E01017590,2021 super output areas - lower layer,151,Student,222
135,2021,E01017590,2021 super output areas - lower layer,151,Not a student,1249
136,2021,E01017591,2021 super output areas - lower layer,151,Total,1651
137,2021,E01017591,2021 super output areas - lower layer,151,Student,277
138,2021,E01017591,2021 super output areas - lower layer,151,Not a student,1374
139,2021,E01017610,2021 super output areas - lower layer,151,Total,1053
140,2021,E01017610,2021 super output areas - lower layer,151,Student,176
141,2021,E01017610,2021 super output areas - lower layer,151,Not a student,877
142,2021,E01017611,2021 super output areas - lower layer,151,Total,1165
143,2021,E01017611,2021 super output areas - lower layer,151,Student,205
144,2021,E01017611,2021 super output areas - lower layer,151,Not a student,960
145,2021,E01017612,2021 super output areas - lower layer,151,Total,1203
146,2021,E01017612,2021 super output areas - lower layer,151,Student,217
147,2021,E01017612,2021 super output areas - lower layer,151,Not a student,986
148,2021,E01017613,2021 super output areas - lower layer,151,Total,1319
149,2021,E01017613,2021 super output areas - lower layer,151,Student,243
150,2021,E01017613,2021 super output areas - lower layer,151,Not a student,1076
151,2021,E01017614,2021 super output areas - lower layer,151,Total,1379
152,2021,E01017614,2021 super output areas - lower layer,151,Student,265
153,2021,E01017614,2021 super output areas - lower layer,151,Not a student,1114
154,2021,E01017600,2021 super output areas - lower layer,151,Total,1903
155,2021,E01017600,2021 super output areas - lower layer,151,Student,389
156,2021,E01017600,2021 super output areas - lower layer,151,Not a student,1514
157,2021,E01017601,2021 super output areas - lower layer,151,Total,1417
158,2021,E01017601,2021 super output areas - lower layer,151,Student,399
159,2021,E01017601,2021 super output areas - lower layer,151,Not a student,1018
160,2021,E01017602,2021 super output areas - lower layer,151,Total,1451
161,2021,E01017602,2021 super output areas - lower layer,151,Student,302
162,2021,E01017602,2021 super output areas - lower layer,151,Not a student,1149
163,2021,E01017618,2021 super output areas - lower layer,151,Total,2046
164,2021,E01017618,2021 super output areas - lower layer,151,Student,544
165,2021,E01017618,2021 super output areas - lower layer,151,Not a student,1502
166,2021,E01017619,2021 super output areas - lower layer,151,Total,2094
167,2021,E01017619,2021 super output areas - lower layer,151,Student,574
168,2021,E01017619,2021 super output areas - lower layer,151,Not a student,1520
169,2021,E01017573,2021 super output areas - lower layer,151,Total,1330
170,2021,E01017573,2021 super output areas - lower layer,151,Student,187
171,2021,E01017573,2021 super output areas - lower layer,151,Not a student,1143
172,2021,E01017576,2021 super output areas - lower layer,151,Total,1290
173,2021,E01017576,2021 super output areas - lower layer,151,Student,211
174,2021,E01017576,2021 super output areas - lower layer,151,Not a student,1079
175,2021,E01033191,2021 super output areas - lower layer,151,Total,1656
176,2021,E01033191,2021 super output areas - lower layer,151,Student,395
177,2021,E01033191,2021 super output areas - lower layer,151,Not a student,1261
178,2021,E01033192,2021 super output areas - lower layer,151,Total,1535
179,2021,E01033192,2021 super output areas - lower layer,151,Student,421
180,2021,E01033192,2021 super output areas - lower layer,151,Not a student,1114
181,2021,E01033828,2021 super output areas - lower layer,151,Total,1193
182,2021,E01033828,2021 super output areas - lower layer,151,Student,218
183,2021,E01033828,2021 super output areas - lower layer,151,Not a student,975
184,2021,E01033829,2021 super output areas - lower layer,151,Total,1116
185,2021,E01033829,2021 super output areas - lower layer,151,Student,220
186,2021,E01033829,2021 super output areas - lower layer,151,Not a student,896
187,2021,E01033830,2021 super output areas - lower layer,151,Total,992
188,2021,E01033830,2021 super output areas - lower layer,151,Student,172
189,2021,E01033830,2021 super output areas - lower layer,151,Not a student,820
190,2021,E01033831,2021 super output areas - lower layer,151,Total,953
191,2021,E01033831,2021 super output areas - lower layer,151,Student,166
192,2021,E01033831,2021 super output areas - lower layer,151,Not a student,787
193,2021,E01033832,2021 super output areas - lower layer,151,Total,1088
194,2021,E01033832,2021 super output areas - lower layer,151,Student,231
195,2021,E01033832,2021 super output areas - lower layer,151,Not a student,857
196,2021,E01033833,2021 super output areas - lower layer,151,Total,1391
197,2021,E01033833,2021 super output areas - lower layer,151,Student,383
198,2021,E01033833,2021 super output areas - lower layer,151,Not a student,1008
199,2021,E01017578,2021 super output areas - lower layer,151,Total,2212
200,2021,E01017578,2021 super output areas - lower layer,151,Student,404
201,2021,E01017578,2021 super output areas - lower layer,151,Not a student,1808
202,2021,E01017579,2021 super output areas - lower layer,151,Total,1856
203,2021,E01017579,2021 super output areas - lower layer,151,Student,389
204,2021,E01017579,2021 super output areas - lower layer,151,Not a student,1467
205,2021,E01017580,2021 super output areas - lower layer,151,Total,2289
206,2021,E01017580,2021 super output areas - lower layer,151,Student,525
207,2021,E01017580,2021 super output areas - lower layer,151,Not a student,1764
208,2021,E01017581,2021 super output areas - lower layer,151,Total,1740
209,2021,E01017581,2021 super output areas - lower layer,151,Student,312
210,2021,E01017581,2021 super output areas - lower layer,151,Not a student,1428
211,2021,E01017617,2021 super output areas - lower layer,151,Total,1254
212,2021,E01017617,2021 super output areas - lower layer,151,Student,210
213,2021,E01017617,2021 super output areas - lower layer,151,Not a student,1044
214,2021,E01017582,2021 super output areas - lower layer,151,Total,1448
215,2021,E01017582,2021 super output areas - lower layer,151,Student,267
216,2021,E01017582,2021 super output areas - lower layer,151,Not a student,1181
217,2021,E01017583,2021 super output areas - lower layer,151,Total,1865
218,2021,E01017583,2021 super output areas - lower layer,151,Student,372
219,2021,E01017583,2021 super output areas - lower layer,151,Not a student,1493
220,2021,E01017584,2021 super output areas - lower layer,151,Total,1980
221,2021,E01017584,2021 super output areas - lower layer,151,Student,353
222,2021,E01017584,2021 super output areas - lower layer,151,Not a student,1627
223,2021,E01017585,2021 super output areas - lower layer,151,Total,1342
224,2021,E01017585,2021 super output areas - lower layer,151,Student,245
225,2021,E01017585,2021 super output areas - lower layer,151,Not a student,1097
226,2021,E01017566,2021 super output areas - lower layer,151,Total,1413
227,2021,E01017566,2021 super output areas - lower layer,151,Student,223
228,2021,E01017566,2021 super output areas - lower layer,151,Not a student,1190
229,2021,E01017595,2021 super output areas - lower layer,151,Total,1125
230,2021,E01017595,2021 super output areas - lower layer,151,Student,230
231,2021,E01017595,2021 super output areas - lower layer,151,Not a student,895
232,2021,E01017596,2021 super output areas - lower layer,151,Total,1558
233,2021,E01017596,2021 super output areas - lower layer,151,Student,391
234,2021,E01017596,2021 super output areas - lower layer,151,Not a student,1167
235,2021,E01017597,2021 super output areas - lower layer,151,Total,1479
236,2021,E01017597,2021 super output areas - lower layer,151,Student,313
237,2021,E01017597,2021 super output areas - lower layer,151,Not a student,1166
238,2021,E01017598,2021 super output areas - lower layer,151,Total,1528
239,2021,E01017598,2021 super output areas - lower layer,151,Student,301
240,2021,E01017598,2021 super output areas - lower layer,151,Not a student,1227
241,2021,E01033834,2021 super output areas - lower layer,151,Total,1474
242,2021,E01033834,2021 super output areas - lower layer,151,Student,326
243,2021,E01033834,2021 super output areas - lower layer,151,Not a student,1148
244,2021,E01033835,2021 super output areas - lower layer,151,Total,1364
245,2021,E01033835,2021 super output areas - lower layer,151,Student,318
246,2021,E01033835,2021 super output areas - lower layer,151,Not a student,1046
247,2021,E01017565,2021 super output areas - lower layer,151,Total,1456
248,2021,E01017565,2021 super output areas - lower layer,151,Student,232
249,2021,E01017565,2021 super output areas - lower layer,151,Not a student,1224
250,2021,E01017567,2021 super output areas - lower layer,151,Total,1574
251,2021,E01017567,2021 super output areas - lower layer,151,Student,291
252,2021,E01017567,2021 super output areas - lower layer,151,Not a student,1283
253,2021,E01017568,2021 super output areas - lower layer,151,Total,2102
254,2021,E01017568,2021 super output areas - lower layer,151,Student,354
255,2021,E01017568,2021 super output areas - lower layer,151,Not a student,1748
256,2021,E01017569,2021 super output areas - lower layer,151,Total,1716
257,2021,E01017569,2021 super output areas - lower layer,151,Student,307
258,2021,E01017569,2021 super output areas - lower layer,151,Not a student,1409
259,2021,E01033836,2021 super output areas - lower layer,151,Total,1540
260,2021,E01033836,2021 super output areas - lower layer,151,Student,264
261,2021,E01033836,2021 super output areas - lower layer,151,Not a student,1276
262,2021,E01033837,2021 super output areas - lower layer,151,Total,1431
263,2021,E01033837,2021 super output areas - lower layer,151,Student,246
264,2021,E01033837,2021 super output areas - lower layer,151,Not a student,1185
265,2021,E01017592,2021 super output areas - lower layer,151,Total,1595
266,2021,E01017592,2021 super output areas - lower layer,151,Student,244
267,2021,E01017592,2021 super output areas - lower layer,151,Not a student,1351
268,2021,E01017593,2021 super output areas - lower layer,151,Total,1423
269,2021,E01017593,2021 super output areas - lower layer,151,Student,227
270,2021,E01017593,2021 super output areas - lower layer,151,Not a student,1196
271,2021,E01017594,2021 super output areas - lower layer,151,Total,2133
272,2021,E01017594,2021 super output areas - lower layer,151,Student,607
273,2021,E01017594,2021 super output areas - lower layer,151,Not a student,1526
274,2021,E01017623,2021 super output areas - lower layer,151,Total,1604
275,2021,E01017623,2021 super output areas - lower layer,151,Student,270
276,2021,E01017623,2021 super output areas - lower layer,151,Not a student,1334
277,2021,E01017624,2021 super output areas - lower layer,151,Total,1690
278,2021,E01017624,2021 super output areas - lower layer,151,Student,286
279,2021,E01017624,2021 super output areas - lower layer,151,Not a student,1404
280,2021,E01017625,2021 super output areas - lower layer,151,Total,1479
281,2021,E01017625,2021 super output areas - lower layer,151,Student,225
282,2021,E01017625,2021 super output areas - lower layer,151,Not a student,1254
283,2021,E01017626,2021 super output areas - lower layer,151,Total,1517
284,2021,E01017626,2021 super output areas - lower layer,151,Student,233
285,2021,E01017626,2021 super output areas - lower layer,151,Not a student,1284
286,2021,E01017571,2021 super output areas - lower layer,151,Total,1185
287,2021,E01017571,2021 super output areas - lower layer,151,Student,165
288,2021,E01017571,2021 super output areas - lower layer,151,Not a student,1020
289,2021,E01017572,2021 super output areas - lower layer,151,Total,1329
290,2021,E01017572,2021 super output areas - lower layer,151,Student,215
291,2021,E01017572,2021 super output areas - lower layer,151,Not a student,1114
292,2021,E01017586,2021 super output areas - lower layer,151,Total,1441
293,2021,E01017586,2021 super output areas - lower layer,151,Student,262
294,2021,E01017586,2021 super output areas - lower layer,151,Not a student,1179
295,2021,E01017587,2021 super output areas - lower layer,151,Total,1584
296,2021,E01017587,2021 super output areas - lower layer,151,Student,201
297,2021,E01017587,2021 super output areas - lower layer,151,Not a student,1383
298,2021,E01017588,2021 super output areas - lower layer,151,Total,1159
299,2021,E01017588,2021 super output areas - lower layer,151,Student,148
300,2021,E01017588,2021 super output areas - lower layer,151,Not a student,1011
301,2021,E01017561,2021 super output areas - lower layer,151,Total,1418
302,2021,E01017561,2021 super output areas - lower layer,151,Student,217
303,2021,E01017561,2021 super output areas - lower layer,151,Not a student,1201
304,2021,E01017562,2021 super output areas - lower layer,151,Total,2285
305,2021,E01017562,2021 super output areas - lower layer,151,Student,367
306,2021,E01017562,2021 super output areas - lower layer,151,Not a student,1918
307,2021,E01017563,2021 super output areas - lower layer,151,Total,1519
308,2021,E01017563,2021 super output areas - lower layer,151,Student,229
309,2021,E01017563,2021 super output areas - lower layer,151,Not a student,1290
310,2021,E01017564,2021 super output areas - lower layer,151,Total,1381
311,2021,E01017564,2021 super output areas - lower layer,151,Student,222
312,2021,E01017564,2021 super output areas - lower layer,151,Not a student,1159
313,2021,E01017975,2021 super output areas - lower layer,151,Total,2157
314,2021,E01017975,2021 super output areas - lower layer,151,Student,394
315,2021,E01017975,2021 super output areas - lower layer,151,Not a student,1763
316,2021,E01017976,2021 super output areas - lower layer,151,Total,1637
317,2021,E01017976,2021 super output areas - lower layer,151,Student,291
318,2021,E01017976,2021 super output areas - lower layer,151,Not a student,1346
319,2021,E01017977,2021 super output areas - lower layer,151,Total,1648
320,2021,E01017977,2021 super output areas - lower layer,151,Student,334
321,2021,E01017977,2021 super output areas - lower layer,151,Not a student,1314
322,2021,E01017978,2021 super output areas - lower layer,151,Total,1416
323,2021,E01017978,2021 super output areas - lower layer,151,Student,319
324,2021,E01017978,2021 super output areas - lower layer,151,Not a student,1097
325,2021,E01017979,2021 super output areas - lower layer,151,Total,1466
326,2021,E01017979,2021 super output areas - lower layer,151,Student,282
327,2021,E01017979,2021 super output areas - lower layer,151,Not a student,1184
328,2021,E01017980,2021 super output areas - lower layer,151,Total,1387
329,2021,E01017980,2021 super output areas - lower layer,151,Student,175
330,2021,E01017980,2021 super output areas - lower layer,151,Not a student,1212
331,2021,E01017949,2021 super output areas - lower layer,151,Total,1537
332,2021,E01017949,2021 super output areas - lower layer,151,Student,328
333,2021,E01017949,2021 super output areas - lower layer,151,Not a student,1209
334,2021,E01017950,2021 super output areas - lower layer,151,Total,1254
335,2021,E01017950,2021 super output areas - lower layer,151,Student,364
336,2021,E01017950,2021 super output areas - lower layer,151,Not a student,890
337,2021,E01017951,2021 super output areas - lower layer,151,Total,1432
338,2021,E01017951,2021 super output areas - lower layer,151,Student,272
339,2021,E01017951,2021 super output areas - lower layer,151,Not a student,1160
340,2021,E01017952,2021 super output areas - lower layer,151,Total,1502
341,2021,E01017952,2021 super output areas - lower layer,151,Student,340
342,2021,E01017952,2021 super output areas - lower layer,151,Not a student,1162
343,2021,E01017953,2021 super output areas - lower layer,151,Total,1988
344,2021,E01017953,2021 super output areas - lower layer,151,Student,536
345,2021,E01017953,2021 super output areas - lower layer,151,Not a student,1452
346,2021,E01017954,2021 super output areas - lower layer,151,Total,1449
347,2021,E01017954,2021 super output areas - lower layer,151,Student,347
348,2021,E01017954,2021 super output areas - lower layer,151,Not a student,1102
349,2021,E01017971,2021 super output areas - lower layer,151,Total,1579
350,2021,E01017971,2021 super output areas - lower layer,151,Student,286
351,2021,E01017971,2021 super output areas - lower layer,151,Not a student,1293
352,2021,E01017972,2021 super output areas - lower layer,151,Total,1643
353,2021,E01017972,2021 super output areas - lower layer,151,Student,299
354,2021,E01017972,2021 super output areas - lower layer,151,Not a student,1344
355,2021,E01017973,2021 super output areas - lower layer,151,Total,1876
356,2021,E01017973,2021 super output areas - lower layer,151,Student,456
357,2021,E01017973,2021 super output areas - lower layer,151,Not a student,1420
358,2021,E01017974,2021 super output areas - lower layer,151,Total,1652
359,2021,E01017974,2021 super output areas - lower layer,151,Student,327
360,2021,E01017974,2021 super output areas - lower layer,151,Not a student,1325
361,2021,E01032792,2021 super output areas - lower layer,151,Total,1171
362,2021,E01032792,2021 super output areas - lower layer,151,Student,203
363,2021,E01032792,2021 super output areas - lower layer,151,Not a student,968
364,2021,E01032802,2021 super output areas - lower layer,151,Total,1290
365,2021,E01032802,2021 super output areas - lower layer,151,Student,223
366,2021,E01032802,2021 super output areas - lower layer,151,Not a student,1067
367,2021,E01018006,2021 super output areas - lower layer,151,Total,1477
368,2021,E01018006,2021 super output areas - lower layer,151,Student,237
369,2021,E01018006,2021 super output areas - lower layer,151,Not a student,1240
370,2021,E01018007,2021 super output areas - lower layer,151,Total,1474
371,2021,E01018007,2021 super output areas - lower layer,151,Student,305
372,2021,E01018007,2021 super output areas - lower layer,151,Not a student,1169
373,2021,E01018008,2021 super output areas - lower layer,151,Total,1536
374,2021,E01018008,2021 super output areas - lower layer,151,Student,380
375,2021,E01018008,2021 super output areas - lower layer,151,Not a student,1156
376,2021,E01018009,2021 super output areas - lower layer,151,Total,2088
377,2021,E01018009,2021 super output areas - lower layer,151,Student,616
378,2021,E01018009,2021 super output areas - lower layer,151,Not a student,1472
379,2021,E01018010,2021 super output areas - lower layer,151,Total,1592
380,2021,E01018010,2021 super output areas - lower layer,151,Student,312
381,2021,E01018010,2021 super output areas - lower layer,151,Not a student,1280
382,2021,E01017955,2021 super output areas - lower layer,151,Total,1406
383,2021,E01017955,2021 super output areas - lower layer,151,Student,330
384,2021,E01017955,2021 super output areas - lower layer,151,Not a student,1076
385,2021,E01035511,2021 super output areas - lower layer,151,Total,1123
386,2021,E01035511,2021 super output areas - lower layer,151,Student,251
387,2021,E01035511,2021 super output areas - lower layer,151,Not a student,872
388,2021,E01035512,2021 super output areas - lower layer,151,Total,953
389,2021,E01035512,2021 super output areas - lower layer,151,Student,350
390,2021,E01035512,2021 super output areas - lower layer,151,Not a student,603
391,2021,E01035513,2021 super output areas - lower layer,151,Total,985
392,2021,E01035513,2021 super output areas - lower layer,151,Student,238
393,2021,E01035513,2021 super output areas - lower layer,151,Not a student,747
394,2021,E01035514,2021 super output areas - lower layer,151,Total,8162
395,2021,E01035514,2021 super output areas - lower layer,151,Student,6524
396,2021,E01035514,2021 super output areas - lower layer,151,Not a student,1638
397,2021,E01017943,2021 super output areas - lower layer,151,Total,2082
398,2021,E01017943,2021 super output areas - lower layer,151,Student,563
399,2021,E01017943,2021 super output areas - lower layer,151,Not a student,1519
400,2021,E01017944,2021 super output areas - lower layer,151,Total,1356
401,2021,E01017944,2021 super output areas - lower layer,151,Student,316
402,2021,E01017944,2021 super output areas - lower layer,151,Not a student,1040
403,2021,E01017945,2021 super output areas - lower layer,151,Total,1668
404,2021,E01017945,2021 super output areas - lower layer,151,Student,321
405,2021,E01017945,2021 super output areas - lower layer,151,Not a student,1347
406,2021,E01017946,2021 super output areas - lower layer,151,Total,1499
407,2021,E01017946,2021 super output areas - lower layer,151,Student,358
408,2021,E01017946,2021 super output areas - lower layer,151,Not a student,1141
409,2021,E01017947,2021 super output areas - lower layer,151,Total,1650
410,2021,E01017947,2021 super output areas - lower layer,151,Student,352
411,2021,E01017947,2021 super output areas - lower layer,151,Not a student,1298
412,2021,E01017948,2021 super output areas - lower layer,151,Total,1566
413,2021,E01017948,2021 super output areas - lower layer,151,Student,331
414,2021,E01017948,2021 super output areas - lower layer,151,Not a student,1235
415,2021,E01017983,2021 super output areas - lower layer,151,Total,2677
416,2021,E01017983,2021 super output areas - lower layer,151,Student,982
417,2021,E01017983,2021 super output areas - lower layer,151,Not a student,1695
418,2021,E01017985,2021 super output areas - lower layer,151,Total,1816
419,2021,E01017985,2021 super output areas - lower layer,151,Student,729
420,2021,E01017985,2021 super output areas - lower layer,151,Not a student,1087
421,2021,E01035515,2021 super output areas - lower layer,151,Total,2596
422,2021,E01035515,2021 super output areas - lower layer,151,Student,2088
423,2021,E01035515,2021 super output areas - lower layer,151,Not a student,508
424,2021,E01035516,2021 super output areas - lower layer,151,Total,5648
425,2021,E01035516,2021 super output areas - lower layer,151,Student,4043
426,2021,E01035516,2021 super output areas - lower layer,151,Not a student,1605
427,2021,E01035517,2021 super output areas - lower layer,151,Total,3238
428,2021,E01035517,2021 super output areas - lower layer,151,Student,2647
429,2021,E01035517,2021 super output areas - lower layer,151,Not a student,591
430,2021,E01017987,2021 super output areas - lower layer,151,Total,1923
431,2021,E01017987,2021 super output areas - lower layer,151,Student,619
432,2021,E01017987,2021 super output areas - lower layer,151,Not a student,1304
433,2021,E01017988,2021 super output areas - lower layer,151,Total,1713
434,2021,E01017988,2021 super output areas - lower layer,151,Student,859
435,2021,E01017988,2021 super output areas - lower layer,151,Not a student,854
436,2021,E01017989,2021 super output areas - lower layer,151,Total,1848
437,2021,E01017989,2021 super output areas - lower layer,151,Student,460
438,2021,E01017989,2021 super output areas - lower layer,151,Not a student,1388
439,2021,E01017990,2021 super output areas - lower layer,151,Total,1157
440,2021,E01017990,2021 super output areas - lower layer,151,Student,245
441,2021,E01017990,2021 super output areas - lower layer,151,Not a student,912
