,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_SEX_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,All persons,2283
1,2021,E01011954,2021 super output areas - lower layer,151,Female,1200
2,2021,E01011954,2021 super output areas - lower layer,151,Male,1083
3,2021,E01011969,2021 super output areas - lower layer,151,All persons,1344
4,2021,E01011969,2021 super output areas - lower layer,151,Female,680
5,2021,E01011969,2021 super output areas - lower layer,151,Male,664
6,2021,E01011970,2021 super output areas - lower layer,151,All persons,1070
7,2021,E01011970,2021 super output areas - lower layer,151,Female,550
8,2021,E01011970,2021 super output areas - lower layer,151,Male,520
9,2021,E01011971,2021 super output areas - lower layer,151,All persons,1323
10,2021,E01011971,2021 super output areas - lower layer,151,Female,687
11,2021,E01011971,2021 super output areas - lower layer,151,Male,636
12,2021,E01033465,2021 super output areas - lower layer,151,All persons,1955
13,2021,E01033465,2021 super output areas - lower layer,151,Female,984
14,2021,E01033465,2021 super output areas - lower layer,151,Male,971
15,2021,E01033467,2021 super output areas - lower layer,151,All persons,2264
16,2021,E01033467,2021 super output areas - lower layer,151,Female,1224
17,2021,E01033467,2021 super output areas - lower layer,151,Male,1040
18,2021,E01011952,2021 super output areas - lower layer,151,All persons,1604
19,2021,E01011952,2021 super output areas - lower layer,151,Female,861
20,2021,E01011952,2021 super output areas - lower layer,151,Male,743
21,2021,E01011953,2021 super output areas - lower layer,151,All persons,1966
22,2021,E01011953,2021 super output areas - lower layer,151,Female,1016
23,2021,E01011953,2021 super output areas - lower layer,151,Male,950
24,2021,E01011991,2021 super output areas - lower layer,151,All persons,1620
25,2021,E01011991,2021 super output areas - lower layer,151,Female,821
26,2021,E01011991,2021 super output areas - lower layer,151,Male,799
27,2021,E01011992,2021 super output areas - lower layer,151,All persons,1895
28,2021,E01011992,2021 super output areas - lower layer,151,Female,979
29,2021,E01011992,2021 super output areas - lower layer,151,Male,916
30,2021,E01011993,2021 super output areas - lower layer,151,All persons,1736
31,2021,E01011993,2021 super output areas - lower layer,151,Female,853
32,2021,E01011993,2021 super output areas - lower layer,151,Male,883
33,2021,E01011994,2021 super output areas - lower layer,151,All persons,1457
34,2021,E01011994,2021 super output areas - lower layer,151,Female,749
35,2021,E01011994,2021 super output areas - lower layer,151,Male,708
36,2021,E01011955,2021 super output areas - lower layer,151,All persons,1299
37,2021,E01011955,2021 super output areas - lower layer,151,Female,685
38,2021,E01011955,2021 super output areas - lower layer,151,Male,614
39,2021,E01011957,2021 super output areas - lower layer,151,All persons,1245
40,2021,E01011957,2021 super output areas - lower layer,151,Female,630
41,2021,E01011957,2021 super output areas - lower layer,151,Male,615
42,2021,E01032540,2021 super output areas - lower layer,151,All persons,999
43,2021,E01032540,2021 super output areas - lower layer,151,Female,545
44,2021,E01032540,2021 super output areas - lower layer,151,Male,454
45,2021,E01032541,2021 super output areas - lower layer,151,All persons,2161
46,2021,E01032541,2021 super output areas - lower layer,151,Female,1173
47,2021,E01032541,2021 super output areas - lower layer,151,Male,988
48,2021,E01033466,2021 super output areas - lower layer,151,All persons,2297
49,2021,E01033466,2021 super output areas - lower layer,151,Female,1235
50,2021,E01033466,2021 super output areas - lower layer,151,Male,1062
51,2021,E01011951,2021 super output areas - lower layer,151,All persons,1201
52,2021,E01011951,2021 super output areas - lower layer,151,Female,605
53,2021,E01011951,2021 super output areas - lower layer,151,Male,596
54,2021,E01011964,2021 super output areas - lower layer,151,All persons,1330
55,2021,E01011964,2021 super output areas - lower layer,151,Female,662
56,2021,E01011964,2021 super output areas - lower layer,151,Male,668
57,2021,E01011967,2021 super output areas - lower layer,151,All persons,1487
58,2021,E01011967,2021 super output areas - lower layer,151,Female,777
59,2021,E01011967,2021 super output areas - lower layer,151,Male,710
60,2021,E01011999,2021 super output areas - lower layer,151,All persons,1843
61,2021,E01011999,2021 super output areas - lower layer,151,Female,956
62,2021,E01011999,2021 super output areas - lower layer,151,Male,887
63,2021,E01012000,2021 super output areas - lower layer,151,All persons,1263
64,2021,E01012000,2021 super output areas - lower layer,151,Female,630
65,2021,E01012000,2021 super output areas - lower layer,151,Male,633
66,2021,E01011950,2021 super output areas - lower layer,151,All persons,1034
67,2021,E01011950,2021 super output areas - lower layer,151,Female,506
68,2021,E01011950,2021 super output areas - lower layer,151,Male,528
69,2021,E01011986,2021 super output areas - lower layer,151,All persons,1258
70,2021,E01011986,2021 super output areas - lower layer,151,Female,648
71,2021,E01011986,2021 super output areas - lower layer,151,Male,610
72,2021,E01011987,2021 super output areas - lower layer,151,All persons,1354
73,2021,E01011987,2021 super output areas - lower layer,151,Female,700
74,2021,E01011987,2021 super output areas - lower layer,151,Male,654
