,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All usual residents,2283
1,2021,E01011954,2021 super output areas - lower layer,151,Born in the UK,2232
2,2021,E01011954,2021 super output areas - lower layer,151,Arrived before 1951,0
3,2021,E01011954,2021 super output areas - lower layer,151,Arrived 1951 to 1960,0
4,2021,E01011954,2021 super output areas - lower layer,151,Arrived 1961 to 1970,2
5,2021,E01011954,2021 super output areas - lower layer,151,Arrived 1971 to 1980,4
6,2021,E01011954,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
7,2021,E01011954,2021 super output areas - lower layer,151,Arrived 1991 to 2000,4
8,2021,E01011954,2021 super output areas - lower layer,151,Arrived 2001 to 2010,13
9,2021,E01011954,2021 super output areas - lower layer,151,Arrived 2011 to 2013,8
10,2021,E01011954,2021 super output areas - lower layer,151,Arrived 2014 to 2016,8
11,2021,E01011954,2021 super output areas - lower layer,151,Arrived 2017 to 2019,9
12,2021,E01011954,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
13,2021,E01011969,2021 super output areas - lower layer,151,Total: All usual residents,1344
14,2021,E01011969,2021 super output areas - lower layer,151,Born in the UK,1324
15,2021,E01011969,2021 super output areas - lower layer,151,Arrived before 1951,0
16,2021,E01011969,2021 super output areas - lower layer,151,Arrived 1951 to 1960,1
17,2021,E01011969,2021 super output areas - lower layer,151,Arrived 1961 to 1970,4
18,2021,E01011969,2021 super output areas - lower layer,151,Arrived 1971 to 1980,0
19,2021,E01011969,2021 super output areas - lower layer,151,Arrived 1981 to 1990,0
20,2021,E01011969,2021 super output areas - lower layer,151,Arrived 1991 to 2000,5
21,2021,E01011969,2021 super output areas - lower layer,151,Arrived 2001 to 2010,4
22,2021,E01011969,2021 super output areas - lower layer,151,Arrived 2011 to 2013,0
23,2021,E01011969,2021 super output areas - lower layer,151,Arrived 2014 to 2016,3
24,2021,E01011969,2021 super output areas - lower layer,151,Arrived 2017 to 2019,3
25,2021,E01011969,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
26,2021,E01011970,2021 super output areas - lower layer,151,Total: All usual residents,1069
27,2021,E01011970,2021 super output areas - lower layer,151,Born in the UK,1050
28,2021,E01011970,2021 super output areas - lower layer,151,Arrived before 1951,1
29,2021,E01011970,2021 super output areas - lower layer,151,Arrived 1951 to 1960,1
30,2021,E01011970,2021 super output areas - lower layer,151,Arrived 1961 to 1970,2
31,2021,E01011970,2021 super output areas - lower layer,151,Arrived 1971 to 1980,3
32,2021,E01011970,2021 super output areas - lower layer,151,Arrived 1981 to 1990,0
33,2021,E01011970,2021 super output areas - lower layer,151,Arrived 1991 to 2000,1
34,2021,E01011970,2021 super output areas - lower layer,151,Arrived 2001 to 2010,6
35,2021,E01011970,2021 super output areas - lower layer,151,Arrived 2011 to 2013,2
36,2021,E01011970,2021 super output areas - lower layer,151,Arrived 2014 to 2016,2
37,2021,E01011970,2021 super output areas - lower layer,151,Arrived 2017 to 2019,1
38,2021,E01011970,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
39,2021,E01011971,2021 super output areas - lower layer,151,Total: All usual residents,1323
40,2021,E01011971,2021 super output areas - lower layer,151,Born in the UK,1311
41,2021,E01011971,2021 super output areas - lower layer,151,Arrived before 1951,0
42,2021,E01011971,2021 super output areas - lower layer,151,Arrived 1951 to 1960,0
43,2021,E01011971,2021 super output areas - lower layer,151,Arrived 1961 to 1970,1
44,2021,E01011971,2021 super output areas - lower layer,151,Arrived 1971 to 1980,0
45,2021,E01011971,2021 super output areas - lower layer,151,Arrived 1981 to 1990,0
46,2021,E01011971,2021 super output areas - lower layer,151,Arrived 1991 to 2000,2
47,2021,E01011971,2021 super output areas - lower layer,151,Arrived 2001 to 2010,7
48,2021,E01011971,2021 super output areas - lower layer,151,Arrived 2011 to 2013,1
49,2021,E01011971,2021 super output areas - lower layer,151,Arrived 2014 to 2016,1
50,2021,E01011971,2021 super output areas - lower layer,151,Arrived 2017 to 2019,0
51,2021,E01011971,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
52,2021,E01033465,2021 super output areas - lower layer,151,Total: All usual residents,1957
53,2021,E01033465,2021 super output areas - lower layer,151,Born in the UK,1909
54,2021,E01033465,2021 super output areas - lower layer,151,Arrived before 1951,0
55,2021,E01033465,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
56,2021,E01033465,2021 super output areas - lower layer,151,Arrived 1961 to 1970,2
57,2021,E01033465,2021 super output areas - lower layer,151,Arrived 1971 to 1980,4
58,2021,E01033465,2021 super output areas - lower layer,151,Arrived 1981 to 1990,7
59,2021,E01033465,2021 super output areas - lower layer,151,Arrived 1991 to 2000,14
60,2021,E01033465,2021 super output areas - lower layer,151,Arrived 2001 to 2010,6
61,2021,E01033465,2021 super output areas - lower layer,151,Arrived 2011 to 2013,3
62,2021,E01033465,2021 super output areas - lower layer,151,Arrived 2014 to 2016,6
63,2021,E01033465,2021 super output areas - lower layer,151,Arrived 2017 to 2019,2
64,2021,E01033465,2021 super output areas - lower layer,151,Arrived 2020 to 2021,2
65,2021,E01033467,2021 super output areas - lower layer,151,Total: All usual residents,2263
