,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_SEX_NAME,OBS_VALUE
0,2021,E01017393,2021 super output areas - lower layer,151,Male,969
1,2021,E01017442,2021 super output areas - lower layer,151,All persons,2790
2,2021,E01017442,2021 super output areas - lower layer,151,Female,1388
3,2021,E01017442,2021 super output areas - lower layer,151,Male,1402
4,2021,E01017443,2021 super output areas - lower layer,151,All persons,1656
5,2021,E01017443,2021 super output areas - lower layer,151,Female,853
6,2021,E01017443,2021 super output areas - lower layer,151,Male,803
7,2021,E01017446,2021 super output areas - lower layer,151,All persons,1788
8,2021,E01017446,2021 super output areas - lower layer,151,Female,903
9,2021,E01017446,2021 super output areas - lower layer,151,Male,885
10,2021,E01017447,2021 super output areas - lower layer,151,All persons,2554
11,2021,E01017447,2021 super output areas - lower layer,151,Female,1322
12,2021,E01017447,2021 super output areas - lower layer,151,Male,1232
13,2021,E01017449,2021 super output areas - lower layer,151,All persons,2154
14,2021,E01017449,2021 super output areas - lower layer,151,Female,1120
15,2021,E01017449,2021 super output areas - lower layer,151,Male,1034
16,2021,E01033188,2021 super output areas - lower layer,151,All persons,1497
17,2021,E01033188,2021 super output areas - lower layer,151,Female,776
18,2021,E01033188,2021 super output areas - lower layer,151,Male,721
19,2021,E01033189,2021 super output areas - lower layer,151,All persons,2894
20,2021,E01033189,2021 super output areas - lower layer,151,Female,1498
21,2021,E01033189,2021 super output areas - lower layer,151,Male,1396
22,2021,E01033190,2021 super output areas - lower layer,151,All persons,1536
23,2021,E01033190,2021 super output areas - lower layer,151,Female,786
24,2021,E01033190,2021 super output areas - lower layer,151,Male,750
25,2021,E01017399,2021 super output areas - lower layer,151,All persons,1440
26,2021,E01017399,2021 super output areas - lower layer,151,Female,734
27,2021,E01017399,2021 super output areas - lower layer,151,Male,706
28,2021,E01017400,2021 super output areas - lower layer,151,All persons,1539
29,2021,E01017400,2021 super output areas - lower layer,151,Female,783
30,2021,E01017400,2021 super output areas - lower layer,151,Male,756
31,2021,E01017401,2021 super output areas - lower layer,151,All persons,1211
32,2021,E01017401,2021 super output areas - lower layer,151,Female,601
33,2021,E01017401,2021 super output areas - lower layer,151,Male,610
34,2021,E01017402,2021 super output areas - lower layer,151,All persons,1524
35,2021,E01017402,2021 super output areas - lower layer,151,Female,766
36,2021,E01017402,2021 super output areas - lower layer,151,Male,758
37,2021,E01017403,2021 super output areas - lower layer,151,All persons,1437
38,2021,E01017403,2021 super output areas - lower layer,151,Female,702
39,2021,E01017403,2021 super output areas - lower layer,151,Male,735
40,2021,E01017404,2021 super output areas - lower layer,151,All persons,1252
41,2021,E01017404,2021 super output areas - lower layer,151,Female,636
42,2021,E01017404,2021 super output areas - lower layer,151,Male,616
43,2021,E01017405,2021 super output areas - lower layer,151,All persons,1363
44,2021,E01017405,2021 super output areas - lower layer,151,Female,666
45,2021,E01017405,2021 super output areas - lower layer,151,Male,697
46,2021,E01017406,2021 super output areas - lower layer,151,All persons,2578
47,2021,E01017406,2021 super output areas - lower layer,151,Female,1309
48,2021,E01017406,2021 super output areas - lower layer,151,Male,1269
49,2021,E01017407,2021 super output areas - lower layer,151,All persons,1511
50,2021,E01017407,2021 super output areas - lower layer,151,Female,773
51,2021,E01017407,2021 super output areas - lower layer,151,Male,738
52,2021,E01017398,2021 super output areas - lower layer,151,All persons,2536
53,2021,E01017398,2021 super output areas - lower layer,151,Female,1288
54,2021,E01017398,2021 super output areas - lower layer,151,Male,1248
55,2021,E01017408,2021 super output areas - lower layer,151,All persons,1065
56,2021,E01017408,2021 super output areas - lower layer,151,Female,522
57,2021,E01017408,2021 super output areas - lower layer,151,Male,543
58,2021,E01017409,2021 super output areas - lower layer,151,All persons,1221
59,2021,E01017409,2021 super output areas - lower layer,151,Female,615
60,2021,E01017409,2021 super output areas - lower layer,151,Male,606
61,2021,E01017450,2021 super output areas - lower layer,151,All persons,2258
62,2021,E01017450,2021 super output areas - lower layer,151,Female,1130
63,2021,E01017450,2021 super output areas - lower layer,151,Male,1128
64,2021,E01033824,2021 super output areas - lower layer,151,All persons,1755
65,2021,E01033824,2021 super output areas - lower layer,151,Female,875
