,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All usual residents,2284
1,2021,E01011954,2021 super output areas - lower layer,151,British only identity,1343
2,2021,E01011954,2021 super output areas - lower layer,151,English only identity,338
3,2021,E01011954,2021 super output areas - lower layer,151,English and British only identity,556
4,2021,E01011954,2021 super output areas - lower layer,151,Welsh only identity,3
5,2021,E01011954,2021 super output areas - lower layer,151,Welsh and British only identity,3
6,2021,E01011954,2021 super output areas - lower layer,151,Any other combination of only UK identities,13
7,2021,E01011954,2021 super output areas - lower layer,151,Scottish only identity,10
8,2021,E01011954,2021 super output areas - lower layer,151,Scottish and British only identity,1
9,2021,E01011954,2021 super output areas - lower layer,151,Northern Irish only identity,1
10,2021,E01011954,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
11,2021,E01011954,2021 super output areas - lower layer,151,Cornish only identity,0
12,2021,E01011954,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,E01011954,2021 super output areas - lower layer,151,Any other combination of only UK identities ,1
14,2021,E01011954,2021 super output areas - lower layer,151,Irish only identity,1
15,2021,E01011954,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
16,2021,E01011954,2021 super output areas - lower layer,151,Other identity only,24
17,2021,E01011954,2021 super output areas - lower layer,151,Other identity and at least one UK identity,3
18,2021,E01011954,2021 super output areas - lower layer,151,Non-UK identity only,25
19,2021,E01011954,2021 super output areas - lower layer,151,UK identity and non-UK identity,3
20,2021,E01011969,2021 super output areas - lower layer,151,Total: All usual residents,1345
21,2021,E01011969,2021 super output areas - lower layer,151,British only identity,777
22,2021,E01011969,2021 super output areas - lower layer,151,English only identity,336
23,2021,E01011969,2021 super output areas - lower layer,151,English and British only identity,216
24,2021,E01011969,2021 super output areas - lower layer,151,Welsh only identity,0
25,2021,E01011969,2021 super output areas - lower layer,151,Welsh and British only identity,0
26,2021,E01011969,2021 super output areas - lower layer,151,Any other combination of only UK identities,6
27,2021,E01011969,2021 super output areas - lower layer,151,Scottish only identity,2
28,2021,E01011969,2021 super output areas - lower layer,151,Scottish and British only identity,1
29,2021,E01011969,2021 super output areas - lower layer,151,Northern Irish only identity,0
30,2021,E01011969,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
31,2021,E01011969,2021 super output areas - lower layer,151,Cornish only identity,0
32,2021,E01011969,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,E01011969,2021 super output areas - lower layer,151,Any other combination of only UK identities ,3
34,2021,E01011969,2021 super output areas - lower layer,151,Irish only identity,1
35,2021,E01011969,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
36,2021,E01011969,2021 super output areas - lower layer,151,Other identity only,9
37,2021,E01011969,2021 super output areas - lower layer,151,Other identity and at least one UK identity,0
38,2021,E01011969,2021 super output areas - lower layer,151,Non-UK identity only,10
39,2021,E01011969,2021 super output areas - lower layer,151,UK identity and non-UK identity,0
40,2021,E01011970,2021 super output areas - lower layer,151,Total: All usual residents,1070
41,2021,E01011970,2021 super output areas - lower layer,151,British only identity,578
42,2021,E01011970,2021 super output areas - lower layer,151,English only identity,252
43,2021,E01011970,2021 super output areas - lower layer,151,English and British only identity,224
44,2021,E01011970,2021 super output areas - lower layer,151,Welsh only identity,2
45,2021,E01011970,2021 super output areas - lower layer,151,Welsh and British only identity,1
46,2021,E01011970,2021 super output areas - lower layer,151,Any other combination of only UK identities,7
47,2021,E01011970,2021 super output areas - lower layer,151,Scottish only identity,3
