,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HH_1_NAME,OBS_VALUE
3254,2021,E01024458,2021 super output areas - lower layer,151,Number of households,537
3255,2021,E01024459,2021 super output areas - lower layer,151,Number of households,632
3256,2021,E01024462,2021 super output areas - lower layer,151,Number of households,646
3257,2021,E01024469,2021 super output areas - lower layer,151,Number of households,808
3258,2021,E01024470,2021 super output areas - lower layer,151,Number of households,669
3259,2021,E01024471,2021 super output areas - lower layer,151,Number of households,778
3260,2021,E01024417,2021 super output areas - lower layer,151,Number of households,663
3261,2021,E01024419,2021 super output areas - lower layer,151,Number of households,751
3262,2021,E01024483,2021 super output areas - lower layer,151,Number of households,691
3263,2021,E01024484,2021 super output areas - lower layer,151,Number of households,505
3264,2021,E01024485,2021 super output areas - lower layer,151,Number of households,740
3265,2021,E01024425,2021 super output areas - lower layer,151,Number of households,931
3266,2021,E01024426,2021 super output areas - lower layer,151,Number of households,887
3267,2021,E01024427,2021 super output areas - lower layer,151,Number of households,542
3268,2021,E01024428,2021 super output areas - lower layer,151,Number of households,527
3269,2021,E01024429,2021 super output areas - lower layer,151,Number of households,701
3270,2021,E01024430,2021 super output areas - lower layer,151,Number of households,578
3271,2021,E01024420,2021 super output areas - lower layer,151,Number of households,875
3272,2021,E01024451,2021 super output areas - lower layer,151,Number of households,959
3273,2021,E01024455,2021 super output areas - lower layer,151,Number of households,482
3274,2021,E01024456,2021 super output areas - lower layer,151,Number of households,513
3275,2021,E01024413,2021 super output areas - lower layer,151,Number of households,715
3276,2021,E01024414,2021 super output areas - lower layer,151,Number of households,605
3277,2021,E01024415,2021 super output areas - lower layer,151,Number of households,502
3278,2021,E01032619,2021 super output areas - lower layer,151,Number of households,639
3279,2021,E01024490,2021 super output areas - lower layer,151,Number of households,880
3280,2021,E01024544,2021 super output areas - lower layer,151,Number of households,585
3281,2021,E01024545,2021 super output areas - lower layer,151,Number of households,615
3282,2021,E01024547,2021 super output areas - lower layer,151,Number of households,623
3283,2021,E01024492,2021 super output areas - lower layer,151,Number of households,635
3284,2021,E01024541,2021 super output areas - lower layer,151,Number of households,951
3285,2021,E01024542,2021 super output areas - lower layer,151,Number of households,800
3286,2021,E01033213,2021 super output areas - lower layer,151,Number of households,716
3287,2021,E01033214,2021 super output areas - lower layer,151,Number of households,778
3288,2021,E01024496,2021 super output areas - lower layer,151,Number of households,640
3289,2021,E01024497,2021 super output areas - lower layer,151,Number of households,650
3290,2021,E01024498,2021 super output areas - lower layer,151,Number of households,638
3291,2021,E01024503,2021 super output areas - lower layer,151,Number of households,753
3292,2021,E01024518,2021 super output areas - lower layer,151,Number of households,674
3293,2021,E01024499,2021 super output areas - lower layer,151,Number of households,661
3294,2021,E01024500,2021 super output areas - lower layer,151,Number of households,540
3295,2021,E01024501,2021 super output areas - lower layer,151,Number of households,605
3296,2021,E01024502,2021 super output areas - lower layer,151,Number of households,589
3297,2021,E01024505,2021 super output areas - lower layer,151,Number of households,814
3298,2021,E01024491,2021 super output areas - lower layer,151,Number of households,553
3299,2021,E01024493,2021 super output areas - lower layer,151,Number of households,617
3300,2021,E01024494,2021 super output areas - lower layer,151,Number of households,766
3301,2021,E01024495,2021 super output areas - lower layer,151,Number of households,862
3302,2021,E01024520,2021 super output areas - lower layer,151,Number of households,666
3303,2021,E01024528,2021 super output areas - lower layer,151,Number of households,557
3304,2021,E01024511,2021 super output areas - lower layer,151,Number of households,694
3305,2021,E01024512,2021 super output areas - lower layer,151,Number of households,707
3306,2021,E01024513,2021 super output areas - lower layer,151,Number of households,660
3307,2021,E01024514,2021 super output areas - lower layer,151,Number of households,506
3308,2021,E01024515,2021 super output areas - lower layer,151,Number of households,785
3309,2021,E01024516,2021 super output areas - lower layer,151,Number of households,548
3310,2021,E01024519,2021 super output areas - lower layer,151,Number of households,678
3311,2021,E01024521,2021 super output areas - lower layer,151,Number of households,822
3312,2021,E01024523,2021 super output areas - lower layer,151,Number of households,679
3313,2021,E01024526,2021 super output areas - lower layer,151,Number of households,664
3314,2021,E01024527,2021 super output areas - lower layer,151,Number of households,774
3315,2021,E01024550,2021 super output areas - lower layer,151,Number of households,860
3316,2021,E01024489,2021 super output areas - lower layer,151,Number of households,751
3317,2021,E01024530,2021 super output areas - lower layer,151,Number of households,772
3318,2021,E01024536,2021 super output areas - lower layer,151,Number of households,790
3319,2021,E01024546,2021 super output areas - lower layer,151,Number of households,716
3320,2021,E01024522,2021 super output areas - lower layer,151,Number of households,718
3321,2021,E01024524,2021 super output areas - lower layer,151,Number of households,784
3322,2021,E01024525,2021 super output areas - lower layer,151,Number of households,832
3323,2021,E01024529,2021 super output areas - lower layer,151,Number of households,708
3324,2021,E01024531,2021 super output areas - lower layer,151,Number of households,643
3325,2021,E01024486,2021 super output areas - lower layer,151,Number of households,872
3326,2021,E01024487,2021 super output areas - lower layer,151,Number of households,578
3327,2021,E01024488,2021 super output areas - lower layer,151,Number of households,647
3328,2021,E01024548,2021 super output areas - lower layer,151,Number of households,515
3329,2021,E01024549,2021 super output areas - lower layer,151,Number of households,504
3330,2021,E01024537,2021 super output areas - lower layer,151,Number of households,739
3331,2021,E01024538,2021 super output areas - lower layer,151,Number of households,718
3332,2021,E01024539,2021 super output areas - lower layer,151,Number of households,931
3333,2021,E01024540,2021 super output areas - lower layer,151,Number of households,788
3334,2021,E01024532,2021 super output areas - lower layer,151,Number of households,532
3335,2021,E01024533,2021 super output areas - lower layer,151,Number of households,539
3336,2021,E01024534,2021 super output areas - lower layer,151,Number of households,618
3337,2021,E01024535,2021 super output areas - lower layer,151,Number of households,1047
3338,2021,E01024504,2021 super output areas - lower layer,151,Number of households,941
3339,2021,E01024507,2021 super output areas - lower layer,151,Number of households,982
3340,2021,E01033212,2021 super output areas - lower layer,151,Number of households,843
3341,2021,E01033215,2021 super output areas - lower layer,151,Number of households,778
3342,2021,E01024508,2021 super output areas - lower layer,151,Number of households,1084
3343,2021,E01024509,2021 super output areas - lower layer,151,Number of households,855
3344,2021,E01024510,2021 super output areas - lower layer,151,Number of households,812
3345,2021,E01024517,2021 super output areas - lower layer,151,Number of households,757
3346,2021,E01024609,2021 super output areas - lower layer,151,Number of households,630
3347,2021,E01024610,2021 super output areas - lower layer,151,Number of households,712
3348,2021,E01024611,2021 super output areas - lower layer,151,Number of households,623
3349,2021,E01024612,2021 super output areas - lower layer,151,Number of households,653
3350,2021,E01024613,2021 super output areas - lower layer,151,Number of households,701
3351,2021,E01024614,2021 super output areas - lower layer,151,Number of households,627
3352,2021,E01024615,2021 super output areas - lower layer,151,Number of households,601
3353,2021,E01024616,2021 super output areas - lower layer,151,Number of households,701
3354,2021,E01024585,2021 super output areas - lower layer,151,Number of households,609
3355,2021,E01024587,2021 super output areas - lower layer,151,Number of households,824
3356,2021,E01024588,2021 super output areas - lower layer,151,Number of households,655
3357,2021,E01024589,2021 super output areas - lower layer,151,Number of households,693
3358,2021,E01024595,2021 super output areas - lower layer,151,Number of households,659
3359,2021,E01024598,2021 super output areas - lower layer,151,Number of households,667
3360,2021,E01024619,2021 super output areas - lower layer,151,Number of households,601
3361,2021,E01024621,2021 super output areas - lower layer,151,Number of households,521
3362,2021,E01032653,2021 super output areas - lower layer,151,Number of households,677
3363,2021,E01035298,2021 super output areas - lower layer,151,Number of households,564
3364,2021,E01035299,2021 super output areas - lower layer,151,Number of households,631
3365,2021,E01024594,2021 super output areas - lower layer,151,Number of households,606
3366,2021,E01024596,2021 super output areas - lower layer,151,Number of households,694
3367,2021,E01024597,2021 super output areas - lower layer,151,Number of households,718
3368,2021,E01024620,2021 super output areas - lower layer,151,Number of households,651
3369,2021,E01024580,2021 super output areas - lower layer,151,Number of households,962
3370,2021,E01024581,2021 super output areas - lower layer,151,Number of households,573
3371,2021,E01024586,2021 super output areas - lower layer,151,Number of households,689
3372,2021,E01035300,2021 super output areas - lower layer,151,Number of households,425
3373,2021,E01035301,2021 super output areas - lower layer,151,Number of households,541
3374,2021,E01024576,2021 super output areas - lower layer,151,Number of households,682
3375,2021,E01024577,2021 super output areas - lower layer,151,Number of households,526
3376,2021,E01024578,2021 super output areas - lower layer,151,Number of households,658
3377,2021,E01024583,2021 super output areas - lower layer,151,Number of households,672
3378,2021,E01032655,2021 super output areas - lower layer,151,Number of households,705
3379,2021,E01032656,2021 super output areas - lower layer,151,Number of households,926
3380,2021,E01035302,2021 super output areas - lower layer,151,Number of households,519
3381,2021,E01035303,2021 super output areas - lower layer,151,Number of households,535
3382,2021,E01024570,2021 super output areas - lower layer,151,Number of households,702
3383,2021,E01024571,2021 super output areas - lower layer,151,Number of households,830
3384,2021,E01024572,2021 super output areas - lower layer,151,Number of households,532
3385,2021,E01024573,2021 super output areas - lower layer,151,Number of households,536
3386,2021,E01024575,2021 super output areas - lower layer,151,Number of households,501
3387,2021,E01024554,2021 super output areas - lower layer,151,Number of households,996
3388,2021,E01024561,2021 super output areas - lower layer,151,Number of households,739
3389,2021,E01024582,2021 super output areas - lower layer,151,Number of households,634
3390,2021,E01035304,2021 super output areas - lower layer,151,Number of households,647
3391,2021,E01035305,2021 super output areas - lower layer,151,Number of households,634
3392,2021,E01035306,2021 super output areas - lower layer,151,Number of households,662
3393,2021,E01035307,2021 super output areas - lower layer,151,Number of households,582
3394,2021,E01024559,2021 super output areas - lower layer,151,Number of households,672
3395,2021,E01024584,2021 super output areas - lower layer,151,Number of households,738
3396,2021,E01024590,2021 super output areas - lower layer,151,Number of households,610
3397,2021,E01024599,2021 super output areas - lower layer,151,Number of households,880
3398,2021,E01024608,2021 super output areas - lower layer,151,Number of households,900
3399,2021,E01024591,2021 super output areas - lower layer,151,Number of households,1007
3400,2021,E01024592,2021 super output areas - lower layer,151,Number of households,523
3401,2021,E01024593,2021 super output areas - lower layer,151,Number of households,513
3402,2021,E01024600,2021 super output areas - lower layer,151,Number of households,601
3403,2021,E01024601,2021 super output areas - lower layer,151,Number of households,736
3404,2021,E01024560,2021 super output areas - lower layer,151,Number of households,523
3405,2021,E01024562,2021 super output areas - lower layer,151,Number of households,663
3406,2021,E01024569,2021 super output areas - lower layer,151,Number of households,723
3407,2021,E01024630,2021 super output areas - lower layer,151,Number of households,749
3408,2021,E01024632,2021 super output areas - lower layer,151,Number of households,641
3409,2021,E01024606,2021 super output areas - lower layer,151,Number of households,544
3410,2021,E01024628,2021 super output areas - lower layer,151,Number of households,612
3411,2021,E01024629,2021 super output areas - lower layer,151,Number of households,456
3412,2021,E01024631,2021 super output areas - lower layer,151,Number of households,649
3413,2021,E01032735,2021 super output areas - lower layer,151,Number of households,616
3414,2021,E01032737,2021 super output areas - lower layer,151,Number of households,613
3415,2021,E01024564,2021 super output areas - lower layer,151,Number of households,538
3416,2021,E01024603,2021 super output areas - lower layer,151,Number of households,518
3417,2021,E01024604,2021 super output areas - lower layer,151,Number of households,485
3418,2021,E01024605,2021 super output areas - lower layer,151,Number of households,580
3419,2021,E01024626,2021 super output areas - lower layer,151,Number of households,793
3420,2021,E01024627,2021 super output areas - lower layer,151,Number of households,816
3421,2021,E01024551,2021 super output areas - lower layer,151,Number of households,996
3422,2021,E01024552,2021 super output areas - lower layer,151,Number of households,905
3423,2021,E01024553,2021 super output areas - lower layer,151,Number of households,1045
3424,2021,E01024563,2021 super output areas - lower layer,151,Number of households,647
3425,2021,E01024602,2021 super output areas - lower layer,151,Number of households,678
3426,2021,E01024625,2021 super output areas - lower layer,151,Number of households,820
3427,2021,E01024565,2021 super output areas - lower layer,151,Number of households,538
3428,2021,E01024566,2021 super output areas - lower layer,151,Number of households,625
3429,2021,E01024622,2021 super output areas - lower layer,151,Number of households,734
3430,2021,E01024623,2021 super output areas - lower layer,151,Number of households,849
3431,2021,E01024624,2021 super output areas - lower layer,151,Number of households,1118
3432,2021,E01024555,2021 super output areas - lower layer,151,Number of households,554
3433,2021,E01024556,2021 super output areas - lower layer,151,Number of households,510
3434,2021,E01024557,2021 super output areas - lower layer,151,Number of households,641
3435,2021,E01024558,2021 super output areas - lower layer,151,Number of households,705
3436,2021,E01024657,2021 super output areas - lower layer,151,Number of households,1134
3437,2021,E01024658,2021 super output areas - lower layer,151,Number of households,1131
3438,2021,E01024659,2021 super output areas - lower layer,151,Number of households,710
3439,2021,E01024660,2021 super output areas - lower layer,151,Number of households,775
3440,2021,E01035316,2021 super output areas - lower layer,151,Number of households,616
3441,2021,E01035317,2021 super output areas - lower layer,151,Number of households,589
3442,2021,E01024653,2021 super output areas - lower layer,151,Number of households,728
3443,2021,E01024654,2021 super output areas - lower layer,151,Number of households,754
3444,2021,E01024655,2021 super output areas - lower layer,151,Number of households,660
3445,2021,E01024656,2021 super output areas - lower layer,151,Number of households,805
3446,2021,E01024675,2021 super output areas - lower layer,151,Number of households,898
3447,2021,E01024676,2021 super output areas - lower layer,151,Number of households,1022
3448,2021,E01024677,2021 super output areas - lower layer,151,Number of households,722
3449,2021,E01024695,2021 super output areas - lower layer,151,Number of households,504
3450,2021,E01024697,2021 super output areas - lower layer,151,Number of households,498
3451,2021,E01024710,2021 super output areas - lower layer,151,Number of households,791
3452,2021,E01024661,2021 super output areas - lower layer,151,Number of households,670
3453,2021,E01024664,2021 super output areas - lower layer,151,Number of households,631
3454,2021,E01024665,2021 super output areas - lower layer,151,Number of households,610
3455,2021,E01024694,2021 super output areas - lower layer,151,Number of households,655
3456,2021,E01024696,2021 super output areas - lower layer,151,Number of households,628
3457,2021,E01024672,2021 super output areas - lower layer,151,Number of households,629
3458,2021,E01024673,2021 super output areas - lower layer,151,Number of households,817
3459,2021,E01024674,2021 super output areas - lower layer,151,Number of households,607
3460,2021,E01024711,2021 super output areas - lower layer,151,Number of households,568
3461,2021,E01024712,2021 super output areas - lower layer,151,Number of households,641
3462,2021,E01024633,2021 super output areas - lower layer,151,Number of households,650
3463,2021,E01024634,2021 super output areas - lower layer,151,Number of households,534
3464,2021,E01024662,2021 super output areas - lower layer,151,Number of households,641
3465,2021,E01024663,2021 super output areas - lower layer,151,Number of households,589
3466,2021,E01024666,2021 super output areas - lower layer,151,Number of households,690
3467,2021,E01024641,2021 super output areas - lower layer,151,Number of households,732
3468,2021,E01024713,2021 super output areas - lower layer,151,Number of households,742
3469,2021,E01024714,2021 super output areas - lower layer,151,Number of households,821
3470,2021,E01024715,2021 super output areas - lower layer,151,Number of households,1007
3471,2021,E01024716,2021 super output areas - lower layer,151,Number of households,874
3472,2021,E01024636,2021 super output areas - lower layer,151,Number of households,1093
3473,2021,E01024637,2021 super output areas - lower layer,151,Number of households,774
3474,2021,E01024638,2021 super output areas - lower layer,151,Number of households,808
3475,2021,E01024639,2021 super output areas - lower layer,151,Number of households,831
3476,2021,E01024640,2021 super output areas - lower layer,151,Number of households,781
3477,2021,E01024635,2021 super output areas - lower layer,151,Number of households,700
3478,2021,E01024642,2021 super output areas - lower layer,151,Number of households,690
3479,2021,E01024644,2021 super output areas - lower layer,151,Number of households,601
3480,2021,E01024692,2021 super output areas - lower layer,151,Number of households,835
3481,2021,E01024693,2021 super output areas - lower layer,151,Number of households,613
3482,2021,E01024643,2021 super output areas - lower layer,151,Number of households,587
3483,2021,E01024705,2021 super output areas - lower layer,151,Number of households,555
3484,2021,E01024706,2021 super output areas - lower layer,151,Number of households,648
3485,2021,E01024707,2021 super output areas - lower layer,151,Number of households,598
3486,2021,E01024708,2021 super output areas - lower layer,151,Number of households,846
3487,2021,E01024686,2021 super output areas - lower layer,151,Number of households,731
3488,2021,E01024688,2021 super output areas - lower layer,151,Number of households,771
3489,2021,E01024689,2021 super output areas - lower layer,151,Number of households,540
3490,2021,E01024690,2021 super output areas - lower layer,151,Number of households,658
3491,2021,E01024691,2021 super output areas - lower layer,151,Number of households,487
3492,2021,E01024669,2021 super output areas - lower layer,151,Number of households,746
3493,2021,E01024698,2021 super output areas - lower layer,151,Number of households,634
3494,2021,E01024699,2021 super output areas - lower layer,151,Number of households,763
3495,2021,E01024700,2021 super output areas - lower layer,151,Number of households,730
3496,2021,E01024709,2021 super output areas - lower layer,151,Number of households,628
3497,2021,E01024682,2021 super output areas - lower layer,151,Number of households,839
3498,2021,E01024683,2021 super output areas - lower layer,151,Number of households,661
3499,2021,E01024684,2021 super output areas - lower layer,151,Number of households,694
3500,2021,E01024685,2021 super output areas - lower layer,151,Number of households,729
3501,2021,E01024687,2021 super output areas - lower layer,151,Number of households,613
3502,2021,E01024702,2021 super output areas - lower layer,151,Number of households,621
3503,2021,E01024703,2021 super output areas - lower layer,151,Number of households,801
3504,2021,E01024704,2021 super output areas - lower layer,151,Number of households,781
3505,2021,E01035318,2021 super output areas - lower layer,151,Number of households,676
3506,2021,E01035319,2021 super output areas - lower layer,151,Number of households,593
3507,2021,E01024645,2021 super output areas - lower layer,151,Number of households,648
3508,2021,E01024647,2021 super output areas - lower layer,151,Number of households,647
3509,2021,E01024668,2021 super output areas - lower layer,151,Number of households,498
3510,2021,E01024670,2021 super output areas - lower layer,151,Number of households,752
3511,2021,E01024681,2021 super output areas - lower layer,151,Number of households,769
3512,2021,E01024646,2021 super output areas - lower layer,151,Number of households,1014
3513,2021,E01024648,2021 super output areas - lower layer,151,Number of households,766
3514,2021,E01024649,2021 super output areas - lower layer,151,Number of households,971
3515,2021,E01024667,2021 super output areas - lower layer,151,Number of households,985
3516,2021,E01024671,2021 super output areas - lower layer,151,Number of households,909
3517,2021,E01024650,2021 super output areas - lower layer,151,Number of households,658
3518,2021,E01024651,2021 super output areas - lower layer,151,Number of households,726
3519,2021,E01024652,2021 super output areas - lower layer,151,Number of households,811
3520,2021,E01024679,2021 super output areas - lower layer,151,Number of households,611
3521,2021,E01024680,2021 super output areas - lower layer,151,Number of households,710
3522,2021,E01024719,2021 super output areas - lower layer,151,Number of households,936
3523,2021,E01024720,2021 super output areas - lower layer,151,Number of households,542
3524,2021,E01024721,2021 super output areas - lower layer,151,Number of households,529
3525,2021,E01024722,2021 super output areas - lower layer,151,Number of households,554
3526,2021,E01024728,2021 super output areas - lower layer,151,Number of households,731
3527,2021,E01035002,2021 super output areas - lower layer,151,Number of households,547
3528,2021,E01035003,2021 super output areas - lower layer,151,Number of households,543
3529,2021,E01035004,2021 super output areas - lower layer,151,Number of households,563
3530,2021,E01024771,2021 super output areas - lower layer,151,Number of households,794
3531,2021,E01024772,2021 super output areas - lower layer,151,Number of households,674
3532,2021,E01024773,2021 super output areas - lower layer,151,Number of households,737
3533,2021,E01032830,2021 super output areas - lower layer,151,Number of households,1011
3534,2021,E01035005,2021 super output areas - lower layer,151,Number of households,577
3535,2021,E01035006,2021 super output areas - lower layer,151,Number of households,574
3536,2021,E01035007,2021 super output areas - lower layer,151,Number of households,573
3537,2021,E01024741,2021 super output areas - lower layer,151,Number of households,572
3538,2021,E01024761,2021 super output areas - lower layer,151,Number of households,895
3539,2021,E01024762,2021 super output areas - lower layer,151,Number of households,900
3540,2021,E01024763,2021 super output areas - lower layer,151,Number of households,521
3541,2021,E01024764,2021 super output areas - lower layer,151,Number of households,603
3542,2021,E01024765,2021 super output areas - lower layer,151,Number of households,538
3543,2021,E01024782,2021 super output areas - lower layer,151,Number of households,482
3544,2021,E01024785,2021 super output areas - lower layer,151,Number of households,640
3545,2021,E01024717,2021 super output areas - lower layer,151,Number of households,978
3546,2021,E01024718,2021 super output areas - lower layer,151,Number of households,523
3547,2021,E01024735,2021 super output areas - lower layer,151,Number of households,603
3548,2021,E01024736,2021 super output areas - lower layer,151,Number of households,741
3549,2021,E01024737,2021 super output areas - lower layer,151,Number of households,965
3550,2021,E01024723,2021 super output areas - lower layer,151,Number of households,660
3551,2021,E01024724,2021 super output areas - lower layer,151,Number of households,807
3552,2021,E01024725,2021 super output areas - lower layer,151,Number of households,849
3553,2021,E01024726,2021 super output areas - lower layer,151,Number of households,776
3554,2021,E01024755,2021 super output areas - lower layer,151,Number of households,767
3555,2021,E01024786,2021 super output areas - lower layer,151,Number of households,776
3556,2021,E01024746,2021 super output areas - lower layer,151,Number of households,441
3557,2021,E01024760,2021 super output areas - lower layer,151,Number of households,540
3558,2021,E01024781,2021 super output areas - lower layer,151,Number of households,830
3559,2021,E01032825,2021 super output areas - lower layer,151,Number of households,1057
3560,2021,E01032826,2021 super output areas - lower layer,151,Number of households,649
3561,2021,E01032827,2021 super output areas - lower layer,151,Number of households,722
3562,2021,E01032828,2021 super output areas - lower layer,151,Number of households,426
3563,2021,E01024743,2021 super output areas - lower layer,151,Number of households,766
3564,2021,E01024744,2021 super output areas - lower layer,151,Number of households,811
3565,2021,E01024745,2021 super output areas - lower layer,151,Number of households,710
3566,2021,E01024747,2021 super output areas - lower layer,151,Number of households,652
3567,2021,E01024730,2021 super output areas - lower layer,151,Number of households,579
3568,2021,E01024731,2021 super output areas - lower layer,151,Number of households,484
3569,2021,E01024775,2021 super output areas - lower layer,151,Number of households,662
3570,2021,E01024776,2021 super output areas - lower layer,151,Number of households,522
3571,2021,E01024777,2021 super output areas - lower layer,151,Number of households,498
3572,2021,E01024734,2021 super output areas - lower layer,151,Number of households,681
3573,2021,E01024752,2021 super output areas - lower layer,151,Number of households,641
3574,2021,E01024753,2021 super output areas - lower layer,151,Number of households,603
3575,2021,E01024754,2021 super output areas - lower layer,151,Number of households,663
3576,2021,E01024729,2021 super output areas - lower layer,151,Number of households,707
3577,2021,E01024748,2021 super output areas - lower layer,151,Number of households,534
3578,2021,E01024749,2021 super output areas - lower layer,151,Number of households,618
3579,2021,E01024750,2021 super output areas - lower layer,151,Number of households,634
3580,2021,E01024751,2021 super output areas - lower layer,151,Number of households,643
3581,2021,E01024732,2021 super output areas - lower layer,151,Number of households,794
3582,2021,E01024733,2021 super output areas - lower layer,151,Number of households,739
3583,2021,E01024756,2021 super output areas - lower layer,151,Number of households,641
3584,2021,E01024767,2021 super output areas - lower layer,151,Number of households,778
3585,2021,E01024768,2021 super output areas - lower layer,151,Number of households,869
3586,2021,E01035008,2021 super output areas - lower layer,151,Number of households,803
3587,2021,E01035009,2021 super output areas - lower layer,151,Number of households,749
3588,2021,E01024757,2021 super output areas - lower layer,151,Number of households,695
3589,2021,E01024758,2021 super output areas - lower layer,151,Number of households,673
3590,2021,E01024778,2021 super output areas - lower layer,151,Number of households,757
3591,2021,E01024779,2021 super output areas - lower layer,151,Number of households,780
3592,2021,E01024780,2021 super output areas - lower layer,151,Number of households,599
3593,2021,E01024740,2021 super output areas - lower layer,151,Number of households,845
3594,2021,E01024742,2021 super output areas - lower layer,151,Number of households,726
3595,2021,E01024783,2021 super output areas - lower layer,151,Number of households,711
3596,2021,E01032620,2021 super output areas - lower layer,151,Number of households,964
3597,2021,E01032829,2021 super output areas - lower layer,151,Number of households,669
3598,2021,E01035010,2021 super output areas - lower layer,151,Number of households,594
3599,2021,E01035011,2021 super output areas - lower layer,151,Number of households,639
3600,2021,E01024798,2021 super output areas - lower layer,151,Number of households,915
3601,2021,E01024811,2021 super output areas - lower layer,151,Number of households,482
3602,2021,E01024812,2021 super output areas - lower layer,151,Number of households,565
3603,2021,E01024813,2021 super output areas - lower layer,151,Number of households,799
3604,2021,E01024814,2021 super output areas - lower layer,151,Number of households,512
3605,2021,E01024815,2021 super output areas - lower layer,151,Number of households,485
3606,2021,E01024816,2021 super output areas - lower layer,151,Number of households,573
3607,2021,E01024837,2021 super output areas - lower layer,151,Number of households,647
3608,2021,E01024844,2021 super output areas - lower layer,151,Number of households,655
3609,2021,E01024846,2021 super output areas - lower layer,151,Number of households,657
3610,2021,E01024849,2021 super output areas - lower layer,151,Number of households,681
3611,2021,E01024850,2021 super output areas - lower layer,151,Number of households,485
3612,2021,E01024836,2021 super output areas - lower layer,151,Number of households,692
3613,2021,E01024839,2021 super output areas - lower layer,151,Number of households,1197
3614,2021,E01024845,2021 super output areas - lower layer,151,Number of households,528
3615,2021,E01024847,2021 super output areas - lower layer,151,Number of households,679
3616,2021,E01024848,2021 super output areas - lower layer,151,Number of households,647
3617,2021,E01024793,2021 super output areas - lower layer,151,Number of households,719
3618,2021,E01024825,2021 super output areas - lower layer,151,Number of households,489
3619,2021,E01024826,2021 super output areas - lower layer,151,Number of households,621
3620,2021,E01024827,2021 super output areas - lower layer,151,Number of households,602
3621,2021,E01024828,2021 super output areas - lower layer,151,Number of households,661
3622,2021,E01024840,2021 super output areas - lower layer,151,Number of households,652
3623,2021,E01024841,2021 super output areas - lower layer,151,Number of households,853
3624,2021,E01024842,2021 super output areas - lower layer,151,Number of households,713
3625,2021,E01024843,2021 super output areas - lower layer,151,Number of households,583
3626,2021,E01024829,2021 super output areas - lower layer,151,Number of households,662
3627,2021,E01024851,2021 super output areas - lower layer,151,Number of households,655
3628,2021,E01024852,2021 super output areas - lower layer,151,Number of households,499
3629,2021,E01024853,2021 super output areas - lower layer,151,Number of households,537
3630,2021,E01024854,2021 super output areas - lower layer,151,Number of households,590
3631,2021,E01024799,2021 super output areas - lower layer,151,Number of households,1036
3632,2021,E01024800,2021 super output areas - lower layer,151,Number of households,644
3633,2021,E01024835,2021 super output areas - lower layer,151,Number of households,808
3634,2021,E01024838,2021 super output areas - lower layer,151,Number of households,703
3635,2021,E01024802,2021 super output areas - lower layer,151,Number of households,954
3636,2021,E01024823,2021 super output areas - lower layer,151,Number of households,914
3637,2021,E01024833,2021 super output areas - lower layer,151,Number of households,1244
3638,2021,E01035012,2021 super output areas - lower layer,151,Number of households,594
3639,2021,E01035013,2021 super output areas - lower layer,151,Number of households,930
3640,2021,E01024821,2021 super output areas - lower layer,151,Number of households,974
3641,2021,E01024822,2021 super output areas - lower layer,151,Number of households,954
3642,2021,E01024824,2021 super output areas - lower layer,151,Number of households,654
3643,2021,E01024832,2021 super output areas - lower layer,151,Number of households,655
3644,2021,E01024834,2021 super output areas - lower layer,151,Number of households,901
3645,2021,E01024795,2021 super output areas - lower layer,151,Number of households,617
3646,2021,E01024796,2021 super output areas - lower layer,151,Number of households,608
3647,2021,E01024830,2021 super output areas - lower layer,151,Number of households,867
3648,2021,E01024831,2021 super output areas - lower layer,151,Number of households,596
3649,2021,E01024792,2021 super output areas - lower layer,151,Number of households,724
3650,2021,E01024794,2021 super output areas - lower layer,151,Number of households,701
3651,2021,E01024804,2021 super output areas - lower layer,151,Number of households,571
3652,2021,E01024805,2021 super output areas - lower layer,151,Number of households,651
3653,2021,E01024806,2021 super output areas - lower layer,151,Number of households,626
3654,2021,E01024797,2021 super output areas - lower layer,151,Number of households,743
3655,2021,E01024817,2021 super output areas - lower layer,151,Number of households,731
3656,2021,E01024818,2021 super output areas - lower layer,151,Number of households,764
3657,2021,E01024819,2021 super output areas - lower layer,151,Number of households,792
3658,2021,E01024820,2021 super output areas - lower layer,151,Number of households,666
3659,2021,E01024787,2021 super output areas - lower layer,151,Number of households,483
3660,2021,E01024788,2021 super output areas - lower layer,151,Number of households,605
3661,2021,E01024790,2021 super output areas - lower layer,151,Number of households,499
3662,2021,E01024791,2021 super output areas - lower layer,151,Number of households,564
3663,2021,E01024803,2021 super output areas - lower layer,151,Number of households,926
3664,2021,E01024789,2021 super output areas - lower layer,151,Number of households,762
3665,2021,E01024807,2021 super output areas - lower layer,151,Number of households,750
3666,2021,E01024808,2021 super output areas - lower layer,151,Number of households,779
3667,2021,E01024809,2021 super output areas - lower layer,151,Number of households,585
3668,2021,E01024810,2021 super output areas - lower layer,151,Number of households,617
3669,2021,E01028479,2021 super output areas - lower layer,151,Number of households,583
3670,2021,E01028480,2021 super output areas - lower layer,151,Number of households,672
3671,2021,E01028508,2021 super output areas - lower layer,151,Number of households,455
3672,2021,E01035723,2021 super output areas - lower layer,151,Number of households,544
3673,2021,E01035724,2021 super output areas - lower layer,151,Number of households,710
3674,2021,E01028441,2021 super output areas - lower layer,151,Number of households,987
