,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
0,2021,E01006818,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
1,2021,E01006818,2021 super output areas - lower layer,151,Arrived 1961 to 1970,6
2,2021,E01006818,2021 super output areas - lower layer,151,Arrived 1971 to 1980,3
3,2021,E01006818,2021 super output areas - lower layer,151,Arrived 1981 to 1990,0
4,2021,E01006818,2021 super output areas - lower layer,151,Arrived 1991 to 2000,1
5,2021,E01006818,2021 super output areas - lower layer,151,Arrived 2001 to 2010,11
6,2021,E01006818,2021 super output areas - lower layer,151,Arrived 2011 to 2013,1
7,2021,E01006818,2021 super output areas - lower layer,151,Arrived 2014 to 2016,2
8,2021,E01006818,2021 super output areas - lower layer,151,Arrived 2017 to 2019,1
9,2021,E01006818,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
10,2021,E01006822,2021 super output areas - lower layer,151,Total: All usual residents,1508
11,2021,E01006822,2021 super output areas - lower layer,151,Born in the UK,1470
12,2021,E01006822,2021 super output areas - lower layer,151,Arrived before 1951,0
13,2021,E01006822,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
14,2021,E01006822,2021 super output areas - lower layer,151,Arrived 1961 to 1970,6
15,2021,E01006822,2021 super output areas - lower layer,151,Arrived 1971 to 1980,2
16,2021,E01006822,2021 super output areas - lower layer,151,Arrived 1981 to 1990,5
17,2021,E01006822,2021 super output areas - lower layer,151,Arrived 1991 to 2000,5
18,2021,E01006822,2021 super output areas - lower layer,151,Arrived 2001 to 2010,10
19,2021,E01006822,2021 super output areas - lower layer,151,Arrived 2011 to 2013,3
20,2021,E01006822,2021 super output areas - lower layer,151,Arrived 2014 to 2016,0
21,2021,E01006822,2021 super output areas - lower layer,151,Arrived 2017 to 2019,3
22,2021,E01006822,2021 super output areas - lower layer,151,Arrived 2020 to 2021,2
23,2021,E01006823,2021 super output areas - lower layer,151,Total: All usual residents,1324
24,2021,E01006823,2021 super output areas - lower layer,151,Born in the UK,1287
25,2021,E01006823,2021 super output areas - lower layer,151,Arrived before 1951,0
26,2021,E01006823,2021 super output areas - lower layer,151,Arrived 1951 to 1960,1
27,2021,E01006823,2021 super output areas - lower layer,151,Arrived 1961 to 1970,5
28,2021,E01006823,2021 super output areas - lower layer,151,Arrived 1971 to 1980,6
29,2021,E01006823,2021 super output areas - lower layer,151,Arrived 1981 to 1990,2
30,2021,E01006823,2021 super output areas - lower layer,151,Arrived 1991 to 2000,4
31,2021,E01006823,2021 super output areas - lower layer,151,Arrived 2001 to 2010,6
32,2021,E01006823,2021 super output areas - lower layer,151,Arrived 2011 to 2013,1
33,2021,E01006823,2021 super output areas - lower layer,151,Arrived 2014 to 2016,4
34,2021,E01006823,2021 super output areas - lower layer,151,Arrived 2017 to 2019,6
35,2021,E01006823,2021 super output areas - lower layer,151,Arrived 2020 to 2021,2
36,2021,E01006824,2021 super output areas - lower layer,151,Total: All usual residents,1233
37,2021,E01006824,2021 super output areas - lower layer,151,Born in the UK,1200
38,2021,E01006824,2021 super output areas - lower layer,151,Arrived before 1951,0
39,2021,E01006824,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
40,2021,E01006824,2021 super output areas - lower layer,151,Arrived 1961 to 1970,3
41,2021,E01006824,2021 super output areas - lower layer,151,Arrived 1971 to 1980,9
42,2021,E01006824,2021 super output areas - lower layer,151,Arrived 1981 to 1990,1
43,2021,E01006824,2021 super output areas - lower layer,151,Arrived 1991 to 2000,5
44,2021,E01006824,2021 super output areas - lower layer,151,Arrived 2001 to 2010,7
45,2021,E01006824,2021 super output areas - lower layer,151,Arrived 2011 to 2013,2
46,2021,E01006824,2021 super output areas - lower layer,151,Arrived 2014 to 2016,0
47,2021,E01006824,2021 super output areas - lower layer,151,Arrived 2017 to 2019,3
48,2021,E01006824,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
49,2021,E01006825,2021 super output areas - lower layer,151,Total: All usual residents,1478
50,2021,E01006825,2021 super output areas - lower layer,151,Born in the UK,1427
51,2021,E01006825,2021 super output areas - lower layer,151,Arrived before 1951,2
52,2021,E01006825,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
53,2021,E01006825,2021 super output areas - lower layer,151,Arrived 1961 to 1970,4
54,2021,E01006825,2021 super output areas - lower layer,151,Arrived 1971 to 1980,2
