,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01004072,2021 super output areas - lower layer,151,Total: All usual residents,1674
1,2021,E01004072,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",78
2,2021,E01004072,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",8
3,2021,E01004072,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",23
4,2021,E01004072,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",15
5,2021,E01004072,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",1
6,2021,E01004072,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",31
7,2021,E01004072,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",91
8,2021,E01004072,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",49
9,2021,E01004072,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",32
10,2021,E01004072,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10
11,2021,E01004072,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,122
12,2021,E01004072,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,47
13,2021,E01004072,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,16
14,2021,E01004072,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,23
15,2021,E01004072,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,36
16,2021,E01004072,2021 super output areas - lower layer,151,White,1338
17,2021,E01004072,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1116
18,2021,E01004072,2021 super output areas - lower layer,151,White: Irish,50
19,2021,E01004072,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
20,2021,E01004072,2021 super output areas - lower layer,151,White: Roma,1
21,2021,E01004072,2021 super output areas - lower layer,151,White: Other White,171
22,2021,E01004072,2021 super output areas - lower layer,151,Other ethnic group,45
23,2021,E01004072,2021 super output areas - lower layer,151,Other ethnic group: Arab,5
24,2021,E01004072,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,40
25,2021,E01004069,2021 super output areas - lower layer,151,Total: All usual residents,1293
26,2021,E01004069,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",132
27,2021,E01004069,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",7
28,2021,E01004069,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",25
29,2021,E01004069,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",75
30,2021,E01004069,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",15
31,2021,E01004069,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",10
32,2021,E01004069,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",25
33,2021,E01004069,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",15
34,2021,E01004069,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6
35,2021,E01004069,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4
36,2021,E01004069,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,86
37,2021,E01004069,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,44
38,2021,E01004069,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,10
39,2021,E01004069,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,13
40,2021,E01004069,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,19
41,2021,E01004069,2021 super output areas - lower layer,151,White,1028
42,2021,E01004069,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",861
43,2021,E01004069,2021 super output areas - lower layer,151,White: Irish,35
44,2021,E01004069,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
45,2021,E01004069,2021 super output areas - lower layer,151,White: Roma,3
46,2021,E01004069,2021 super output areas - lower layer,151,White: Other White,129
47,2021,E01004069,2021 super output areas - lower layer,151,Other ethnic group,22
48,2021,E01004069,2021 super output areas - lower layer,151,Other ethnic group: Arab,4
49,2021,E01004069,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,18
50,2021,E01004070,2021 super output areas - lower layer,151,Total: All usual residents,1954
51,2021,E01004070,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",109
52,2021,E01004070,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",6
53,2021,E01004070,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",37
