,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESUK_6_NAME,OBS_VALUE
57,2021,E01001114,2021 super output areas - lower layer,151,Less than 2 years,48
58,2021,E01001116,2021 super output areas - lower layer,151,Total: All usual residents,1525
59,2021,E01001116,2021 super output areas - lower layer,151,Born in the UK,849
60,2021,E01001116,2021 super output areas - lower layer,151,10 years or more,389
61,2021,E01001116,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",154
62,2021,E01001116,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",87
63,2021,E01001116,2021 super output areas - lower layer,151,Less than 2 years,46
64,2021,E01000992,2021 super output areas - lower layer,151,Total: All usual residents,1876
65,2021,E01000992,2021 super output areas - lower layer,151,Born in the UK,1335
66,2021,E01000992,2021 super output areas - lower layer,151,10 years or more,428
67,2021,E01000992,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",59
68,2021,E01000992,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",39
69,2021,E01000992,2021 super output areas - lower layer,151,Less than 2 years,15
70,2021,E01001185,2021 super output areas - lower layer,151,Total: All usual residents,1702
71,2021,E01001185,2021 super output areas - lower layer,151,Born in the UK,1131
72,2021,E01001185,2021 super output areas - lower layer,151,10 years or more,360
73,2021,E01001185,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",117
74,2021,E01001185,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",54
75,2021,E01001185,2021 super output areas - lower layer,151,Less than 2 years,40
76,2021,E01001186,2021 super output areas - lower layer,151,Total: All usual residents,1682
77,2021,E01001186,2021 super output areas - lower layer,151,Born in the UK,1056
78,2021,E01001186,2021 super output areas - lower layer,151,10 years or more,413
79,2021,E01001186,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",121
80,2021,E01001186,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",65
81,2021,E01001186,2021 super output areas - lower layer,151,Less than 2 years,27
82,2021,E01001188,2021 super output areas - lower layer,151,Total: All usual residents,1957
83,2021,E01001188,2021 super output areas - lower layer,151,Born in the UK,1329
84,2021,E01001188,2021 super output areas - lower layer,151,10 years or more,427
85,2021,E01001188,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",108
86,2021,E01001188,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",48
87,2021,E01001188,2021 super output areas - lower layer,151,Less than 2 years,45
88,2021,E01001193,2021 super output areas - lower layer,151,Total: All usual residents,1681
89,2021,E01001193,2021 super output areas - lower layer,151,Born in the UK,1124
90,2021,E01001193,2021 super output areas - lower layer,151,10 years or more,465
91,2021,E01001193,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",49
92,2021,E01001193,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",29
93,2021,E01001193,2021 super output areas - lower layer,151,Less than 2 years,14
94,2021,E01001004,2021 super output areas - lower layer,151,Total: All usual residents,2180
95,2021,E01001004,2021 super output areas - lower layer,151,Born in the UK,1217
96,2021,E01001004,2021 super output areas - lower layer,151,10 years or more,653
97,2021,E01001004,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",149
98,2021,E01001004,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",107
99,2021,E01001004,2021 super output areas - lower layer,151,Less than 2 years,54
100,2021,E01001115,2021 super output areas - lower layer,151,Total: All usual residents,1821
101,2021,E01001115,2021 super output areas - lower layer,151,Born in the UK,1004
102,2021,E01001115,2021 super output areas - lower layer,151,10 years or more,545
103,2021,E01001115,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",135
104,2021,E01001115,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",75
105,2021,E01001115,2021 super output areas - lower layer,151,Less than 2 years,62
106,2021,E01001178,2021 super output areas - lower layer,151,Total: All usual residents,1626
107,2021,E01001178,2021 super output areas - lower layer,151,Born in the UK,853
108,2021,E01001178,2021 super output areas - lower layer,151,10 years or more,387
109,2021,E01001178,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",162
110,2021,E01001178,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",135
111,2021,E01001178,2021 super output areas - lower layer,151,Less than 2 years,89
112,2021,E01001181,2021 super output areas - lower layer,151,Total: All usual residents,2191
113,2021,E01001181,2021 super output areas - lower layer,151,Born in the UK,1187
114,2021,E01001181,2021 super output areas - lower layer,151,10 years or more,686
115,2021,E01001181,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",148
116,2021,E01001181,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",80
117,2021,E01001181,2021 super output areas - lower layer,151,Less than 2 years,90
118,2021,E01034139,2021 super output areas - lower layer,151,Total: All usual residents,1804
119,2021,E01034139,2021 super output areas - lower layer,151,Born in the UK,837
120,2021,E01034139,2021 super output areas - lower layer,151,10 years or more,638
121,2021,E01034139,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",148
122,2021,E01034139,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",97
123,2021,E01034139,2021 super output areas - lower layer,151,Less than 2 years,84
124,2021,E01034140,2021 super output areas - lower layer,151,Total: All usual residents,1245
125,2021,E01034140,2021 super output areas - lower layer,151,Born in the UK,556
126,2021,E01034140,2021 super output areas - lower layer,151,10 years or more,410
127,2021,E01034140,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",108
128,2021,E01034140,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",92
129,2021,E01034140,2021 super output areas - lower layer,151,Less than 2 years,79
130,2021,E01001006,2021 super output areas - lower layer,151,Total: All usual residents,1787
131,2021,E01001006,2021 super output areas - lower layer,151,Born in the UK,1040
132,2021,E01001006,2021 super output areas - lower layer,151,10 years or more,503
133,2021,E01001006,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",104
134,2021,E01001006,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",97
135,2021,E01001006,2021 super output areas - lower layer,151,Less than 2 years,43
136,2021,E01001007,2021 super output areas - lower layer,151,Total: All usual residents,1984
137,2021,E01001007,2021 super output areas - lower layer,151,Born in the UK,839
138,2021,E01001007,2021 super output areas - lower layer,151,10 years or more,808
139,2021,E01001007,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",149
140,2021,E01001007,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",120
141,2021,E01001007,2021 super output areas - lower layer,151,Less than 2 years,68
142,2021,E01001177,2021 super output areas - lower layer,151,Total: All usual residents,1649
143,2021,E01001177,2021 super output areas - lower layer,151,Born in the UK,812
144,2021,E01001177,2021 super output areas - lower layer,151,10 years or more,579
145,2021,E01001177,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",129
146,2021,E01001177,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",47
147,2021,E01001177,2021 super output areas - lower layer,151,Less than 2 years,82
148,2021,E01001179,2021 super output areas - lower layer,151,Total: All usual residents,1664
149,2021,E01001179,2021 super output areas - lower layer,151,Born in the UK,830
150,2021,E01001179,2021 super output areas - lower layer,151,10 years or more,580
151,2021,E01001179,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",128
152,2021,E01001179,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",51
153,2021,E01001179,2021 super output areas - lower layer,151,Less than 2 years,75
154,2021,E01001180,2021 super output areas - lower layer,151,Total: All usual residents,1981
155,2021,E01001180,2021 super output areas - lower layer,151,Born in the UK,898
156,2021,E01001180,2021 super output areas - lower layer,151,10 years or more,717
157,2021,E01001180,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",166
158,2021,E01001180,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",105
159,2021,E01001180,2021 super output areas - lower layer,151,Less than 2 years,95
160,2021,E01000980,2021 super output areas - lower layer,151,Total: All usual residents,1495
161,2021,E01000980,2021 super output areas - lower layer,151,Born in the UK,968
162,2021,E01000980,2021 super output areas - lower layer,151,10 years or more,338
163,2021,E01000980,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",96
164,2021,E01000980,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",49
165,2021,E01000980,2021 super output areas - lower layer,151,Less than 2 years,44
166,2021,E01000981,2021 super output areas - lower layer,151,Total: All usual residents,1730
167,2021,E01000981,2021 super output areas - lower layer,151,Born in the UK,1174
168,2021,E01000981,2021 super output areas - lower layer,151,10 years or more,342
169,2021,E01000981,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",119
170,2021,E01000981,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",66
171,2021,E01000981,2021 super output areas - lower layer,151,Less than 2 years,29
172,2021,E01000982,2021 super output areas - lower layer,151,Total: All usual residents,1683
173,2021,E01000982,2021 super output areas - lower layer,151,Born in the UK,1150
174,2021,E01000982,2021 super output areas - lower layer,151,10 years or more,336
175,2021,E01000982,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",91
176,2021,E01000982,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",67
177,2021,E01000982,2021 super output areas - lower layer,151,Less than 2 years,39
178,2021,E01000983,2021 super output areas - lower layer,151,Total: All usual residents,1819
179,2021,E01000983,2021 super output areas - lower layer,151,Born in the UK,1184
180,2021,E01000983,2021 super output areas - lower layer,151,10 years or more,407
181,2021,E01000983,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",118
182,2021,E01000983,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",66
183,2021,E01000983,2021 super output areas - lower layer,151,Less than 2 years,44
184,2021,E01001187,2021 super output areas - lower layer,151,Total: All usual residents,1986
185,2021,E01001187,2021 super output areas - lower layer,151,Born in the UK,1262
186,2021,E01001187,2021 super output areas - lower layer,151,10 years or more,488
187,2021,E01001187,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",118
188,2021,E01001187,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",67
189,2021,E01001187,2021 super output areas - lower layer,151,Less than 2 years,51
190,2021,E01000989,2021 super output areas - lower layer,151,Total: All usual residents,1732
191,2021,E01000989,2021 super output areas - lower layer,151,Born in the UK,1335
192,2021,E01000989,2021 super output areas - lower layer,151,10 years or more,337
193,2021,E01000989,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",29
194,2021,E01000989,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",16
195,2021,E01000989,2021 super output areas - lower layer,151,Less than 2 years,15
196,2021,E01000991,2021 super output areas - lower layer,151,Total: All usual residents,1735
197,2021,E01000991,2021 super output areas - lower layer,151,Born in the UK,1296
198,2021,E01000991,2021 super output areas - lower layer,151,10 years or more,381
199,2021,E01000991,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",29
200,2021,E01000991,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",10
201,2021,E01000991,2021 super output areas - lower layer,151,Less than 2 years,19
202,2021,E01001131,2021 super output areas - lower layer,151,Total: All usual residents,1571
203,2021,E01001131,2021 super output areas - lower layer,151,Born in the UK,1266
204,2021,E01001131,2021 super output areas - lower layer,151,10 years or more,239
205,2021,E01001131,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",32
206,2021,E01001131,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",22
207,2021,E01001131,2021 super output areas - lower layer,151,Less than 2 years,12
208,2021,E01001132,2021 super output areas - lower layer,151,Total: All usual residents,1620
209,2021,E01001132,2021 super output areas - lower layer,151,Born in the UK,1260
210,2021,E01001132,2021 super output areas - lower layer,151,10 years or more,286
211,2021,E01001132,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",27
212,2021,E01001132,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",29
213,2021,E01001132,2021 super output areas - lower layer,151,Less than 2 years,18
214,2021,E01001134,2021 super output areas - lower layer,151,Total: All usual residents,1612
215,2021,E01001134,2021 super output areas - lower layer,151,Born in the UK,1189
216,2021,E01001134,2021 super output areas - lower layer,151,10 years or more,326
217,2021,E01001134,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",51
218,2021,E01001134,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",23
219,2021,E01001134,2021 super output areas - lower layer,151,Less than 2 years,23
220,2021,E01001005,2021 super output areas - lower layer,151,Total: All usual residents,1734
221,2021,E01001005,2021 super output areas - lower layer,151,Born in the UK,735
222,2021,E01001005,2021 super output areas - lower layer,151,10 years or more,606
223,2021,E01001005,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",176
224,2021,E01001005,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",103
225,2021,E01001005,2021 super output areas - lower layer,151,Less than 2 years,114
226,2021,E01001008,2021 super output areas - lower layer,151,Total: All usual residents,1668
227,2021,E01001008,2021 super output areas - lower layer,151,Born in the UK,946
228,2021,E01001008,2021 super output areas - lower layer,151,10 years or more,551
229,2021,E01001008,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",89
230,2021,E01001008,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",47
231,2021,E01001008,2021 super output areas - lower layer,151,Less than 2 years,35
232,2021,E01001009,2021 super output areas - lower layer,151,Total: All usual residents,2049
233,2021,E01001009,2021 super output areas - lower layer,151,Born in the UK,973
234,2021,E01001009,2021 super output areas - lower layer,151,10 years or more,713
235,2021,E01001009,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",200
236,2021,E01001009,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",70
237,2021,E01001009,2021 super output areas - lower layer,151,Less than 2 years,93
238,2021,E01001010,2021 super output areas - lower layer,151,Total: All usual residents,1703
239,2021,E01001010,2021 super output areas - lower layer,151,Born in the UK,1043
240,2021,E01001010,2021 super output areas - lower layer,151,10 years or more,470
241,2021,E01001010,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",89
242,2021,E01001010,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",57
243,2021,E01001010,2021 super output areas - lower layer,151,Less than 2 years,44
244,2021,E01001011,2021 super output areas - lower layer,151,Total: All usual residents,2310
245,2021,E01001011,2021 super output areas - lower layer,151,Born in the UK,1067
246,2021,E01001011,2021 super output areas - lower layer,151,10 years or more,767
247,2021,E01001011,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",201
248,2021,E01001011,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",154
249,2021,E01001011,2021 super output areas - lower layer,151,Less than 2 years,121
250,2021,E01001012,2021 super output areas - lower layer,151,Total: All usual residents,2096
251,2021,E01001012,2021 super output areas - lower layer,151,Born in the UK,1070
252,2021,E01001012,2021 super output areas - lower layer,151,10 years or more,619
253,2021,E01001012,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",189
254,2021,E01001012,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",117
255,2021,E01001012,2021 super output areas - lower layer,151,Less than 2 years,101
256,2021,E01001013,2021 super output areas - lower layer,151,Total: All usual residents,2195
257,2021,E01001013,2021 super output areas - lower layer,151,Born in the UK,1129
258,2021,E01001013,2021 super output areas - lower layer,151,10 years or more,614
259,2021,E01001013,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",190
260,2021,E01001013,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",151
261,2021,E01001013,2021 super output areas - lower layer,151,Less than 2 years,111
262,2021,E01001110,2021 super output areas - lower layer,151,Total: All usual residents,2149
263,2021,E01001110,2021 super output areas - lower layer,151,Born in the UK,1168
264,2021,E01001110,2021 super output areas - lower layer,151,10 years or more,534
265,2021,E01001110,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",194
266,2021,E01001110,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",174
267,2021,E01001110,2021 super output areas - lower layer,151,Less than 2 years,79
268,2021,E01001118,2021 super output areas - lower layer,151,Total: All usual residents,2152
269,2021,E01001118,2021 super output areas - lower layer,151,Born in the UK,1236
270,2021,E01001118,2021 super output areas - lower layer,151,10 years or more,635
271,2021,E01001118,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",138
272,2021,E01001118,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",85
273,2021,E01001118,2021 super output areas - lower layer,151,Less than 2 years,58
274,2021,E01034141,2021 super output areas - lower layer,151,Total: All usual residents,1420
275,2021,E01034141,2021 super output areas - lower layer,151,Born in the UK,588
276,2021,E01034141,2021 super output areas - lower layer,151,10 years or more,345
277,2021,E01034141,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",181
278,2021,E01034141,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",190
279,2021,E01034141,2021 super output areas - lower layer,151,Less than 2 years,116
280,2021,E01034142,2021 super output areas - lower layer,151,Total: All usual residents,1480
281,2021,E01034142,2021 super output areas - lower layer,151,Born in the UK,750
282,2021,E01034142,2021 super output areas - lower layer,151,10 years or more,378
283,2021,E01034142,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",166
284,2021,E01034142,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",113
285,2021,E01034142,2021 super output areas - lower layer,151,Less than 2 years,73
286,2021,E01034143,2021 super output areas - lower layer,151,Total: All usual residents,1308
287,2021,E01034143,2021 super output areas - lower layer,151,Born in the UK,538
288,2021,E01034143,2021 super output areas - lower layer,151,10 years or more,245
289,2021,E01034143,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",186
290,2021,E01034143,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",224
291,2021,E01034143,2021 super output areas - lower layer,151,Less than 2 years,115
292,2021,E01000985,2021 super output areas - lower layer,151,Total: All usual residents,1452
293,2021,E01000985,2021 super output areas - lower layer,151,Born in the UK,1078
294,2021,E01000985,2021 super output areas - lower layer,151,10 years or more,316
295,2021,E01000985,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",38
296,2021,E01000985,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",10
297,2021,E01000985,2021 super output areas - lower layer,151,Less than 2 years,10
298,2021,E01000986,2021 super output areas - lower layer,151,Total: All usual residents,1772
299,2021,E01000986,2021 super output areas - lower layer,151,Born in the UK,1271
300,2021,E01000986,2021 super output areas - lower layer,151,10 years or more,368
301,2021,E01000986,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",44
302,2021,E01000986,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",51
303,2021,E01000986,2021 super output areas - lower layer,151,Less than 2 years,38
304,2021,E01000987,2021 super output areas - lower layer,151,Total: All usual residents,1358
305,2021,E01000987,2021 super output areas - lower layer,151,Born in the UK,996
306,2021,E01000987,2021 super output areas - lower layer,151,10 years or more,265
307,2021,E01000987,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",64
308,2021,E01000987,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",16
309,2021,E01000987,2021 super output areas - lower layer,151,Less than 2 years,17
310,2021,E01000993,2021 super output areas - lower layer,151,Total: All usual residents,1653
311,2021,E01000993,2021 super output areas - lower layer,151,Born in the UK,1193
312,2021,E01000993,2021 super output areas - lower layer,151,10 years or more,313
313,2021,E01000993,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",88
314,2021,E01000993,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",46
315,2021,E01000993,2021 super output areas - lower layer,151,Less than 2 years,13
316,2021,E01000975,2021 super output areas - lower layer,151,Total: All usual residents,2345
317,2021,E01000975,2021 super output areas - lower layer,151,Born in the UK,1299
318,2021,E01000975,2021 super output areas - lower layer,151,10 years or more,524
319,2021,E01000975,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",228
320,2021,E01000975,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",182
321,2021,E01000975,2021 super output areas - lower layer,151,Less than 2 years,112
322,2021,E01000976,2021 super output areas - lower layer,151,Total: All usual residents,2143
323,2021,E01000976,2021 super output areas - lower layer,151,Born in the UK,1184
324,2021,E01000976,2021 super output areas - lower layer,151,10 years or more,517
325,2021,E01000976,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",237
326,2021,E01000976,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",129
327,2021,E01000976,2021 super output areas - lower layer,151,Less than 2 years,76
328,2021,E01000977,2021 super output areas - lower layer,151,Total: All usual residents,1942
329,2021,E01000977,2021 super output areas - lower layer,151,Born in the UK,1133
330,2021,E01000977,2021 super output areas - lower layer,151,10 years or more,450
331,2021,E01000977,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",139
332,2021,E01000977,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",115
333,2021,E01000977,2021 super output areas - lower layer,151,Less than 2 years,105
334,2021,E01000978,2021 super output areas - lower layer,151,Total: All usual residents,1731
335,2021,E01000978,2021 super output areas - lower layer,151,Born in the UK,940
336,2021,E01000978,2021 super output areas - lower layer,151,10 years or more,418
337,2021,E01000978,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",141
338,2021,E01000978,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",136
339,2021,E01000978,2021 super output areas - lower layer,151,Less than 2 years,96
340,2021,E01000979,2021 super output areas - lower layer,151,Total: All usual residents,1756
341,2021,E01000979,2021 super output areas - lower layer,151,Born in the UK,980
342,2021,E01000979,2021 super output areas - lower layer,151,10 years or more,435
343,2021,E01000979,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",152
344,2021,E01000979,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",125
345,2021,E01000979,2021 super output areas - lower layer,151,Less than 2 years,64
346,2021,E01000984,2021 super output areas - lower layer,151,Total: All usual residents,1905
347,2021,E01000984,2021 super output areas - lower layer,151,Born in the UK,1150
348,2021,E01000984,2021 super output areas - lower layer,151,10 years or more,480
349,2021,E01000984,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",93
350,2021,E01000984,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",116
351,2021,E01000984,2021 super output areas - lower layer,151,Less than 2 years,66
352,2021,E01001044,2021 super output areas - lower layer,151,Total: All usual residents,2081
353,2021,E01001044,2021 super output areas - lower layer,151,Born in the UK,1024
354,2021,E01001044,2021 super output areas - lower layer,151,10 years or more,608
355,2021,E01001044,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",186
356,2021,E01001044,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",134
357,2021,E01001044,2021 super output areas - lower layer,151,Less than 2 years,129
358,2021,E01001046,2021 super output areas - lower layer,151,Total: All usual residents,1927
359,2021,E01001046,2021 super output areas - lower layer,151,Born in the UK,831
360,2021,E01001046,2021 super output areas - lower layer,151,10 years or more,544
361,2021,E01001046,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",223
362,2021,E01001046,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",213
363,2021,E01001046,2021 super output areas - lower layer,151,Less than 2 years,116
364,2021,E01001049,2021 super output areas - lower layer,151,Total: All usual residents,1441
365,2021,E01001049,2021 super output areas - lower layer,151,Born in the UK,853
366,2021,E01001049,2021 super output areas - lower layer,151,10 years or more,492
367,2021,E01001049,2021 super output areas - lower layer,151,"5 years or more, but less than 10 years",50
368,2021,E01001049,2021 super output areas - lower layer,151,"2 years or more, but less than 5 years",23
369,2021,E01001049,2021 super output areas - lower layer,151,Less than 2 years,23
370,2021,E01001050,2021 super output areas - lower layer,151,Total: All usual residents,1715
