,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01008539,2021 super output areas - lower layer,151,Total: All usual residents,1551
1,2021,E01008539,2021 super output areas - lower layer,151,British only identity,965
2,2021,E01008539,2021 super output areas - lower layer,151,English only identity,225
3,2021,E01008539,2021 super output areas - lower layer,151,English and British only identity,266
4,2021,E01008539,2021 super output areas - lower layer,151,Welsh only identity,0
5,2021,E01008539,2021 super output areas - lower layer,151,Welsh and British only identity,1
6,2021,E01008539,2021 super output areas - lower layer,151,Any other combination of only UK identities,30
7,2021,E01008539,2021 super output areas - lower layer,151,Scottish only identity,23
8,2021,E01008539,2021 super output areas - lower layer,151,Scottish and British only identity,4
9,2021,E01008539,2021 super output areas - lower layer,151,Northern Irish only identity,2
10,2021,E01008539,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
11,2021,E01008539,2021 super output areas - lower layer,151,Cornish only identity,0
12,2021,E01008539,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,E01008539,2021 super output areas - lower layer,151,Any other combination of only UK identities ,1
14,2021,E01008539,2021 super output areas - lower layer,151,Irish only identity,6
15,2021,E01008539,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
16,2021,E01008539,2021 super output areas - lower layer,151,Other identity only,40
17,2021,E01008539,2021 super output areas - lower layer,151,Other identity and at least one UK identity,18
18,2021,E01008539,2021 super output areas - lower layer,151,Non-UK identity only,46
19,2021,E01008539,2021 super output areas - lower layer,151,UK identity and non-UK identity,18
20,2021,E01008540,2021 super output areas - lower layer,151,Total: All usual residents,1728
21,2021,E01008540,2021 super output areas - lower layer,151,British only identity,998
22,2021,E01008540,2021 super output areas - lower layer,151,English only identity,211
23,2021,E01008540,2021 super output areas - lower layer,151,English and British only identity,314
24,2021,E01008540,2021 super output areas - lower layer,151,Welsh only identity,2
25,2021,E01008540,2021 super output areas - lower layer,151,Welsh and British only identity,0
26,2021,E01008540,2021 super output areas - lower layer,151,Any other combination of only UK identities,14
27,2021,E01008540,2021 super output areas - lower layer,151,Scottish only identity,7
28,2021,E01008540,2021 super output areas - lower layer,151,Scottish and British only identity,1
29,2021,E01008540,2021 super output areas - lower layer,151,Northern Irish only identity,5
30,2021,E01008540,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
31,2021,E01008540,2021 super output areas - lower layer,151,Cornish only identity,1
32,2021,E01008540,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,E01008540,2021 super output areas - lower layer,151,Any other combination of only UK identities ,0
34,2021,E01008540,2021 super output areas - lower layer,151,Irish only identity,3
35,2021,E01008540,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
36,2021,E01008540,2021 super output areas - lower layer,151,Other identity only,170
37,2021,E01008540,2021 super output areas - lower layer,151,Other identity and at least one UK identity,16
38,2021,E01008540,2021 super output areas - lower layer,151,Non-UK identity only,173
39,2021,E01008540,2021 super output areas - lower layer,151,UK identity and non-UK identity,16
40,2021,E01008541,2021 super output areas - lower layer,151,Total: All usual residents,1499
41,2021,E01008541,2021 super output areas - lower layer,151,British only identity,898
