,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,E01016217,2021 super output areas - lower layer,151,Total: All usual residents,1378
1,2021,E01016217,2021 super output areas - lower layer,151,British only identity,751
2,2021,E01016217,2021 super output areas - lower layer,151,English only identity,256
3,2021,E01016217,2021 super output areas - lower layer,151,English and British only identity,212
4,2021,E01016217,2021 super output areas - lower layer,151,Welsh only identity,4
5,2021,E01016217,2021 super output areas - lower layer,151,Welsh and British only identity,1
6,2021,E01016217,2021 super output areas - lower layer,151,Any other combination of only UK identities,8
7,2021,E01016217,2021 super output areas - lower layer,151,Scottish only identity,2
8,2021,E01016217,2021 super output areas - lower layer,151,Scottish and British only identity,0
9,2021,E01016217,2021 super output areas - lower layer,151,Northern Irish only identity,2
10,2021,E01016217,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
11,2021,E01016217,2021 super output areas - lower layer,151,Cornish only identity,1
12,2021,E01016217,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,E01016217,2021 super output areas - lower layer,151,Any other combination of only UK identities ,2
14,2021,E01016217,2021 super output areas - lower layer,151,Irish only identity,3
15,2021,E01016217,2021 super output areas - lower layer,151,Irish and at least one UK identity,3
16,2021,E01016217,2021 super output areas - lower layer,151,Other identity only,108
17,2021,E01016217,2021 super output areas - lower layer,151,Other identity and at least one UK identity,32
18,2021,E01016217,2021 super output areas - lower layer,151,Non-UK identity only,111
19,2021,E01016217,2021 super output areas - lower layer,151,UK identity and non-UK identity,35
20,2021,E01016218,2021 super output areas - lower layer,151,Total: All usual residents,1391
21,2021,E01016218,2021 super output areas - lower layer,151,British only identity,695
22,2021,E01016218,2021 super output areas - lower layer,151,English only identity,304
23,2021,E01016218,2021 super output areas - lower layer,151,English and British only identity,209
24,2021,E01016218,2021 super output areas - lower layer,151,Welsh only identity,1
25,2021,E01016218,2021 super output areas - lower layer,151,Welsh and British only identity,2
26,2021,E01016218,2021 super output areas - lower layer,151,Any other combination of only UK identities,21
27,2021,E01016218,2021 super output areas - lower layer,151,Scottish only identity,12
28,2021,E01016218,2021 super output areas - lower layer,151,Scottish and British only identity,3
29,2021,E01016218,2021 super output areas - lower layer,151,Northern Irish only identity,1
30,2021,E01016218,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
31,2021,E01016218,2021 super output areas - lower layer,151,Cornish only identity,1
32,2021,E01016218,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,E01016218,2021 super output areas - lower layer,151,Any other combination of only UK identities ,3
34,2021,E01016218,2021 super output areas - lower layer,151,Irish only identity,7
35,2021,E01016218,2021 super output areas - lower layer,151,Irish and at least one UK identity,5
36,2021,E01016218,2021 super output areas - lower layer,151,Other identity only,130
37,2021,E01016218,2021 super output areas - lower layer,151,Other identity and at least one UK identity,17
38,2021,E01016218,2021 super output areas - lower layer,151,Non-UK identity only,137
39,2021,E01016218,2021 super output areas - lower layer,151,UK identity and non-UK identity,22
40,2021,E01016231,2021 super output areas - lower layer,151,Total: All usual residents,1951
41,2021,E01016231,2021 super output areas - lower layer,151,British only identity,1132
42,2021,E01016231,2021 super output areas - lower layer,151,English only identity,276
43,2021,E01016231,2021 super output areas - lower layer,151,English and British only identity,274
44,2021,E01016231,2021 super output areas - lower layer,151,Welsh only identity,6
45,2021,E01016231,2021 super output areas - lower layer,151,Welsh and British only identity,2
46,2021,E01016231,2021 super output areas - lower layer,151,Any other combination of only UK identities,26
47,2021,E01016231,2021 super output areas - lower layer,151,Scottish only identity,16
48,2021,E01016231,2021 super output areas - lower layer,151,Scottish and British only identity,5
49,2021,E01016231,2021 super output areas - lower layer,151,Northern Irish only identity,4
50,2021,E01016231,2021 super output areas - lower layer,151,Northern Irish and British only identity,1
51,2021,E01016231,2021 super output areas - lower layer,151,Cornish only identity,0
52,2021,E01016231,2021 super output areas - lower layer,151,Cornish and British only identity,0
53,2021,E01016231,2021 super output areas - lower layer,151,Any other combination of only UK identities ,0
54,2021,E01016231,2021 super output areas - lower layer,151,Irish only identity,13
55,2021,E01016231,2021 super output areas - lower layer,151,Irish and at least one UK identity,6
56,2021,E01016231,2021 super output areas - lower layer,151,Other identity only,166
57,2021,E01016231,2021 super output areas - lower layer,151,Other identity and at least one UK identity,50
