,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01011508,2021 super output areas - lower layer,151,Total: All usual residents,1434
1,2021,E01011508,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",397
2,2021,E01011508,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",2
3,2021,E01011508,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",15
4,2021,E01011508,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",123
5,2021,E01011508,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",223
6,2021,E01011508,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",34
7,2021,E01011508,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",28
8,2021,E01011508,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",13
9,2021,E01011508,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8
10,2021,E01011508,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7
11,2021,E01011508,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,58
12,2021,E01011508,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,24
13,2021,E01011508,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,7
14,2021,E01011508,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,13
15,2021,E01011508,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,14
16,2021,E01011508,2021 super output areas - lower layer,151,White,864
17,2021,E01011508,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",806
18,2021,E01011508,2021 super output areas - lower layer,151,White: Irish,17
19,2021,E01011508,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
20,2021,E01011508,2021 super output areas - lower layer,151,White: Roma,1
21,2021,E01011508,2021 super output areas - lower layer,151,White: Other White,40
22,2021,E01011508,2021 super output areas - lower layer,151,Other ethnic group,87
23,2021,E01011508,2021 super output areas - lower layer,151,Other ethnic group: Arab,5
24,2021,E01011508,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,82
25,2021,E01011517,2021 super output areas - lower layer,151,Total: All usual residents,1714
26,2021,E01011517,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",207
27,2021,E01011517,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",10
28,2021,E01011517,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",28
29,2021,E01011517,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",57
30,2021,E01011517,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",86
31,2021,E01011517,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",26
32,2021,E01011517,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",95
33,2021,E01011517,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",23
34,2021,E01011517,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",55
35,2021,E01011517,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",17
36,2021,E01011517,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,147
37,2021,E01011517,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,31
38,2021,E01011517,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,23
39,2021,E01011517,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,55
40,2021,E01011517,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,38
41,2021,E01011517,2021 super output areas - lower layer,151,White,1218
42,2021,E01011517,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1116
43,2021,E01011517,2021 super output areas - lower layer,151,White: Irish,21
44,2021,E01011517,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
45,2021,E01011517,2021 super output areas - lower layer,151,White: Roma,0
46,2021,E01011517,2021 super output areas - lower layer,151,White: Other White,81
47,2021,E01011517,2021 super output areas - lower layer,151,Other ethnic group,47
48,2021,E01011517,2021 super output areas - lower layer,151,Other ethnic group: Arab,7
49,2021,E01011517,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,40
50,2021,E01011652,2021 super output areas - lower layer,151,Total: All usual residents,1398
51,2021,E01011652,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",206
52,2021,E01011652,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",4
53,2021,E01011652,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",7
54,2021,E01011652,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",84
55,2021,E01011652,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",91
56,2021,E01011652,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",20
57,2021,E01011652,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",43
58,2021,E01011652,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",18
59,2021,E01011652,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",21
60,2021,E01011652,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4
61,2021,E01011652,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,59
62,2021,E01011652,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,19
63,2021,E01011652,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,6
64,2021,E01011652,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,19
65,2021,E01011652,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,15
66,2021,E01011652,2021 super output areas - lower layer,151,White,1056
67,2021,E01011652,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",985
68,2021,E01011652,2021 super output areas - lower layer,151,White: Irish,31
69,2021,E01011652,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
70,2021,E01011652,2021 super output areas - lower layer,151,White: Roma,3
71,2021,E01011652,2021 super output areas - lower layer,151,White: Other White,37
72,2021,E01011652,2021 super output areas - lower layer,151,Other ethnic group,34
73,2021,E01011652,2021 super output areas - lower layer,151,Other ethnic group: Arab,1
74,2021,E01011652,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,33
75,2021,E01011654,2021 super output areas - lower layer,151,Total: All usual residents,1469
76,2021,E01011654,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",146
77,2021,E01011654,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",6
78,2021,E01011654,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",15
79,2021,E01011654,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",73
80,2021,E01011654,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",46
81,2021,E01011654,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",6
82,2021,E01011654,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",19
83,2021,E01011654,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",5
84,2021,E01011654,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",10
85,2021,E01011654,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4
86,2021,E01011654,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,65
87,2021,E01011654,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,28
88,2021,E01011654,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,7
89,2021,E01011654,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,12
90,2021,E01011654,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,18
91,2021,E01011654,2021 super output areas - lower layer,151,White,1208
92,2021,E01011654,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1126
93,2021,E01011654,2021 super output areas - lower layer,151,White: Irish,32
94,2021,E01011654,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
95,2021,E01011654,2021 super output areas - lower layer,151,White: Roma,5
96,2021,E01011654,2021 super output areas - lower layer,151,White: Other White,45
