,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01006186,2021 super output areas - lower layer,151,Total: All usual residents,2161
1,2021,E01006186,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",400
2,2021,E01006186,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",14
3,2021,E01006186,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",27
4,2021,E01006186,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",98
5,2021,E01006186,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",224
6,2021,E01006186,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",37
7,2021,E01006186,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",280
8,2021,E01006186,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",101
9,2021,E01006186,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",148
10,2021,E01006186,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",31
11,2021,E01006186,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,158
12,2021,E01006186,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,22
13,2021,E01006186,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,24
14,2021,E01006186,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,66
15,2021,E01006186,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,46
16,2021,E01006186,2021 super output areas - lower layer,151,White,1220
17,2021,E01006186,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1018
18,2021,E01006186,2021 super output areas - lower layer,151,White: Irish,52
19,2021,E01006186,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,1
20,2021,E01006186,2021 super output areas - lower layer,151,White: Roma,7
21,2021,E01006186,2021 super output areas - lower layer,151,White: Other White,142
22,2021,E01006186,2021 super output areas - lower layer,151,Other ethnic group,103
23,2021,E01006186,2021 super output areas - lower layer,151,Other ethnic group: Arab,19
