,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E01008296,2021 super output areas - lower layer,151,Total: All usual residents,1338
1,2021,E01008296,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",20
2,2021,E01008296,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",0
3,2021,E01008296,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",7
4,2021,E01008296,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",7
5,2021,E01008296,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",4
6,2021,E01008296,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",2
7,2021,E01008296,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",6
8,2021,E01008296,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",6
9,2021,E01008296,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",0
10,2021,E01008296,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Other Black",0
11,2021,E01008296,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups,16
12,2021,E01008296,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Asian,5
13,2021,E01008296,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black African,4
14,2021,E01008296,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: White and Black Caribbean,4
15,2021,E01008296,2021 super output areas - lower layer,151,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3
16,2021,E01008296,2021 super output areas - lower layer,151,White,1289
17,2021,E01008296,2021 super output areas - lower layer,151,"White: English, Welsh, Scottish, Northern Irish or British",1268
18,2021,E01008296,2021 super output areas - lower layer,151,White: Irish,7
19,2021,E01008296,2021 super output areas - lower layer,151,White: Gypsy or Irish Traveller,0
20,2021,E01008296,2021 super output areas - lower layer,151,White: Roma,0
21,2021,E01008296,2021 super output areas - lower layer,151,White: Other White,14
22,2021,E01008296,2021 super output areas - lower layer,151,Other ethnic group,7
23,2021,E01008296,2021 super output areas - lower layer,151,Other ethnic group: Arab,2
24,2021,E01008296,2021 super output areas - lower layer,151,Other ethnic group: Any other ethnic group,5
25,2021,E01008297,2021 super output areas - lower layer,151,Total: All usual residents,1958
26,2021,E01008297,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh",166
27,2021,E01008297,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Bangladeshi",9
28,2021,E01008297,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Chinese",37
29,2021,E01008297,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Indian",37
30,2021,E01008297,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Pakistani",43
31,2021,E01008297,2021 super output areas - lower layer,151,"Asian, Asian British or Asian Welsh: Other Asian",40
32,2021,E01008297,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African",36
33,2021,E01008297,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: African",31
34,2021,E01008297,2021 super output areas - lower layer,151,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2
