,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
6229,2021,E01005676,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,81
6230,2021,E01005676,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6231,2021,E01005676,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,72
6232,2021,E01005676,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,72
6233,2021,E01005676,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6234,2021,E01005677,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1313
6235,2021,E01005677,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,545
6236,2021,E01005677,2021 super output areas - lower layer,151,Married or in a registered civil partnership,553
6237,2021,E01005677,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,553
6238,2021,E01005677,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,551
6239,2021,E01005677,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,2
6240,2021,E01005677,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
6241,2021,E01005677,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6242,2021,E01005677,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
6243,2021,E01005677,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",28
6244,2021,E01005677,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",27
6245,2021,E01005677,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
6246,2021,E01005677,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,106
6247,2021,E01005677,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,106
6248,2021,E01005677,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6249,2021,E01005677,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,81
6250,2021,E01005677,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,81
6251,2021,E01005677,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6252,2021,E01005686,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1200
6253,2021,E01005686,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,587
6254,2021,E01005686,2021 super output areas - lower layer,151,Married or in a registered civil partnership,410
6255,2021,E01005686,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,410
6256,2021,E01005686,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,407
6257,2021,E01005686,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
6258,2021,E01005686,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
6259,2021,E01005686,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6260,2021,E01005686,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
6261,2021,E01005686,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",28
6262,2021,E01005686,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",28
6263,2021,E01005686,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6264,2021,E01005686,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,104
6265,2021,E01005686,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,104
6266,2021,E01005686,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6267,2021,E01005686,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,71
6268,2021,E01005686,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,71
6269,2021,E01005686,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6270,2021,E01005688,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1255
6271,2021,E01005688,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,494
6272,2021,E01005688,2021 super output areas - lower layer,151,Married or in a registered civil partnership,531
6273,2021,E01005688,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,531
6274,2021,E01005688,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,526
6275,2021,E01005688,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,5
6276,2021,E01005688,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
6277,2021,E01005688,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6278,2021,E01005688,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
6279,2021,E01005688,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",38
6280,2021,E01005688,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",38
6281,2021,E01005688,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6282,2021,E01005688,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,111
6283,2021,E01005688,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,111
6284,2021,E01005688,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6285,2021,E01005688,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,81
6286,2021,E01005688,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,81
6287,2021,E01005688,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6288,2021,E01005691,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1249
6289,2021,E01005691,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,378
6290,2021,E01005691,2021 super output areas - lower layer,151,Married or in a registered civil partnership,610
6291,2021,E01005691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,610
6292,2021,E01005691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,610
6293,2021,E01005691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
6294,2021,E01005691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
6295,2021,E01005691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6296,2021,E01005691,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
6297,2021,E01005691,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",13
6298,2021,E01005691,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",13
6299,2021,E01005691,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6300,2021,E01005691,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,120
6301,2021,E01005691,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,120
6302,2021,E01005691,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6303,2021,E01005691,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,128
6304,2021,E01005691,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,127
6305,2021,E01005691,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,1
6306,2021,E01005692,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1140
6307,2021,E01005692,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,590
6308,2021,E01005692,2021 super output areas - lower layer,151,Married or in a registered civil partnership,272
6309,2021,E01005692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,272
6310,2021,E01005692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,269
6311,2021,E01005692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
6312,2021,E01005692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
6313,2021,E01005692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6314,2021,E01005692,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
6315,2021,E01005692,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",42
6316,2021,E01005692,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",42
6317,2021,E01005692,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6318,2021,E01005692,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,157
6319,2021,E01005692,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,156
6320,2021,E01005692,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
6321,2021,E01005692,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,79
6322,2021,E01005692,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,79
6323,2021,E01005692,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6324,2021,E01005711,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1177
6325,2021,E01005711,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,458
6326,2021,E01005711,2021 super output areas - lower layer,151,Married or in a registered civil partnership,533
6327,2021,E01005711,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,531
6328,2021,E01005711,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,531
6329,2021,E01005711,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
6330,2021,E01005711,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
6331,2021,E01005711,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6332,2021,E01005711,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
6333,2021,E01005711,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",16
6334,2021,E01005711,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",16
6335,2021,E01005711,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6336,2021,E01005711,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,102
6337,2021,E01005711,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,100
6338,2021,E01005711,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,2
6339,2021,E01005711,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,68
6340,2021,E01005711,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,68
6341,2021,E01005711,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6342,2021,E01005712,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1489
6343,2021,E01005712,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,757
6344,2021,E01005712,2021 super output areas - lower layer,151,Married or in a registered civil partnership,467
6345,2021,E01005712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,465
6346,2021,E01005712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,455
6347,2021,E01005712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,10
6348,2021,E01005712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
6349,2021,E01005712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6350,2021,E01005712,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
6351,2021,E01005712,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",43
6352,2021,E01005712,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",42
6353,2021,E01005712,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
6354,2021,E01005712,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,152
6355,2021,E01005712,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,152
6356,2021,E01005712,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6357,2021,E01005712,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,70
6358,2021,E01005712,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,70
6359,2021,E01005712,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6360,2021,E01005713,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1361
6361,2021,E01005713,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,418
6362,2021,E01005713,2021 super output areas - lower layer,151,Married or in a registered civil partnership,741
6363,2021,E01005713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,738
6364,2021,E01005713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,736
6365,2021,E01005713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,2
6366,2021,E01005713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,3
6367,2021,E01005713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6368,2021,E01005713,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,3
6369,2021,E01005713,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",15
6370,2021,E01005713,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",15
6371,2021,E01005713,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6372,2021,E01005713,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,88
6373,2021,E01005713,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,88
6374,2021,E01005713,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6375,2021,E01005713,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,99
6376,2021,E01005713,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,99
6377,2021,E01005713,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6378,2021,E01005714,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1337
6379,2021,E01005714,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,626
6380,2021,E01005714,2021 super output areas - lower layer,151,Married or in a registered civil partnership,514
6381,2021,E01005714,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,510
6382,2021,E01005714,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,501
6383,2021,E01005714,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,9
6384,2021,E01005714,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
6385,2021,E01005714,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
6386,2021,E01005714,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
6387,2021,E01005714,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",24
6388,2021,E01005714,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",24
6389,2021,E01005714,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6390,2021,E01005714,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,95
6391,2021,E01005714,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,95
6392,2021,E01005714,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6393,2021,E01005714,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,78
6394,2021,E01005714,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,78
6395,2021,E01005714,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6396,2021,E01005715,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1431
6397,2021,E01005715,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,508
6398,2021,E01005715,2021 super output areas - lower layer,151,Married or in a registered civil partnership,691
6399,2021,E01005715,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,689
6400,2021,E01005715,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,688
6401,2021,E01005715,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,1
6402,2021,E01005715,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
6403,2021,E01005715,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6404,2021,E01005715,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
6405,2021,E01005715,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",11
6406,2021,E01005715,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",11
6407,2021,E01005715,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6408,2021,E01005715,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,127
6409,2021,E01005715,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,126
6410,2021,E01005715,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
6411,2021,E01005715,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,94
6412,2021,E01005715,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,94
6413,2021,E01005715,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6414,2021,E01005718,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1356
6415,2021,E01005718,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,572
6416,2021,E01005718,2021 super output areas - lower layer,151,Married or in a registered civil partnership,518
6417,2021,E01005718,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,518
6418,2021,E01005718,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,509
6419,2021,E01005718,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,9
6420,2021,E01005718,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
6421,2021,E01005718,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6422,2021,E01005718,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
6423,2021,E01005718,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",33
6424,2021,E01005718,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",32
6425,2021,E01005718,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
6426,2021,E01005718,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,145
6427,2021,E01005718,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,145
6428,2021,E01005718,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6429,2021,E01005718,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,88
6430,2021,E01005718,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,87
6431,2021,E01005718,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,1
6432,2021,E01005673,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1197
6433,2021,E01005673,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,564
6434,2021,E01005673,2021 super output areas - lower layer,151,Married or in a registered civil partnership,446
6435,2021,E01005673,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,444
6436,2021,E01005673,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,437
6437,2021,E01005673,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,7
6438,2021,E01005673,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
6439,2021,E01005673,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6440,2021,E01005673,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
6441,2021,E01005673,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",31
6442,2021,E01005673,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",31
6443,2021,E01005673,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6444,2021,E01005673,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,98
6445,2021,E01005673,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,98
6446,2021,E01005673,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6447,2021,E01005673,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,58
6448,2021,E01005673,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,58
6449,2021,E01005673,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6450,2021,E01005678,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1183
6451,2021,E01005678,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,612
6452,2021,E01005678,2021 super output areas - lower layer,151,Married or in a registered civil partnership,378
6453,2021,E01005678,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,378
6454,2021,E01005678,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,375
6455,2021,E01005678,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
6456,2021,E01005678,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
6457,2021,E01005678,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6458,2021,E01005678,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
6459,2021,E01005678,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",40
6460,2021,E01005678,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",40
6461,2021,E01005678,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6462,2021,E01005678,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,105
6463,2021,E01005678,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,105
6464,2021,E01005678,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6465,2021,E01005678,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,48
6466,2021,E01005678,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,48
6467,2021,E01005678,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6468,2021,E01005679,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1121
6469,2021,E01005679,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,582
6470,2021,E01005679,2021 super output areas - lower layer,151,Married or in a registered civil partnership,324
6471,2021,E01005679,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,320
6472,2021,E01005679,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,312
6473,2021,E01005679,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,8
6474,2021,E01005679,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
6475,2021,E01005679,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
6476,2021,E01005679,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
6477,2021,E01005679,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",49
6478,2021,E01005679,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",49
6479,2021,E01005679,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6480,2021,E01005679,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,111
6481,2021,E01005679,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,111
6482,2021,E01005679,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
6483,2021,E01005679,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,55
6484,2021,E01005679,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,55
6485,2021,E01005679,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
6486,2021,E01033978,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,773
6487,2021,E01033978,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,327
6488,2021,E01033978,2021 super output areas - lower layer,151,Married or in a registered civil partnership,344
6489,2021,E01033978,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,344
6490,2021,E01033978,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,342
6491,2021,E01033978,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,2
6492,2021,E01033978,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
6493,2021,E01033978,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
6494,2021,E01033978,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
6495,2021,E01033978,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",14
6496,2021,E01033978,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",14
6497,2021,E01033978,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
6498,2021,E01033978,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,59
6499,2021,E01033978,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,58
6500,2021,E01033978,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
6501,2021,E01033978,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,29
6502,2021,E01033978,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,29
