,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ARRUK_13_NAME,OBS_VALUE
224,2021,E01014738,2021 super output areas - lower layer,151,Arrived 1981 to 1990,13
225,2021,E01014738,2021 super output areas - lower layer,151,Arrived 1991 to 2000,13
226,2021,E01014738,2021 super output areas - lower layer,151,Arrived 2001 to 2010,37
227,2021,E01014738,2021 super output areas - lower layer,151,Arrived 2011 to 2013,7
228,2021,E01014738,2021 super output areas - lower layer,151,Arrived 2014 to 2016,18
229,2021,E01014738,2021 super output areas - lower layer,151,Arrived 2017 to 2019,10
230,2021,E01014738,2021 super output areas - lower layer,151,Arrived 2020 to 2021,4
231,2021,E01014739,2021 super output areas - lower layer,151,Total: All usual residents,1587
232,2021,E01014739,2021 super output areas - lower layer,151,Born in the UK,1496
233,2021,E01014739,2021 super output areas - lower layer,151,Arrived before 1951,2
234,2021,E01014739,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
235,2021,E01014739,2021 super output areas - lower layer,151,Arrived 1961 to 1970,10
236,2021,E01014739,2021 super output areas - lower layer,151,Arrived 1971 to 1980,8
237,2021,E01014739,2021 super output areas - lower layer,151,Arrived 1981 to 1990,9
238,2021,E01014739,2021 super output areas - lower layer,151,Arrived 1991 to 2000,11
239,2021,E01014739,2021 super output areas - lower layer,151,Arrived 2001 to 2010,19
240,2021,E01014739,2021 super output areas - lower layer,151,Arrived 2011 to 2013,7
241,2021,E01014739,2021 super output areas - lower layer,151,Arrived 2014 to 2016,11
242,2021,E01014739,2021 super output areas - lower layer,151,Arrived 2017 to 2019,7
243,2021,E01014739,2021 super output areas - lower layer,151,Arrived 2020 to 2021,3
244,2021,E01014740,2021 super output areas - lower layer,151,Total: All usual residents,1484
245,2021,E01014740,2021 super output areas - lower layer,151,Born in the UK,1408
246,2021,E01014740,2021 super output areas - lower layer,151,Arrived before 1951,3
247,2021,E01014740,2021 super output areas - lower layer,151,Arrived 1951 to 1960,3
248,2021,E01014740,2021 super output areas - lower layer,151,Arrived 1961 to 1970,8
249,2021,E01014740,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
250,2021,E01014740,2021 super output areas - lower layer,151,Arrived 1981 to 1990,5
251,2021,E01014740,2021 super output areas - lower layer,151,Arrived 1991 to 2000,13
252,2021,E01014740,2021 super output areas - lower layer,151,Arrived 2001 to 2010,18
253,2021,E01014740,2021 super output areas - lower layer,151,Arrived 2011 to 2013,4
254,2021,E01014740,2021 super output areas - lower layer,151,Arrived 2014 to 2016,6
255,2021,E01014740,2021 super output areas - lower layer,151,Arrived 2017 to 2019,8
256,2021,E01014740,2021 super output areas - lower layer,151,Arrived 2020 to 2021,3
257,2021,E01014855,2021 super output areas - lower layer,151,Total: All usual residents,1455
258,2021,E01014855,2021 super output areas - lower layer,151,Born in the UK,1368
259,2021,E01014855,2021 super output areas - lower layer,151,Arrived before 1951,0
260,2021,E01014855,2021 super output areas - lower layer,151,Arrived 1951 to 1960,7
261,2021,E01014855,2021 super output areas - lower layer,151,Arrived 1961 to 1970,10
262,2021,E01014855,2021 super output areas - lower layer,151,Arrived 1971 to 1980,8
263,2021,E01014855,2021 super output areas - lower layer,151,Arrived 1981 to 1990,9
264,2021,E01014855,2021 super output areas - lower layer,151,Arrived 1991 to 2000,15
265,2021,E01014855,2021 super output areas - lower layer,151,Arrived 2001 to 2010,25
266,2021,E01014855,2021 super output areas - lower layer,151,Arrived 2011 to 2013,4
267,2021,E01014855,2021 super output areas - lower layer,151,Arrived 2014 to 2016,0
268,2021,E01014855,2021 super output areas - lower layer,151,Arrived 2017 to 2019,9
269,2021,E01014855,2021 super output areas - lower layer,151,Arrived 2020 to 2021,0
270,2021,E01014856,2021 super output areas - lower layer,151,Total: All usual residents,2167
271,2021,E01014856,2021 super output areas - lower layer,151,Born in the UK,2057
272,2021,E01014856,2021 super output areas - lower layer,151,Arrived before 1951,5
273,2021,E01014856,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
274,2021,E01014856,2021 super output areas - lower layer,151,Arrived 1961 to 1970,9
275,2021,E01014856,2021 super output areas - lower layer,151,Arrived 1971 to 1980,8
276,2021,E01014856,2021 super output areas - lower layer,151,Arrived 1981 to 1990,10
277,2021,E01014856,2021 super output areas - lower layer,151,Arrived 1991 to 2000,10
278,2021,E01014856,2021 super output areas - lower layer,151,Arrived 2001 to 2010,25
279,2021,E01014856,2021 super output areas - lower layer,151,Arrived 2011 to 2013,7
280,2021,E01014856,2021 super output areas - lower layer,151,Arrived 2014 to 2016,14
281,2021,E01014856,2021 super output areas - lower layer,151,Arrived 2017 to 2019,14
282,2021,E01014856,2021 super output areas - lower layer,151,Arrived 2020 to 2021,4
283,2021,E01014857,2021 super output areas - lower layer,151,Total: All usual residents,1496
284,2021,E01014857,2021 super output areas - lower layer,151,Born in the UK,1404
285,2021,E01014857,2021 super output areas - lower layer,151,Arrived before 1951,3
286,2021,E01014857,2021 super output areas - lower layer,151,Arrived 1951 to 1960,5
287,2021,E01014857,2021 super output areas - lower layer,151,Arrived 1961 to 1970,9
288,2021,E01014857,2021 super output areas - lower layer,151,Arrived 1971 to 1980,6
289,2021,E01014857,2021 super output areas - lower layer,151,Arrived 1981 to 1990,8
290,2021,E01014857,2021 super output areas - lower layer,151,Arrived 1991 to 2000,15
291,2021,E01014857,2021 super output areas - lower layer,151,Arrived 2001 to 2010,28
292,2021,E01014857,2021 super output areas - lower layer,151,Arrived 2011 to 2013,4
293,2021,E01014857,2021 super output areas - lower layer,151,Arrived 2014 to 2016,3
294,2021,E01014857,2021 super output areas - lower layer,151,Arrived 2017 to 2019,8
295,2021,E01014857,2021 super output areas - lower layer,151,Arrived 2020 to 2021,3
296,2021,E01014858,2021 super output areas - lower layer,151,Total: All usual residents,1734
297,2021,E01014858,2021 super output areas - lower layer,151,Born in the UK,1653
298,2021,E01014858,2021 super output areas - lower layer,151,Arrived before 1951,1
299,2021,E01014858,2021 super output areas - lower layer,151,Arrived 1951 to 1960,6
300,2021,E01014858,2021 super output areas - lower layer,151,Arrived 1961 to 1970,6
301,2021,E01014858,2021 super output areas - lower layer,151,Arrived 1971 to 1980,7
302,2021,E01014858,2021 super output areas - lower layer,151,Arrived 1981 to 1990,4
303,2021,E01014858,2021 super output areas - lower layer,151,Arrived 1991 to 2000,10
304,2021,E01014858,2021 super output areas - lower layer,151,Arrived 2001 to 2010,19
305,2021,E01014858,2021 super output areas - lower layer,151,Arrived 2011 to 2013,11
306,2021,E01014858,2021 super output areas - lower layer,151,Arrived 2014 to 2016,9
307,2021,E01014858,2021 super output areas - lower layer,151,Arrived 2017 to 2019,6
308,2021,E01014858,2021 super output areas - lower layer,151,Arrived 2020 to 2021,2
309,2021,E01014859,2021 super output areas - lower layer,151,Total: All usual residents,1498
310,2021,E01014859,2021 super output areas - lower layer,151,Born in the UK,1429
311,2021,E01014859,2021 super output areas - lower layer,151,Arrived before 1951,0
312,2021,E01014859,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
313,2021,E01014859,2021 super output areas - lower layer,151,Arrived 1961 to 1970,9
314,2021,E01014859,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
315,2021,E01014859,2021 super output areas - lower layer,151,Arrived 1981 to 1990,5
316,2021,E01014859,2021 super output areas - lower layer,151,Arrived 1991 to 2000,13
317,2021,E01014859,2021 super output areas - lower layer,151,Arrived 2001 to 2010,16
318,2021,E01014859,2021 super output areas - lower layer,151,Arrived 2011 to 2013,6
319,2021,E01014859,2021 super output areas - lower layer,151,Arrived 2014 to 2016,8
320,2021,E01014859,2021 super output areas - lower layer,151,Arrived 2017 to 2019,2
321,2021,E01014859,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
322,2021,E01014860,2021 super output areas - lower layer,151,Total: All usual residents,1495
323,2021,E01014860,2021 super output areas - lower layer,151,Born in the UK,1422
324,2021,E01014860,2021 super output areas - lower layer,151,Arrived before 1951,1
325,2021,E01014860,2021 super output areas - lower layer,151,Arrived 1951 to 1960,4
326,2021,E01014860,2021 super output areas - lower layer,151,Arrived 1961 to 1970,6
327,2021,E01014860,2021 super output areas - lower layer,151,Arrived 1971 to 1980,6
328,2021,E01014860,2021 super output areas - lower layer,151,Arrived 1981 to 1990,3
329,2021,E01014860,2021 super output areas - lower layer,151,Arrived 1991 to 2000,10
330,2021,E01014860,2021 super output areas - lower layer,151,Arrived 2001 to 2010,27
331,2021,E01014860,2021 super output areas - lower layer,151,Arrived 2011 to 2013,5
332,2021,E01014860,2021 super output areas - lower layer,151,Arrived 2014 to 2016,5
333,2021,E01014860,2021 super output areas - lower layer,151,Arrived 2017 to 2019,4
334,2021,E01014860,2021 super output areas - lower layer,151,Arrived 2020 to 2021,2
335,2021,E01014847,2021 super output areas - lower layer,151,Total: All usual residents,1811
336,2021,E01014847,2021 super output areas - lower layer,151,Born in the UK,1732
337,2021,E01014847,2021 super output areas - lower layer,151,Arrived before 1951,4
338,2021,E01014847,2021 super output areas - lower layer,151,Arrived 1951 to 1960,9
339,2021,E01014847,2021 super output areas - lower layer,151,Arrived 1961 to 1970,6
340,2021,E01014847,2021 super output areas - lower layer,151,Arrived 1971 to 1980,4
341,2021,E01014847,2021 super output areas - lower layer,151,Arrived 1981 to 1990,5
342,2021,E01014847,2021 super output areas - lower layer,151,Arrived 1991 to 2000,5
343,2021,E01014847,2021 super output areas - lower layer,151,Arrived 2001 to 2010,21
344,2021,E01014847,2021 super output areas - lower layer,151,Arrived 2011 to 2013,6
345,2021,E01014847,2021 super output areas - lower layer,151,Arrived 2014 to 2016,10
346,2021,E01014847,2021 super output areas - lower layer,151,Arrived 2017 to 2019,8
347,2021,E01014847,2021 super output areas - lower layer,151,Arrived 2020 to 2021,1
348,2021,E01014848,2021 super output areas - lower layer,151,Total: All usual residents,1399
349,2021,E01014848,2021 super output areas - lower layer,151,Born in the UK,1340
350,2021,E01014848,2021 super output areas - lower layer,151,Arrived before 1951,4
351,2021,E01014848,2021 super output areas - lower layer,151,Arrived 1951 to 1960,2
352,2021,E01014848,2021 super output areas - lower layer,151,Arrived 1961 to 1970,3
353,2021,E01014848,2021 super output areas - lower layer,151,Arrived 1971 to 1980,5
