,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWDIST_11_NAME,OBS_VALUE
0,2021,E01031842,2021 super output areas - lower layer,151,2km to less than 5km,22
1,2021,E01031842,2021 super output areas - lower layer,151,5km to less than 10km,90
2,2021,E01031842,2021 super output areas - lower layer,151,10km to less than 20km,100
3,2021,E01031842,2021 super output areas - lower layer,151,20km to less than 30km,92
4,2021,E01031842,2021 super output areas - lower layer,151,30km to less than 40km,26
5,2021,E01031842,2021 super output areas - lower layer,151,40km to less than 60km,16
6,2021,E01031842,2021 super output areas - lower layer,151,60km and over,21
7,2021,E01031842,2021 super output areas - lower layer,151,Works mainly from home,433
8,2021,E01031842,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",138
9,2021,E01031867,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,901
10,2021,E01031867,2021 super output areas - lower layer,151,Less than 2km,19
11,2021,E01031867,2021 super output areas - lower layer,151,2km to less than 5km,21
12,2021,E01031867,2021 super output areas - lower layer,151,5km to less than 10km,89
13,2021,E01031867,2021 super output areas - lower layer,151,10km to less than 20km,151
14,2021,E01031867,2021 super output areas - lower layer,151,20km to less than 30km,74
15,2021,E01031867,2021 super output areas - lower layer,151,30km to less than 40km,35
16,2021,E01031867,2021 super output areas - lower layer,151,40km to less than 60km,27
17,2021,E01031867,2021 super output areas - lower layer,151,60km and over,16
18,2021,E01031867,2021 super output areas - lower layer,151,Works mainly from home,300
19,2021,E01031867,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",169
20,2021,E01031882,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1008
21,2021,E01031882,2021 super output areas - lower layer,151,Less than 2km,64
22,2021,E01031882,2021 super output areas - lower layer,151,2km to less than 5km,23
23,2021,E01031882,2021 super output areas - lower layer,151,5km to less than 10km,50
24,2021,E01031882,2021 super output areas - lower layer,151,10km to less than 20km,143
25,2021,E01031882,2021 super output areas - lower layer,151,20km to less than 30km,94
26,2021,E01031882,2021 super output areas - lower layer,151,30km to less than 40km,40
27,2021,E01031882,2021 super output areas - lower layer,151,40km to less than 60km,27
28,2021,E01031882,2021 super output areas - lower layer,151,60km and over,35
29,2021,E01031882,2021 super output areas - lower layer,151,Works mainly from home,395
30,2021,E01031882,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",137
31,2021,E01031887,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,839
32,2021,E01031887,2021 super output areas - lower layer,151,Less than 2km,22
33,2021,E01031887,2021 super output areas - lower layer,151,2km to less than 5km,20
34,2021,E01031887,2021 super output areas - lower layer,151,5km to less than 10km,67
35,2021,E01031887,2021 super output areas - lower layer,151,10km to less than 20km,97
36,2021,E01031887,2021 super output areas - lower layer,151,20km to less than 30km,41
37,2021,E01031887,2021 super output areas - lower layer,151,30km to less than 40km,22
38,2021,E01031887,2021 super output areas - lower layer,151,40km to less than 60km,29
39,2021,E01031887,2021 super output areas - lower layer,151,60km and over,28
40,2021,E01031887,2021 super output areas - lower layer,151,Works mainly from home,400
41,2021,E01031887,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",113
42,2021,E01031934,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,917
43,2021,E01031934,2021 super output areas - lower layer,151,Less than 2km,56
44,2021,E01031934,2021 super output areas - lower layer,151,2km to less than 5km,9
45,2021,E01031934,2021 super output areas - lower layer,151,5km to less than 10km,76
46,2021,E01031934,2021 super output areas - lower layer,151,10km to less than 20km,112
47,2021,E01031934,2021 super output areas - lower layer,151,20km to less than 30km,36
48,2021,E01031934,2021 super output areas - lower layer,151,30km to less than 40km,29
49,2021,E01031934,2021 super output areas - lower layer,151,40km to less than 60km,26
50,2021,E01031934,2021 super output areas - lower layer,151,60km and over,35
51,2021,E01031934,2021 super output areas - lower layer,151,Works mainly from home,416
52,2021,E01031934,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",122
53,2021,E01031935,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,841
54,2021,E01031935,2021 super output areas - lower layer,151,Less than 2km,29
55,2021,E01031935,2021 super output areas - lower layer,151,2km to less than 5km,18
56,2021,E01031935,2021 super output areas - lower layer,151,5km to less than 10km,76
57,2021,E01031935,2021 super output areas - lower layer,151,10km to less than 20km,108
58,2021,E01031935,2021 super output areas - lower layer,151,20km to less than 30km,20
59,2021,E01031935,2021 super output areas - lower layer,151,30km to less than 40km,39
60,2021,E01031935,2021 super output areas - lower layer,151,40km to less than 60km,36
61,2021,E01031935,2021 super output areas - lower layer,151,60km and over,39
62,2021,E01031935,2021 super output areas - lower layer,151,Works mainly from home,371
63,2021,E01031935,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",105
64,2021,E01031936,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,630
65,2021,E01031936,2021 super output areas - lower layer,151,Less than 2km,55
66,2021,E01031936,2021 super output areas - lower layer,151,2km to less than 5km,15
67,2021,E01031936,2021 super output areas - lower layer,151,5km to less than 10km,66
68,2021,E01031936,2021 super output areas - lower layer,151,10km to less than 20km,99
69,2021,E01031936,2021 super output areas - lower layer,151,20km to less than 30km,28
70,2021,E01031936,2021 super output areas - lower layer,151,30km to less than 40km,19
71,2021,E01031936,2021 super output areas - lower layer,151,40km to less than 60km,19
72,2021,E01031936,2021 super output areas - lower layer,151,60km and over,26
73,2021,E01031936,2021 super output areas - lower layer,151,Works mainly from home,185
74,2021,E01031936,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",118
75,2021,E01031885,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,834
76,2021,E01031885,2021 super output areas - lower layer,151,Less than 2km,15
77,2021,E01031885,2021 super output areas - lower layer,151,2km to less than 5km,35
78,2021,E01031885,2021 super output areas - lower layer,151,5km to less than 10km,68
79,2021,E01031885,2021 super output areas - lower layer,151,10km to less than 20km,73
80,2021,E01031885,2021 super output areas - lower layer,151,20km to less than 30km,59
81,2021,E01031885,2021 super output areas - lower layer,151,30km to less than 40km,23
82,2021,E01031885,2021 super output areas - lower layer,151,40km to less than 60km,19
83,2021,E01031885,2021 super output areas - lower layer,151,60km and over,33
84,2021,E01031885,2021 super output areas - lower layer,151,Works mainly from home,395
85,2021,E01031885,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",114
86,2021,E01031947,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,765
87,2021,E01031947,2021 super output areas - lower layer,151,Less than 2km,183
88,2021,E01031947,2021 super output areas - lower layer,151,2km to less than 5km,12
89,2021,E01031947,2021 super output areas - lower layer,151,5km to less than 10km,41
90,2021,E01031947,2021 super output areas - lower layer,151,10km to less than 20km,79
91,2021,E01031947,2021 super output areas - lower layer,151,20km to less than 30km,50
92,2021,E01031947,2021 super output areas - lower layer,151,30km to less than 40km,16
93,2021,E01031947,2021 super output areas - lower layer,151,40km to less than 60km,10
94,2021,E01031947,2021 super output areas - lower layer,151,60km and over,19
95,2021,E01031947,2021 super output areas - lower layer,151,Works mainly from home,192
96,2021,E01031947,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",163
97,2021,E01031948,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1387
98,2021,E01031948,2021 super output areas - lower layer,151,Less than 2km,224
99,2021,E01031948,2021 super output areas - lower layer,151,2km to less than 5km,24
100,2021,E01031948,2021 super output areas - lower layer,151,5km to less than 10km,80
101,2021,E01031948,2021 super output areas - lower layer,151,10km to less than 20km,135
102,2021,E01031948,2021 super output areas - lower layer,151,20km to less than 30km,70
103,2021,E01031948,2021 super output areas - lower layer,151,30km to less than 40km,38
104,2021,E01031948,2021 super output areas - lower layer,151,40km to less than 60km,22
105,2021,E01031948,2021 super output areas - lower layer,151,60km and over,39
106,2021,E01031948,2021 super output areas - lower layer,151,Works mainly from home,610
107,2021,E01031948,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",145
108,2021,E01031949,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,956
109,2021,E01031949,2021 super output areas - lower layer,151,Less than 2km,167
110,2021,E01031949,2021 super output areas - lower layer,151,2km to less than 5km,15
111,2021,E01031949,2021 super output areas - lower layer,151,5km to less than 10km,40
112,2021,E01031949,2021 super output areas - lower layer,151,10km to less than 20km,69
113,2021,E01031949,2021 super output areas - lower layer,151,20km to less than 30km,53
114,2021,E01031949,2021 super output areas - lower layer,151,30km to less than 40km,35
115,2021,E01031949,2021 super output areas - lower layer,151,40km to less than 60km,12
116,2021,E01031949,2021 super output areas - lower layer,151,60km and over,37
117,2021,E01031949,2021 super output areas - lower layer,151,Works mainly from home,417
118,2021,E01031949,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",111
119,2021,E01031955,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,794
120,2021,E01031955,2021 super output areas - lower layer,151,Less than 2km,73
121,2021,E01031955,2021 super output areas - lower layer,151,2km to less than 5km,22
122,2021,E01031955,2021 super output areas - lower layer,151,5km to less than 10km,110
123,2021,E01031955,2021 super output areas - lower layer,151,10km to less than 20km,66
124,2021,E01031955,2021 super output areas - lower layer,151,20km to less than 30km,34
125,2021,E01031955,2021 super output areas - lower layer,151,30km to less than 40km,23
126,2021,E01031955,2021 super output areas - lower layer,151,40km to less than 60km,23
127,2021,E01031955,2021 super output areas - lower layer,151,60km and over,15
128,2021,E01031955,2021 super output areas - lower layer,151,Works mainly from home,323
129,2021,E01031955,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",105
130,2021,E01031956,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,668
131,2021,E01031956,2021 super output areas - lower layer,151,Less than 2km,32
132,2021,E01031956,2021 super output areas - lower layer,151,2km to less than 5km,44
133,2021,E01031956,2021 super output areas - lower layer,151,5km to less than 10km,90
134,2021,E01031956,2021 super output areas - lower layer,151,10km to less than 20km,66
135,2021,E01031956,2021 super output areas - lower layer,151,20km to less than 30km,34
136,2021,E01031956,2021 super output areas - lower layer,151,30km to less than 40km,16
137,2021,E01031956,2021 super output areas - lower layer,151,40km to less than 60km,28
138,2021,E01031956,2021 super output areas - lower layer,151,60km and over,16
139,2021,E01031956,2021 super output areas - lower layer,151,Works mainly from home,210
140,2021,E01031956,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",132
141,2021,E01031962,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,683
142,2021,E01031962,2021 super output areas - lower layer,151,Less than 2km,27
143,2021,E01031962,2021 super output areas - lower layer,151,2km to less than 5km,85
144,2021,E01031962,2021 super output areas - lower layer,151,5km to less than 10km,70
145,2021,E01031962,2021 super output areas - lower layer,151,10km to less than 20km,29
146,2021,E01031962,2021 super output areas - lower layer,151,20km to less than 30km,18
147,2021,E01031962,2021 super output areas - lower layer,151,30km to less than 40km,10
148,2021,E01031962,2021 super output areas - lower layer,151,40km to less than 60km,27
149,2021,E01031962,2021 super output areas - lower layer,151,60km and over,14
150,2021,E01031962,2021 super output areas - lower layer,151,Works mainly from home,328
151,2021,E01031962,2021 super output areas - lower layer,151,"Works mainly at an offshore installation, in no fixed place, or outside the UK",75
152,2021,E01034520,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,841
153,2021,E01034520,2021 super output areas - lower layer,151,Less than 2km,50
154,2021,E01034520,2021 super output areas - lower layer,151,2km to less than 5km,64
155,2021,E01034520,2021 super output areas - lower layer,151,5km to less than 10km,121
156,2021,E01034520,2021 super output areas - lower layer,151,10km to less than 20km,47
157,2021,E01034520,2021 super output areas - lower layer,151,20km to less than 30km,41
158,2021,E01034520,2021 super output areas - lower layer,151,30km to less than 40km,23
159,2021,E01034520,2021 super output areas - lower layer,151,40km to less than 60km,26
160,2021,E01034520,2021 super output areas - lower layer,151,60km and over,27
161,2021,E01034520,2021 super output areas - lower layer,151,Works mainly from home,323
