,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COB_12_NAME,OBS_VALUE
0,2021,E01030275,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,8
1,2021,E01030275,2021 super output areas - lower layer,151,British Overseas,0
2,2021,E01030287,2021 super output areas - lower layer,151,Total: All usual residents,1375
3,2021,E01030287,2021 super output areas - lower layer,151,Europe,1351
4,2021,E01030287,2021 super output areas - lower layer,151,Europe: United Kingdom,1327
5,2021,E01030287,2021 super output areas - lower layer,151,Europe: EU countries,24
6,2021,E01030287,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,7
7,2021,E01030287,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,8
8,2021,E01030287,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,9
9,2021,E01030287,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
10,2021,E01030287,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,0
11,2021,E01030287,2021 super output areas - lower layer,151,Africa,11
12,2021,E01030287,2021 super output areas - lower layer,151,Middle East and Asia,7
13,2021,E01030287,2021 super output areas - lower layer,151,The Americas and the Caribbean,4
14,2021,E01030287,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,2
15,2021,E01030287,2021 super output areas - lower layer,151,British Overseas,0
16,2021,E01030291,2021 super output areas - lower layer,151,Total: All usual residents,1472
17,2021,E01030291,2021 super output areas - lower layer,151,Europe,1441
18,2021,E01030291,2021 super output areas - lower layer,151,Europe: United Kingdom,1389
19,2021,E01030291,2021 super output areas - lower layer,151,Europe: EU countries,38
20,2021,E01030291,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,17
21,2021,E01030291,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,17
22,2021,E01030291,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,3
23,2021,E01030291,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
24,2021,E01030291,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,14
25,2021,E01030291,2021 super output areas - lower layer,151,Africa,2
26,2021,E01030291,2021 super output areas - lower layer,151,Middle East and Asia,18
27,2021,E01030291,2021 super output areas - lower layer,151,The Americas and the Caribbean,10
28,2021,E01030291,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,1
29,2021,E01030291,2021 super output areas - lower layer,151,British Overseas,0
30,2021,E01030234,2021 super output areas - lower layer,151,Total: All usual residents,1552
31,2021,E01030234,2021 super output areas - lower layer,151,Europe,1527
32,2021,E01030234,2021 super output areas - lower layer,151,Europe: United Kingdom,1506
33,2021,E01030234,2021 super output areas - lower layer,151,Europe: EU countries,19
34,2021,E01030234,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,11
35,2021,E01030234,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,8
36,2021,E01030234,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
37,2021,E01030234,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,0
38,2021,E01030234,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,2
39,2021,E01030234,2021 super output areas - lower layer,151,Africa,9
40,2021,E01030234,2021 super output areas - lower layer,151,Middle East and Asia,6
41,2021,E01030234,2021 super output areas - lower layer,151,The Americas and the Caribbean,9
42,2021,E01030234,2021 super output areas - lower layer,151,Antarctica and Oceania (including Australasia) and Other,0
43,2021,E01030234,2021 super output areas - lower layer,151,British Overseas,1
44,2021,E01030236,2021 super output areas - lower layer,151,Total: All usual residents,1860
45,2021,E01030236,2021 super output areas - lower layer,151,Europe,1827
46,2021,E01030236,2021 super output areas - lower layer,151,Europe: United Kingdom,1801
47,2021,E01030236,2021 super output areas - lower layer,151,Europe: EU countries,26
48,2021,E01030236,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU14,15
49,2021,E01030236,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU8,10
50,2021,E01030236,2021 super output areas - lower layer,151,Europe: EU countries: European Union EU2,0
51,2021,E01030236,2021 super output areas - lower layer,151,Europe: EU countries: All other EU countries,1
52,2021,E01030236,2021 super output areas - lower layer,151,Europe: Non-EU countries - All other non-EU countries,0
