msoa,occupation_11,qualification_11,log_med_house_price_11,log_med_income_11,score_11,occupation_21,qualification_21,log_med_house_price_21,log_med_income_21,score_21,rank_11,rank_21,ses_asc,score_pr_11,score_pr_21,score_pr_asc
E02001079,0.36639274582034564,0.2627327491785323,11.861827276238836,10.205109511721595,-11.398324949880498,0.46414395342683235,0.3461988304093567,12.40697467786825,10.53212287826962,-11.793865620244864,733.0,1019.0,-0.39554067036436535,77.54601226993864,31.257668711656443,-46.2883435582822
E02001080,0.38312020460358037,0.2739209865266042,11.884495917930655,10.314304978070902,-11.510920107759054,0.47274719254998615,0.3489826077071729,12.301387370778713,10.502351525774941,-11.756462267083066,1033.0,927.0,-0.24554215932401213,68.34355828220859,28.43558282208589,-39.9079754601227
E02001081,0.6677045004245683,0.5555774536854553,12.259618151783465,10.660571510722328,-11.96245903185616,0.7253218884120172,0.606113707165109,12.795250009628397,10.925956465688445,-12.286833823101468,2494.0,2586.0,-0.3243747912453081,23.52760736196319,79.32515337423312,55.79754601226993
E02001082,0.6225082008579359,0.5722610722610723,12.013706813470414,10.660571510722328,-11.935290373039038,0.6820809248554913,0.6307300509337861,12.499678388351793,10.862856930775358,-12.194754970048276,2411.0,2311.0,-0.25946459700923796,26.07361963190184,70.88957055214723,44.8159509202454
E02001083,0.6948857032158077,0.6247482014388489,12.206077645517674,10.623301006492076,-11.934280550241892,0.7520415738678543,0.6904661906761865,12.660331092405906,10.915106645867503,-12.27880334016847,2408.0,2562.0,-0.34452278992657703,26.16564417177914,78.58895705521472,52.423312883435585
E02001084,0.5421166306695463,0.4265848670756646,12.083910661257521,10.487963186464397,-11.742269064884498,0.6031553398058251,0.4980657640232108,12.52906515171705,10.762170357789895,-12.0700864474748,1797.0,1902.0,-0.32781738259030213,44.9079754601227,58.34355828220858,13.435582822085884
E02001085,0.278286461739699,0.1793707427830035,11.695255355062795,10.145688355383795,-11.300957154226042,0.3599062133645954,0.2793650793650793,12.341372473550656,10.422311107413181,-11.656792119558109,504.0,632.0,-0.3558349653320665,84.57055214723927,19.38650306748466,-65.1840490797546
E02001086,0.6010268800966474,0.4482887600523658,12.049424683420915,10.487963186464397,-11.750235872377985,0.6332846715328467,0.5115452930728241,12.521799024438941,10.766398604507042,-12.07958793294835,1829.0,1929.0,-0.3293520605703648,43.92638036809816,59.171779141104295,15.245398773006137
E02001087,0.7433392539964475,0.6429813664596273,12.419068886592047,10.786448982761422,-12.122836854717862,0.7775624878899436,0.6810866486416892,12.821260987319457,11.11395422597838,-12.490339802727265,2855.0,3005.0,-0.36750294800940253,12.45398773006135,92.17791411042946,79.72392638036811
E02001089,0.5754026354319179,0.4528791813044142,12.154784614286667,10.660571510722328,-11.925677321029694,0.6749271137026238,0.5600614439324116,12.758522821680685,10.933124826700707,-12.277043462966326,2392.0,2558.0,-0.35136614193663185,26.656441717791413,78.46625766871166,51.80981595092025
E02001104,0.3453279164248403,0.1995092487731219,11.694838605040093,10.473364796894678,-11.632929094418243,0.3892299107142855,0.2650475184794086,12.180759965737863,10.626217806887722,-11.842902652251972,1387.0,1133.0,-0.20997355783372917,57.484662576687114,34.75460122699386,-22.73006134969325
E02001108,0.2061611374407582,0.1095350669818755,11.141876276228,10.10401732897875,-11.188640636210401,0.24349979364424257,0.1956170703575548,11.695255355062795,10.392098241730961,-11.538846506407571,253.0,333.0,-0.3502058701971702,92.26993865030676,10.214723926380367,-82.05521472392638
E02001109,0.2650674662668664,0.1411421711541759,11.127277689932466,10.165890277802454,-11.260226894189431,0.3134698944754809,0.2027361134003626,11.86710429621008,10.392098241730961,-11.565768076875234,404.0,401.0,-0.3055411826858023,87.63803680981596,12.300613496932515,-75.33742331288344
E02001111,0.1968831168831168,0.0890507994333131,11.030865448691081,9.942756341456828,-11.01669089281249,0.21984011627906969,0.1851851851851851,11.429554725537322,10.236417809461043,-11.357161043359204,89.0,105.0,-0.3404701505467145,97.30061349693251,3.2208588957055215,-94.079754601227
E02001113,0.21334876543209857,0.1007022023619534,11.225256725762893,10.165890277802454,-11.256680538914141,0.2378223495702005,0.1792045285267391,11.665655135642039,10.33854382482173,-11.480751536018161,399.0,231.0,-0.22407099710402,87.79141104294479,7.085889570552147,-80.70552147239265
E02001115,0.34864864864864853,0.2133222660302967,11.6172944892629,10.364734201103053,-11.521943492521016,0.38684854844351146,0.2632880098887515,11.982935344196433,10.555838779903407,-11.755030507977752,1064.0,919.0,-0.2330870154567357,67.39263803680981,28.190184049079754,-39.20245398773006
E02001116,0.2548453608247422,0.1472719522591645,11.082157933374816,10.205109511721595,-11.293676028316264,0.2554283458349781,0.2034457478005865,11.58292716075612,10.468829770273567,-11.605931110143716,491.0,507.0,-0.3122550818274519,84.96932515337423,15.552147239263803,-69.41717791411043
E02001118,0.47159963156278767,0.3221765511841847,11.89989389266225,10.610562292793487,-11.820542913017439,0.533151989119347,0.3417095370003957,12.367345048436391,10.738589920723442,-12.000744483328019,2044.0,1635.0,-0.18020157031057948,37.331288343558285,50.15337423312884,12.822085889570552
E02001119,0.1991800478305431,0.1144726083401471,11.245059091624615,10.165890277802454,-11.258435492490275,0.22572328845602968,0.1917032586087358,11.448397610442436,10.39821428171237,-11.518590400352565,401.0,297.0,-0.26015490786229023,87.73006134969326,9.110429447852761,-78.61963190184049
E02001121,0.22669283611383698,0.132827735644637,11.082157933374816,10.082512013210788,-11.168084810696634,0.2282521947326416,0.2009616978942132,11.407576060361786,10.379752786950895,-11.498347728241008,203.0,266.0,-0.3302629175443741,93.8036809815951,8.159509202453988,-85.6441717791411
E02001123,0.276299631600491,0.1463666391412056,11.502885230075814,10.205109511721595,-11.336103617870087,0.30251450676982583,0.2213240954580446,11.957617696467539,10.43708198835482,-11.61918956044976,581.0,536.0,-0.2830859425796728,82.20858895705521,16.441717791411044,-65.76687116564418
E02001126,0.2057365439093483,0.11301247771836,11.093630159049829,10.10401732897875,-11.18452036762783,0.2496311596341103,0.1885628291948833,11.630495144534486,10.416341118636355,-11.556321871117941,242.0,373.0,-0.37180150349011143,92.60736196319019,11.441717791411044,-81.16564417177915
E02001127,0.23002601263470812,0.1108790582874501,11.320262620909606,10.224157008939576,-11.326213595518782,0.2857620320855613,0.1952405766892478,11.918397239722838,10.488520429241627,-11.659814857238425,561.0,640.0,-0.3336012617196431,82.82208588957054,19.631901840490798,-63.19018404907975
E02001135,0.2191151919866442,0.1051110709770633,11.289481868647016,10.082512013210788,-11.182732253055683,0.2888814242526032,0.2024198822759974,11.715874472198905,10.376642461280849,-11.532978923630175,236.0,321.0,-0.3502466705744922,92.79141104294479,9.846625766871165,-82.94478527607362
E02001136,0.3807692307692306,0.2292839903459372,11.728044909070785,10.396994062531652,-11.570519837230728,0.3963627304434477,0.2801501035196687,12.016732516077072,10.591647316585027,-11.796794999655036,1203.0,1030.0,-0.226275162424308,63.128834355828225,31.595092024539877,-31.533742331288348
E02001137,0.4558823529411764,0.3152283242808288,11.865348381840844,10.660571510722328,-11.862966497539086,0.5164141414141413,0.3584796449932471,12.206077645517674,10.801634680173994,-12.047073060840013,2201.0,1811.0,-0.18410656330092756,32.515337423312886,55.5521472392638,23.036809815950917
E02001138,0.5141101502048246,0.3382171710256059,12.02874460037869,10.610562292793487,-11.84079418562637,0.5594814438230807,0.3813089295618413,12.383176446815881,10.764286715905591,-12.036404018258965,2121.0,1778.0,-0.19560983263259502,34.96932515337423,54.53987730061349,19.570552147239262
E02001139,0.2252595155709342,0.1318230196138057,11.19822841866684,10.145688355383795,-11.240330039765624,0.2826834862385319,0.2181890706023135,11.502885230075814,10.367253014814716,-11.50507498900564,351.0,275.0,-0.2647449492400167,89.2638036809816,8.43558282208589,-80.8282208588957
E02001140,0.3215339233038348,0.1768626110731374,11.407576060361786,10.242848470041249,-11.37447782242844,0.3339540657976411,0.2530337815677271,11.812852263838446,10.485731104959568,-11.661799402160192,676.0,649.0,-0.287321579731751,79.29447852760735,19.9079754601227,-59.386503067484654
E02001141,0.2277982779827797,0.1438130642591609,11.205054290550551,9.991544216356411,-11.092486551484857,0.2594952842212591,0.2214071357119039,11.437673762082719,10.288783966353765,-11.419535705984941,123.0,157.0,-0.3270491545000844,96.25766871165644,4.815950920245399,-91.44171779141104
E02001142,0.5356880058866813,0.3803793595757699,12.154784614286667,10.660571510722328,-11.910230797904127,0.5851938895417156,0.4038461538461538,12.611541086966115,10.815790343132422,-12.114820695031069,2346.0,2023.0,-0.20458989712694198,28.067484662576685,62.055214723926376,33.987730061349694
E02001143,0.2665464846767962,0.1493839835728952,11.459007676978688,10.185692150979541,-11.312069779954607,0.3071615512729001,0.232380280032945,11.8511889534843,10.460270761075149,-11.63398074168493,524.0,575.0,-0.32191096173032285,83.95705521472394,17.63803680981595,-66.31901840490798
E02001146,0.2674955595026642,0.1591355599214145,11.225256725762893,10.10401732897875,-11.211829635518653,0.2932469935245142,0.2336596983328923,11.561725152903833,10.39516093745751,-11.541438039641937,296.0,344.0,-0.3296084041232845,90.95092024539878,10.552147239263803,-80.39877300613497
