,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_PASS_27_NAME,OBS_VALUE
0,2021,E02002483,2021 super output areas - middle layer,152,Total: All usual residents,10236
1,2021,E02002483,2021 super output areas - middle layer,152,Europe,8677
2,2021,E02002483,2021 super output areas - middle layer,152,Europe: United Kingdom,8621
3,2021,E02002483,2021 super output areas - middle layer,152,Europe: Ireland,7
4,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe,49
5,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,44
6,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,0
7,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,1
8,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,2
9,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,1
10,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,0
11,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,1
12,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,20
13,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,4
14,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,15
15,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,5
16,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,1
17,2021,E02002483,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,4
18,2021,E02002483,2021 super output areas - middle layer,152,Africa,0
19,2021,E02002483,2021 super output areas - middle layer,152,Africa: North Africa,0
20,2021,E02002483,2021 super output areas - middle layer,152,Africa: Central and Western Africa,0
21,2021,E02002483,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,0
22,2021,E02002483,2021 super output areas - middle layer,152,Middle East and Asia,8
23,2021,E02002483,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,0
24,2021,E02002483,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,3
25,2021,E02002483,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,2
26,2021,E02002483,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,3
27,2021,E02002483,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
28,2021,E02002483,2021 super output areas - middle layer,152,The Americas and the Caribbean,2
29,2021,E02002483,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,2
30,2021,E02002483,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,0
31,2021,E02002483,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",2
32,2021,E02002483,2021 super output areas - middle layer,152,British Overseas Territories,0
33,2021,E02002483,2021 super output areas - middle layer,152,No passport held,1547
34,2021,E02002484,2021 super output areas - middle layer,152,Total: All usual residents,10278
35,2021,E02002484,2021 super output areas - middle layer,152,Europe,7059
36,2021,E02002484,2021 super output areas - middle layer,152,Europe: United Kingdom,6896
37,2021,E02002484,2021 super output areas - middle layer,152,Europe: Ireland,19
38,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe,144
39,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,137
40,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,0
41,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,4
42,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,5
43,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,0
44,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,12
45,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,10
46,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,80
47,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,8
48,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,18
49,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,7
50,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,1
51,2021,E02002484,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,6
52,2021,E02002484,2021 super output areas - middle layer,152,Africa,19
53,2021,E02002484,2021 super output areas - middle layer,152,Africa: North Africa,1
54,2021,E02002484,2021 super output areas - middle layer,152,Africa: Central and Western Africa,2
55,2021,E02002484,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,16
56,2021,E02002484,2021 super output areas - middle layer,152,Middle East and Asia,19
57,2021,E02002484,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,0
58,2021,E02002484,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,3
59,2021,E02002484,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,9
60,2021,E02002484,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,7
61,2021,E02002484,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
62,2021,E02002484,2021 super output areas - middle layer,152,The Americas and the Caribbean,6
63,2021,E02002484,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,6
64,2021,E02002484,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,0
65,2021,E02002484,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",1
66,2021,E02002484,2021 super output areas - middle layer,152,British Overseas Territories,0
67,2021,E02002484,2021 super output areas - middle layer,152,No passport held,3174
68,2021,E02002485,2021 super output areas - middle layer,152,Total: All usual residents,8005
69,2021,E02002485,2021 super output areas - middle layer,152,Europe,5680
70,2021,E02002485,2021 super output areas - middle layer,152,Europe: United Kingdom,5545
71,2021,E02002485,2021 super output areas - middle layer,152,Europe: Ireland,5
72,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe,130
73,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,127
74,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,0
75,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,10
76,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,6
77,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,0
78,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,1
79,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,13
80,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,74
81,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,12
82,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,11
83,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,3
84,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,2
85,2021,E02002485,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,1
86,2021,E02002485,2021 super output areas - middle layer,152,Africa,7
87,2021,E02002485,2021 super output areas - middle layer,152,Africa: North Africa,0
88,2021,E02002485,2021 super output areas - middle layer,152,Africa: Central and Western Africa,1
89,2021,E02002485,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,6
90,2021,E02002485,2021 super output areas - middle layer,152,Middle East and Asia,34
91,2021,E02002485,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,1
92,2021,E02002485,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,3
93,2021,E02002485,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,23
94,2021,E02002485,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,7
95,2021,E02002485,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
96,2021,E02002485,2021 super output areas - middle layer,152,The Americas and the Caribbean,12
97,2021,E02002485,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,5
98,2021,E02002485,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,7
99,2021,E02002485,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",3
100,2021,E02002485,2021 super output areas - middle layer,152,British Overseas Territories,0
101,2021,E02002485,2021 super output areas - middle layer,152,No passport held,2269
102,2021,E02002489,2021 super output areas - middle layer,152,Total: All usual residents,7125
103,2021,E02002489,2021 super output areas - middle layer,152,Europe,4968
104,2021,E02002489,2021 super output areas - middle layer,152,Europe: United Kingdom,4834
105,2021,E02002489,2021 super output areas - middle layer,152,Europe: Ireland,15
106,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe,119
107,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,111
108,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,1
109,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,8
110,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,1
111,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,5
112,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,4
113,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,4
114,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,59
115,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,7
116,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,22
117,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,8
118,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,6
119,2021,E02002489,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,2
120,2021,E02002489,2021 super output areas - middle layer,152,Africa,19
121,2021,E02002489,2021 super output areas - middle layer,152,Africa: North Africa,1
122,2021,E02002489,2021 super output areas - middle layer,152,Africa: Central and Western Africa,3
123,2021,E02002489,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,15
124,2021,E02002489,2021 super output areas - middle layer,152,Middle East and Asia,42
125,2021,E02002489,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,17
126,2021,E02002489,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,7
127,2021,E02002489,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,13
128,2021,E02002489,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,5
129,2021,E02002489,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
130,2021,E02002489,2021 super output areas - middle layer,152,The Americas and the Caribbean,5
131,2021,E02002489,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,3
132,2021,E02002489,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,2
133,2021,E02002489,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",1
134,2021,E02002489,2021 super output areas - middle layer,152,British Overseas Territories,0
135,2021,E02002489,2021 super output areas - middle layer,152,No passport held,2090
136,2021,E02002490,2021 super output areas - middle layer,152,Total: All usual residents,5805
137,2021,E02002490,2021 super output areas - middle layer,152,Europe,4164
138,2021,E02002490,2021 super output areas - middle layer,152,Europe: United Kingdom,3974
139,2021,E02002490,2021 super output areas - middle layer,152,Europe: Ireland,3
140,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe,187
141,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,168
142,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,0
143,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,3
144,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,0
145,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,2
146,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,8
147,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,6
148,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,126
149,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,4
150,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,19
151,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,19
152,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,12
153,2021,E02002490,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,7
154,2021,E02002490,2021 super output areas - middle layer,152,Africa,29
155,2021,E02002490,2021 super output areas - middle layer,152,Africa: North Africa,5
156,2021,E02002490,2021 super output areas - middle layer,152,Africa: Central and Western Africa,16
157,2021,E02002490,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,8
158,2021,E02002490,2021 super output areas - middle layer,152,Middle East and Asia,27
159,2021,E02002490,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,4
160,2021,E02002490,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,5
161,2021,E02002490,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,16
162,2021,E02002490,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,2
163,2021,E02002490,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
164,2021,E02002490,2021 super output areas - middle layer,152,The Americas and the Caribbean,5
165,2021,E02002490,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,5
166,2021,E02002490,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,0
167,2021,E02002490,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",1
168,2021,E02002490,2021 super output areas - middle layer,152,British Overseas Territories,0
169,2021,E02002490,2021 super output areas - middle layer,152,No passport held,1579
170,2021,E02002491,2021 super output areas - middle layer,152,Total: All usual residents,6472
171,2021,E02002491,2021 super output areas - middle layer,152,Europe,4767
172,2021,E02002491,2021 super output areas - middle layer,152,Europe: United Kingdom,4726
173,2021,E02002491,2021 super output areas - middle layer,152,Europe: Ireland,8
174,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe,33
175,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,32
176,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,2
177,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,0
178,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,1
179,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,2
180,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,0
181,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,0
182,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,14
183,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,4
184,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,9
185,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,1
186,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,0
187,2021,E02002491,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,1
188,2021,E02002491,2021 super output areas - middle layer,152,Africa,1
189,2021,E02002491,2021 super output areas - middle layer,152,Africa: North Africa,0
190,2021,E02002491,2021 super output areas - middle layer,152,Africa: Central and Western Africa,0
191,2021,E02002491,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,1
192,2021,E02002491,2021 super output areas - middle layer,152,Middle East and Asia,9
193,2021,E02002491,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,3
194,2021,E02002491,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,0
195,2021,E02002491,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,2
196,2021,E02002491,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,4
197,2021,E02002491,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
198,2021,E02002491,2021 super output areas - middle layer,152,The Americas and the Caribbean,18
199,2021,E02002491,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,16
200,2021,E02002491,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,2
201,2021,E02002491,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",0
202,2021,E02002491,2021 super output areas - middle layer,152,British Overseas Territories,0
203,2021,E02002491,2021 super output areas - middle layer,152,No passport held,1677
204,2021,E02002492,2021 super output areas - middle layer,152,Total: All usual residents,6773
205,2021,E02002492,2021 super output areas - middle layer,152,Europe,5147
206,2021,E02002492,2021 super output areas - middle layer,152,Europe: United Kingdom,5085
207,2021,E02002492,2021 super output areas - middle layer,152,Europe: Ireland,9
208,2021,E02002492,2021 super output areas - middle layer,152,Europe: Other Europe,53
209,2021,E02002492,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,52
210,2021,E02002492,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,0
211,2021,E02002492,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,0
