,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_BEDROOMS_5_NAME,OBS_VALUE
2456,2021,E02006838,2021 super output areas - middle layer,152,1 bedroom,162
2457,2021,E02006838,2021 super output areas - middle layer,152,2 bedrooms,598
2458,2021,E02006838,2021 super output areas - middle layer,152,3 bedrooms,920
2459,2021,E02006838,2021 super output areas - middle layer,152,4 or more bedrooms,1315
2460,2021,E02004712,2021 super output areas - middle layer,152,Total: All households,3415
2461,2021,E02004712,2021 super output areas - middle layer,152,1 bedroom,70
2462,2021,E02004712,2021 super output areas - middle layer,152,2 bedrooms,577
2463,2021,E02004712,2021 super output areas - middle layer,152,3 bedrooms,1012
2464,2021,E02004712,2021 super output areas - middle layer,152,4 or more bedrooms,1756
2465,2021,E02004713,2021 super output areas - middle layer,152,Total: All households,3268
2466,2021,E02004713,2021 super output areas - middle layer,152,1 bedroom,127
2467,2021,E02004713,2021 super output areas - middle layer,152,2 bedrooms,487
2468,2021,E02004713,2021 super output areas - middle layer,152,3 bedrooms,1817
2469,2021,E02004713,2021 super output areas - middle layer,152,4 or more bedrooms,837
2470,2021,E02004714,2021 super output areas - middle layer,152,Total: All households,3336
2471,2021,E02004714,2021 super output areas - middle layer,152,1 bedroom,232
2472,2021,E02004714,2021 super output areas - middle layer,152,2 bedrooms,977
2473,2021,E02004714,2021 super output areas - middle layer,152,3 bedrooms,1137
2474,2021,E02004714,2021 super output areas - middle layer,152,4 or more bedrooms,990
2475,2021,E02004715,2021 super output areas - middle layer,152,Total: All households,3874
2476,2021,E02004715,2021 super output areas - middle layer,152,1 bedroom,419
2477,2021,E02004715,2021 super output areas - middle layer,152,2 bedrooms,1055
2478,2021,E02004715,2021 super output areas - middle layer,152,3 bedrooms,1810
2479,2021,E02004715,2021 super output areas - middle layer,152,4 or more bedrooms,590
2480,2021,E02004716,2021 super output areas - middle layer,152,Total: All households,3603
2481,2021,E02004716,2021 super output areas - middle layer,152,1 bedroom,205
2482,2021,E02004716,2021 super output areas - middle layer,152,2 bedrooms,838
2483,2021,E02004716,2021 super output areas - middle layer,152,3 bedrooms,1863
2484,2021,E02004716,2021 super output areas - middle layer,152,4 or more bedrooms,697
2485,2021,E02004717,2021 super output areas - middle layer,152,Total: All households,5224
2486,2021,E02004717,2021 super output areas - middle layer,152,1 bedroom,472
2487,2021,E02004717,2021 super output areas - middle layer,152,2 bedrooms,1585
2488,2021,E02004717,2021 super output areas - middle layer,152,3 bedrooms,2622
2489,2021,E02004717,2021 super output areas - middle layer,152,4 or more bedrooms,545
2490,2021,E02004718,2021 super output areas - middle layer,152,Total: All households,3836
2491,2021,E02004718,2021 super output areas - middle layer,152,1 bedroom,731
2492,2021,E02004718,2021 super output areas - middle layer,152,2 bedrooms,1089
2493,2021,E02004718,2021 super output areas - middle layer,152,3 bedrooms,1738
2494,2021,E02004718,2021 super output areas - middle layer,152,4 or more bedrooms,278
2495,2021,E02004719,2021 super output areas - middle layer,152,Total: All households,4617
2496,2021,E02004719,2021 super output areas - middle layer,152,1 bedroom,244
2497,2021,E02004719,2021 super output areas - middle layer,152,2 bedrooms,876
2498,2021,E02004719,2021 super output areas - middle layer,152,3 bedrooms,1853
2499,2021,E02004719,2021 super output areas - middle layer,152,4 or more bedrooms,1644
2500,2021,E02004720,2021 super output areas - middle layer,152,Total: All households,5036
2501,2021,E02004720,2021 super output areas - middle layer,152,1 bedroom,592
2502,2021,E02004720,2021 super output areas - middle layer,152,2 bedrooms,1481
2503,2021,E02004720,2021 super output areas - middle layer,152,3 bedrooms,1625
2504,2021,E02004720,2021 super output areas - middle layer,152,4 or more bedrooms,1338
2505,2021,E02004721,2021 super output areas - middle layer,152,Total: All households,4454
2506,2021,E02004721,2021 super output areas - middle layer,152,1 bedroom,190
2507,2021,E02004721,2021 super output areas - middle layer,152,2 bedrooms,1193
2508,2021,E02004721,2021 super output areas - middle layer,152,3 bedrooms,1437
2509,2021,E02004721,2021 super output areas - middle layer,152,4 or more bedrooms,1634
2510,2021,E02004722,2021 super output areas - middle layer,152,Total: All households,3059
2511,2021,E02004722,2021 super output areas - middle layer,152,1 bedroom,417
2512,2021,E02004722,2021 super output areas - middle layer,152,2 bedrooms,805
2513,2021,E02004722,2021 super output areas - middle layer,152,3 bedrooms,1228
2514,2021,E02004722,2021 super output areas - middle layer,152,4 or more bedrooms,609
2515,2021,E02004723,2021 super output areas - middle layer,152,Total: All households,4080
2516,2021,E02004723,2021 super output areas - middle layer,152,1 bedroom,211
2517,2021,E02004723,2021 super output areas - middle layer,152,2 bedrooms,1002
2518,2021,E02004723,2021 super output areas - middle layer,152,3 bedrooms,1695
2519,2021,E02004723,2021 super output areas - middle layer,152,4 or more bedrooms,1172
2520,2021,E02004724,2021 super output areas - middle layer,152,Total: All households,3976
2521,2021,E02004724,2021 super output areas - middle layer,152,1 bedroom,311
2522,2021,E02004724,2021 super output areas - middle layer,152,2 bedrooms,1082
2523,2021,E02004724,2021 super output areas - middle layer,152,3 bedrooms,1544
2524,2021,E02004724,2021 super output areas - middle layer,152,4 or more bedrooms,1039
2525,2021,E02004725,2021 super output areas - middle layer,152,Total: All households,2445
2526,2021,E02004725,2021 super output areas - middle layer,152,1 bedroom,342
2527,2021,E02004725,2021 super output areas - middle layer,152,2 bedrooms,738
2528,2021,E02004725,2021 super output areas - middle layer,152,3 bedrooms,1006
2529,2021,E02004725,2021 super output areas - middle layer,152,4 or more bedrooms,359
2530,2021,E02004726,2021 super output areas - middle layer,152,Total: All households,2704
2531,2021,E02004726,2021 super output areas - middle layer,152,1 bedroom,196
2532,2021,E02004726,2021 super output areas - middle layer,152,2 bedrooms,735
2533,2021,E02004726,2021 super output areas - middle layer,152,3 bedrooms,1112
2534,2021,E02004726,2021 super output areas - middle layer,152,4 or more bedrooms,661
2535,2021,E02004727,2021 super output areas - middle layer,152,Total: All households,3861
2536,2021,E02004727,2021 super output areas - middle layer,152,1 bedroom,88
2537,2021,E02004727,2021 super output areas - middle layer,152,2 bedrooms,597
2538,2021,E02004727,2021 super output areas - middle layer,152,3 bedrooms,1457
2539,2021,E02004727,2021 super output areas - middle layer,152,4 or more bedrooms,1719
2540,2021,E02004728,2021 super output areas - middle layer,152,Total: All households,3806
2541,2021,E02004728,2021 super output areas - middle layer,152,1 bedroom,383
2542,2021,E02004728,2021 super output areas - middle layer,152,2 bedrooms,892
2543,2021,E02004728,2021 super output areas - middle layer,152,3 bedrooms,1431
2544,2021,E02004728,2021 super output areas - middle layer,152,4 or more bedrooms,1100
2545,2021,E02004729,2021 super output areas - middle layer,152,Total: All households,3071
2546,2021,E02004729,2021 super output areas - middle layer,152,1 bedroom,243
2547,2021,E02004729,2021 super output areas - middle layer,152,2 bedrooms,689
2548,2021,E02004729,2021 super output areas - middle layer,152,3 bedrooms,1655
2549,2021,E02004729,2021 super output areas - middle layer,152,4 or more bedrooms,484
2550,2021,E02004730,2021 super output areas - middle layer,152,Total: All households,3600
2551,2021,E02004730,2021 super output areas - middle layer,152,1 bedroom,143
2552,2021,E02004730,2021 super output areas - middle layer,152,2 bedrooms,619
2553,2021,E02004730,2021 super output areas - middle layer,152,3 bedrooms,1374
2554,2021,E02004730,2021 super output areas - middle layer,152,4 or more bedrooms,1464
2555,2021,E02004731,2021 super output areas - middle layer,152,Total: All households,3271
2556,2021,E02004731,2021 super output areas - middle layer,152,1 bedroom,270
2557,2021,E02004731,2021 super output areas - middle layer,152,2 bedrooms,682
2558,2021,E02004731,2021 super output areas - middle layer,152,3 bedrooms,963
2559,2021,E02004731,2021 super output areas - middle layer,152,4 or more bedrooms,1356
2560,2021,E02004732,2021 super output areas - middle layer,152,Total: All households,3715
2561,2021,E02004732,2021 super output areas - middle layer,152,1 bedroom,210
2562,2021,E02004732,2021 super output areas - middle layer,152,2 bedrooms,728
2563,2021,E02004732,2021 super output areas - middle layer,152,3 bedrooms,1421
2564,2021,E02004732,2021 super output areas - middle layer,152,4 or more bedrooms,1356
2565,2021,E02004733,2021 super output areas - middle layer,152,Total: All households,3430
2566,2021,E02004733,2021 super output areas - middle layer,152,1 bedroom,292
2567,2021,E02004733,2021 super output areas - middle layer,152,2 bedrooms,715
2568,2021,E02004733,2021 super output areas - middle layer,152,3 bedrooms,1474
2569,2021,E02004733,2021 super output areas - middle layer,152,4 or more bedrooms,949
2570,2021,E02004734,2021 super output areas - middle layer,152,Total: All households,4493
2571,2021,E02004734,2021 super output areas - middle layer,152,1 bedroom,582
2572,2021,E02004734,2021 super output areas - middle layer,152,2 bedrooms,1076
2573,2021,E02004734,2021 super output areas - middle layer,152,3 bedrooms,1855
2574,2021,E02004734,2021 super output areas - middle layer,152,4 or more bedrooms,980
2575,2021,E02004735,2021 super output areas - middle layer,152,Total: All households,3259
2576,2021,E02004735,2021 super output areas - middle layer,152,1 bedroom,78
2577,2021,E02004735,2021 super output areas - middle layer,152,2 bedrooms,697
2578,2021,E02004735,2021 super output areas - middle layer,152,3 bedrooms,1623
2579,2021,E02004735,2021 super output areas - middle layer,152,4 or more bedrooms,861
2580,2021,E02004736,2021 super output areas - middle layer,152,Total: All households,3524
2581,2021,E02004736,2021 super output areas - middle layer,152,1 bedroom,156
2582,2021,E02004736,2021 super output areas - middle layer,152,2 bedrooms,912
2583,2021,E02004736,2021 super output areas - middle layer,152,3 bedrooms,1724
2584,2021,E02004736,2021 super output areas - middle layer,152,4 or more bedrooms,732
2585,2021,E02004737,2021 super output areas - middle layer,152,Total: All households,3378
2586,2021,E02004737,2021 super output areas - middle layer,152,1 bedroom,643
2587,2021,E02004737,2021 super output areas - middle layer,152,2 bedrooms,1029
2588,2021,E02004737,2021 super output areas - middle layer,152,3 bedrooms,1436
2589,2021,E02004737,2021 super output areas - middle layer,152,4 or more bedrooms,270
2590,2021,E02004738,2021 super output areas - middle layer,152,Total: All households,3168
2591,2021,E02004738,2021 super output areas - middle layer,152,1 bedroom,235
2592,2021,E02004738,2021 super output areas - middle layer,152,2 bedrooms,893
2593,2021,E02004738,2021 super output areas - middle layer,152,3 bedrooms,1581
2594,2021,E02004738,2021 super output areas - middle layer,152,4 or more bedrooms,459
2595,2021,E02004739,2021 super output areas - middle layer,152,Total: All households,2929
2596,2021,E02004739,2021 super output areas - middle layer,152,1 bedroom,194
2597,2021,E02004739,2021 super output areas - middle layer,152,2 bedrooms,659
2598,2021,E02004739,2021 super output areas - middle layer,152,3 bedrooms,1209
2599,2021,E02004739,2021 super output areas - middle layer,152,4 or more bedrooms,867
2600,2021,E02004740,2021 super output areas - middle layer,152,Total: All households,3134
2601,2021,E02004740,2021 super output areas - middle layer,152,1 bedroom,193
2602,2021,E02004740,2021 super output areas - middle layer,152,2 bedrooms,608
2603,2021,E02004740,2021 super output areas - middle layer,152,3 bedrooms,1411
2604,2021,E02004740,2021 super output areas - middle layer,152,4 or more bedrooms,922
2605,2021,E02004741,2021 super output areas - middle layer,152,Total: All households,3151
2606,2021,E02004741,2021 super output areas - middle layer,152,1 bedroom,320
2607,2021,E02004741,2021 super output areas - middle layer,152,2 bedrooms,536
2608,2021,E02004741,2021 super output areas - middle layer,152,3 bedrooms,1854
2609,2021,E02004741,2021 super output areas - middle layer,152,4 or more bedrooms,441
2610,2021,E02004742,2021 super output areas - middle layer,152,Total: All households,3148
2611,2021,E02004742,2021 super output areas - middle layer,152,1 bedroom,505
2612,2021,E02004742,2021 super output areas - middle layer,152,2 bedrooms,680
2613,2021,E02004742,2021 super output areas - middle layer,152,3 bedrooms,1677
2614,2021,E02004742,2021 super output areas - middle layer,152,4 or more bedrooms,286
2615,2021,E02004743,2021 super output areas - middle layer,152,Total: All households,3100
2616,2021,E02004743,2021 super output areas - middle layer,152,1 bedroom,210
2617,2021,E02004743,2021 super output areas - middle layer,152,2 bedrooms,555
2618,2021,E02004743,2021 super output areas - middle layer,152,3 bedrooms,1977
2619,2021,E02004743,2021 super output areas - middle layer,152,4 or more bedrooms,358
2620,2021,E02004744,2021 super output areas - middle layer,152,Total: All households,3797
2621,2021,E02004744,2021 super output areas - middle layer,152,1 bedroom,228
2622,2021,E02004744,2021 super output areas - middle layer,152,2 bedrooms,1481
2623,2021,E02004744,2021 super output areas - middle layer,152,3 bedrooms,1778
2624,2021,E02004744,2021 super output areas - middle layer,152,4 or more bedrooms,310
2625,2021,E02004745,2021 super output areas - middle layer,152,Total: All households,3808
2626,2021,E02004745,2021 super output areas - middle layer,152,1 bedroom,520
2627,2021,E02004745,2021 super output areas - middle layer,152,2 bedrooms,1365
2628,2021,E02004745,2021 super output areas - middle layer,152,3 bedrooms,1521
2629,2021,E02004745,2021 super output areas - middle layer,152,4 or more bedrooms,402
2630,2021,E02004746,2021 super output areas - middle layer,152,Total: All households,4864
2631,2021,E02004746,2021 super output areas - middle layer,152,1 bedroom,463
2632,2021,E02004746,2021 super output areas - middle layer,152,2 bedrooms,1219
2633,2021,E02004746,2021 super output areas - middle layer,152,3 bedrooms,1899
2634,2021,E02004746,2021 super output areas - middle layer,152,4 or more bedrooms,1283
2635,2021,E02004747,2021 super output areas - middle layer,152,Total: All households,2857
2636,2021,E02004747,2021 super output areas - middle layer,152,1 bedroom,369
2637,2021,E02004747,2021 super output areas - middle layer,152,2 bedrooms,1052
2638,2021,E02004747,2021 super output areas - middle layer,152,3 bedrooms,1247
2639,2021,E02004747,2021 super output areas - middle layer,152,4 or more bedrooms,189
2640,2021,E02004748,2021 super output areas - middle layer,152,Total: All households,4795
2641,2021,E02004748,2021 super output areas - middle layer,152,1 bedroom,1341
2642,2021,E02004748,2021 super output areas - middle layer,152,2 bedrooms,2025
2643,2021,E02004748,2021 super output areas - middle layer,152,3 bedrooms,1163
2644,2021,E02004748,2021 super output areas - middle layer,152,4 or more bedrooms,266
2645,2021,E02004749,2021 super output areas - middle layer,152,Total: All households,3047
2646,2021,E02004749,2021 super output areas - middle layer,152,1 bedroom,227
2647,2021,E02004749,2021 super output areas - middle layer,152,2 bedrooms,621
2648,2021,E02004749,2021 super output areas - middle layer,152,3 bedrooms,1279
2649,2021,E02004749,2021 super output areas - middle layer,152,4 or more bedrooms,920
2650,2021,E02004750,2021 super output areas - middle layer,152,Total: All households,3354
2651,2021,E02004750,2021 super output areas - middle layer,152,1 bedroom,323
2652,2021,E02004750,2021 super output areas - middle layer,152,2 bedrooms,904
2653,2021,E02004750,2021 super output areas - middle layer,152,3 bedrooms,1462
2654,2021,E02004750,2021 super output areas - middle layer,152,4 or more bedrooms,665
2655,2021,E02004751,2021 super output areas - middle layer,152,Total: All households,3535
2656,2021,E02004751,2021 super output areas - middle layer,152,1 bedroom,269
2657,2021,E02004751,2021 super output areas - middle layer,152,2 bedrooms,604
2658,2021,E02004751,2021 super output areas - middle layer,152,3 bedrooms,1560
2659,2021,E02004751,2021 super output areas - middle layer,152,4 or more bedrooms,1102
2660,2021,E02004752,2021 super output areas - middle layer,152,Total: All households,3196
2661,2021,E02004752,2021 super output areas - middle layer,152,1 bedroom,156
2662,2021,E02004752,2021 super output areas - middle layer,152,2 bedrooms,404
2663,2021,E02004752,2021 super output areas - middle layer,152,3 bedrooms,1271
2664,2021,E02004752,2021 super output areas - middle layer,152,4 or more bedrooms,1365
2665,2021,E02004753,2021 super output areas - middle layer,152,Total: All households,4301
2666,2021,E02004753,2021 super output areas - middle layer,152,1 bedroom,229
2667,2021,E02004753,2021 super output areas - middle layer,152,2 bedrooms,668
2668,2021,E02004753,2021 super output areas - middle layer,152,3 bedrooms,2080
2669,2021,E02004753,2021 super output areas - middle layer,152,4 or more bedrooms,1324
2670,2021,E02004754,2021 super output areas - middle layer,152,Total: All households,3087
2671,2021,E02004754,2021 super output areas - middle layer,152,1 bedroom,232
2672,2021,E02004754,2021 super output areas - middle layer,152,2 bedrooms,665
2673,2021,E02004754,2021 super output areas - middle layer,152,3 bedrooms,1019
2674,2021,E02004754,2021 super output areas - middle layer,152,4 or more bedrooms,1171
2675,2021,E02004755,2021 super output areas - middle layer,152,Total: All households,5153
2676,2021,E02004755,2021 super output areas - middle layer,152,1 bedroom,659
2677,2021,E02004755,2021 super output areas - middle layer,152,2 bedrooms,1568
2678,2021,E02004755,2021 super output areas - middle layer,152,3 bedrooms,1217
2679,2021,E02004755,2021 super output areas - middle layer,152,4 or more bedrooms,1709
2680,2021,E02004756,2021 super output areas - middle layer,152,Total: All households,3881
2681,2021,E02004756,2021 super output areas - middle layer,152,1 bedroom,277
2682,2021,E02004756,2021 super output areas - middle layer,152,2 bedrooms,830
2683,2021,E02004756,2021 super output areas - middle layer,152,3 bedrooms,1065
2684,2021,E02004756,2021 super output areas - middle layer,152,4 or more bedrooms,1709
2685,2021,E02004757,2021 super output areas - middle layer,152,Total: All households,3165
2686,2021,E02004757,2021 super output areas - middle layer,152,1 bedroom,125
2687,2021,E02004757,2021 super output areas - middle layer,152,2 bedrooms,343
2688,2021,E02004757,2021 super output areas - middle layer,152,3 bedrooms,922
2689,2021,E02004757,2021 super output areas - middle layer,152,4 or more bedrooms,1775
2690,2021,E02004758,2021 super output areas - middle layer,152,Total: All households,3730
2691,2021,E02004758,2021 super output areas - middle layer,152,1 bedroom,297
2692,2021,E02004758,2021 super output areas - middle layer,152,2 bedrooms,660
2693,2021,E02004758,2021 super output areas - middle layer,152,3 bedrooms,1099
2694,2021,E02004758,2021 super output areas - middle layer,152,4 or more bedrooms,1674
2695,2021,E02004759,2021 super output areas - middle layer,152,Total: All households,3313
2696,2021,E02004759,2021 super output areas - middle layer,152,1 bedroom,212
2697,2021,E02004759,2021 super output areas - middle layer,152,2 bedrooms,584
2698,2021,E02004759,2021 super output areas - middle layer,152,3 bedrooms,1336
2699,2021,E02004759,2021 super output areas - middle layer,152,4 or more bedrooms,1181
2700,2021,E02004760,2021 super output areas - middle layer,152,Total: All households,4059
2701,2021,E02004760,2021 super output areas - middle layer,152,1 bedroom,284
2702,2021,E02004760,2021 super output areas - middle layer,152,2 bedrooms,837
2703,2021,E02004760,2021 super output areas - middle layer,152,3 bedrooms,1228
2704,2021,E02004760,2021 super output areas - middle layer,152,4 or more bedrooms,1710
2705,2021,E02004761,2021 super output areas - middle layer,152,Total: All households,2547
2706,2021,E02004761,2021 super output areas - middle layer,152,1 bedroom,149
2707,2021,E02004761,2021 super output areas - middle layer,152,2 bedrooms,643
2708,2021,E02004761,2021 super output areas - middle layer,152,3 bedrooms,930
2709,2021,E02004761,2021 super output areas - middle layer,152,4 or more bedrooms,825
2710,2021,E02004764,2021 super output areas - middle layer,152,Total: All households,3659
2711,2021,E02004764,2021 super output areas - middle layer,152,1 bedroom,316
2712,2021,E02004764,2021 super output areas - middle layer,152,2 bedrooms,920
2713,2021,E02004764,2021 super output areas - middle layer,152,3 bedrooms,1639
2714,2021,E02004764,2021 super output areas - middle layer,152,4 or more bedrooms,784
2715,2021,E02004765,2021 super output areas - middle layer,152,Total: All households,2709
2716,2021,E02004765,2021 super output areas - middle layer,152,1 bedroom,306
2717,2021,E02004765,2021 super output areas - middle layer,152,2 bedrooms,594
2718,2021,E02004765,2021 super output areas - middle layer,152,3 bedrooms,965
2719,2021,E02004765,2021 super output areas - middle layer,152,4 or more bedrooms,844
2720,2021,E02004766,2021 super output areas - middle layer,152,Total: All households,2979
2721,2021,E02004766,2021 super output areas - middle layer,152,1 bedroom,517
2722,2021,E02004766,2021 super output areas - middle layer,152,2 bedrooms,680
2723,2021,E02004766,2021 super output areas - middle layer,152,3 bedrooms,1315
2724,2021,E02004766,2021 super output areas - middle layer,152,4 or more bedrooms,467
2725,2021,E02004767,2021 super output areas - middle layer,152,Total: All households,2264
2726,2021,E02004767,2021 super output areas - middle layer,152,1 bedroom,295
2727,2021,E02004767,2021 super output areas - middle layer,152,2 bedrooms,457
2728,2021,E02004767,2021 super output areas - middle layer,152,3 bedrooms,1312
2729,2021,E02004767,2021 super output areas - middle layer,152,4 or more bedrooms,200
2730,2021,E02004768,2021 super output areas - middle layer,152,Total: All households,2249
2731,2021,E02004768,2021 super output areas - middle layer,152,1 bedroom,278
2732,2021,E02004768,2021 super output areas - middle layer,152,2 bedrooms,453
2733,2021,E02004768,2021 super output areas - middle layer,152,3 bedrooms,1128
2734,2021,E02004768,2021 super output areas - middle layer,152,4 or more bedrooms,390
2735,2021,E02004769,2021 super output areas - middle layer,152,Total: All households,2487
2736,2021,E02004769,2021 super output areas - middle layer,152,1 bedroom,212
2737,2021,E02004769,2021 super output areas - middle layer,152,2 bedrooms,1028
2738,2021,E02004769,2021 super output areas - middle layer,152,3 bedrooms,1114
2739,2021,E02004769,2021 super output areas - middle layer,152,4 or more bedrooms,133
2740,2021,E02004770,2021 super output areas - middle layer,152,Total: All households,2818
2741,2021,E02004770,2021 super output areas - middle layer,152,1 bedroom,399
2742,2021,E02004770,2021 super output areas - middle layer,152,2 bedrooms,939
2743,2021,E02004770,2021 super output areas - middle layer,152,3 bedrooms,1215
2744,2021,E02004770,2021 super output areas - middle layer,152,4 or more bedrooms,265
2745,2021,E02004771,2021 super output areas - middle layer,152,Total: All households,3660
2746,2021,E02004771,2021 super output areas - middle layer,152,1 bedroom,386
2747,2021,E02004771,2021 super output areas - middle layer,152,2 bedrooms,1219
2748,2021,E02004771,2021 super output areas - middle layer,152,3 bedrooms,1823
2749,2021,E02004771,2021 super output areas - middle layer,152,4 or more bedrooms,232
2750,2021,E02004772,2021 super output areas - middle layer,152,Total: All households,3991
2751,2021,E02004772,2021 super output areas - middle layer,152,1 bedroom,402
2752,2021,E02004772,2021 super output areas - middle layer,152,2 bedrooms,918
2753,2021,E02004772,2021 super output areas - middle layer,152,3 bedrooms,1829
2754,2021,E02004772,2021 super output areas - middle layer,152,4 or more bedrooms,842
2755,2021,E02004774,2021 super output areas - middle layer,152,Total: All households,4677
2756,2021,E02004774,2021 super output areas - middle layer,152,1 bedroom,348
2757,2021,E02004774,2021 super output areas - middle layer,152,2 bedrooms,981
2758,2021,E02004774,2021 super output areas - middle layer,152,3 bedrooms,2069
2759,2021,E02004774,2021 super output areas - middle layer,152,4 or more bedrooms,1279
2760,2021,E02004775,2021 super output areas - middle layer,152,Total: All households,4616
2761,2021,E02004775,2021 super output areas - middle layer,152,1 bedroom,568
2762,2021,E02004775,2021 super output areas - middle layer,152,2 bedrooms,948
2763,2021,E02004775,2021 super output areas - middle layer,152,3 bedrooms,1833
2764,2021,E02004775,2021 super output areas - middle layer,152,4 or more bedrooms,1267
2765,2021,E02004776,2021 super output areas - middle layer,152,Total: All households,2634
2766,2021,E02004776,2021 super output areas - middle layer,152,1 bedroom,156
2767,2021,E02004776,2021 super output areas - middle layer,152,2 bedrooms,481
2768,2021,E02004776,2021 super output areas - middle layer,152,3 bedrooms,1052
2769,2021,E02004776,2021 super output areas - middle layer,152,4 or more bedrooms,945
2770,2021,E02004777,2021 super output areas - middle layer,152,Total: All households,2599
2771,2021,E02004777,2021 super output areas - middle layer,152,1 bedroom,364
2772,2021,E02004777,2021 super output areas - middle layer,152,2 bedrooms,960
2773,2021,E02004777,2021 super output areas - middle layer,152,3 bedrooms,720
2774,2021,E02004777,2021 super output areas - middle layer,152,4 or more bedrooms,555
2775,2021,E02004778,2021 super output areas - middle layer,152,Total: All households,2957
2776,2021,E02004778,2021 super output areas - middle layer,152,1 bedroom,334
2777,2021,E02004778,2021 super output areas - middle layer,152,2 bedrooms,1038
2778,2021,E02004778,2021 super output areas - middle layer,152,3 bedrooms,995
2779,2021,E02004778,2021 super output areas - middle layer,152,4 or more bedrooms,590
2780,2021,E02006822,2021 super output areas - middle layer,152,Total: All households,3811
2781,2021,E02006822,2021 super output areas - middle layer,152,1 bedroom,189
2782,2021,E02006822,2021 super output areas - middle layer,152,2 bedrooms,877
2783,2021,E02006822,2021 super output areas - middle layer,152,3 bedrooms,1971
2784,2021,E02006822,2021 super output areas - middle layer,152,4 or more bedrooms,774
2785,2021,E02006830,2021 super output areas - middle layer,152,Total: All households,2791
2786,2021,E02006830,2021 super output areas - middle layer,152,1 bedroom,382
2787,2021,E02006830,2021 super output areas - middle layer,152,2 bedrooms,645
2788,2021,E02006830,2021 super output areas - middle layer,152,3 bedrooms,1361
2789,2021,E02006830,2021 super output areas - middle layer,152,4 or more bedrooms,403
2790,2021,E02006831,2021 super output areas - middle layer,152,Total: All households,2689
2791,2021,E02006831,2021 super output areas - middle layer,152,1 bedroom,185
2792,2021,E02006831,2021 super output areas - middle layer,152,2 bedrooms,554
2793,2021,E02006831,2021 super output areas - middle layer,152,3 bedrooms,1315
2794,2021,E02006831,2021 super output areas - middle layer,152,4 or more bedrooms,635
2795,2021,E02004779,2021 super output areas - middle layer,152,Total: All households,4863
2796,2021,E02004779,2021 super output areas - middle layer,152,1 bedroom,387
2797,2021,E02004779,2021 super output areas - middle layer,152,2 bedrooms,1148
2798,2021,E02004779,2021 super output areas - middle layer,152,3 bedrooms,1903
2799,2021,E02004779,2021 super output areas - middle layer,152,4 or more bedrooms,1425
2800,2021,E02004780,2021 super output areas - middle layer,152,Total: All households,2505
2801,2021,E02004780,2021 super output areas - middle layer,152,1 bedroom,225
2802,2021,E02004780,2021 super output areas - middle layer,152,2 bedrooms,576
2803,2021,E02004780,2021 super output areas - middle layer,152,3 bedrooms,1418
2804,2021,E02004780,2021 super output areas - middle layer,152,4 or more bedrooms,286
2805,2021,E02004781,2021 super output areas - middle layer,152,Total: All households,3333
2806,2021,E02004781,2021 super output areas - middle layer,152,1 bedroom,342
2807,2021,E02004781,2021 super output areas - middle layer,152,2 bedrooms,738
2808,2021,E02004781,2021 super output areas - middle layer,152,3 bedrooms,1344
2809,2021,E02004781,2021 super output areas - middle layer,152,4 or more bedrooms,909
2810,2021,E02004782,2021 super output areas - middle layer,152,Total: All households,3454
2811,2021,E02004782,2021 super output areas - middle layer,152,1 bedroom,421
2812,2021,E02004782,2021 super output areas - middle layer,152,2 bedrooms,1080
2813,2021,E02004782,2021 super output areas - middle layer,152,3 bedrooms,1565
2814,2021,E02004782,2021 super output areas - middle layer,152,4 or more bedrooms,388
2815,2021,E02004783,2021 super output areas - middle layer,152,Total: All households,2987
2816,2021,E02004783,2021 super output areas - middle layer,152,1 bedroom,195
2817,2021,E02004783,2021 super output areas - middle layer,152,2 bedrooms,734
2818,2021,E02004783,2021 super output areas - middle layer,152,3 bedrooms,1513
2819,2021,E02004783,2021 super output areas - middle layer,152,4 or more bedrooms,545
2820,2021,E02004784,2021 super output areas - middle layer,152,Total: All households,2278
2821,2021,E02004784,2021 super output areas - middle layer,152,1 bedroom,86
2822,2021,E02004784,2021 super output areas - middle layer,152,2 bedrooms,443
2823,2021,E02004784,2021 super output areas - middle layer,152,3 bedrooms,936
2824,2021,E02004784,2021 super output areas - middle layer,152,4 or more bedrooms,813
2825,2021,E02004785,2021 super output areas - middle layer,152,Total: All households,2405
2826,2021,E02004785,2021 super output areas - middle layer,152,1 bedroom,212
2827,2021,E02004785,2021 super output areas - middle layer,152,2 bedrooms,512
2828,2021,E02004785,2021 super output areas - middle layer,152,3 bedrooms,882
2829,2021,E02004785,2021 super output areas - middle layer,152,4 or more bedrooms,799
2830,2021,E02004786,2021 super output areas - middle layer,152,Total: All households,3515
2831,2021,E02004786,2021 super output areas - middle layer,152,1 bedroom,385
2832,2021,E02004786,2021 super output areas - middle layer,152,2 bedrooms,942
2833,2021,E02004786,2021 super output areas - middle layer,152,3 bedrooms,1285
2834,2021,E02004786,2021 super output areas - middle layer,152,4 or more bedrooms,903
2835,2021,E02004787,2021 super output areas - middle layer,152,Total: All households,3450
2836,2021,E02004787,2021 super output areas - middle layer,152,1 bedroom,297
2837,2021,E02004787,2021 super output areas - middle layer,152,2 bedrooms,966
2838,2021,E02004787,2021 super output areas - middle layer,152,3 bedrooms,1308
