,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,0
1,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,0
2,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,0
3,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian,1
4,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,0
5,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,0
6,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,1
7,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,0
8,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,0
9,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,0
10,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian,3
11,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,2
12,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,0
13,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,0
14,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,1
15,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Central Asian,0
16,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,0
17,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: American and Caribbean,8
18,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American,4
19,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Canadian,0
20,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: US Citizen,4
21,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Other North American,0
22,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Central American,0
23,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: South American,2
24,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean,2
25,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Jamaican,2
26,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Other Caribbean,0
27,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian,2
28,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian,2
29,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Australian,2
30,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,0
31,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,0
32,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
33,2021,E02002750,2021 super output areas - middle layer,152,Other identity only: Other,0
34,2021,E02002751,2021 super output areas - middle layer,152,Total: All usual residents,6352
35,2021,E02002751,2021 super output areas - middle layer,152,UK identity,6228
36,2021,E02002751,2021 super output areas - middle layer,152,UK identity: British only identity,3776
37,2021,E02002751,2021 super output areas - middle layer,152,UK identity: English only identity,1191
38,2021,E02002751,2021 super output areas - middle layer,152,UK identity: English and British only identity,1140
39,2021,E02002751,2021 super output areas - middle layer,152,UK identity:  Welsh only identity,15
40,2021,E02002751,2021 super output areas - middle layer,152,UK identity: Welsh and British only identity,7
41,2021,E02002751,2021 super output areas - middle layer,152,UK identity: Scottish only identity,26
42,2021,E02002751,2021 super output areas - middle layer,152,UK identity:  Scottish and British only identity,14
43,2021,E02002751,2021 super output areas - middle layer,152,UK identity: Northern Irish only identity,11
44,2021,E02002751,2021 super output areas - middle layer,152,UK identity: Northern Irish and British only identity,6
45,2021,E02002751,2021 super output areas - middle layer,152,UK identity: Cornish only identity,0
46,2021,E02002751,2021 super output areas - middle layer,152,UK identity: Cornish and British only identity,0
47,2021,E02002751,2021 super output areas - middle layer,152,UK identity: Any other combination of UK identities (UK only),10
48,2021,E02002751,2021 super output areas - middle layer,152,UK identity: Other identity and at least one UK identity ,32
49,2021,E02002751,2021 super output areas - middle layer,152,Other identity only,124
50,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Guernsey Islander,0
51,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Jersey Islander,1
52,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Isle of Man (Manx),0
53,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Channel Islander not otherwise specified,0
54,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Irish only identity,9
55,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Irish and at least one UK identity,1
56,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European,98
57,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries,68
58,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,2
59,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries: German,4
60,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Italian,3
61,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Portuguese,5
62,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Spanish (including Canary Islander),3
63,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries in March 2001,5
64,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Lithuanian,12
65,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Polish,19
66,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Romanian,3
67,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries,12
68,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries,30
69,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Turkish,0
70,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Other European,30
71,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African,3
72,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: North African,1
73,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African,0
74,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Ghanaian,0
75,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Nigerian,0
76,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Other Central and Western African,0
77,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African,2
78,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Kenyan,0
79,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Somali,0
80,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: South African,0
81,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Zimbabwean,1
82,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Other South and Eastern African,1
83,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian,6
84,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern,0
85,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,0
86,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,0
87,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,0
88,2021,E02002751,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,0
