,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_PUR2ADDR_10_NAME,OBS_VALUE
2642,2021,E02001776,2021 super output areas - middle layer,152,Another address when working away from home,27
2643,2021,E02001776,2021 super output areas - middle layer,152,Holiday home,46
2644,2021,E02001776,2021 super output areas - middle layer,152,Student's term-time address,3
2645,2021,E02001776,2021 super output areas - middle layer,152,Student's home address,0
2646,2021,E02001776,2021 super output areas - middle layer,152,Another parent or guardian's address,150
2647,2021,E02001776,2021 super output areas - middle layer,152,Partner's address,19
2648,2021,E02001776,2021 super output areas - middle layer,152,Other,36
2649,2021,E02001776,2021 super output areas - middle layer,152,Second address type not specified,0
2650,2021,E02001777,2021 super output areas - middle layer,152,Total: All usual residents,230
2651,2021,E02001777,2021 super output areas - middle layer,152,Armed forces base address,5
2652,2021,E02001777,2021 super output areas - middle layer,152,Another address when working away from home,38
2653,2021,E02001777,2021 super output areas - middle layer,152,Holiday home,36
2654,2021,E02001777,2021 super output areas - middle layer,152,Student's term-time address,1
2655,2021,E02001777,2021 super output areas - middle layer,152,Student's home address,8
2656,2021,E02001777,2021 super output areas - middle layer,152,Another parent or guardian's address,80
2657,2021,E02001777,2021 super output areas - middle layer,152,Partner's address,26
2658,2021,E02001777,2021 super output areas - middle layer,152,Other,36
2659,2021,E02001777,2021 super output areas - middle layer,152,Second address type not specified,0
2660,2021,E02001778,2021 super output areas - middle layer,152,Total: All usual residents,207
2661,2021,E02001778,2021 super output areas - middle layer,152,Armed forces base address,7
2662,2021,E02001778,2021 super output areas - middle layer,152,Another address when working away from home,21
2663,2021,E02001778,2021 super output areas - middle layer,152,Holiday home,16
2664,2021,E02001778,2021 super output areas - middle layer,152,Student's term-time address,0
2665,2021,E02001778,2021 super output areas - middle layer,152,Student's home address,2
2666,2021,E02001778,2021 super output areas - middle layer,152,Another parent or guardian's address,111
2667,2021,E02001778,2021 super output areas - middle layer,152,Partner's address,20
2668,2021,E02001778,2021 super output areas - middle layer,152,Other,30
2669,2021,E02001778,2021 super output areas - middle layer,152,Second address type not specified,0
2670,2021,E02001779,2021 super output areas - middle layer,152,Total: All usual residents,159
2671,2021,E02001779,2021 super output areas - middle layer,152,Armed forces base address,5
2672,2021,E02001779,2021 super output areas - middle layer,152,Another address when working away from home,23
2673,2021,E02001779,2021 super output areas - middle layer,152,Holiday home,16
2674,2021,E02001779,2021 super output areas - middle layer,152,Student's term-time address,1
2675,2021,E02001779,2021 super output areas - middle layer,152,Student's home address,4
2676,2021,E02001779,2021 super output areas - middle layer,152,Another parent or guardian's address,76
2677,2021,E02001779,2021 super output areas - middle layer,152,Partner's address,12
2678,2021,E02001779,2021 super output areas - middle layer,152,Other,22
2679,2021,E02001779,2021 super output areas - middle layer,152,Second address type not specified,0
2680,2021,E02001780,2021 super output areas - middle layer,152,Total: All usual residents,189
2681,2021,E02001780,2021 super output areas - middle layer,152,Armed forces base address,4
2682,2021,E02001780,2021 super output areas - middle layer,152,Another address when working away from home,23
2683,2021,E02001780,2021 super output areas - middle layer,152,Holiday home,31
2684,2021,E02001780,2021 super output areas - middle layer,152,Student's term-time address,1
2685,2021,E02001780,2021 super output areas - middle layer,152,Student's home address,6
2686,2021,E02001780,2021 super output areas - middle layer,152,Another parent or guardian's address,81
2687,2021,E02001780,2021 super output areas - middle layer,152,Partner's address,10
2688,2021,E02001780,2021 super output areas - middle layer,152,Other,33
2689,2021,E02001780,2021 super output areas - middle layer,152,Second address type not specified,0
2690,2021,E02001781,2021 super output areas - middle layer,152,Total: All usual residents,139
2691,2021,E02001781,2021 super output areas - middle layer,152,Armed forces base address,4
2692,2021,E02001781,2021 super output areas - middle layer,152,Another address when working away from home,14
2693,2021,E02001781,2021 super output areas - middle layer,152,Holiday home,5
2694,2021,E02001781,2021 super output areas - middle layer,152,Student's term-time address,2
2695,2021,E02001781,2021 super output areas - middle layer,152,Student's home address,4
2696,2021,E02001781,2021 super output areas - middle layer,152,Another parent or guardian's address,76
2697,2021,E02001781,2021 super output areas - middle layer,152,Partner's address,11
2698,2021,E02001781,2021 super output areas - middle layer,152,Other,23
2699,2021,E02001781,2021 super output areas - middle layer,152,Second address type not specified,0
2700,2021,E02001782,2021 super output areas - middle layer,152,Total: All usual residents,329
2701,2021,E02001782,2021 super output areas - middle layer,152,Armed forces base address,7
2702,2021,E02001782,2021 super output areas - middle layer,152,Another address when working away from home,35
2703,2021,E02001782,2021 super output areas - middle layer,152,Holiday home,52
2704,2021,E02001782,2021 super output areas - middle layer,152,Student's term-time address,1
2705,2021,E02001782,2021 super output areas - middle layer,152,Student's home address,8
2706,2021,E02001782,2021 super output areas - middle layer,152,Another parent or guardian's address,168
2707,2021,E02001782,2021 super output areas - middle layer,152,Partner's address,24
2708,2021,E02001782,2021 super output areas - middle layer,152,Other,34
2709,2021,E02001782,2021 super output areas - middle layer,152,Second address type not specified,0
2710,2021,E02001783,2021 super output areas - middle layer,152,Total: All usual residents,200
2711,2021,E02001783,2021 super output areas - middle layer,152,Armed forces base address,10
2712,2021,E02001783,2021 super output areas - middle layer,152,Another address when working away from home,19
2713,2021,E02001783,2021 super output areas - middle layer,152,Holiday home,15
2714,2021,E02001783,2021 super output areas - middle layer,152,Student's term-time address,3
2715,2021,E02001783,2021 super output areas - middle layer,152,Student's home address,0
2716,2021,E02001783,2021 super output areas - middle layer,152,Another parent or guardian's address,116
2717,2021,E02001783,2021 super output areas - middle layer,152,Partner's address,9
2718,2021,E02001783,2021 super output areas - middle layer,152,Other,28
2719,2021,E02001783,2021 super output areas - middle layer,152,Second address type not specified,0
2720,2021,E02001784,2021 super output areas - middle layer,152,Total: All usual residents,219
2721,2021,E02001784,2021 super output areas - middle layer,152,Armed forces base address,5
2722,2021,E02001784,2021 super output areas - middle layer,152,Another address when working away from home,28
2723,2021,E02001784,2021 super output areas - middle layer,152,Holiday home,28
2724,2021,E02001784,2021 super output areas - middle layer,152,Student's term-time address,0
2725,2021,E02001784,2021 super output areas - middle layer,152,Student's home address,3
2726,2021,E02001784,2021 super output areas - middle layer,152,Another parent or guardian's address,109
2727,2021,E02001784,2021 super output areas - middle layer,152,Partner's address,15
2728,2021,E02001784,2021 super output areas - middle layer,152,Other,31
2729,2021,E02001784,2021 super output areas - middle layer,152,Second address type not specified,0
2730,2021,E02001785,2021 super output areas - middle layer,152,Total: All usual residents,276
2731,2021,E02001785,2021 super output areas - middle layer,152,Armed forces base address,7
2732,2021,E02001785,2021 super output areas - middle layer,152,Another address when working away from home,40
2733,2021,E02001785,2021 super output areas - middle layer,152,Holiday home,53
2734,2021,E02001785,2021 super output areas - middle layer,152,Student's term-time address,1
2735,2021,E02001785,2021 super output areas - middle layer,152,Student's home address,3
2736,2021,E02001785,2021 super output areas - middle layer,152,Another parent or guardian's address,99
2737,2021,E02001785,2021 super output areas - middle layer,152,Partner's address,23
2738,2021,E02001785,2021 super output areas - middle layer,152,Other,50
2739,2021,E02001785,2021 super output areas - middle layer,152,Second address type not specified,0
2740,2021,E02001786,2021 super output areas - middle layer,152,Total: All usual residents,178
2741,2021,E02001786,2021 super output areas - middle layer,152,Armed forces base address,8
2742,2021,E02001786,2021 super output areas - middle layer,152,Another address when working away from home,13
2743,2021,E02001786,2021 super output areas - middle layer,152,Holiday home,20
2744,2021,E02001786,2021 super output areas - middle layer,152,Student's term-time address,1
2745,2021,E02001786,2021 super output areas - middle layer,152,Student's home address,6
2746,2021,E02001786,2021 super output areas - middle layer,152,Another parent or guardian's address,85
2747,2021,E02001786,2021 super output areas - middle layer,152,Partner's address,22
2748,2021,E02001786,2021 super output areas - middle layer,152,Other,23
2749,2021,E02001786,2021 super output areas - middle layer,152,Second address type not specified,0
2750,2021,E02001787,2021 super output areas - middle layer,152,Total: All usual residents,193
2751,2021,E02001787,2021 super output areas - middle layer,152,Armed forces base address,7
2752,2021,E02001787,2021 super output areas - middle layer,152,Another address when working away from home,14
2753,2021,E02001787,2021 super output areas - middle layer,152,Holiday home,28
2754,2021,E02001787,2021 super output areas - middle layer,152,Student's term-time address,0
2755,2021,E02001787,2021 super output areas - middle layer,152,Student's home address,0
2756,2021,E02001787,2021 super output areas - middle layer,152,Another parent or guardian's address,97
2757,2021,E02001787,2021 super output areas - middle layer,152,Partner's address,19
2758,2021,E02001787,2021 super output areas - middle layer,152,Other,28
2759,2021,E02001787,2021 super output areas - middle layer,152,Second address type not specified,0
2760,2021,E02001788,2021 super output areas - middle layer,152,Total: All usual residents,177
2761,2021,E02001788,2021 super output areas - middle layer,152,Armed forces base address,6
2762,2021,E02001788,2021 super output areas - middle layer,152,Another address when working away from home,29
2763,2021,E02001788,2021 super output areas - middle layer,152,Holiday home,50
2764,2021,E02001788,2021 super output areas - middle layer,152,Student's term-time address,1
2765,2021,E02001788,2021 super output areas - middle layer,152,Student's home address,3
2766,2021,E02001788,2021 super output areas - middle layer,152,Another parent or guardian's address,51
2767,2021,E02001788,2021 super output areas - middle layer,152,Partner's address,16
2768,2021,E02001788,2021 super output areas - middle layer,152,Other,21
2769,2021,E02001788,2021 super output areas - middle layer,152,Second address type not specified,0
2770,2021,E02001789,2021 super output areas - middle layer,152,Total: All usual residents,225
2771,2021,E02001789,2021 super output areas - middle layer,152,Armed forces base address,3
2772,2021,E02001789,2021 super output areas - middle layer,152,Another address when working away from home,27
2773,2021,E02001789,2021 super output areas - middle layer,152,Holiday home,78
2774,2021,E02001789,2021 super output areas - middle layer,152,Student's term-time address,4
2775,2021,E02001789,2021 super output areas - middle layer,152,Student's home address,1
2776,2021,E02001789,2021 super output areas - middle layer,152,Another parent or guardian's address,55
2777,2021,E02001789,2021 super output areas - middle layer,152,Partner's address,20
2778,2021,E02001789,2021 super output areas - middle layer,152,Other,37
2779,2021,E02001789,2021 super output areas - middle layer,152,Second address type not specified,0
2780,2021,E02001790,2021 super output areas - middle layer,152,Total: All usual residents,208
2781,2021,E02001790,2021 super output areas - middle layer,152,Armed forces base address,7
2782,2021,E02001790,2021 super output areas - middle layer,152,Another address when working away from home,15
2783,2021,E02001790,2021 super output areas - middle layer,152,Holiday home,74
2784,2021,E02001790,2021 super output areas - middle layer,152,Student's term-time address,2
2785,2021,E02001790,2021 super output areas - middle layer,152,Student's home address,0
2786,2021,E02001790,2021 super output areas - middle layer,152,Another parent or guardian's address,66
2787,2021,E02001790,2021 super output areas - middle layer,152,Partner's address,12
2788,2021,E02001790,2021 super output areas - middle layer,152,Other,32
2789,2021,E02001790,2021 super output areas - middle layer,152,Second address type not specified,0
2790,2021,E02001791,2021 super output areas - middle layer,152,Total: All usual residents,200
2791,2021,E02001791,2021 super output areas - middle layer,152,Armed forces base address,1
2792,2021,E02001791,2021 super output areas - middle layer,152,Another address when working away from home,16
2793,2021,E02001791,2021 super output areas - middle layer,152,Holiday home,56
2794,2021,E02001791,2021 super output areas - middle layer,152,Student's term-time address,0
2795,2021,E02001791,2021 super output areas - middle layer,152,Student's home address,3
2796,2021,E02001791,2021 super output areas - middle layer,152,Another parent or guardian's address,64
2797,2021,E02001791,2021 super output areas - middle layer,152,Partner's address,26
2798,2021,E02001791,2021 super output areas - middle layer,152,Other,34
2799,2021,E02001791,2021 super output areas - middle layer,152,Second address type not specified,0
2800,2021,E02001792,2021 super output areas - middle layer,152,Total: All usual residents,273
2801,2021,E02001792,2021 super output areas - middle layer,152,Armed forces base address,8
2802,2021,E02001792,2021 super output areas - middle layer,152,Another address when working away from home,28
2803,2021,E02001792,2021 super output areas - middle layer,152,Holiday home,80
2804,2021,E02001792,2021 super output areas - middle layer,152,Student's term-time address,2
2805,2021,E02001792,2021 super output areas - middle layer,152,Student's home address,1
2806,2021,E02001792,2021 super output areas - middle layer,152,Another parent or guardian's address,72
2807,2021,E02001792,2021 super output areas - middle layer,152,Partner's address,32
2808,2021,E02001792,2021 super output areas - middle layer,152,Other,50
2809,2021,E02001792,2021 super output areas - middle layer,152,Second address type not specified,0
2810,2021,E02001793,2021 super output areas - middle layer,152,Total: All usual residents,208
2811,2021,E02001793,2021 super output areas - middle layer,152,Armed forces base address,6
2812,2021,E02001793,2021 super output areas - middle layer,152,Another address when working away from home,15
2813,2021,E02001793,2021 super output areas - middle layer,152,Holiday home,14
2814,2021,E02001793,2021 super output areas - middle layer,152,Student's term-time address,1
2815,2021,E02001793,2021 super output areas - middle layer,152,Student's home address,4
2816,2021,E02001793,2021 super output areas - middle layer,152,Another parent or guardian's address,120
2817,2021,E02001793,2021 super output areas - middle layer,152,Partner's address,25
2818,2021,E02001793,2021 super output areas - middle layer,152,Other,23
2819,2021,E02001793,2021 super output areas - middle layer,152,Second address type not specified,0
2820,2021,E02001794,2021 super output areas - middle layer,152,Total: All usual residents,189
2821,2021,E02001794,2021 super output areas - middle layer,152,Armed forces base address,9
2822,2021,E02001794,2021 super output areas - middle layer,152,Another address when working away from home,13
2823,2021,E02001794,2021 super output areas - middle layer,152,Holiday home,31
2824,2021,E02001794,2021 super output areas - middle layer,152,Student's term-time address,6
2825,2021,E02001794,2021 super output areas - middle layer,152,Student's home address,1
2826,2021,E02001794,2021 super output areas - middle layer,152,Another parent or guardian's address,97
2827,2021,E02001794,2021 super output areas - middle layer,152,Partner's address,8
2828,2021,E02001794,2021 super output areas - middle layer,152,Other,24
2829,2021,E02001794,2021 super output areas - middle layer,152,Second address type not specified,0
2830,2021,E02001795,2021 super output areas - middle layer,152,Total: All usual residents,193
2831,2021,E02001795,2021 super output areas - middle layer,152,Armed forces base address,5
2832,2021,E02001795,2021 super output areas - middle layer,152,Another address when working away from home,15
2833,2021,E02001795,2021 super output areas - middle layer,152,Holiday home,22
2834,2021,E02001795,2021 super output areas - middle layer,152,Student's term-time address,1
2835,2021,E02001795,2021 super output areas - middle layer,152,Student's home address,6
2836,2021,E02001795,2021 super output areas - middle layer,152,Another parent or guardian's address,99
2837,2021,E02001795,2021 super output areas - middle layer,152,Partner's address,19
2838,2021,E02001795,2021 super output areas - middle layer,152,Other,26
2839,2021,E02001795,2021 super output areas - middle layer,152,Second address type not specified,0
2840,2021,E02001796,2021 super output areas - middle layer,152,Total: All usual residents,434
2841,2021,E02001796,2021 super output areas - middle layer,152,Armed forces base address,7
2842,2021,E02001796,2021 super output areas - middle layer,152,Another address when working away from home,37
2843,2021,E02001796,2021 super output areas - middle layer,152,Holiday home,55
2844,2021,E02001796,2021 super output areas - middle layer,152,Student's term-time address,1
2845,2021,E02001796,2021 super output areas - middle layer,152,Student's home address,96
2846,2021,E02001796,2021 super output areas - middle layer,152,Another parent or guardian's address,144
2847,2021,E02001796,2021 super output areas - middle layer,152,Partner's address,50
2848,2021,E02001796,2021 super output areas - middle layer,152,Other,44
2849,2021,E02001796,2021 super output areas - middle layer,152,Second address type not specified,0
2850,2021,E02001797,2021 super output areas - middle layer,152,Total: All usual residents,225
2851,2021,E02001797,2021 super output areas - middle layer,152,Armed forces base address,4
2852,2021,E02001797,2021 super output areas - middle layer,152,Another address when working away from home,9
2853,2021,E02001797,2021 super output areas - middle layer,152,Holiday home,56
2854,2021,E02001797,2021 super output areas - middle layer,152,Student's term-time address,0
2855,2021,E02001797,2021 super output areas - middle layer,152,Student's home address,5
2856,2021,E02001797,2021 super output areas - middle layer,152,Another parent or guardian's address,92
2857,2021,E02001797,2021 super output areas - middle layer,152,Partner's address,17
2858,2021,E02001797,2021 super output areas - middle layer,152,Other,42
2859,2021,E02001797,2021 super output areas - middle layer,152,Second address type not specified,0
2860,2021,E02001798,2021 super output areas - middle layer,152,Total: All usual residents,191
2861,2021,E02001798,2021 super output areas - middle layer,152,Armed forces base address,5
2862,2021,E02001798,2021 super output areas - middle layer,152,Another address when working away from home,14
2863,2021,E02001798,2021 super output areas - middle layer,152,Holiday home,46
2864,2021,E02001798,2021 super output areas - middle layer,152,Student's term-time address,0
2865,2021,E02001798,2021 super output areas - middle layer,152,Student's home address,5
2866,2021,E02001798,2021 super output areas - middle layer,152,Another parent or guardian's address,78
2867,2021,E02001798,2021 super output areas - middle layer,152,Partner's address,15
2868,2021,E02001798,2021 super output areas - middle layer,152,Other,28
2869,2021,E02001798,2021 super output areas - middle layer,152,Second address type not specified,0
2870,2021,E02001799,2021 super output areas - middle layer,152,Total: All usual residents,280
2871,2021,E02001799,2021 super output areas - middle layer,152,Armed forces base address,4
2872,2021,E02001799,2021 super output areas - middle layer,152,Another address when working away from home,9
2873,2021,E02001799,2021 super output areas - middle layer,152,Holiday home,33
2874,2021,E02001799,2021 super output areas - middle layer,152,Student's term-time address,0
2875,2021,E02001799,2021 super output areas - middle layer,152,Student's home address,3
2876,2021,E02001799,2021 super output areas - middle layer,152,Another parent or guardian's address,164
2877,2021,E02001799,2021 super output areas - middle layer,152,Partner's address,23
2878,2021,E02001799,2021 super output areas - middle layer,152,Other,44
2879,2021,E02001799,2021 super output areas - middle layer,152,Second address type not specified,0
2880,2021,E02001800,2021 super output areas - middle layer,152,Total: All usual residents,205
2881,2021,E02001800,2021 super output areas - middle layer,152,Armed forces base address,6
2882,2021,E02001800,2021 super output areas - middle layer,152,Another address when working away from home,13
2883,2021,E02001800,2021 super output areas - middle layer,152,Holiday home,56
2884,2021,E02001800,2021 super output areas - middle layer,152,Student's term-time address,0
2885,2021,E02001800,2021 super output areas - middle layer,152,Student's home address,1
2886,2021,E02001800,2021 super output areas - middle layer,152,Another parent or guardian's address,86
2887,2021,E02001800,2021 super output areas - middle layer,152,Partner's address,22
2888,2021,E02001800,2021 super output areas - middle layer,152,Other,21
2889,2021,E02001800,2021 super output areas - middle layer,152,Second address type not specified,0
2890,2021,E02001801,2021 super output areas - middle layer,152,Total: All usual residents,256
2891,2021,E02001801,2021 super output areas - middle layer,152,Armed forces base address,3
2892,2021,E02001801,2021 super output areas - middle layer,152,Another address when working away from home,21
2893,2021,E02001801,2021 super output areas - middle layer,152,Holiday home,5
2894,2021,E02001801,2021 super output areas - middle layer,152,Student's term-time address,0
2895,2021,E02001801,2021 super output areas - middle layer,152,Student's home address,60
2896,2021,E02001801,2021 super output areas - middle layer,152,Another parent or guardian's address,74
2897,2021,E02001801,2021 super output areas - middle layer,152,Partner's address,45
2898,2021,E02001801,2021 super output areas - middle layer,152,Other,48
2899,2021,E02001801,2021 super output areas - middle layer,152,Second address type not specified,0
2900,2021,E02001802,2021 super output areas - middle layer,152,Total: All usual residents,184
2901,2021,E02001802,2021 super output areas - middle layer,152,Armed forces base address,7
2902,2021,E02001802,2021 super output areas - middle layer,152,Another address when working away from home,8
2903,2021,E02001802,2021 super output areas - middle layer,152,Holiday home,16
2904,2021,E02001802,2021 super output areas - middle layer,152,Student's term-time address,0
2905,2021,E02001802,2021 super output areas - middle layer,152,Student's home address,0
2906,2021,E02001802,2021 super output areas - middle layer,152,Another parent or guardian's address,100
2907,2021,E02001802,2021 super output areas - middle layer,152,Partner's address,15
2908,2021,E02001802,2021 super output areas - middle layer,152,Other,38
2909,2021,E02001802,2021 super output areas - middle layer,152,Second address type not specified,0
2910,2021,E02001803,2021 super output areas - middle layer,152,Total: All usual residents,1247
2911,2021,E02001803,2021 super output areas - middle layer,152,Armed forces base address,4
2912,2021,E02001803,2021 super output areas - middle layer,152,Another address when working away from home,26
2913,2021,E02001803,2021 super output areas - middle layer,152,Holiday home,29
2914,2021,E02001803,2021 super output areas - middle layer,152,Student's term-time address,2
2915,2021,E02001803,2021 super output areas - middle layer,152,Student's home address,710
2916,2021,E02001803,2021 super output areas - middle layer,152,Another parent or guardian's address,313
2917,2021,E02001803,2021 super output areas - middle layer,152,Partner's address,71
2918,2021,E02001803,2021 super output areas - middle layer,152,Other,92
2919,2021,E02001803,2021 super output areas - middle layer,152,Second address type not specified,0
2920,2021,E02001804,2021 super output areas - middle layer,152,Total: All usual residents,191
2921,2021,E02001804,2021 super output areas - middle layer,152,Armed forces base address,4
2922,2021,E02001804,2021 super output areas - middle layer,152,Another address when working away from home,23
2923,2021,E02001804,2021 super output areas - middle layer,152,Holiday home,27
2924,2021,E02001804,2021 super output areas - middle layer,152,Student's term-time address,0
2925,2021,E02001804,2021 super output areas - middle layer,152,Student's home address,1
2926,2021,E02001804,2021 super output areas - middle layer,152,Another parent or guardian's address,88
2927,2021,E02001804,2021 super output areas - middle layer,152,Partner's address,10
2928,2021,E02001804,2021 super output areas - middle layer,152,Other,38
2929,2021,E02001804,2021 super output areas - middle layer,152,Second address type not specified,0
2930,2021,E02001805,2021 super output areas - middle layer,152,Total: All usual residents,162
2931,2021,E02001805,2021 super output areas - middle layer,152,Armed forces base address,3
2932,2021,E02001805,2021 super output areas - middle layer,152,Another address when working away from home,16
2933,2021,E02001805,2021 super output areas - middle layer,152,Holiday home,15
2934,2021,E02001805,2021 super output areas - middle layer,152,Student's term-time address,1
2935,2021,E02001805,2021 super output areas - middle layer,152,Student's home address,10
2936,2021,E02001805,2021 super output areas - middle layer,152,Another parent or guardian's address,69
2937,2021,E02001805,2021 super output areas - middle layer,152,Partner's address,18
2938,2021,E02001805,2021 super output areas - middle layer,152,Other,30
2939,2021,E02001805,2021 super output areas - middle layer,152,Second address type not specified,0
2940,2021,E02001806,2021 super output areas - middle layer,152,Total: All usual residents,229
2941,2021,E02001806,2021 super output areas - middle layer,152,Armed forces base address,1
2942,2021,E02001806,2021 super output areas - middle layer,152,Another address when working away from home,16
2943,2021,E02001806,2021 super output areas - middle layer,152,Holiday home,32
2944,2021,E02001806,2021 super output areas - middle layer,152,Student's term-time address,0
2945,2021,E02001806,2021 super output areas - middle layer,152,Student's home address,19
2946,2021,E02001806,2021 super output areas - middle layer,152,Another parent or guardian's address,101
2947,2021,E02001806,2021 super output areas - middle layer,152,Partner's address,31
2948,2021,E02001806,2021 super output areas - middle layer,152,Other,29
2949,2021,E02001806,2021 super output areas - middle layer,152,Second address type not specified,0
2950,2021,E02001807,2021 super output areas - middle layer,152,Total: All usual residents,287
2951,2021,E02001807,2021 super output areas - middle layer,152,Armed forces base address,6
2952,2021,E02001807,2021 super output areas - middle layer,152,Another address when working away from home,23
2953,2021,E02001807,2021 super output areas - middle layer,152,Holiday home,54
2954,2021,E02001807,2021 super output areas - middle layer,152,Student's term-time address,0
2955,2021,E02001807,2021 super output areas - middle layer,152,Student's home address,1
2956,2021,E02001807,2021 super output areas - middle layer,152,Another parent or guardian's address,139
2957,2021,E02001807,2021 super output areas - middle layer,152,Partner's address,31
2958,2021,E02001807,2021 super output areas - middle layer,152,Other,33
2959,2021,E02001807,2021 super output areas - middle layer,152,Second address type not specified,0
2960,2021,E02001808,2021 super output areas - middle layer,152,Total: All usual residents,209
2961,2021,E02001808,2021 super output areas - middle layer,152,Armed forces base address,2
2962,2021,E02001808,2021 super output areas - middle layer,152,Another address when working away from home,26
2963,2021,E02001808,2021 super output areas - middle layer,152,Holiday home,26
2964,2021,E02001808,2021 super output areas - middle layer,152,Student's term-time address,0
2965,2021,E02001808,2021 super output areas - middle layer,152,Student's home address,20
2966,2021,E02001808,2021 super output areas - middle layer,152,Another parent or guardian's address,75
2967,2021,E02001808,2021 super output areas - middle layer,152,Partner's address,29
2968,2021,E02001808,2021 super output areas - middle layer,152,Other,31
2969,2021,E02001808,2021 super output areas - middle layer,152,Second address type not specified,0
2970,2021,E02001809,2021 super output areas - middle layer,152,Total: All usual residents,210
2971,2021,E02001809,2021 super output areas - middle layer,152,Armed forces base address,5
2972,2021,E02001809,2021 super output areas - middle layer,152,Another address when working away from home,14
2973,2021,E02001809,2021 super output areas - middle layer,152,Holiday home,63
2974,2021,E02001809,2021 super output areas - middle layer,152,Student's term-time address,0
2975,2021,E02001809,2021 super output areas - middle layer,152,Student's home address,1
2976,2021,E02001809,2021 super output areas - middle layer,152,Another parent or guardian's address,89
2977,2021,E02001809,2021 super output areas - middle layer,152,Partner's address,13
2978,2021,E02001809,2021 super output areas - middle layer,152,Other,25
2979,2021,E02001809,2021 super output areas - middle layer,152,Second address type not specified,0
2980,2021,E02001810,2021 super output areas - middle layer,152,Total: All usual residents,258
2981,2021,E02001810,2021 super output areas - middle layer,152,Armed forces base address,4
2982,2021,E02001810,2021 super output areas - middle layer,152,Another address when working away from home,16
2983,2021,E02001810,2021 super output areas - middle layer,152,Holiday home,63
2984,2021,E02001810,2021 super output areas - middle layer,152,Student's term-time address,2
2985,2021,E02001810,2021 super output areas - middle layer,152,Student's home address,10
2986,2021,E02001810,2021 super output areas - middle layer,152,Another parent or guardian's address,123
2987,2021,E02001810,2021 super output areas - middle layer,152,Partner's address,21
2988,2021,E02001810,2021 super output areas - middle layer,152,Other,19
2989,2021,E02001810,2021 super output areas - middle layer,152,Second address type not specified,0
2990,2021,E02001811,2021 super output areas - middle layer,152,Total: All usual residents,175
2991,2021,E02001811,2021 super output areas - middle layer,152,Armed forces base address,6
2992,2021,E02001811,2021 super output areas - middle layer,152,Another address when working away from home,16
2993,2021,E02001811,2021 super output areas - middle layer,152,Holiday home,16
2994,2021,E02001811,2021 super output areas - middle layer,152,Student's term-time address,0
2995,2021,E02001811,2021 super output areas - middle layer,152,Student's home address,5
2996,2021,E02001811,2021 super output areas - middle layer,152,Another parent or guardian's address,92
2997,2021,E02001811,2021 super output areas - middle layer,152,Partner's address,15
2998,2021,E02001811,2021 super output areas - middle layer,152,Other,25
2999,2021,E02001811,2021 super output areas - middle layer,152,Second address type not specified,0
3000,2021,E02001812,2021 super output areas - middle layer,152,Total: All usual residents,384
3001,2021,E02001812,2021 super output areas - middle layer,152,Armed forces base address,4
3002,2021,E02001812,2021 super output areas - middle layer,152,Another address when working away from home,41
3003,2021,E02001812,2021 super output areas - middle layer,152,Holiday home,91
3004,2021,E02001812,2021 super output areas - middle layer,152,Student's term-time address,2
3005,2021,E02001812,2021 super output areas - middle layer,152,Student's home address,15
3006,2021,E02001812,2021 super output areas - middle layer,152,Another parent or guardian's address,101
3007,2021,E02001812,2021 super output areas - middle layer,152,Partner's address,54
3008,2021,E02001812,2021 super output areas - middle layer,152,Other,76
3009,2021,E02001812,2021 super output areas - middle layer,152,Second address type not specified,0
3010,2021,E02001813,2021 super output areas - middle layer,152,Total: All usual residents,219
3011,2021,E02001813,2021 super output areas - middle layer,152,Armed forces base address,8
3012,2021,E02001813,2021 super output areas - middle layer,152,Another address when working away from home,19
3013,2021,E02001813,2021 super output areas - middle layer,152,Holiday home,18
3014,2021,E02001813,2021 super output areas - middle layer,152,Student's term-time address,1
3015,2021,E02001813,2021 super output areas - middle layer,152,Student's home address,1
3016,2021,E02001813,2021 super output areas - middle layer,152,Another parent or guardian's address,111
3017,2021,E02001813,2021 super output areas - middle layer,152,Partner's address,19
3018,2021,E02001813,2021 super output areas - middle layer,152,Other,42
3019,2021,E02001813,2021 super output areas - middle layer,152,Second address type not specified,0
3020,2021,E02001814,2021 super output areas - middle layer,152,Total: All usual residents,212
3021,2021,E02001814,2021 super output areas - middle layer,152,Armed forces base address,2
3022,2021,E02001814,2021 super output areas - middle layer,152,Another address when working away from home,15
3023,2021,E02001814,2021 super output areas - middle layer,152,Holiday home,28
3024,2021,E02001814,2021 super output areas - middle layer,152,Student's term-time address,3
3025,2021,E02001814,2021 super output areas - middle layer,152,Student's home address,3
3026,2021,E02001814,2021 super output areas - middle layer,152,Another parent or guardian's address,111
3027,2021,E02001814,2021 super output areas - middle layer,152,Partner's address,20
3028,2021,E02001814,2021 super output areas - middle layer,152,Other,30
3029,2021,E02001814,2021 super output areas - middle layer,152,Second address type not specified,0
3030,2021,E02001815,2021 super output areas - middle layer,152,Total: All usual residents,341
3031,2021,E02001815,2021 super output areas - middle layer,152,Armed forces base address,8
3032,2021,E02001815,2021 super output areas - middle layer,152,Another address when working away from home,34
3033,2021,E02001815,2021 super output areas - middle layer,152,Holiday home,113
3034,2021,E02001815,2021 super output areas - middle layer,152,Student's term-time address,2
