,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,3
1,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,3
2,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,5
3,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian,9
4,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,6
5,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,1
6,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,0
7,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,2
8,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Central Asian,0
9,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,2
10,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: American and Caribbean,53
11,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American,44
12,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Canadian,4
13,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: US Citizen,40
14,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Other North American,0
15,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Central American,0
16,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: South American,9
17,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean,0
18,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Jamaican,0
19,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Other Caribbean,0
20,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian,5
21,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian,5
22,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Australian,1
23,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,4
24,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,0
25,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
26,2021,E02003254,2021 super output areas - middle layer,152,Other identity only: Other,5
27,2021,E02003255,2021 super output areas - middle layer,152,Total: All usual residents,13721
