,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02002819,2021 super output areas - middle layer,152,Aged 13 years,86
1,2021,E02002819,2021 super output areas - middle layer,152,Aged 14 years,75
2,2021,E02002819,2021 super output areas - middle layer,152,Aged 15 years,65
3,2021,E02002819,2021 super output areas - middle layer,152,Aged 16 to 19 years,268
4,2021,E02002819,2021 super output areas - middle layer,152,Aged 16 years,50
5,2021,E02002819,2021 super output areas - middle layer,152,Aged 17 years,91
6,2021,E02002819,2021 super output areas - middle layer,152,Aged 18 years,70
7,2021,E02002819,2021 super output areas - middle layer,152,Aged 19 years,57
8,2021,E02002819,2021 super output areas - middle layer,152,Aged 20 to 24 years,457
9,2021,E02002819,2021 super output areas - middle layer,152,Aged 20 years,91
10,2021,E02002819,2021 super output areas - middle layer,152,Aged 21 years,68
11,2021,E02002819,2021 super output areas - middle layer,152,Aged 22 years,100
12,2021,E02002819,2021 super output areas - middle layer,152,Aged 23 years,87
13,2021,E02002819,2021 super output areas - middle layer,152,Aged 24 years,111
14,2021,E02002819,2021 super output areas - middle layer,152,Aged 25 to 34 years,1251
15,2021,E02002819,2021 super output areas - middle layer,152,Aged 25 years,112
16,2021,E02002819,2021 super output areas - middle layer,152,Aged 26 years,124
17,2021,E02002819,2021 super output areas - middle layer,152,Aged 27 years,106
18,2021,E02002819,2021 super output areas - middle layer,152,Aged 28 years,119
19,2021,E02002819,2021 super output areas - middle layer,152,Aged 29 years,152
20,2021,E02002819,2021 super output areas - middle layer,152,Aged 30 years,153
21,2021,E02002819,2021 super output areas - middle layer,152,Aged 31 years,122
22,2021,E02002819,2021 super output areas - middle layer,152,Aged 32 years,128
23,2021,E02002819,2021 super output areas - middle layer,152,Aged 33 years,110
24,2021,E02002819,2021 super output areas - middle layer,152,Aged 34 years,125
25,2021,E02002819,2021 super output areas - middle layer,152,Aged 35 to 49 years,1482
26,2021,E02002819,2021 super output areas - middle layer,152,Aged 35 years,119
27,2021,E02002819,2021 super output areas - middle layer,152,Aged 36 years,142
28,2021,E02002819,2021 super output areas - middle layer,152,Aged 37 years,106
29,2021,E02002819,2021 super output areas - middle layer,152,Aged 38 years,127
30,2021,E02002819,2021 super output areas - middle layer,152,Aged 39 years,105
31,2021,E02002819,2021 super output areas - middle layer,152,Aged 40 years,113
32,2021,E02002819,2021 super output areas - middle layer,152,Aged 41 years,83
33,2021,E02002819,2021 super output areas - middle layer,152,Aged 42 years,70
34,2021,E02002819,2021 super output areas - middle layer,152,Aged 43 years,89
