,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ROOMS_10_NAME,OBS_VALUE
1944,2021,E02001711,2021 super output areas - middle layer,152,4 rooms,1574
1945,2021,E02001711,2021 super output areas - middle layer,152,5 rooms,1027
1946,2021,E02001711,2021 super output areas - middle layer,152,6 rooms,270
1947,2021,E02001711,2021 super output areas - middle layer,152,7 rooms,98
1948,2021,E02001711,2021 super output areas - middle layer,152,8 rooms,49
1949,2021,E02001711,2021 super output areas - middle layer,152,9 or more rooms,67
1950,2021,E02001712,2021 super output areas - middle layer,152,Total: All households,4150
1951,2021,E02001712,2021 super output areas - middle layer,152,1 room,8
1952,2021,E02001712,2021 super output areas - middle layer,152,2 rooms,239
1953,2021,E02001712,2021 super output areas - middle layer,152,3 rooms,979
1954,2021,E02001712,2021 super output areas - middle layer,152,4 rooms,743
1955,2021,E02001712,2021 super output areas - middle layer,152,5 rooms,1158
1956,2021,E02001712,2021 super output areas - middle layer,152,6 rooms,482
1957,2021,E02001712,2021 super output areas - middle layer,152,7 rooms,295
1958,2021,E02001712,2021 super output areas - middle layer,152,8 rooms,155
1959,2021,E02001712,2021 super output areas - middle layer,152,9 or more rooms,91
1960,2021,E02001713,2021 super output areas - middle layer,152,Total: All households,4377
1961,2021,E02001713,2021 super output areas - middle layer,152,1 room,41
1962,2021,E02001713,2021 super output areas - middle layer,152,2 rooms,322
1963,2021,E02001713,2021 super output areas - middle layer,152,3 rooms,816
1964,2021,E02001713,2021 super output areas - middle layer,152,4 rooms,758
1965,2021,E02001713,2021 super output areas - middle layer,152,5 rooms,943
1966,2021,E02001713,2021 super output areas - middle layer,152,6 rooms,685
1967,2021,E02001713,2021 super output areas - middle layer,152,7 rooms,409
1968,2021,E02001713,2021 super output areas - middle layer,152,8 rooms,228
1969,2021,E02001713,2021 super output areas - middle layer,152,9 or more rooms,175
1970,2021,E02001714,2021 super output areas - middle layer,152,Total: All households,3971
1971,2021,E02001714,2021 super output areas - middle layer,152,1 room,0
1972,2021,E02001714,2021 super output areas - middle layer,152,2 rooms,71
1973,2021,E02001714,2021 super output areas - middle layer,152,3 rooms,638
1974,2021,E02001714,2021 super output areas - middle layer,152,4 rooms,605
1975,2021,E02001714,2021 super output areas - middle layer,152,5 rooms,1645
1976,2021,E02001714,2021 super output areas - middle layer,152,6 rooms,651
1977,2021,E02001714,2021 super output areas - middle layer,152,7 rooms,279
1978,2021,E02001714,2021 super output areas - middle layer,152,8 rooms,56
1979,2021,E02001714,2021 super output areas - middle layer,152,9 or more rooms,26
1980,2021,E02001715,2021 super output areas - middle layer,152,Total: All households,4903
1981,2021,E02001715,2021 super output areas - middle layer,152,1 room,5
1982,2021,E02001715,2021 super output areas - middle layer,152,2 rooms,398
1983,2021,E02001715,2021 super output areas - middle layer,152,3 rooms,1352
1984,2021,E02001715,2021 super output areas - middle layer,152,4 rooms,1262
1985,2021,E02001715,2021 super output areas - middle layer,152,5 rooms,1450
1986,2021,E02001715,2021 super output areas - middle layer,152,6 rooms,279
1987,2021,E02001715,2021 super output areas - middle layer,152,7 rooms,107
1988,2021,E02001715,2021 super output areas - middle layer,152,8 rooms,31
1989,2021,E02001715,2021 super output areas - middle layer,152,9 or more rooms,19
1990,2021,E02001718,2021 super output areas - middle layer,152,Total: All households,2960
1991,2021,E02001718,2021 super output areas - middle layer,152,1 room,0
1992,2021,E02001718,2021 super output areas - middle layer,152,2 rooms,174
1993,2021,E02001718,2021 super output areas - middle layer,152,3 rooms,823
1994,2021,E02001718,2021 super output areas - middle layer,152,4 rooms,1011
1995,2021,E02001718,2021 super output areas - middle layer,152,5 rooms,810
1996,2021,E02001718,2021 super output areas - middle layer,152,6 rooms,110
1997,2021,E02001718,2021 super output areas - middle layer,152,7 rooms,19
1998,2021,E02001718,2021 super output areas - middle layer,152,8 rooms,7
1999,2021,E02001718,2021 super output areas - middle layer,152,9 or more rooms,6
2000,2021,E02001719,2021 super output areas - middle layer,152,Total: All households,3764
2001,2021,E02001719,2021 super output areas - middle layer,152,1 room,2
2002,2021,E02001719,2021 super output areas - middle layer,152,2 rooms,122
2003,2021,E02001719,2021 super output areas - middle layer,152,3 rooms,817
2004,2021,E02001719,2021 super output areas - middle layer,152,4 rooms,1160
2005,2021,E02001719,2021 super output areas - middle layer,152,5 rooms,1179
2006,2021,E02001719,2021 super output areas - middle layer,152,6 rooms,308
2007,2021,E02001719,2021 super output areas - middle layer,152,7 rooms,109
2008,2021,E02001719,2021 super output areas - middle layer,152,8 rooms,33
2009,2021,E02001719,2021 super output areas - middle layer,152,9 or more rooms,34
2010,2021,E02001720,2021 super output areas - middle layer,152,Total: All households,3327
2011,2021,E02001720,2021 super output areas - middle layer,152,1 room,43
2012,2021,E02001720,2021 super output areas - middle layer,152,2 rooms,299
2013,2021,E02001720,2021 super output areas - middle layer,152,3 rooms,937
2014,2021,E02001720,2021 super output areas - middle layer,152,4 rooms,428
2015,2021,E02001720,2021 super output areas - middle layer,152,5 rooms,437
2016,2021,E02001720,2021 super output areas - middle layer,152,6 rooms,445
2017,2021,E02001720,2021 super output areas - middle layer,152,7 rooms,346
2018,2021,E02001720,2021 super output areas - middle layer,152,8 rooms,234
2019,2021,E02001720,2021 super output areas - middle layer,152,9 or more rooms,158
2020,2021,E02001721,2021 super output areas - middle layer,152,Total: All households,4945
2021,2021,E02001721,2021 super output areas - middle layer,152,1 room,6
2022,2021,E02001721,2021 super output areas - middle layer,152,2 rooms,317
2023,2021,E02001721,2021 super output areas - middle layer,152,3 rooms,1528
2024,2021,E02001721,2021 super output areas - middle layer,152,4 rooms,1549
2025,2021,E02001721,2021 super output areas - middle layer,152,5 rooms,1066
2026,2021,E02001721,2021 super output areas - middle layer,152,6 rooms,304
2027,2021,E02001721,2021 super output areas - middle layer,152,7 rooms,127
2028,2021,E02001721,2021 super output areas - middle layer,152,8 rooms,34
2029,2021,E02001721,2021 super output areas - middle layer,152,9 or more rooms,14
2030,2021,E02001722,2021 super output areas - middle layer,152,Total: All households,4145
2031,2021,E02001722,2021 super output areas - middle layer,152,1 room,11
2032,2021,E02001722,2021 super output areas - middle layer,152,2 rooms,261
2033,2021,E02001722,2021 super output areas - middle layer,152,3 rooms,921
2034,2021,E02001722,2021 super output areas - middle layer,152,4 rooms,1109
2035,2021,E02001722,2021 super output areas - middle layer,152,5 rooms,1589
2036,2021,E02001722,2021 super output areas - middle layer,152,6 rooms,195
2037,2021,E02001722,2021 super output areas - middle layer,152,7 rooms,40
2038,2021,E02001722,2021 super output areas - middle layer,152,8 rooms,12
2039,2021,E02001722,2021 super output areas - middle layer,152,9 or more rooms,7
2040,2021,E02001723,2021 super output areas - middle layer,152,Total: All households,2832
2041,2021,E02001723,2021 super output areas - middle layer,152,1 room,15
2042,2021,E02001723,2021 super output areas - middle layer,152,2 rooms,108
2043,2021,E02001723,2021 super output areas - middle layer,152,3 rooms,830
2044,2021,E02001723,2021 super output areas - middle layer,152,4 rooms,939
2045,2021,E02001723,2021 super output areas - middle layer,152,5 rooms,663
2046,2021,E02001723,2021 super output areas - middle layer,152,6 rooms,169
2047,2021,E02001723,2021 super output areas - middle layer,152,7 rooms,61
2048,2021,E02001723,2021 super output areas - middle layer,152,8 rooms,27
2049,2021,E02001723,2021 super output areas - middle layer,152,9 or more rooms,20
2050,2021,E02001724,2021 super output areas - middle layer,152,Total: All households,3559
2051,2021,E02001724,2021 super output areas - middle layer,152,1 room,94
2052,2021,E02001724,2021 super output areas - middle layer,152,2 rooms,560
2053,2021,E02001724,2021 super output areas - middle layer,152,3 rooms,1197
2054,2021,E02001724,2021 super output areas - middle layer,152,4 rooms,481
2055,2021,E02001724,2021 super output areas - middle layer,152,5 rooms,306
2056,2021,E02001724,2021 super output areas - middle layer,152,6 rooms,320
2057,2021,E02001724,2021 super output areas - middle layer,152,7 rooms,272
2058,2021,E02001724,2021 super output areas - middle layer,152,8 rooms,186
2059,2021,E02001724,2021 super output areas - middle layer,152,9 or more rooms,143
2060,2021,E02001725,2021 super output areas - middle layer,152,Total: All households,4374
2061,2021,E02001725,2021 super output areas - middle layer,152,1 room,30
2062,2021,E02001725,2021 super output areas - middle layer,152,2 rooms,908
2063,2021,E02001725,2021 super output areas - middle layer,152,3 rooms,1534
2064,2021,E02001725,2021 super output areas - middle layer,152,4 rooms,942
2065,2021,E02001725,2021 super output areas - middle layer,152,5 rooms,538
2066,2021,E02001725,2021 super output areas - middle layer,152,6 rooms,240
2067,2021,E02001725,2021 super output areas - middle layer,152,7 rooms,120
2068,2021,E02001725,2021 super output areas - middle layer,152,8 rooms,46
2069,2021,E02001725,2021 super output areas - middle layer,152,9 or more rooms,16
2070,2021,E02001726,2021 super output areas - middle layer,152,Total: All households,4769
2071,2021,E02001726,2021 super output areas - middle layer,152,1 room,28
2072,2021,E02001726,2021 super output areas - middle layer,152,2 rooms,198
2073,2021,E02001726,2021 super output areas - middle layer,152,3 rooms,1396
2074,2021,E02001726,2021 super output areas - middle layer,152,4 rooms,1234
2075,2021,E02001726,2021 super output areas - middle layer,152,5 rooms,1596
2076,2021,E02001726,2021 super output areas - middle layer,152,6 rooms,208
2077,2021,E02001726,2021 super output areas - middle layer,152,7 rooms,70
2078,2021,E02001726,2021 super output areas - middle layer,152,8 rooms,24
2079,2021,E02001726,2021 super output areas - middle layer,152,9 or more rooms,15
2080,2021,E02001727,2021 super output areas - middle layer,152,Total: All households,4027
2081,2021,E02001727,2021 super output areas - middle layer,152,1 room,32
2082,2021,E02001727,2021 super output areas - middle layer,152,2 rooms,265
2083,2021,E02001727,2021 super output areas - middle layer,152,3 rooms,1044
2084,2021,E02001727,2021 super output areas - middle layer,152,4 rooms,1298
2085,2021,E02001727,2021 super output areas - middle layer,152,5 rooms,1136
2086,2021,E02001727,2021 super output areas - middle layer,152,6 rooms,201
2087,2021,E02001727,2021 super output areas - middle layer,152,7 rooms,43
2088,2021,E02001727,2021 super output areas - middle layer,152,8 rooms,7
2089,2021,E02001727,2021 super output areas - middle layer,152,9 or more rooms,1
2090,2021,E02001728,2021 super output areas - middle layer,152,Total: All households,4292
2091,2021,E02001728,2021 super output areas - middle layer,152,1 room,3
2092,2021,E02001728,2021 super output areas - middle layer,152,2 rooms,308
2093,2021,E02001728,2021 super output areas - middle layer,152,3 rooms,1304
2094,2021,E02001728,2021 super output areas - middle layer,152,4 rooms,1391
2095,2021,E02001728,2021 super output areas - middle layer,152,5 rooms,999
2096,2021,E02001728,2021 super output areas - middle layer,152,6 rooms,221
2097,2021,E02001728,2021 super output areas - middle layer,152,7 rooms,37
2098,2021,E02001728,2021 super output areas - middle layer,152,8 rooms,15
2099,2021,E02001728,2021 super output areas - middle layer,152,9 or more rooms,14
2100,2021,E02001729,2021 super output areas - middle layer,152,Total: All households,4085
2101,2021,E02001729,2021 super output areas - middle layer,152,1 room,17
2102,2021,E02001729,2021 super output areas - middle layer,152,2 rooms,457
2103,2021,E02001729,2021 super output areas - middle layer,152,3 rooms,1240
2104,2021,E02001729,2021 super output areas - middle layer,152,4 rooms,831
2105,2021,E02001729,2021 super output areas - middle layer,152,5 rooms,862
2106,2021,E02001729,2021 super output areas - middle layer,152,6 rooms,347
2107,2021,E02001729,2021 super output areas - middle layer,152,7 rooms,177
2108,2021,E02001729,2021 super output areas - middle layer,152,8 rooms,97
2109,2021,E02001729,2021 super output areas - middle layer,152,9 or more rooms,57
2110,2021,E02001732,2021 super output areas - middle layer,152,Total: All households,2453
2111,2021,E02001732,2021 super output areas - middle layer,152,1 room,72
2112,2021,E02001732,2021 super output areas - middle layer,152,2 rooms,105
2113,2021,E02001732,2021 super output areas - middle layer,152,3 rooms,795
2114,2021,E02001732,2021 super output areas - middle layer,152,4 rooms,873
2115,2021,E02001732,2021 super output areas - middle layer,152,5 rooms,487
2116,2021,E02001732,2021 super output areas - middle layer,152,6 rooms,75
2117,2021,E02001732,2021 super output areas - middle layer,152,7 rooms,37
2118,2021,E02001732,2021 super output areas - middle layer,152,8 rooms,3
2119,2021,E02001732,2021 super output areas - middle layer,152,9 or more rooms,6
2120,2021,E02001734,2021 super output areas - middle layer,152,Total: All households,3407
2121,2021,E02001734,2021 super output areas - middle layer,152,1 room,20
2122,2021,E02001734,2021 super output areas - middle layer,152,2 rooms,351
2123,2021,E02001734,2021 super output areas - middle layer,152,3 rooms,849
2124,2021,E02001734,2021 super output areas - middle layer,152,4 rooms,1115
2125,2021,E02001734,2021 super output areas - middle layer,152,5 rooms,864
2126,2021,E02001734,2021 super output areas - middle layer,152,6 rooms,149
2127,2021,E02001734,2021 super output areas - middle layer,152,7 rooms,40
2128,2021,E02001734,2021 super output areas - middle layer,152,8 rooms,7
2129,2021,E02001734,2021 super output areas - middle layer,152,9 or more rooms,12
2130,2021,E02001735,2021 super output areas - middle layer,152,Total: All households,2881
2131,2021,E02001735,2021 super output areas - middle layer,152,1 room,11
2132,2021,E02001735,2021 super output areas - middle layer,152,2 rooms,306
2133,2021,E02001735,2021 super output areas - middle layer,152,3 rooms,911
2134,2021,E02001735,2021 super output areas - middle layer,152,4 rooms,1287
2135,2021,E02001735,2021 super output areas - middle layer,152,5 rooms,314
2136,2021,E02001735,2021 super output areas - middle layer,152,6 rooms,26
2137,2021,E02001735,2021 super output areas - middle layer,152,7 rooms,14
2138,2021,E02001735,2021 super output areas - middle layer,152,8 rooms,4
2139,2021,E02001735,2021 super output areas - middle layer,152,9 or more rooms,8
2140,2021,E02001737,2021 super output areas - middle layer,152,Total: All households,2870
2141,2021,E02001737,2021 super output areas - middle layer,152,1 room,3
2142,2021,E02001737,2021 super output areas - middle layer,152,2 rooms,432
2143,2021,E02001737,2021 super output areas - middle layer,152,3 rooms,996
2144,2021,E02001737,2021 super output areas - middle layer,152,4 rooms,1123
2145,2021,E02001737,2021 super output areas - middle layer,152,5 rooms,233
2146,2021,E02001737,2021 super output areas - middle layer,152,6 rooms,58
2147,2021,E02001737,2021 super output areas - middle layer,152,7 rooms,12
2148,2021,E02001737,2021 super output areas - middle layer,152,8 rooms,6
2149,2021,E02001737,2021 super output areas - middle layer,152,9 or more rooms,7
2150,2021,E02006893,2021 super output areas - middle layer,152,Total: All households,4933
2151,2021,E02006893,2021 super output areas - middle layer,152,1 room,7
2152,2021,E02006893,2021 super output areas - middle layer,152,2 rooms,206
2153,2021,E02006893,2021 super output areas - middle layer,152,3 rooms,1324
2154,2021,E02006893,2021 super output areas - middle layer,152,4 rooms,1353
2155,2021,E02006893,2021 super output areas - middle layer,152,5 rooms,1416
2156,2021,E02006893,2021 super output areas - middle layer,152,6 rooms,395
2157,2021,E02006893,2021 super output areas - middle layer,152,7 rooms,185
2158,2021,E02006893,2021 super output areas - middle layer,152,8 rooms,39
2159,2021,E02006893,2021 super output areas - middle layer,152,9 or more rooms,8
2160,2021,E02007095,2021 super output areas - middle layer,152,Total: All households,4132
2161,2021,E02007095,2021 super output areas - middle layer,152,1 room,11
2162,2021,E02007095,2021 super output areas - middle layer,152,2 rooms,208
2163,2021,E02007095,2021 super output areas - middle layer,152,3 rooms,803
2164,2021,E02007095,2021 super output areas - middle layer,152,4 rooms,667
2165,2021,E02007095,2021 super output areas - middle layer,152,5 rooms,1226
2166,2021,E02007095,2021 super output areas - middle layer,152,6 rooms,659
2167,2021,E02007095,2021 super output areas - middle layer,152,7 rooms,288
2168,2021,E02007095,2021 super output areas - middle layer,152,8 rooms,181
2169,2021,E02007095,2021 super output areas - middle layer,152,9 or more rooms,89
2170,2021,E02007096,2021 super output areas - middle layer,152,Total: All households,2453
2171,2021,E02007096,2021 super output areas - middle layer,152,1 room,11
2172,2021,E02007096,2021 super output areas - middle layer,152,2 rooms,18
2173,2021,E02007096,2021 super output areas - middle layer,152,3 rooms,379
2174,2021,E02007096,2021 super output areas - middle layer,152,4 rooms,1150
2175,2021,E02007096,2021 super output areas - middle layer,152,5 rooms,468
2176,2021,E02007096,2021 super output areas - middle layer,152,6 rooms,157
2177,2021,E02007096,2021 super output areas - middle layer,152,7 rooms,104
2178,2021,E02007096,2021 super output areas - middle layer,152,8 rooms,76
2179,2021,E02007096,2021 super output areas - middle layer,152,9 or more rooms,90
2180,2021,E02007097,2021 super output areas - middle layer,152,Total: All households,2746
2181,2021,E02007097,2021 super output areas - middle layer,152,1 room,15
2182,2021,E02007097,2021 super output areas - middle layer,152,2 rooms,308
2183,2021,E02007097,2021 super output areas - middle layer,152,3 rooms,1070
2184,2021,E02007097,2021 super output areas - middle layer,152,4 rooms,661
2185,2021,E02007097,2021 super output areas - middle layer,152,5 rooms,320
2186,2021,E02007097,2021 super output areas - middle layer,152,6 rooms,186
2187,2021,E02007097,2021 super output areas - middle layer,152,7 rooms,97
2188,2021,E02007097,2021 super output areas - middle layer,152,8 rooms,61
2189,2021,E02007097,2021 super output areas - middle layer,152,9 or more rooms,28
2190,2021,E02007098,2021 super output areas - middle layer,152,Total: All households,2992
2191,2021,E02007098,2021 super output areas - middle layer,152,1 room,2
2192,2021,E02007098,2021 super output areas - middle layer,152,2 rooms,391
2193,2021,E02007098,2021 super output areas - middle layer,152,3 rooms,851
2194,2021,E02007098,2021 super output areas - middle layer,152,4 rooms,1029
2195,2021,E02007098,2021 super output areas - middle layer,152,5 rooms,609
2196,2021,E02007098,2021 super output areas - middle layer,152,6 rooms,67
2197,2021,E02007098,2021 super output areas - middle layer,152,7 rooms,31
2198,2021,E02007098,2021 super output areas - middle layer,152,8 rooms,2
2199,2021,E02007098,2021 super output areas - middle layer,152,9 or more rooms,10
2200,2021,E02007099,2021 super output areas - middle layer,152,Total: All households,3275
2201,2021,E02007099,2021 super output areas - middle layer,152,1 room,157
2202,2021,E02007099,2021 super output areas - middle layer,152,2 rooms,1117
2203,2021,E02007099,2021 super output areas - middle layer,152,3 rooms,1401
2204,2021,E02007099,2021 super output areas - middle layer,152,4 rooms,257
2205,2021,E02007099,2021 super output areas - middle layer,152,5 rooms,200
2206,2021,E02007099,2021 super output areas - middle layer,152,6 rooms,49
2207,2021,E02007099,2021 super output areas - middle layer,152,7 rooms,63
2208,2021,E02007099,2021 super output areas - middle layer,152,8 rooms,15
2209,2021,E02007099,2021 super output areas - middle layer,152,9 or more rooms,16
2210,2021,E02007100,2021 super output areas - middle layer,152,Total: All households,2028
2211,2021,E02007100,2021 super output areas - middle layer,152,1 room,67
2212,2021,E02007100,2021 super output areas - middle layer,152,2 rooms,488
2213,2021,E02007100,2021 super output areas - middle layer,152,3 rooms,1023
2214,2021,E02007100,2021 super output areas - middle layer,152,4 rooms,266
2215,2021,E02007100,2021 super output areas - middle layer,152,5 rooms,132
2216,2021,E02007100,2021 super output areas - middle layer,152,6 rooms,15
2217,2021,E02007100,2021 super output areas - middle layer,152,7 rooms,24
2218,2021,E02007100,2021 super output areas - middle layer,152,8 rooms,11
2219,2021,E02007100,2021 super output areas - middle layer,152,9 or more rooms,2
2220,2021,E02007101,2021 super output areas - middle layer,152,Total: All households,3151
2221,2021,E02007101,2021 super output areas - middle layer,152,1 room,2
2222,2021,E02007101,2021 super output areas - middle layer,152,2 rooms,230
2223,2021,E02007101,2021 super output areas - middle layer,152,3 rooms,1042
2224,2021,E02007101,2021 super output areas - middle layer,152,4 rooms,946
2225,2021,E02007101,2021 super output areas - middle layer,152,5 rooms,656
2226,2021,E02007101,2021 super output areas - middle layer,152,6 rooms,122
2227,2021,E02007101,2021 super output areas - middle layer,152,7 rooms,93
2228,2021,E02007101,2021 super output areas - middle layer,152,8 rooms,32
2229,2021,E02007101,2021 super output areas - middle layer,152,9 or more rooms,28
2230,2021,E02007102,2021 super output areas - middle layer,152,Total: All households,2501
2231,2021,E02007102,2021 super output areas - middle layer,152,1 room,43
2232,2021,E02007102,2021 super output areas - middle layer,152,2 rooms,747
2233,2021,E02007102,2021 super output areas - middle layer,152,3 rooms,734
2234,2021,E02007102,2021 super output areas - middle layer,152,4 rooms,574
2235,2021,E02007102,2021 super output areas - middle layer,152,5 rooms,201
2236,2021,E02007102,2021 super output areas - middle layer,152,6 rooms,84
2237,2021,E02007102,2021 super output areas - middle layer,152,7 rooms,46
2238,2021,E02007102,2021 super output areas - middle layer,152,8 rooms,22
2239,2021,E02007102,2021 super output areas - middle layer,152,9 or more rooms,50
2240,2021,E02007103,2021 super output areas - middle layer,152,Total: All households,3042
2241,2021,E02007103,2021 super output areas - middle layer,152,1 room,22
2242,2021,E02007103,2021 super output areas - middle layer,152,2 rooms,688
2243,2021,E02007103,2021 super output areas - middle layer,152,3 rooms,986
2244,2021,E02007103,2021 super output areas - middle layer,152,4 rooms,705
2245,2021,E02007103,2021 super output areas - middle layer,152,5 rooms,522
2246,2021,E02007103,2021 super output areas - middle layer,152,6 rooms,95
2247,2021,E02007103,2021 super output areas - middle layer,152,7 rooms,13
2248,2021,E02007103,2021 super output areas - middle layer,152,8 rooms,7
2249,2021,E02007103,2021 super output areas - middle layer,152,9 or more rooms,4
2250,2021,E02007104,2021 super output areas - middle layer,152,Total: All households,2169
2251,2021,E02007104,2021 super output areas - middle layer,152,1 room,1
2252,2021,E02007104,2021 super output areas - middle layer,152,2 rooms,283
2253,2021,E02007104,2021 super output areas - middle layer,152,3 rooms,885
2254,2021,E02007104,2021 super output areas - middle layer,152,4 rooms,557
2255,2021,E02007104,2021 super output areas - middle layer,152,5 rooms,295
2256,2021,E02007104,2021 super output areas - middle layer,152,6 rooms,71
2257,2021,E02007104,2021 super output areas - middle layer,152,7 rooms,48
2258,2021,E02007104,2021 super output areas - middle layer,152,8 rooms,19
2259,2021,E02007104,2021 super output areas - middle layer,152,9 or more rooms,10
2260,2021,E02001738,2021 super output areas - middle layer,152,Total: All households,2614
2261,2021,E02001738,2021 super output areas - middle layer,152,1 room,3
2262,2021,E02001738,2021 super output areas - middle layer,152,2 rooms,47
2263,2021,E02001738,2021 super output areas - middle layer,152,3 rooms,321
2264,2021,E02001738,2021 super output areas - middle layer,152,4 rooms,355
2265,2021,E02001738,2021 super output areas - middle layer,152,5 rooms,803
2266,2021,E02001738,2021 super output areas - middle layer,152,6 rooms,559
2267,2021,E02001738,2021 super output areas - middle layer,152,7 rooms,411
2268,2021,E02001738,2021 super output areas - middle layer,152,8 rooms,83
2269,2021,E02001738,2021 super output areas - middle layer,152,9 or more rooms,32
2270,2021,E02001739,2021 super output areas - middle layer,152,Total: All households,3442
2271,2021,E02001739,2021 super output areas - middle layer,152,1 room,0
2272,2021,E02001739,2021 super output areas - middle layer,152,2 rooms,410
2273,2021,E02001739,2021 super output areas - middle layer,152,3 rooms,1000
2274,2021,E02001739,2021 super output areas - middle layer,152,4 rooms,1071
2275,2021,E02001739,2021 super output areas - middle layer,152,5 rooms,700
2276,2021,E02001739,2021 super output areas - middle layer,152,6 rooms,190
2277,2021,E02001739,2021 super output areas - middle layer,152,7 rooms,47
2278,2021,E02001739,2021 super output areas - middle layer,152,8 rooms,16
2279,2021,E02001739,2021 super output areas - middle layer,152,9 or more rooms,8
2280,2021,E02001740,2021 super output areas - middle layer,152,Total: All households,2305
2281,2021,E02001740,2021 super output areas - middle layer,152,1 room,8
2282,2021,E02001740,2021 super output areas - middle layer,152,2 rooms,88
2283,2021,E02001740,2021 super output areas - middle layer,152,3 rooms,230
2284,2021,E02001740,2021 super output areas - middle layer,152,4 rooms,202
2285,2021,E02001740,2021 super output areas - middle layer,152,5 rooms,931
2286,2021,E02001740,2021 super output areas - middle layer,152,6 rooms,587
2287,2021,E02001740,2021 super output areas - middle layer,152,7 rooms,163
2288,2021,E02001740,2021 super output areas - middle layer,152,8 rooms,57
2289,2021,E02001740,2021 super output areas - middle layer,152,9 or more rooms,39
2290,2021,E02001741,2021 super output areas - middle layer,152,Total: All households,3747
2291,2021,E02001741,2021 super output areas - middle layer,152,1 room,0
2292,2021,E02001741,2021 super output areas - middle layer,152,2 rooms,192
2293,2021,E02001741,2021 super output areas - middle layer,152,3 rooms,1252
2294,2021,E02001741,2021 super output areas - middle layer,152,4 rooms,938
2295,2021,E02001741,2021 super output areas - middle layer,152,5 rooms,945
2296,2021,E02001741,2021 super output areas - middle layer,152,6 rooms,303
2297,2021,E02001741,2021 super output areas - middle layer,152,7 rooms,94
2298,2021,E02001741,2021 super output areas - middle layer,152,8 rooms,19
2299,2021,E02001741,2021 super output areas - middle layer,152,9 or more rooms,4
2300,2021,E02001742,2021 super output areas - middle layer,152,Total: All households,2606
2301,2021,E02001742,2021 super output areas - middle layer,152,1 room,28
2302,2021,E02001742,2021 super output areas - middle layer,152,2 rooms,61
2303,2021,E02001742,2021 super output areas - middle layer,152,3 rooms,621
2304,2021,E02001742,2021 super output areas - middle layer,152,4 rooms,489
2305,2021,E02001742,2021 super output areas - middle layer,152,5 rooms,1027
2306,2021,E02001742,2021 super output areas - middle layer,152,6 rooms,260
2307,2021,E02001742,2021 super output areas - middle layer,152,7 rooms,100
2308,2021,E02001742,2021 super output areas - middle layer,152,8 rooms,16
2309,2021,E02001742,2021 super output areas - middle layer,152,9 or more rooms,4
2310,2021,E02001743,2021 super output areas - middle layer,152,Total: All households,3270
2311,2021,E02001743,2021 super output areas - middle layer,152,1 room,5
2312,2021,E02001743,2021 super output areas - middle layer,152,2 rooms,264
2313,2021,E02001743,2021 super output areas - middle layer,152,3 rooms,644
2314,2021,E02001743,2021 super output areas - middle layer,152,4 rooms,434
2315,2021,E02001743,2021 super output areas - middle layer,152,5 rooms,1059
2316,2021,E02001743,2021 super output areas - middle layer,152,6 rooms,506
2317,2021,E02001743,2021 super output areas - middle layer,152,7 rooms,178
2318,2021,E02001743,2021 super output areas - middle layer,152,8 rooms,93
2319,2021,E02001743,2021 super output areas - middle layer,152,9 or more rooms,87
2320,2021,E02001744,2021 super output areas - middle layer,152,Total: All households,3684
2321,2021,E02001744,2021 super output areas - middle layer,152,1 room,1
2322,2021,E02001744,2021 super output areas - middle layer,152,2 rooms,253
2323,2021,E02001744,2021 super output areas - middle layer,152,3 rooms,965
2324,2021,E02001744,2021 super output areas - middle layer,152,4 rooms,1061
2325,2021,E02001744,2021 super output areas - middle layer,152,5 rooms,914
2326,2021,E02001744,2021 super output areas - middle layer,152,6 rooms,329
2327,2021,E02001744,2021 super output areas - middle layer,152,7 rooms,99
2328,2021,E02001744,2021 super output areas - middle layer,152,8 rooms,40
2329,2021,E02001744,2021 super output areas - middle layer,152,9 or more rooms,22
2330,2021,E02001745,2021 super output areas - middle layer,152,Total: All households,3044
2331,2021,E02001745,2021 super output areas - middle layer,152,1 room,4
2332,2021,E02001745,2021 super output areas - middle layer,152,2 rooms,159
2333,2021,E02001745,2021 super output areas - middle layer,152,3 rooms,963
2334,2021,E02001745,2021 super output areas - middle layer,152,4 rooms,1185
2335,2021,E02001745,2021 super output areas - middle layer,152,5 rooms,462
2336,2021,E02001745,2021 super output areas - middle layer,152,6 rooms,222
2337,2021,E02001745,2021 super output areas - middle layer,152,7 rooms,36
2338,2021,E02001745,2021 super output areas - middle layer,152,8 rooms,8
2339,2021,E02001745,2021 super output areas - middle layer,152,9 or more rooms,5
2340,2021,E02001746,2021 super output areas - middle layer,152,Total: All households,3627
2341,2021,E02001746,2021 super output areas - middle layer,152,1 room,25
2342,2021,E02001746,2021 super output areas - middle layer,152,2 rooms,262
2343,2021,E02001746,2021 super output areas - middle layer,152,3 rooms,761
2344,2021,E02001746,2021 super output areas - middle layer,152,4 rooms,862
2345,2021,E02001746,2021 super output areas - middle layer,152,5 rooms,1214
2346,2021,E02001746,2021 super output areas - middle layer,152,6 rooms,325
2347,2021,E02001746,2021 super output areas - middle layer,152,7 rooms,98
2348,2021,E02001746,2021 super output areas - middle layer,152,8 rooms,43
2349,2021,E02001746,2021 super output areas - middle layer,152,9 or more rooms,37
