,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_PUR2ADDR_10_NAME,OBS_VALUE
34,2021,E02000960,2021 super output areas - middle layer,152,Student's term-time address,1
35,2021,E02000960,2021 super output areas - middle layer,152,Student's home address,45
36,2021,E02000960,2021 super output areas - middle layer,152,Another parent or guardian's address,176
37,2021,E02000960,2021 super output areas - middle layer,152,Partner's address,93
38,2021,E02000960,2021 super output areas - middle layer,152,Other,223
39,2021,E02000960,2021 super output areas - middle layer,152,Second address type not specified,0
40,2021,E02000961,2021 super output areas - middle layer,152,Total: All usual residents,1107
41,2021,E02000961,2021 super output areas - middle layer,152,Armed forces base address,2
42,2021,E02000961,2021 super output areas - middle layer,152,Another address when working away from home,101
43,2021,E02000961,2021 super output areas - middle layer,152,Holiday home,365
44,2021,E02000961,2021 super output areas - middle layer,152,Student's term-time address,3
45,2021,E02000961,2021 super output areas - middle layer,152,Student's home address,41
46,2021,E02000961,2021 super output areas - middle layer,152,Another parent or guardian's address,213
47,2021,E02000961,2021 super output areas - middle layer,152,Partner's address,114
48,2021,E02000961,2021 super output areas - middle layer,152,Other,268
49,2021,E02000961,2021 super output areas - middle layer,152,Second address type not specified,0
50,2021,E02000962,2021 super output areas - middle layer,152,Total: All usual residents,1125
51,2021,E02000962,2021 super output areas - middle layer,152,Armed forces base address,1
52,2021,E02000962,2021 super output areas - middle layer,152,Another address when working away from home,90
53,2021,E02000962,2021 super output areas - middle layer,152,Holiday home,323
54,2021,E02000962,2021 super output areas - middle layer,152,Student's term-time address,0
55,2021,E02000962,2021 super output areas - middle layer,152,Student's home address,77
56,2021,E02000962,2021 super output areas - middle layer,152,Another parent or guardian's address,274
57,2021,E02000962,2021 super output areas - middle layer,152,Partner's address,112
58,2021,E02000962,2021 super output areas - middle layer,152,Other,248
59,2021,E02000962,2021 super output areas - middle layer,152,Second address type not specified,0
60,2021,E02000963,2021 super output areas - middle layer,152,Total: All usual residents,458
61,2021,E02000963,2021 super output areas - middle layer,152,Armed forces base address,1
62,2021,E02000963,2021 super output areas - middle layer,152,Another address when working away from home,32
63,2021,E02000963,2021 super output areas - middle layer,152,Holiday home,70
64,2021,E02000963,2021 super output areas - middle layer,152,Student's term-time address,2
65,2021,E02000963,2021 super output areas - middle layer,152,Student's home address,27
66,2021,E02000963,2021 super output areas - middle layer,152,Another parent or guardian's address,143
67,2021,E02000963,2021 super output areas - middle layer,152,Partner's address,71
68,2021,E02000963,2021 super output areas - middle layer,152,Other,112
69,2021,E02000963,2021 super output areas - middle layer,152,Second address type not specified,0
70,2021,E02000964,2021 super output areas - middle layer,152,Total: All usual residents,804
71,2021,E02000964,2021 super output areas - middle layer,152,Armed forces base address,0
72,2021,E02000964,2021 super output areas - middle layer,152,Another address when working away from home,56
73,2021,E02000964,2021 super output areas - middle layer,152,Holiday home,101
74,2021,E02000964,2021 super output areas - middle layer,152,Student's term-time address,3
75,2021,E02000964,2021 super output areas - middle layer,152,Student's home address,55
76,2021,E02000964,2021 super output areas - middle layer,152,Another parent or guardian's address,243
77,2021,E02000964,2021 super output areas - middle layer,152,Partner's address,92
78,2021,E02000964,2021 super output areas - middle layer,152,Other,254
79,2021,E02000964,2021 super output areas - middle layer,152,Second address type not specified,0
80,2021,E02000965,2021 super output areas - middle layer,152,Total: All usual residents,865
81,2021,E02000965,2021 super output areas - middle layer,152,Armed forces base address,2
82,2021,E02000965,2021 super output areas - middle layer,152,Another address when working away from home,75
83,2021,E02000965,2021 super output areas - middle layer,152,Holiday home,142
84,2021,E02000965,2021 super output areas - middle layer,152,Student's term-time address,2
85,2021,E02000965,2021 super output areas - middle layer,152,Student's home address,97
86,2021,E02000965,2021 super output areas - middle layer,152,Another parent or guardian's address,248
87,2021,E02000965,2021 super output areas - middle layer,152,Partner's address,101
88,2021,E02000965,2021 super output areas - middle layer,152,Other,198
89,2021,E02000965,2021 super output areas - middle layer,152,Second address type not specified,0
90,2021,E02000966,2021 super output areas - middle layer,152,Total: All usual residents,1391
91,2021,E02000966,2021 super output areas - middle layer,152,Armed forces base address,1
92,2021,E02000966,2021 super output areas - middle layer,152,Another address when working away from home,111
93,2021,E02000966,2021 super output areas - middle layer,152,Holiday home,441
94,2021,E02000966,2021 super output areas - middle layer,152,Student's term-time address,5
95,2021,E02000966,2021 super output areas - middle layer,152,Student's home address,54
96,2021,E02000966,2021 super output areas - middle layer,152,Another parent or guardian's address,279
97,2021,E02000966,2021 super output areas - middle layer,152,Partner's address,117
98,2021,E02000966,2021 super output areas - middle layer,152,Other,383
99,2021,E02000966,2021 super output areas - middle layer,152,Second address type not specified,0
100,2021,E02000967,2021 super output areas - middle layer,152,Total: All usual residents,1287
101,2021,E02000967,2021 super output areas - middle layer,152,Armed forces base address,0
102,2021,E02000967,2021 super output areas - middle layer,152,Another address when working away from home,97
103,2021,E02000967,2021 super output areas - middle layer,152,Holiday home,305
104,2021,E02000967,2021 super output areas - middle layer,152,Student's term-time address,1
105,2021,E02000967,2021 super output areas - middle layer,152,Student's home address,173
106,2021,E02000967,2021 super output areas - middle layer,152,Another parent or guardian's address,312
107,2021,E02000967,2021 super output areas - middle layer,152,Partner's address,120
108,2021,E02000967,2021 super output areas - middle layer,152,Other,279
109,2021,E02000967,2021 super output areas - middle layer,152,Second address type not specified,0
110,2021,E02000968,2021 super output areas - middle layer,152,Total: All usual residents,931
111,2021,E02000968,2021 super output areas - middle layer,152,Armed forces base address,1
112,2021,E02000968,2021 super output areas - middle layer,152,Another address when working away from home,99
113,2021,E02000968,2021 super output areas - middle layer,152,Holiday home,102
114,2021,E02000968,2021 super output areas - middle layer,152,Student's term-time address,1
115,2021,E02000968,2021 super output areas - middle layer,152,Student's home address,118
116,2021,E02000968,2021 super output areas - middle layer,152,Another parent or guardian's address,232
117,2021,E02000968,2021 super output areas - middle layer,152,Partner's address,84
118,2021,E02000968,2021 super output areas - middle layer,152,Other,294
119,2021,E02000968,2021 super output areas - middle layer,152,Second address type not specified,0
120,2021,E02000969,2021 super output areas - middle layer,152,Total: All usual residents,545
121,2021,E02000969,2021 super output areas - middle layer,152,Armed forces base address,1
122,2021,E02000969,2021 super output areas - middle layer,152,Another address when working away from home,45
123,2021,E02000969,2021 super output areas - middle layer,152,Holiday home,81
124,2021,E02000969,2021 super output areas - middle layer,152,Student's term-time address,1
125,2021,E02000969,2021 super output areas - middle layer,152,Student's home address,29
126,2021,E02000969,2021 super output areas - middle layer,152,Another parent or guardian's address,166
127,2021,E02000969,2021 super output areas - middle layer,152,Partner's address,77
128,2021,E02000969,2021 super output areas - middle layer,152,Other,145
129,2021,E02000969,2021 super output areas - middle layer,152,Second address type not specified,0
130,2021,E02000970,2021 super output areas - middle layer,152,Total: All usual residents,1502
131,2021,E02000970,2021 super output areas - middle layer,152,Armed forces base address,1
132,2021,E02000970,2021 super output areas - middle layer,152,Another address when working away from home,126
133,2021,E02000970,2021 super output areas - middle layer,152,Holiday home,376
134,2021,E02000970,2021 super output areas - middle layer,152,Student's term-time address,2
135,2021,E02000970,2021 super output areas - middle layer,152,Student's home address,101
136,2021,E02000970,2021 super output areas - middle layer,152,Another parent or guardian's address,322
137,2021,E02000970,2021 super output areas - middle layer,152,Partner's address,147
138,2021,E02000970,2021 super output areas - middle layer,152,Other,427
139,2021,E02000970,2021 super output areas - middle layer,152,Second address type not specified,0
140,2021,E02000971,2021 super output areas - middle layer,152,Total: All usual residents,1470
141,2021,E02000971,2021 super output areas - middle layer,152,Armed forces base address,0
142,2021,E02000971,2021 super output areas - middle layer,152,Another address when working away from home,119
143,2021,E02000971,2021 super output areas - middle layer,152,Holiday home,249
144,2021,E02000971,2021 super output areas - middle layer,152,Student's term-time address,3
145,2021,E02000971,2021 super output areas - middle layer,152,Student's home address,258
146,2021,E02000971,2021 super output areas - middle layer,152,Another parent or guardian's address,363
147,2021,E02000971,2021 super output areas - middle layer,152,Partner's address,128
148,2021,E02000971,2021 super output areas - middle layer,152,Other,350
149,2021,E02000971,2021 super output areas - middle layer,152,Second address type not specified,0
150,2021,E02000972,2021 super output areas - middle layer,152,Total: All usual residents,1671
151,2021,E02000972,2021 super output areas - middle layer,152,Armed forces base address,1
152,2021,E02000972,2021 super output areas - middle layer,152,Another address when working away from home,100
153,2021,E02000972,2021 super output areas - middle layer,152,Holiday home,199
154,2021,E02000972,2021 super output areas - middle layer,152,Student's term-time address,5
155,2021,E02000972,2021 super output areas - middle layer,152,Student's home address,347
156,2021,E02000972,2021 super output areas - middle layer,152,Another parent or guardian's address,483
157,2021,E02000972,2021 super output areas - middle layer,152,Partner's address,160
158,2021,E02000972,2021 super output areas - middle layer,152,Other,376
159,2021,E02000972,2021 super output areas - middle layer,152,Second address type not specified,0
160,2021,E02000973,2021 super output areas - middle layer,152,Total: All usual residents,1439
161,2021,E02000973,2021 super output areas - middle layer,152,Armed forces base address,3
162,2021,E02000973,2021 super output areas - middle layer,152,Another address when working away from home,124
163,2021,E02000973,2021 super output areas - middle layer,152,Holiday home,403
164,2021,E02000973,2021 super output areas - middle layer,152,Student's term-time address,2
165,2021,E02000973,2021 super output areas - middle layer,152,Student's home address,99
166,2021,E02000973,2021 super output areas - middle layer,152,Another parent or guardian's address,329
167,2021,E02000973,2021 super output areas - middle layer,152,Partner's address,132
168,2021,E02000973,2021 super output areas - middle layer,152,Other,347
169,2021,E02000973,2021 super output areas - middle layer,152,Second address type not specified,0
170,2021,E02000974,2021 super output areas - middle layer,152,Total: All usual residents,1912
171,2021,E02000974,2021 super output areas - middle layer,152,Armed forces base address,0
172,2021,E02000974,2021 super output areas - middle layer,152,Another address when working away from home,129
173,2021,E02000974,2021 super output areas - middle layer,152,Holiday home,303
174,2021,E02000974,2021 super output areas - middle layer,152,Student's term-time address,2
175,2021,E02000974,2021 super output areas - middle layer,152,Student's home address,476
176,2021,E02000974,2021 super output areas - middle layer,152,Another parent or guardian's address,407
177,2021,E02000974,2021 super output areas - middle layer,152,Partner's address,169
178,2021,E02000974,2021 super output areas - middle layer,152,Other,426
179,2021,E02000974,2021 super output areas - middle layer,152,Second address type not specified,0
180,2021,E02000975,2021 super output areas - middle layer,152,Total: All usual residents,1350
181,2021,E02000975,2021 super output areas - middle layer,152,Armed forces base address,1
182,2021,E02000975,2021 super output areas - middle layer,152,Another address when working away from home,101
183,2021,E02000975,2021 super output areas - middle layer,152,Holiday home,249
184,2021,E02000975,2021 super output areas - middle layer,152,Student's term-time address,0
185,2021,E02000975,2021 super output areas - middle layer,152,Student's home address,195
186,2021,E02000975,2021 super output areas - middle layer,152,Another parent or guardian's address,385
187,2021,E02000975,2021 super output areas - middle layer,152,Partner's address,106
188,2021,E02000975,2021 super output areas - middle layer,152,Other,313
189,2021,E02000975,2021 super output areas - middle layer,152,Second address type not specified,0
190,2021,E02000976,2021 super output areas - middle layer,152,Total: All usual residents,1334
191,2021,E02000976,2021 super output areas - middle layer,152,Armed forces base address,1
192,2021,E02000976,2021 super output areas - middle layer,152,Another address when working away from home,115
193,2021,E02000976,2021 super output areas - middle layer,152,Holiday home,246
194,2021,E02000976,2021 super output areas - middle layer,152,Student's term-time address,0
195,2021,E02000976,2021 super output areas - middle layer,152,Student's home address,224
196,2021,E02000976,2021 super output areas - middle layer,152,Another parent or guardian's address,326
197,2021,E02000976,2021 super output areas - middle layer,152,Partner's address,120
198,2021,E02000976,2021 super output areas - middle layer,152,Other,302
199,2021,E02000976,2021 super output areas - middle layer,152,Second address type not specified,0
200,2021,E02000977,2021 super output areas - middle layer,152,Total: All usual residents,1672
201,2021,E02000977,2021 super output areas - middle layer,152,Armed forces base address,0
202,2021,E02000977,2021 super output areas - middle layer,152,Another address when working away from home,110
203,2021,E02000977,2021 super output areas - middle layer,152,Holiday home,244
204,2021,E02000977,2021 super output areas - middle layer,152,Student's term-time address,0
205,2021,E02000977,2021 super output areas - middle layer,152,Student's home address,305
206,2021,E02000977,2021 super output areas - middle layer,152,Another parent or guardian's address,475
207,2021,E02000977,2021 super output areas - middle layer,152,Partner's address,167
208,2021,E02000977,2021 super output areas - middle layer,152,Other,371
209,2021,E02000977,2021 super output areas - middle layer,152,Second address type not specified,0
210,2021,E02000978,2021 super output areas - middle layer,152,Total: All usual residents,2629
211,2021,E02000978,2021 super output areas - middle layer,152,Armed forces base address,2
212,2021,E02000978,2021 super output areas - middle layer,152,Another address when working away from home,154
213,2021,E02000978,2021 super output areas - middle layer,152,Holiday home,609
214,2021,E02000978,2021 super output areas - middle layer,152,Student's term-time address,0
215,2021,E02000978,2021 super output areas - middle layer,152,Student's home address,540
216,2021,E02000978,2021 super output areas - middle layer,152,Another parent or guardian's address,464
217,2021,E02000978,2021 super output areas - middle layer,152,Partner's address,168
218,2021,E02000978,2021 super output areas - middle layer,152,Other,692
219,2021,E02000978,2021 super output areas - middle layer,152,Second address type not specified,0
220,2021,E02000979,2021 super output areas - middle layer,152,Total: All usual residents,1801
221,2021,E02000979,2021 super output areas - middle layer,152,Armed forces base address,6
222,2021,E02000979,2021 super output areas - middle layer,152,Another address when working away from home,124
223,2021,E02000979,2021 super output areas - middle layer,152,Holiday home,385
224,2021,E02000979,2021 super output areas - middle layer,152,Student's term-time address,0
225,2021,E02000979,2021 super output areas - middle layer,152,Student's home address,396
226,2021,E02000979,2021 super output areas - middle layer,152,Another parent or guardian's address,312
227,2021,E02000979,2021 super output areas - middle layer,152,Partner's address,158
228,2021,E02000979,2021 super output areas - middle layer,152,Other,420
229,2021,E02000979,2021 super output areas - middle layer,152,Second address type not specified,0
230,2021,E02000980,2021 super output areas - middle layer,152,Total: All usual residents,1086
231,2021,E02000980,2021 super output areas - middle layer,152,Armed forces base address,1
232,2021,E02000980,2021 super output areas - middle layer,152,Another address when working away from home,85
233,2021,E02000980,2021 super output areas - middle layer,152,Holiday home,182
234,2021,E02000980,2021 super output areas - middle layer,152,Student's term-time address,0
235,2021,E02000980,2021 super output areas - middle layer,152,Student's home address,97
236,2021,E02000980,2021 super output areas - middle layer,152,Another parent or guardian's address,266
237,2021,E02000980,2021 super output areas - middle layer,152,Partner's address,127
238,2021,E02000980,2021 super output areas - middle layer,152,Other,328
239,2021,E02000980,2021 super output areas - middle layer,152,Second address type not specified,0
240,2021,E02000981,2021 super output areas - middle layer,152,Total: All usual residents,1317
241,2021,E02000981,2021 super output areas - middle layer,152,Armed forces base address,3
242,2021,E02000981,2021 super output areas - middle layer,152,Another address when working away from home,112
243,2021,E02000981,2021 super output areas - middle layer,152,Holiday home,289
244,2021,E02000981,2021 super output areas - middle layer,152,Student's term-time address,0
245,2021,E02000981,2021 super output areas - middle layer,152,Student's home address,90
246,2021,E02000981,2021 super output areas - middle layer,152,Another parent or guardian's address,349
247,2021,E02000981,2021 super output areas - middle layer,152,Partner's address,140
248,2021,E02000981,2021 super output areas - middle layer,152,Other,334
249,2021,E02000981,2021 super output areas - middle layer,152,Second address type not specified,0
250,2021,E02000982,2021 super output areas - middle layer,152,Total: All usual residents,877
251,2021,E02000982,2021 super output areas - middle layer,152,Armed forces base address,0
252,2021,E02000982,2021 super output areas - middle layer,152,Another address when working away from home,82
253,2021,E02000982,2021 super output areas - middle layer,152,Holiday home,169
254,2021,E02000982,2021 super output areas - middle layer,152,Student's term-time address,3
255,2021,E02000982,2021 super output areas - middle layer,152,Student's home address,51
256,2021,E02000982,2021 super output areas - middle layer,152,Another parent or guardian's address,213
257,2021,E02000982,2021 super output areas - middle layer,152,Partner's address,91
258,2021,E02000982,2021 super output areas - middle layer,152,Other,268
259,2021,E02000982,2021 super output areas - middle layer,152,Second address type not specified,0
260,2021,E02000983,2021 super output areas - middle layer,152,Total: All usual residents,811
261,2021,E02000983,2021 super output areas - middle layer,152,Armed forces base address,1
262,2021,E02000983,2021 super output areas - middle layer,152,Another address when working away from home,77
263,2021,E02000983,2021 super output areas - middle layer,152,Holiday home,139
264,2021,E02000983,2021 super output areas - middle layer,152,Student's term-time address,2
265,2021,E02000983,2021 super output areas - middle layer,152,Student's home address,48
266,2021,E02000983,2021 super output areas - middle layer,152,Another parent or guardian's address,232
267,2021,E02000983,2021 super output areas - middle layer,152,Partner's address,109
268,2021,E02000983,2021 super output areas - middle layer,152,Other,203
269,2021,E02000983,2021 super output areas - middle layer,152,Second address type not specified,0
270,2021,E02003314,2021 super output areas - middle layer,152,Total: All usual residents,230
271,2021,E02003314,2021 super output areas - middle layer,152,Armed forces base address,2
272,2021,E02003314,2021 super output areas - middle layer,152,Another address when working away from home,18
273,2021,E02003314,2021 super output areas - middle layer,152,Holiday home,57
274,2021,E02003314,2021 super output areas - middle layer,152,Student's term-time address,0
275,2021,E02003314,2021 super output areas - middle layer,152,Student's home address,3
276,2021,E02003314,2021 super output areas - middle layer,152,Another parent or guardian's address,70
277,2021,E02003314,2021 super output areas - middle layer,152,Partner's address,28
278,2021,E02003314,2021 super output areas - middle layer,152,Other,52
279,2021,E02003314,2021 super output areas - middle layer,152,Second address type not specified,0
280,2021,E02003315,2021 super output areas - middle layer,152,Total: All usual residents,167
281,2021,E02003315,2021 super output areas - middle layer,152,Armed forces base address,2
282,2021,E02003315,2021 super output areas - middle layer,152,Another address when working away from home,12
283,2021,E02003315,2021 super output areas - middle layer,152,Holiday home,33
284,2021,E02003315,2021 super output areas - middle layer,152,Student's term-time address,2
285,2021,E02003315,2021 super output areas - middle layer,152,Student's home address,1
286,2021,E02003315,2021 super output areas - middle layer,152,Another parent or guardian's address,71
287,2021,E02003315,2021 super output areas - middle layer,152,Partner's address,24
288,2021,E02003315,2021 super output areas - middle layer,152,Other,22
289,2021,E02003315,2021 super output areas - middle layer,152,Second address type not specified,0
290,2021,E02003316,2021 super output areas - middle layer,152,Total: All usual residents,459
291,2021,E02003316,2021 super output areas - middle layer,152,Armed forces base address,7
292,2021,E02003316,2021 super output areas - middle layer,152,Another address when working away from home,29
293,2021,E02003316,2021 super output areas - middle layer,152,Holiday home,88
294,2021,E02003316,2021 super output areas - middle layer,152,Student's term-time address,1
295,2021,E02003316,2021 super output areas - middle layer,152,Student's home address,19
296,2021,E02003316,2021 super output areas - middle layer,152,Another parent or guardian's address,189
297,2021,E02003316,2021 super output areas - middle layer,152,Partner's address,56
298,2021,E02003316,2021 super output areas - middle layer,152,Other,70
299,2021,E02003316,2021 super output areas - middle layer,152,Second address type not specified,0
300,2021,E02003317,2021 super output areas - middle layer,152,Total: All usual residents,259
301,2021,E02003317,2021 super output areas - middle layer,152,Armed forces base address,3
302,2021,E02003317,2021 super output areas - middle layer,152,Another address when working away from home,20
303,2021,E02003317,2021 super output areas - middle layer,152,Holiday home,40
304,2021,E02003317,2021 super output areas - middle layer,152,Student's term-time address,1
305,2021,E02003317,2021 super output areas - middle layer,152,Student's home address,5
306,2021,E02003317,2021 super output areas - middle layer,152,Another parent or guardian's address,118
307,2021,E02003317,2021 super output areas - middle layer,152,Partner's address,35
308,2021,E02003317,2021 super output areas - middle layer,152,Other,37
309,2021,E02003317,2021 super output areas - middle layer,152,Second address type not specified,0
310,2021,E02003318,2021 super output areas - middle layer,152,Total: All usual residents,177
311,2021,E02003318,2021 super output areas - middle layer,152,Armed forces base address,4
312,2021,E02003318,2021 super output areas - middle layer,152,Another address when working away from home,13
313,2021,E02003318,2021 super output areas - middle layer,152,Holiday home,39
314,2021,E02003318,2021 super output areas - middle layer,152,Student's term-time address,3
315,2021,E02003318,2021 super output areas - middle layer,152,Student's home address,6
316,2021,E02003318,2021 super output areas - middle layer,152,Another parent or guardian's address,63
317,2021,E02003318,2021 super output areas - middle layer,152,Partner's address,14
318,2021,E02003318,2021 super output areas - middle layer,152,Other,35
319,2021,E02003318,2021 super output areas - middle layer,152,Second address type not specified,0
320,2021,E02003319,2021 super output areas - middle layer,152,Total: All usual residents,266
321,2021,E02003319,2021 super output areas - middle layer,152,Armed forces base address,3
322,2021,E02003319,2021 super output areas - middle layer,152,Another address when working away from home,20
323,2021,E02003319,2021 super output areas - middle layer,152,Holiday home,37
324,2021,E02003319,2021 super output areas - middle layer,152,Student's term-time address,0
325,2021,E02003319,2021 super output areas - middle layer,152,Student's home address,8
326,2021,E02003319,2021 super output areas - middle layer,152,Another parent or guardian's address,116
327,2021,E02003319,2021 super output areas - middle layer,152,Partner's address,28
328,2021,E02003319,2021 super output areas - middle layer,152,Other,54
329,2021,E02003319,2021 super output areas - middle layer,152,Second address type not specified,0
330,2021,E02003320,2021 super output areas - middle layer,152,Total: All usual residents,858
331,2021,E02003320,2021 super output areas - middle layer,152,Armed forces base address,36
332,2021,E02003320,2021 super output areas - middle layer,152,Another address when working away from home,45
333,2021,E02003320,2021 super output areas - middle layer,152,Holiday home,54
334,2021,E02003320,2021 super output areas - middle layer,152,Student's term-time address,1
335,2021,E02003320,2021 super output areas - middle layer,152,Student's home address,189
336,2021,E02003320,2021 super output areas - middle layer,152,Another parent or guardian's address,343
337,2021,E02003320,2021 super output areas - middle layer,152,Partner's address,82
338,2021,E02003320,2021 super output areas - middle layer,152,Other,108
339,2021,E02003320,2021 super output areas - middle layer,152,Second address type not specified,0
340,2021,E02003321,2021 super output areas - middle layer,152,Total: All usual residents,180
341,2021,E02003321,2021 super output areas - middle layer,152,Armed forces base address,0
342,2021,E02003321,2021 super output areas - middle layer,152,Another address when working away from home,13
343,2021,E02003321,2021 super output areas - middle layer,152,Holiday home,11
344,2021,E02003321,2021 super output areas - middle layer,152,Student's term-time address,3
345,2021,E02003321,2021 super output areas - middle layer,152,Student's home address,10
346,2021,E02003321,2021 super output areas - middle layer,152,Another parent or guardian's address,87
347,2021,E02003321,2021 super output areas - middle layer,152,Partner's address,23
348,2021,E02003321,2021 super output areas - middle layer,152,Other,33
349,2021,E02003321,2021 super output areas - middle layer,152,Second address type not specified,0
350,2021,E02003322,2021 super output areas - middle layer,152,Total: All usual residents,1057
351,2021,E02003322,2021 super output areas - middle layer,152,Armed forces base address,4
352,2021,E02003322,2021 super output areas - middle layer,152,Another address when working away from home,18
353,2021,E02003322,2021 super output areas - middle layer,152,Holiday home,19
354,2021,E02003322,2021 super output areas - middle layer,152,Student's term-time address,0
355,2021,E02003322,2021 super output areas - middle layer,152,Student's home address,560
356,2021,E02003322,2021 super output areas - middle layer,152,Another parent or guardian's address,316
357,2021,E02003322,2021 super output areas - middle layer,152,Partner's address,51
358,2021,E02003322,2021 super output areas - middle layer,152,Other,89
359,2021,E02003322,2021 super output areas - middle layer,152,Second address type not specified,0
360,2021,E02003323,2021 super output areas - middle layer,152,Total: All usual residents,236
361,2021,E02003323,2021 super output areas - middle layer,152,Armed forces base address,1
362,2021,E02003323,2021 super output areas - middle layer,152,Another address when working away from home,15
363,2021,E02003323,2021 super output areas - middle layer,152,Holiday home,28
364,2021,E02003323,2021 super output areas - middle layer,152,Student's term-time address,0
365,2021,E02003323,2021 super output areas - middle layer,152,Student's home address,15
366,2021,E02003323,2021 super output areas - middle layer,152,Another parent or guardian's address,85
367,2021,E02003323,2021 super output areas - middle layer,152,Partner's address,35
368,2021,E02003323,2021 super output areas - middle layer,152,Other,57
369,2021,E02003323,2021 super output areas - middle layer,152,Second address type not specified,0
370,2021,E02003324,2021 super output areas - middle layer,152,Total: All usual residents,342
371,2021,E02003324,2021 super output areas - middle layer,152,Armed forces base address,2
372,2021,E02003324,2021 super output areas - middle layer,152,Another address when working away from home,27
373,2021,E02003324,2021 super output areas - middle layer,152,Holiday home,41
374,2021,E02003324,2021 super output areas - middle layer,152,Student's term-time address,2
375,2021,E02003324,2021 super output areas - middle layer,152,Student's home address,18
376,2021,E02003324,2021 super output areas - middle layer,152,Another parent or guardian's address,133
377,2021,E02003324,2021 super output areas - middle layer,152,Partner's address,29
378,2021,E02003324,2021 super output areas - middle layer,152,Other,90
379,2021,E02003324,2021 super output areas - middle layer,152,Second address type not specified,0
380,2021,E02003325,2021 super output areas - middle layer,152,Total: All usual residents,436
381,2021,E02003325,2021 super output areas - middle layer,152,Armed forces base address,0
382,2021,E02003325,2021 super output areas - middle layer,152,Another address when working away from home,13
383,2021,E02003325,2021 super output areas - middle layer,152,Holiday home,19
384,2021,E02003325,2021 super output areas - middle layer,152,Student's term-time address,2
385,2021,E02003325,2021 super output areas - middle layer,152,Student's home address,147
386,2021,E02003325,2021 super output areas - middle layer,152,Another parent or guardian's address,149
387,2021,E02003325,2021 super output areas - middle layer,152,Partner's address,39
388,2021,E02003325,2021 super output areas - middle layer,152,Other,67
389,2021,E02003325,2021 super output areas - middle layer,152,Second address type not specified,0
390,2021,E02003326,2021 super output areas - middle layer,152,Total: All usual residents,249
391,2021,E02003326,2021 super output areas - middle layer,152,Armed forces base address,2
392,2021,E02003326,2021 super output areas - middle layer,152,Another address when working away from home,9
393,2021,E02003326,2021 super output areas - middle layer,152,Holiday home,16
394,2021,E02003326,2021 super output areas - middle layer,152,Student's term-time address,2
395,2021,E02003326,2021 super output areas - middle layer,152,Student's home address,9
396,2021,E02003326,2021 super output areas - middle layer,152,Another parent or guardian's address,125
397,2021,E02003326,2021 super output areas - middle layer,152,Partner's address,25
398,2021,E02003326,2021 super output areas - middle layer,152,Other,61
399,2021,E02003326,2021 super output areas - middle layer,152,Second address type not specified,0
400,2021,E02003327,2021 super output areas - middle layer,152,Total: All usual residents,455
