,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HIQUAL_8_NAME,OBS_VALUE
105,2021,E02002498,2021 super output areas - middle layer,152,No qualifications,2168
106,2021,E02002498,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,703
107,2021,E02002498,2021 super output areas - middle layer,152,Level 2 qualifications,670
108,2021,E02002498,2021 super output areas - middle layer,152,Apprenticeship,326
109,2021,E02002498,2021 super output areas - middle layer,152,Level 3 qualifications,836
110,2021,E02002498,2021 super output areas - middle layer,152,Level 4 qualifications or above,1738
111,2021,E02002498,2021 super output areas - middle layer,152,Other qualifications,234
112,2021,E02002499,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5640
113,2021,E02002499,2021 super output areas - middle layer,152,No qualifications,1778
114,2021,E02002499,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,661
115,2021,E02002499,2021 super output areas - middle layer,152,Level 2 qualifications,919
116,2021,E02002499,2021 super output areas - middle layer,152,Apprenticeship,358
117,2021,E02002499,2021 super output areas - middle layer,152,Level 3 qualifications,900
118,2021,E02002499,2021 super output areas - middle layer,152,Level 4 qualifications or above,888
119,2021,E02002499,2021 super output areas - middle layer,152,Other qualifications,136
120,2021,E02002500,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4669
121,2021,E02002500,2021 super output areas - middle layer,152,No qualifications,1100
122,2021,E02002500,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,443
123,2021,E02002500,2021 super output areas - middle layer,152,Level 2 qualifications,586
124,2021,E02002500,2021 super output areas - middle layer,152,Apprenticeship,258
125,2021,E02002500,2021 super output areas - middle layer,152,Level 3 qualifications,829
126,2021,E02002500,2021 super output areas - middle layer,152,Level 4 qualifications or above,1341
127,2021,E02002500,2021 super output areas - middle layer,152,Other qualifications,112
128,2021,E02002501,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4714
129,2021,E02002501,2021 super output areas - middle layer,152,No qualifications,1332
130,2021,E02002501,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,499
131,2021,E02002501,2021 super output areas - middle layer,152,Level 2 qualifications,633
132,2021,E02002501,2021 super output areas - middle layer,152,Apprenticeship,295
133,2021,E02002501,2021 super output areas - middle layer,152,Level 3 qualifications,773
134,2021,E02002501,2021 super output areas - middle layer,152,Level 4 qualifications or above,1067
135,2021,E02002501,2021 super output areas - middle layer,152,Other qualifications,115
136,2021,E02002502,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7517
137,2021,E02002502,2021 super output areas - middle layer,152,No qualifications,2550
138,2021,E02002502,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,852
139,2021,E02002502,2021 super output areas - middle layer,152,Level 2 qualifications,1158
140,2021,E02002502,2021 super output areas - middle layer,152,Apprenticeship,497
141,2021,E02002502,2021 super output areas - middle layer,152,Level 3 qualifications,1104
142,2021,E02002502,2021 super output areas - middle layer,152,Level 4 qualifications or above,1170
143,2021,E02002502,2021 super output areas - middle layer,152,Other qualifications,186
144,2021,E02002503,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5079
145,2021,E02002503,2021 super output areas - middle layer,152,No qualifications,1351
146,2021,E02002503,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,572
147,2021,E02002503,2021 super output areas - middle layer,152,Level 2 qualifications,734
148,2021,E02002503,2021 super output areas - middle layer,152,Apprenticeship,287
149,2021,E02002503,2021 super output areas - middle layer,152,Level 3 qualifications,871
150,2021,E02002503,2021 super output areas - middle layer,152,Level 4 qualifications or above,1126
151,2021,E02002503,2021 super output areas - middle layer,152,Other qualifications,138
152,2021,E02002504,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7701
153,2021,E02002504,2021 super output areas - middle layer,152,No qualifications,1472
154,2021,E02002504,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,686
155,2021,E02002504,2021 super output areas - middle layer,152,Level 2 qualifications,976
156,2021,E02002504,2021 super output areas - middle layer,152,Apprenticeship,420
157,2021,E02002504,2021 super output areas - middle layer,152,Level 3 qualifications,1365
158,2021,E02002504,2021 super output areas - middle layer,152,Level 4 qualifications or above,2570
159,2021,E02002504,2021 super output areas - middle layer,152,Other qualifications,212
160,2021,E02002505,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4677
161,2021,E02002505,2021 super output areas - middle layer,152,No qualifications,1553
162,2021,E02002505,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,560
163,2021,E02002505,2021 super output areas - middle layer,152,Level 2 qualifications,782
164,2021,E02002505,2021 super output areas - middle layer,152,Apprenticeship,228
165,2021,E02002505,2021 super output areas - middle layer,152,Level 3 qualifications,769
166,2021,E02002505,2021 super output areas - middle layer,152,Level 4 qualifications or above,664
167,2021,E02002505,2021 super output areas - middle layer,152,Other qualifications,121
168,2021,E02002506,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4404
169,2021,E02002506,2021 super output areas - middle layer,152,No qualifications,1224
170,2021,E02002506,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,565
171,2021,E02002506,2021 super output areas - middle layer,152,Level 2 qualifications,648
172,2021,E02002506,2021 super output areas - middle layer,152,Apprenticeship,262
173,2021,E02002506,2021 super output areas - middle layer,152,Level 3 qualifications,734
174,2021,E02002506,2021 super output areas - middle layer,152,Level 4 qualifications or above,844
175,2021,E02002506,2021 super output areas - middle layer,152,Other qualifications,127
176,2021,E02002507,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5058
177,2021,E02002507,2021 super output areas - middle layer,152,No qualifications,767
178,2021,E02002507,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,455
179,2021,E02002507,2021 super output areas - middle layer,152,Level 2 qualifications,741
180,2021,E02002507,2021 super output areas - middle layer,152,Apprenticeship,338
181,2021,E02002507,2021 super output areas - middle layer,152,Level 3 qualifications,985
182,2021,E02002507,2021 super output areas - middle layer,152,Level 4 qualifications or above,1649
183,2021,E02002507,2021 super output areas - middle layer,152,Other qualifications,123
184,2021,E02002508,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4468
185,2021,E02002508,2021 super output areas - middle layer,152,No qualifications,827
186,2021,E02002508,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,377
187,2021,E02002508,2021 super output areas - middle layer,152,Level 2 qualifications,592
188,2021,E02002508,2021 super output areas - middle layer,152,Apprenticeship,337
189,2021,E02002508,2021 super output areas - middle layer,152,Level 3 qualifications,856
190,2021,E02002508,2021 super output areas - middle layer,152,Level 4 qualifications or above,1372
191,2021,E02002508,2021 super output areas - middle layer,152,Other qualifications,107
192,2021,E02002509,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4120
193,2021,E02002509,2021 super output areas - middle layer,152,No qualifications,1000
194,2021,E02002509,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,404
195,2021,E02002509,2021 super output areas - middle layer,152,Level 2 qualifications,593
196,2021,E02002509,2021 super output areas - middle layer,152,Apprenticeship,315
197,2021,E02002509,2021 super output areas - middle layer,152,Level 3 qualifications,749
198,2021,E02002509,2021 super output areas - middle layer,152,Level 4 qualifications or above,940
199,2021,E02002509,2021 super output areas - middle layer,152,Other qualifications,119
200,2021,E02002510,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5859
201,2021,E02002510,2021 super output areas - middle layer,152,No qualifications,1029
202,2021,E02002510,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,522
203,2021,E02002510,2021 super output areas - middle layer,152,Level 2 qualifications,723
204,2021,E02002510,2021 super output areas - middle layer,152,Apprenticeship,492
205,2021,E02002510,2021 super output areas - middle layer,152,Level 3 qualifications,1241
206,2021,E02002510,2021 super output areas - middle layer,152,Level 4 qualifications or above,1709
207,2021,E02002510,2021 super output areas - middle layer,152,Other qualifications,143
208,2021,E02002512,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4473
209,2021,E02002512,2021 super output areas - middle layer,152,No qualifications,626
210,2021,E02002512,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,356
211,2021,E02002512,2021 super output areas - middle layer,152,Level 2 qualifications,509
212,2021,E02002512,2021 super output areas - middle layer,152,Apprenticeship,343
213,2021,E02002512,2021 super output areas - middle layer,152,Level 3 qualifications,883
214,2021,E02002512,2021 super output areas - middle layer,152,Level 4 qualifications or above,1660
215,2021,E02002512,2021 super output areas - middle layer,152,Other qualifications,96
216,2021,E02002513,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8250
217,2021,E02002513,2021 super output areas - middle layer,152,No qualifications,1822
218,2021,E02002513,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,831
219,2021,E02002513,2021 super output areas - middle layer,152,Level 2 qualifications,1187
220,2021,E02002513,2021 super output areas - middle layer,152,Apprenticeship,573
221,2021,E02002513,2021 super output areas - middle layer,152,Level 3 qualifications,1469
222,2021,E02002513,2021 super output areas - middle layer,152,Level 4 qualifications or above,2143
223,2021,E02002513,2021 super output areas - middle layer,152,Other qualifications,225
224,2021,E02002514,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6943
225,2021,E02002514,2021 super output areas - middle layer,152,No qualifications,1442
226,2021,E02002514,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,663
227,2021,E02002514,2021 super output areas - middle layer,152,Level 2 qualifications,994
228,2021,E02002514,2021 super output areas - middle layer,152,Apprenticeship,492
229,2021,E02002514,2021 super output areas - middle layer,152,Level 3 qualifications,1330
230,2021,E02002514,2021 super output areas - middle layer,152,Level 4 qualifications or above,1826
231,2021,E02002514,2021 super output areas - middle layer,152,Other qualifications,196
232,2021,E02006811,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9294
233,2021,E02006811,2021 super output areas - middle layer,152,No qualifications,1154
234,2021,E02006811,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,722
235,2021,E02006811,2021 super output areas - middle layer,152,Level 2 qualifications,1125
236,2021,E02006811,2021 super output areas - middle layer,152,Apprenticeship,612
237,2021,E02006811,2021 super output areas - middle layer,152,Level 3 qualifications,1800
238,2021,E02006811,2021 super output areas - middle layer,152,Level 4 qualifications or above,3673
239,2021,E02006811,2021 super output areas - middle layer,152,Other qualifications,208
240,2021,E02002515,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5464
241,2021,E02002515,2021 super output areas - middle layer,152,No qualifications,1328
242,2021,E02002515,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,582
243,2021,E02002515,2021 super output areas - middle layer,152,Level 2 qualifications,790
244,2021,E02002515,2021 super output areas - middle layer,152,Apprenticeship,403
245,2021,E02002515,2021 super output areas - middle layer,152,Level 3 qualifications,988
246,2021,E02002515,2021 super output areas - middle layer,152,Level 4 qualifications or above,1222
247,2021,E02002515,2021 super output areas - middle layer,152,Other qualifications,151
248,2021,E02002516,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4658
249,2021,E02002516,2021 super output areas - middle layer,152,No qualifications,987
250,2021,E02002516,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,507
251,2021,E02002516,2021 super output areas - middle layer,152,Level 2 qualifications,696
252,2021,E02002516,2021 super output areas - middle layer,152,Apprenticeship,323
253,2021,E02002516,2021 super output areas - middle layer,152,Level 3 qualifications,994
254,2021,E02002516,2021 super output areas - middle layer,152,Level 4 qualifications or above,1037
255,2021,E02002516,2021 super output areas - middle layer,152,Other qualifications,114
256,2021,E02002517,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4284
257,2021,E02002517,2021 super output areas - middle layer,152,No qualifications,1061
258,2021,E02002517,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,477
259,2021,E02002517,2021 super output areas - middle layer,152,Level 2 qualifications,636
260,2021,E02002517,2021 super output areas - middle layer,152,Apprenticeship,336
261,2021,E02002517,2021 super output areas - middle layer,152,Level 3 qualifications,821
262,2021,E02002517,2021 super output areas - middle layer,152,Level 4 qualifications or above,842
263,2021,E02002517,2021 super output areas - middle layer,152,Other qualifications,111
264,2021,E02002518,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9100
265,2021,E02002518,2021 super output areas - middle layer,152,No qualifications,1344
266,2021,E02002518,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,816
267,2021,E02002518,2021 super output areas - middle layer,152,Level 2 qualifications,1259
268,2021,E02002518,2021 super output areas - middle layer,152,Apprenticeship,734
269,2021,E02002518,2021 super output areas - middle layer,152,Level 3 qualifications,1935
270,2021,E02002518,2021 super output areas - middle layer,152,Level 4 qualifications or above,2784
271,2021,E02002518,2021 super output areas - middle layer,152,Other qualifications,228
272,2021,E02002519,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5987
273,2021,E02002519,2021 super output areas - middle layer,152,No qualifications,1510
274,2021,E02002519,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,619
275,2021,E02002519,2021 super output areas - middle layer,152,Level 2 qualifications,871
276,2021,E02002519,2021 super output areas - middle layer,152,Apprenticeship,478
277,2021,E02002519,2021 super output areas - middle layer,152,Level 3 qualifications,1139
278,2021,E02002519,2021 super output areas - middle layer,152,Level 4 qualifications or above,1193
279,2021,E02002519,2021 super output areas - middle layer,152,Other qualifications,177
280,2021,E02002520,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,11074
281,2021,E02002520,2021 super output areas - middle layer,152,No qualifications,1803
282,2021,E02002520,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,935
283,2021,E02002520,2021 super output areas - middle layer,152,Level 2 qualifications,1499
284,2021,E02002520,2021 super output areas - middle layer,152,Apprenticeship,947
285,2021,E02002520,2021 super output areas - middle layer,152,Level 3 qualifications,2302
286,2021,E02002520,2021 super output areas - middle layer,152,Level 4 qualifications or above,3279
287,2021,E02002520,2021 super output areas - middle layer,152,Other qualifications,309
288,2021,E02002521,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5109
289,2021,E02002521,2021 super output areas - middle layer,152,No qualifications,871
290,2021,E02002521,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,402
291,2021,E02002521,2021 super output areas - middle layer,152,Level 2 qualifications,632
292,2021,E02002521,2021 super output areas - middle layer,152,Apprenticeship,365
293,2021,E02002521,2021 super output areas - middle layer,152,Level 3 qualifications,822
294,2021,E02002521,2021 super output areas - middle layer,152,Level 4 qualifications or above,1866
295,2021,E02002521,2021 super output areas - middle layer,152,Other qualifications,151
296,2021,E02002523,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4603
297,2021,E02002523,2021 super output areas - middle layer,152,No qualifications,1503
298,2021,E02002523,2021 super output areas - middle layer,152,Level 1 and entry level qualifications,561
299,2021,E02002523,2021 super output areas - middle layer,152,Level 2 qualifications,781
300,2021,E02002523,2021 super output areas - middle layer,152,Apprenticeship,268
301,2021,E02002523,2021 super output areas - middle layer,152,Level 3 qualifications,709
302,2021,E02002523,2021 super output areas - middle layer,152,Level 4 qualifications or above,672
303,2021,E02002523,2021 super output areas - middle layer,152,Other qualifications,109
