,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETHNIC_288_NAME,OBS_VALUE
0,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Asian (unspecified) and European,0
1,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Black and Asian,15
2,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Black and European,1
3,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Black and White (unspecified),4
4,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Black British,0
5,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Brazilian,4
6,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Caribbean,1
7,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Caribbean Asian,9
8,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Chinese,0
9,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Chinese and other Asian,2
10,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Chinese and White,0
11,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: English,1
12,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: English/Welsh/Scottish/Northern Irish/British,2
13,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: European and Black African,0
14,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: European and Black Caribbean,1
15,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: European and North African or Middle Eastern,4
16,2021,E02003273,2021 super output areas - middle layer,152,"Mixed or Multiple ethnic groups: European Mixed, European unspecified, other European",4
17,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Greek Cypriot,0
18,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Hispanic or Latin American,5
19,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Indian or British Indian,0
20,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Iranian,1
21,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Italian,1
22,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Jewish,0
23,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mauritian/Seychellois/Maldivian/Sao Tomean/St Helenian,0
24,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mexican,2
25,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed Black,1
26,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed Irish,1
27,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed South Asian,2
28,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed White,1
29,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Moroccan,0
30,2021,E02003273,2021 super output areas - middle layer,152,"Mixed or Multiple ethnic groups: Other Asian, Asian unspecified",1
31,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Other Middle East,1
32,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Other Mixed,50
33,2021,E02003273,2021 super output areas - middle layer,152,"Mixed or Multiple ethnic groups: Other White, White unspecified",3
34,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Pakistani or British Pakistani,0
35,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Polynesian/Micronesian/Melanesian,0
36,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Portuguese,2
37,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: South African,0
38,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: South American,1
39,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: South Asian and European,3
40,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Spanish,0
41,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Turkish,0
42,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Turkish Cypriot,1
43,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White African,0
44,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Arab,2
45,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Asian (unspecified),118
46,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Black African,83
47,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Black Caribbean,216
48,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and East Asian,2
49,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and North African or Middle Eastern,1
50,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and South Asian,3
51,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White Caribbean,1
52,2021,E02003273,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Any other ethnic group,24
53,2021,E02003273,2021 super output areas - middle layer,152,White,7011
54,2021,E02003273,2021 super output areas - middle layer,152,White: African unspecified,0
55,2021,E02003273,2021 super output areas - middle layer,152,White: Albanian,65
56,2021,E02003273,2021 super output areas - middle layer,152,White: Algerian,1
57,2021,E02003273,2021 super output areas - middle layer,152,White: Arab,6
58,2021,E02003273,2021 super output areas - middle layer,152,White: Argentinian,0
59,2021,E02003273,2021 super output areas - middle layer,152,White: Armenian,7
60,2021,E02003273,2021 super output areas - middle layer,152,White: Australian/New Zealander,2
61,2021,E02003273,2021 super output areas - middle layer,152,White: Austrian,0
62,2021,E02003273,2021 super output areas - middle layer,152,White: Belarusian,0
63,2021,E02003273,2021 super output areas - middle layer,152,White: Belgian,1
64,2021,E02003273,2021 super output areas - middle layer,152,White: Bosnian,1
65,2021,E02003273,2021 super output areas - middle layer,152,White: Brazilian,1
66,2021,E02003273,2021 super output areas - middle layer,152,White: Bulgarian,15
67,2021,E02003273,2021 super output areas - middle layer,152,White: Colombian,0
68,2021,E02003273,2021 super output areas - middle layer,152,White: Cornish,0
69,2021,E02003273,2021 super output areas - middle layer,152,White: Croatian,0
70,2021,E02003273,2021 super output areas - middle layer,152,White: Cypriot (part not stated),0
71,2021,E02003273,2021 super output areas - middle layer,152,White: Czech,5
72,2021,E02003273,2021 super output areas - middle layer,152,White: Danish,1
73,2021,E02003273,2021 super output areas - middle layer,152,White: Dutch,3
74,2021,E02003273,2021 super output areas - middle layer,152,"White: English, Welsh, Scottish, Northern Irish or British",5186
75,2021,E02003273,2021 super output areas - middle layer,152,White: Estonian,0
76,2021,E02003273,2021 super output areas - middle layer,152,White: European Mixed,221
77,2021,E02003273,2021 super output areas - middle layer,152,White: Finnish,0
78,2021,E02003273,2021 super output areas - middle layer,152,White: French,10
79,2021,E02003273,2021 super output areas - middle layer,152,White: Georgian,2
80,2021,E02003273,2021 super output areas - middle layer,152,White: German,6
81,2021,E02003273,2021 super output areas - middle layer,152,White: Greek,21
82,2021,E02003273,2021 super output areas - middle layer,152,White: Greek Cypriot,1
83,2021,E02003273,2021 super output areas - middle layer,152,White: Gypsy or Irish Traveller,26
84,2021,E02003273,2021 super output areas - middle layer,152,White: Hispanic or Latin American,10
85,2021,E02003273,2021 super output areas - middle layer,152,White: Hungarian,23
86,2021,E02003273,2021 super output areas - middle layer,152,White: Iranian,0
87,2021,E02003273,2021 super output areas - middle layer,152,White: Irish,263
88,2021,E02003273,2021 super output areas - middle layer,152,White: Israeli,0
89,2021,E02003273,2021 super output areas - middle layer,152,White: Italian,41
90,2021,E02003273,2021 super output areas - middle layer,152,White: Jewish,0
91,2021,E02003273,2021 super output areas - middle layer,152,White: Kosovan,23
92,2021,E02003273,2021 super output areas - middle layer,152,White: Kurdish,0
93,2021,E02003273,2021 super output areas - middle layer,152,White: Latvian,10
94,2021,E02003273,2021 super output areas - middle layer,152,White: Lithuanian,33
95,2021,E02003273,2021 super output areas - middle layer,152,White: Maltese,1
96,2021,E02003273,2021 super output areas - middle layer,152,White: Mixed Irish,0
97,2021,E02003273,2021 super output areas - middle layer,152,White: Mixed White,0
98,2021,E02003273,2021 super output areas - middle layer,152,White: Moldovan,0
99,2021,E02003273,2021 super output areas - middle layer,152,White: North American,5
100,2021,E02003273,2021 super output areas - middle layer,152,White: North Macedonian,0
101,2021,E02003273,2021 super output areas - middle layer,152,White: Norwegian,0
102,2021,E02003273,2021 super output areas - middle layer,152,White: Other Eastern European,92
103,2021,E02003273,2021 super output areas - middle layer,152,White: Other Middle East,0
104,2021,E02003273,2021 super output areas - middle layer,152,White: Other Mixed,0
105,2021,E02003273,2021 super output areas - middle layer,152,White: Other North African,5
106,2021,E02003273,2021 super output areas - middle layer,152,White: Other Traveller,0
107,2021,E02003273,2021 super output areas - middle layer,152,"White: Other White, White unspecified",89
108,2021,E02003273,2021 super output areas - middle layer,152,White: Polish,440
109,2021,E02003273,2021 super output areas - middle layer,152,White: Portuguese,18
110,2021,E02003273,2021 super output areas - middle layer,152,White: Roma,41
111,2021,E02003273,2021 super output areas - middle layer,152,White: Romanian,283
112,2021,E02003273,2021 super output areas - middle layer,152,White: Russian,3
113,2021,E02003273,2021 super output areas - middle layer,152,White: Serbian,0
114,2021,E02003273,2021 super output areas - middle layer,152,White: Slovakian,9
115,2021,E02003273,2021 super output areas - middle layer,152,White: Slovenian,0
116,2021,E02003273,2021 super output areas - middle layer,152,White: South African,4
117,2021,E02003273,2021 super output areas - middle layer,152,White: South American,1
118,2021,E02003273,2021 super output areas - middle layer,152,White: Spanish,14
119,2021,E02003273,2021 super output areas - middle layer,152,White: Swedish,2
120,2021,E02003273,2021 super output areas - middle layer,152,White: Swiss,1
121,2021,E02003273,2021 super output areas - middle layer,152,White: Turkish,7
122,2021,E02003273,2021 super output areas - middle layer,152,White: Turkish Cypriot,0
123,2021,E02003273,2021 super output areas - middle layer,152,White: Ukrainian,4
124,2021,E02003273,2021 super output areas - middle layer,152,White: White African,1
125,2021,E02003273,2021 super output areas - middle layer,152,White: White and North African or Middle Eastern,3
126,2021,E02003273,2021 super output areas - middle layer,152,White: White Caribbean,0
127,2021,E02003273,2021 super output areas - middle layer,152,White: Zimbabwean,0
128,2021,E02003273,2021 super output areas - middle layer,152,White: Any other ethnic group,4
129,2021,E02003273,2021 super output areas - middle layer,152,Other ethnic group,372
130,2021,E02003273,2021 super output areas - middle layer,152,Other ethnic group: Afghan,16
131,2021,E02003273,2021 super output areas - middle layer,152,Other ethnic group: African unspecified,0
132,2021,E02003273,2021 super output areas - middle layer,152,Other ethnic group: African Asian,3
133,2021,E02003273,2021 super output areas - middle layer,152,Other ethnic group: Albanian,5
134,2021,E02003273,2021 super output areas - middle layer,152,Other ethnic group: Algerian,0
135,2021,E02003273,2021 super output areas - middle layer,152,Other ethnic group: Arab,122
