,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ROOMS_10_NAME,OBS_VALUE
36,2021,E02005881,2021 super output areas - middle layer,152,6 rooms,112
37,2021,E02005881,2021 super output areas - middle layer,152,7 rooms,28
38,2021,E02005881,2021 super output areas - middle layer,152,8 rooms,9
39,2021,E02005881,2021 super output areas - middle layer,152,9 or more rooms,2
40,2021,E02005882,2021 super output areas - middle layer,152,Total: All households,3430
41,2021,E02005882,2021 super output areas - middle layer,152,1 room,18
42,2021,E02005882,2021 super output areas - middle layer,152,2 rooms,63
43,2021,E02005882,2021 super output areas - middle layer,152,3 rooms,704
44,2021,E02005882,2021 super output areas - middle layer,152,4 rooms,1408
45,2021,E02005882,2021 super output areas - middle layer,152,5 rooms,847
46,2021,E02005882,2021 super output areas - middle layer,152,6 rooms,245
47,2021,E02005882,2021 super output areas - middle layer,152,7 rooms,120
48,2021,E02005882,2021 super output areas - middle layer,152,8 rooms,11
49,2021,E02005882,2021 super output areas - middle layer,152,9 or more rooms,14
50,2021,E02005883,2021 super output areas - middle layer,152,Total: All households,3603
51,2021,E02005883,2021 super output areas - middle layer,152,1 room,2
52,2021,E02005883,2021 super output areas - middle layer,152,2 rooms,261
53,2021,E02005883,2021 super output areas - middle layer,152,3 rooms,884
54,2021,E02005883,2021 super output areas - middle layer,152,4 rooms,1436
55,2021,E02005883,2021 super output areas - middle layer,152,5 rooms,806
56,2021,E02005883,2021 super output areas - middle layer,152,6 rooms,139
57,2021,E02005883,2021 super output areas - middle layer,152,7 rooms,41
58,2021,E02005883,2021 super output areas - middle layer,152,8 rooms,6
59,2021,E02005883,2021 super output areas - middle layer,152,9 or more rooms,28
60,2021,E02005884,2021 super output areas - middle layer,152,Total: All households,2781
61,2021,E02005884,2021 super output areas - middle layer,152,1 room,1
62,2021,E02005884,2021 super output areas - middle layer,152,2 rooms,143
63,2021,E02005884,2021 super output areas - middle layer,152,3 rooms,611
64,2021,E02005884,2021 super output areas - middle layer,152,4 rooms,1068
65,2021,E02005884,2021 super output areas - middle layer,152,5 rooms,724
66,2021,E02005884,2021 super output areas - middle layer,152,6 rooms,150
67,2021,E02005884,2021 super output areas - middle layer,152,7 rooms,60
68,2021,E02005884,2021 super output areas - middle layer,152,8 rooms,17
69,2021,E02005884,2021 super output areas - middle layer,152,9 or more rooms,7
70,2021,E02005885,2021 super output areas - middle layer,152,Total: All households,3891
71,2021,E02005885,2021 super output areas - middle layer,152,1 room,20
72,2021,E02005885,2021 super output areas - middle layer,152,2 rooms,282
73,2021,E02005885,2021 super output areas - middle layer,152,3 rooms,675
74,2021,E02005885,2021 super output areas - middle layer,152,4 rooms,1566
75,2021,E02005885,2021 super output areas - middle layer,152,5 rooms,1118
76,2021,E02005885,2021 super output areas - middle layer,152,6 rooms,198
77,2021,E02005885,2021 super output areas - middle layer,152,7 rooms,22
78,2021,E02005885,2021 super output areas - middle layer,152,8 rooms,9
79,2021,E02005885,2021 super output areas - middle layer,152,9 or more rooms,1
80,2021,E02005886,2021 super output areas - middle layer,152,Total: All households,4738
81,2021,E02005886,2021 super output areas - middle layer,152,1 room,0
82,2021,E02005886,2021 super output areas - middle layer,152,2 rooms,62
83,2021,E02005886,2021 super output areas - middle layer,152,3 rooms,855
84,2021,E02005886,2021 super output areas - middle layer,152,4 rooms,1954
85,2021,E02005886,2021 super output areas - middle layer,152,5 rooms,1210
86,2021,E02005886,2021 super output areas - middle layer,152,6 rooms,470
87,2021,E02005886,2021 super output areas - middle layer,152,7 rooms,157
88,2021,E02005886,2021 super output areas - middle layer,152,8 rooms,21
89,2021,E02005886,2021 super output areas - middle layer,152,9 or more rooms,9
90,2021,E02005887,2021 super output areas - middle layer,152,Total: All households,4584
91,2021,E02005887,2021 super output areas - middle layer,152,1 room,31
92,2021,E02005887,2021 super output areas - middle layer,152,2 rooms,531
93,2021,E02005887,2021 super output areas - middle layer,152,3 rooms,1093
94,2021,E02005887,2021 super output areas - middle layer,152,4 rooms,1739
95,2021,E02005887,2021 super output areas - middle layer,152,5 rooms,935
96,2021,E02005887,2021 super output areas - middle layer,152,6 rooms,134
97,2021,E02005887,2021 super output areas - middle layer,152,7 rooms,69
98,2021,E02005887,2021 super output areas - middle layer,152,8 rooms,30
99,2021,E02005887,2021 super output areas - middle layer,152,9 or more rooms,22
100,2021,E02005888,2021 super output areas - middle layer,152,Total: All households,3832
101,2021,E02005888,2021 super output areas - middle layer,152,1 room,7
102,2021,E02005888,2021 super output areas - middle layer,152,2 rooms,565
103,2021,E02005888,2021 super output areas - middle layer,152,3 rooms,1180
104,2021,E02005888,2021 super output areas - middle layer,152,4 rooms,1320
105,2021,E02005888,2021 super output areas - middle layer,152,5 rooms,542
106,2021,E02005888,2021 super output areas - middle layer,152,6 rooms,144
107,2021,E02005888,2021 super output areas - middle layer,152,7 rooms,38
108,2021,E02005888,2021 super output areas - middle layer,152,8 rooms,16
109,2021,E02005888,2021 super output areas - middle layer,152,9 or more rooms,20
110,2021,E02005889,2021 super output areas - middle layer,152,Total: All households,4563
111,2021,E02005889,2021 super output areas - middle layer,152,1 room,6
112,2021,E02005889,2021 super output areas - middle layer,152,2 rooms,155
113,2021,E02005889,2021 super output areas - middle layer,152,3 rooms,1003
114,2021,E02005889,2021 super output areas - middle layer,152,4 rooms,1498
115,2021,E02005889,2021 super output areas - middle layer,152,5 rooms,1684
116,2021,E02005889,2021 super output areas - middle layer,152,6 rooms,153
117,2021,E02005889,2021 super output areas - middle layer,152,7 rooms,44
118,2021,E02005889,2021 super output areas - middle layer,152,8 rooms,8
119,2021,E02005889,2021 super output areas - middle layer,152,9 or more rooms,12
120,2021,E02005890,2021 super output areas - middle layer,152,Total: All households,2855
121,2021,E02005890,2021 super output areas - middle layer,152,1 room,0
122,2021,E02005890,2021 super output areas - middle layer,152,2 rooms,24
123,2021,E02005890,2021 super output areas - middle layer,152,3 rooms,429
124,2021,E02005890,2021 super output areas - middle layer,152,4 rooms,983
125,2021,E02005890,2021 super output areas - middle layer,152,5 rooms,1131
126,2021,E02005890,2021 super output areas - middle layer,152,6 rooms,202
127,2021,E02005890,2021 super output areas - middle layer,152,7 rooms,73
128,2021,E02005890,2021 super output areas - middle layer,152,8 rooms,9
129,2021,E02005890,2021 super output areas - middle layer,152,9 or more rooms,4
130,2021,E02005891,2021 super output areas - middle layer,152,Total: All households,2834
131,2021,E02005891,2021 super output areas - middle layer,152,1 room,3
132,2021,E02005891,2021 super output areas - middle layer,152,2 rooms,459
133,2021,E02005891,2021 super output areas - middle layer,152,3 rooms,623
134,2021,E02005891,2021 super output areas - middle layer,152,4 rooms,849
135,2021,E02005891,2021 super output areas - middle layer,152,5 rooms,601
136,2021,E02005891,2021 super output areas - middle layer,152,6 rooms,208
137,2021,E02005891,2021 super output areas - middle layer,152,7 rooms,58
138,2021,E02005891,2021 super output areas - middle layer,152,8 rooms,17
139,2021,E02005891,2021 super output areas - middle layer,152,9 or more rooms,16
140,2021,E02005892,2021 super output areas - middle layer,152,Total: All households,5623
141,2021,E02005892,2021 super output areas - middle layer,152,1 room,3
142,2021,E02005892,2021 super output areas - middle layer,152,2 rooms,90
143,2021,E02005892,2021 super output areas - middle layer,152,3 rooms,766
144,2021,E02005892,2021 super output areas - middle layer,152,4 rooms,1593
145,2021,E02005892,2021 super output areas - middle layer,152,5 rooms,1808
146,2021,E02005892,2021 super output areas - middle layer,152,6 rooms,875
147,2021,E02005892,2021 super output areas - middle layer,152,7 rooms,337
148,2021,E02005892,2021 super output areas - middle layer,152,8 rooms,90
149,2021,E02005892,2021 super output areas - middle layer,152,9 or more rooms,61
150,2021,E02005893,2021 super output areas - middle layer,152,Total: All households,4931
151,2021,E02005893,2021 super output areas - middle layer,152,1 room,7
152,2021,E02005893,2021 super output areas - middle layer,152,2 rooms,297
153,2021,E02005893,2021 super output areas - middle layer,152,3 rooms,946
154,2021,E02005893,2021 super output areas - middle layer,152,4 rooms,2608
155,2021,E02005893,2021 super output areas - middle layer,152,5 rooms,770
156,2021,E02005893,2021 super output areas - middle layer,152,6 rooms,196
157,2021,E02005893,2021 super output areas - middle layer,152,7 rooms,74
158,2021,E02005893,2021 super output areas - middle layer,152,8 rooms,20
159,2021,E02005893,2021 super output areas - middle layer,152,9 or more rooms,13
160,2021,E02005894,2021 super output areas - middle layer,152,Total: All households,4891
161,2021,E02005894,2021 super output areas - middle layer,152,1 room,8
162,2021,E02005894,2021 super output areas - middle layer,152,2 rooms,139
163,2021,E02005894,2021 super output areas - middle layer,152,3 rooms,815
164,2021,E02005894,2021 super output areas - middle layer,152,4 rooms,2342
165,2021,E02005894,2021 super output areas - middle layer,152,5 rooms,786
166,2021,E02005894,2021 super output areas - middle layer,152,6 rooms,389
167,2021,E02005894,2021 super output areas - middle layer,152,7 rooms,308
168,2021,E02005894,2021 super output areas - middle layer,152,8 rooms,62
169,2021,E02005894,2021 super output areas - middle layer,152,9 or more rooms,42
170,2021,E02005895,2021 super output areas - middle layer,152,Total: All households,3533
171,2021,E02005895,2021 super output areas - middle layer,152,1 room,0
172,2021,E02005895,2021 super output areas - middle layer,152,2 rooms,68
173,2021,E02005895,2021 super output areas - middle layer,152,3 rooms,580
174,2021,E02005895,2021 super output areas - middle layer,152,4 rooms,981
175,2021,E02005895,2021 super output areas - middle layer,152,5 rooms,745
176,2021,E02005895,2021 super output areas - middle layer,152,6 rooms,580
177,2021,E02005895,2021 super output areas - middle layer,152,7 rooms,301
178,2021,E02005895,2021 super output areas - middle layer,152,8 rooms,147
179,2021,E02005895,2021 super output areas - middle layer,152,9 or more rooms,131
180,2021,E02005896,2021 super output areas - middle layer,152,Total: All households,3385
181,2021,E02005896,2021 super output areas - middle layer,152,1 room,0
182,2021,E02005896,2021 super output areas - middle layer,152,2 rooms,81
183,2021,E02005896,2021 super output areas - middle layer,152,3 rooms,507
184,2021,E02005896,2021 super output areas - middle layer,152,4 rooms,1073
185,2021,E02005896,2021 super output areas - middle layer,152,5 rooms,669
186,2021,E02005896,2021 super output areas - middle layer,152,6 rooms,594
187,2021,E02005896,2021 super output areas - middle layer,152,7 rooms,279
188,2021,E02005896,2021 super output areas - middle layer,152,8 rooms,120
189,2021,E02005896,2021 super output areas - middle layer,152,9 or more rooms,62
190,2021,E02005897,2021 super output areas - middle layer,152,Total: All households,3973
191,2021,E02005897,2021 super output areas - middle layer,152,1 room,2
192,2021,E02005897,2021 super output areas - middle layer,152,2 rooms,89
193,2021,E02005897,2021 super output areas - middle layer,152,3 rooms,584
194,2021,E02005897,2021 super output areas - middle layer,152,4 rooms,1519
195,2021,E02005897,2021 super output areas - middle layer,152,5 rooms,753
196,2021,E02005897,2021 super output areas - middle layer,152,6 rooms,506
197,2021,E02005897,2021 super output areas - middle layer,152,7 rooms,320
198,2021,E02005897,2021 super output areas - middle layer,152,8 rooms,121
199,2021,E02005897,2021 super output areas - middle layer,152,9 or more rooms,79
200,2021,E02005898,2021 super output areas - middle layer,152,Total: All households,4936
201,2021,E02005898,2021 super output areas - middle layer,152,1 room,5
202,2021,E02005898,2021 super output areas - middle layer,152,2 rooms,181
203,2021,E02005898,2021 super output areas - middle layer,152,3 rooms,1031
204,2021,E02005898,2021 super output areas - middle layer,152,4 rooms,2669
205,2021,E02005898,2021 super output areas - middle layer,152,5 rooms,657
206,2021,E02005898,2021 super output areas - middle layer,152,6 rooms,301
207,2021,E02005898,2021 super output areas - middle layer,152,7 rooms,56
208,2021,E02005898,2021 super output areas - middle layer,152,8 rooms,27
209,2021,E02005898,2021 super output areas - middle layer,152,9 or more rooms,9
210,2021,E02005899,2021 super output areas - middle layer,152,Total: All households,5538
211,2021,E02005899,2021 super output areas - middle layer,152,1 room,44
212,2021,E02005899,2021 super output areas - middle layer,152,2 rooms,746
213,2021,E02005899,2021 super output areas - middle layer,152,3 rooms,1811
214,2021,E02005899,2021 super output areas - middle layer,152,4 rooms,1704
215,2021,E02005899,2021 super output areas - middle layer,152,5 rooms,911
216,2021,E02005899,2021 super output areas - middle layer,152,6 rooms,214
217,2021,E02005899,2021 super output areas - middle layer,152,7 rooms,57
218,2021,E02005899,2021 super output areas - middle layer,152,8 rooms,25
219,2021,E02005899,2021 super output areas - middle layer,152,9 or more rooms,26
220,2021,E02005900,2021 super output areas - middle layer,152,Total: All households,3218
221,2021,E02005900,2021 super output areas - middle layer,152,1 room,1
222,2021,E02005900,2021 super output areas - middle layer,152,2 rooms,223
223,2021,E02005900,2021 super output areas - middle layer,152,3 rooms,540
224,2021,E02005900,2021 super output areas - middle layer,152,4 rooms,913
225,2021,E02005900,2021 super output areas - middle layer,152,5 rooms,583
226,2021,E02005900,2021 super output areas - middle layer,152,6 rooms,533
227,2021,E02005900,2021 super output areas - middle layer,152,7 rooms,240
228,2021,E02005900,2021 super output areas - middle layer,152,8 rooms,106
229,2021,E02005900,2021 super output areas - middle layer,152,9 or more rooms,79
230,2021,E02005901,2021 super output areas - middle layer,152,Total: All households,4221
231,2021,E02005901,2021 super output areas - middle layer,152,1 room,9
232,2021,E02005901,2021 super output areas - middle layer,152,2 rooms,274
233,2021,E02005901,2021 super output areas - middle layer,152,3 rooms,955
234,2021,E02005901,2021 super output areas - middle layer,152,4 rooms,1415
235,2021,E02005901,2021 super output areas - middle layer,152,5 rooms,867
236,2021,E02005901,2021 super output areas - middle layer,152,6 rooms,401
237,2021,E02005901,2021 super output areas - middle layer,152,7 rooms,215
238,2021,E02005901,2021 super output areas - middle layer,152,8 rooms,58
239,2021,E02005901,2021 super output areas - middle layer,152,9 or more rooms,27
240,2021,E02005902,2021 super output areas - middle layer,152,Total: All households,3593
241,2021,E02005902,2021 super output areas - middle layer,152,1 room,45
242,2021,E02005902,2021 super output areas - middle layer,152,2 rooms,186
243,2021,E02005902,2021 super output areas - middle layer,152,3 rooms,750
244,2021,E02005902,2021 super output areas - middle layer,152,4 rooms,1353
245,2021,E02005902,2021 super output areas - middle layer,152,5 rooms,909
246,2021,E02005902,2021 super output areas - middle layer,152,6 rooms,259
247,2021,E02005902,2021 super output areas - middle layer,152,7 rooms,62
248,2021,E02005902,2021 super output areas - middle layer,152,8 rooms,19
249,2021,E02005902,2021 super output areas - middle layer,152,9 or more rooms,10
250,2021,E02005903,2021 super output areas - middle layer,152,Total: All households,4628
251,2021,E02005903,2021 super output areas - middle layer,152,1 room,12
252,2021,E02005903,2021 super output areas - middle layer,152,2 rooms,240
253,2021,E02005903,2021 super output areas - middle layer,152,3 rooms,1097
254,2021,E02005903,2021 super output areas - middle layer,152,4 rooms,1908
255,2021,E02005903,2021 super output areas - middle layer,152,5 rooms,871
256,2021,E02005903,2021 super output areas - middle layer,152,6 rooms,328
257,2021,E02005903,2021 super output areas - middle layer,152,7 rooms,97
258,2021,E02005903,2021 super output areas - middle layer,152,8 rooms,37
259,2021,E02005903,2021 super output areas - middle layer,152,9 or more rooms,38
260,2021,E02005904,2021 super output areas - middle layer,152,Total: All households,3954
261,2021,E02005904,2021 super output areas - middle layer,152,1 room,4
262,2021,E02005904,2021 super output areas - middle layer,152,2 rooms,95
263,2021,E02005904,2021 super output areas - middle layer,152,3 rooms,721
264,2021,E02005904,2021 super output areas - middle layer,152,4 rooms,1146
265,2021,E02005904,2021 super output areas - middle layer,152,5 rooms,723
266,2021,E02005904,2021 super output areas - middle layer,152,6 rooms,594
267,2021,E02005904,2021 super output areas - middle layer,152,7 rooms,376
268,2021,E02005904,2021 super output areas - middle layer,152,8 rooms,201
269,2021,E02005904,2021 super output areas - middle layer,152,9 or more rooms,94
270,2021,E02005905,2021 super output areas - middle layer,152,Total: All households,2524
271,2021,E02005905,2021 super output areas - middle layer,152,1 room,0
272,2021,E02005905,2021 super output areas - middle layer,152,2 rooms,84
273,2021,E02005905,2021 super output areas - middle layer,152,3 rooms,275
274,2021,E02005905,2021 super output areas - middle layer,152,4 rooms,607
275,2021,E02005905,2021 super output areas - middle layer,152,5 rooms,508
276,2021,E02005905,2021 super output areas - middle layer,152,6 rooms,503
277,2021,E02005905,2021 super output areas - middle layer,152,7 rooms,283
278,2021,E02005905,2021 super output areas - middle layer,152,8 rooms,159
279,2021,E02005905,2021 super output areas - middle layer,152,9 or more rooms,105
280,2021,E02005906,2021 super output areas - middle layer,152,Total: All households,2779
281,2021,E02005906,2021 super output areas - middle layer,152,1 room,0
282,2021,E02005906,2021 super output areas - middle layer,152,2 rooms,74
283,2021,E02005906,2021 super output areas - middle layer,152,3 rooms,414
284,2021,E02005906,2021 super output areas - middle layer,152,4 rooms,717
285,2021,E02005906,2021 super output areas - middle layer,152,5 rooms,684
286,2021,E02005906,2021 super output areas - middle layer,152,6 rooms,453
287,2021,E02005906,2021 super output areas - middle layer,152,7 rooms,245
288,2021,E02005906,2021 super output areas - middle layer,152,8 rooms,129
289,2021,E02005906,2021 super output areas - middle layer,152,9 or more rooms,63
290,2021,E02005907,2021 super output areas - middle layer,152,Total: All households,4408
291,2021,E02005907,2021 super output areas - middle layer,152,1 room,20
292,2021,E02005907,2021 super output areas - middle layer,152,2 rooms,132
293,2021,E02005907,2021 super output areas - middle layer,152,3 rooms,1046
294,2021,E02005907,2021 super output areas - middle layer,152,4 rooms,1150
295,2021,E02005907,2021 super output areas - middle layer,152,5 rooms,1049
296,2021,E02005907,2021 super output areas - middle layer,152,6 rooms,665
297,2021,E02005907,2021 super output areas - middle layer,152,7 rooms,253
298,2021,E02005907,2021 super output areas - middle layer,152,8 rooms,69
299,2021,E02005907,2021 super output areas - middle layer,152,9 or more rooms,24
300,2021,E02005908,2021 super output areas - middle layer,152,Total: All households,4103
301,2021,E02005908,2021 super output areas - middle layer,152,1 room,1
302,2021,E02005908,2021 super output areas - middle layer,152,2 rooms,254
303,2021,E02005908,2021 super output areas - middle layer,152,3 rooms,731
304,2021,E02005908,2021 super output areas - middle layer,152,4 rooms,1090
305,2021,E02005908,2021 super output areas - middle layer,152,5 rooms,1027
306,2021,E02005908,2021 super output areas - middle layer,152,6 rooms,523
307,2021,E02005908,2021 super output areas - middle layer,152,7 rooms,275
308,2021,E02005908,2021 super output areas - middle layer,152,8 rooms,152
309,2021,E02005908,2021 super output areas - middle layer,152,9 or more rooms,50
310,2021,E02005909,2021 super output areas - middle layer,152,Total: All households,3261
311,2021,E02005909,2021 super output areas - middle layer,152,1 room,8
312,2021,E02005909,2021 super output areas - middle layer,152,2 rooms,190
313,2021,E02005909,2021 super output areas - middle layer,152,3 rooms,414
314,2021,E02005909,2021 super output areas - middle layer,152,4 rooms,405
315,2021,E02005909,2021 super output areas - middle layer,152,5 rooms,1618
316,2021,E02005909,2021 super output areas - middle layer,152,6 rooms,400
317,2021,E02005909,2021 super output areas - middle layer,152,7 rooms,140
318,2021,E02005909,2021 super output areas - middle layer,152,8 rooms,59
319,2021,E02005909,2021 super output areas - middle layer,152,9 or more rooms,27
320,2021,E02005910,2021 super output areas - middle layer,152,Total: All households,3923
321,2021,E02005910,2021 super output areas - middle layer,152,1 room,45
322,2021,E02005910,2021 super output areas - middle layer,152,2 rooms,773
323,2021,E02005910,2021 super output areas - middle layer,152,3 rooms,884
324,2021,E02005910,2021 super output areas - middle layer,152,4 rooms,584
325,2021,E02005910,2021 super output areas - middle layer,152,5 rooms,747
326,2021,E02005910,2021 super output areas - middle layer,152,6 rooms,428
327,2021,E02005910,2021 super output areas - middle layer,152,7 rooms,290
328,2021,E02005910,2021 super output areas - middle layer,152,8 rooms,116
329,2021,E02005910,2021 super output areas - middle layer,152,9 or more rooms,56
330,2021,E02005911,2021 super output areas - middle layer,152,Total: All households,3514
331,2021,E02005911,2021 super output areas - middle layer,152,1 room,2
332,2021,E02005911,2021 super output areas - middle layer,152,2 rooms,115
333,2021,E02005911,2021 super output areas - middle layer,152,3 rooms,768
334,2021,E02005911,2021 super output areas - middle layer,152,4 rooms,661
335,2021,E02005911,2021 super output areas - middle layer,152,5 rooms,829
336,2021,E02005911,2021 super output areas - middle layer,152,6 rooms,679
337,2021,E02005911,2021 super output areas - middle layer,152,7 rooms,314
338,2021,E02005911,2021 super output areas - middle layer,152,8 rooms,113
339,2021,E02005911,2021 super output areas - middle layer,152,9 or more rooms,33
340,2021,E02005912,2021 super output areas - middle layer,152,Total: All households,3905
341,2021,E02005912,2021 super output areas - middle layer,152,1 room,6
342,2021,E02005912,2021 super output areas - middle layer,152,2 rooms,201
343,2021,E02005912,2021 super output areas - middle layer,152,3 rooms,761
344,2021,E02005912,2021 super output areas - middle layer,152,4 rooms,858
345,2021,E02005912,2021 super output areas - middle layer,152,5 rooms,968
346,2021,E02005912,2021 super output areas - middle layer,152,6 rooms,801
347,2021,E02005912,2021 super output areas - middle layer,152,7 rooms,215
348,2021,E02005912,2021 super output areas - middle layer,152,8 rooms,74
349,2021,E02005912,2021 super output areas - middle layer,152,9 or more rooms,21
350,2021,E02005913,2021 super output areas - middle layer,152,Total: All households,3457
351,2021,E02005913,2021 super output areas - middle layer,152,1 room,1
352,2021,E02005913,2021 super output areas - middle layer,152,2 rooms,119
353,2021,E02005913,2021 super output areas - middle layer,152,3 rooms,579
354,2021,E02005913,2021 super output areas - middle layer,152,4 rooms,667
355,2021,E02005913,2021 super output areas - middle layer,152,5 rooms,1006
356,2021,E02005913,2021 super output areas - middle layer,152,6 rooms,550
357,2021,E02005913,2021 super output areas - middle layer,152,7 rooms,306
358,2021,E02005913,2021 super output areas - middle layer,152,8 rooms,154
359,2021,E02005913,2021 super output areas - middle layer,152,9 or more rooms,75
360,2021,E02005914,2021 super output areas - middle layer,152,Total: All households,3421
361,2021,E02005914,2021 super output areas - middle layer,152,1 room,2
362,2021,E02005914,2021 super output areas - middle layer,152,2 rooms,119
363,2021,E02005914,2021 super output areas - middle layer,152,3 rooms,644
364,2021,E02005914,2021 super output areas - middle layer,152,4 rooms,1554
365,2021,E02005914,2021 super output areas - middle layer,152,5 rooms,629
366,2021,E02005914,2021 super output areas - middle layer,152,6 rooms,306
367,2021,E02005914,2021 super output areas - middle layer,152,7 rooms,98
368,2021,E02005914,2021 super output areas - middle layer,152,8 rooms,39
369,2021,E02005914,2021 super output areas - middle layer,152,9 or more rooms,30
370,2021,E02005915,2021 super output areas - middle layer,152,Total: All households,2487
371,2021,E02005915,2021 super output areas - middle layer,152,1 room,1
372,2021,E02005915,2021 super output areas - middle layer,152,2 rooms,67
373,2021,E02005915,2021 super output areas - middle layer,152,3 rooms,405
374,2021,E02005915,2021 super output areas - middle layer,152,4 rooms,649
375,2021,E02005915,2021 super output areas - middle layer,152,5 rooms,585
376,2021,E02005915,2021 super output areas - middle layer,152,6 rooms,387
377,2021,E02005915,2021 super output areas - middle layer,152,7 rooms,232
378,2021,E02005915,2021 super output areas - middle layer,152,8 rooms,107
379,2021,E02005915,2021 super output areas - middle layer,152,9 or more rooms,54
380,2021,E02005916,2021 super output areas - middle layer,152,Total: All households,3322
381,2021,E02005916,2021 super output areas - middle layer,152,1 room,3
382,2021,E02005916,2021 super output areas - middle layer,152,2 rooms,119
383,2021,E02005916,2021 super output areas - middle layer,152,3 rooms,747
384,2021,E02005916,2021 super output areas - middle layer,152,4 rooms,882
385,2021,E02005916,2021 super output areas - middle layer,152,5 rooms,1037
386,2021,E02005916,2021 super output areas - middle layer,152,6 rooms,319
387,2021,E02005916,2021 super output areas - middle layer,152,7 rooms,126
388,2021,E02005916,2021 super output areas - middle layer,152,8 rooms,53
389,2021,E02005916,2021 super output areas - middle layer,152,9 or more rooms,36
390,2021,E02005917,2021 super output areas - middle layer,152,Total: All households,2530
391,2021,E02005917,2021 super output areas - middle layer,152,1 room,0
392,2021,E02005917,2021 super output areas - middle layer,152,2 rooms,25
393,2021,E02005917,2021 super output areas - middle layer,152,3 rooms,319
394,2021,E02005917,2021 super output areas - middle layer,152,4 rooms,549
395,2021,E02005917,2021 super output areas - middle layer,152,5 rooms,687
396,2021,E02005917,2021 super output areas - middle layer,152,6 rooms,503
397,2021,E02005917,2021 super output areas - middle layer,152,7 rooms,253
398,2021,E02005917,2021 super output areas - middle layer,152,8 rooms,132
399,2021,E02005917,2021 super output areas - middle layer,152,9 or more rooms,62
400,2021,E02005918,2021 super output areas - middle layer,152,Total: All households,2322
401,2021,E02005918,2021 super output areas - middle layer,152,1 room,3
402,2021,E02005918,2021 super output areas - middle layer,152,2 rooms,38
403,2021,E02005918,2021 super output areas - middle layer,152,3 rooms,479
404,2021,E02005918,2021 super output areas - middle layer,152,4 rooms,805
405,2021,E02005918,2021 super output areas - middle layer,152,5 rooms,605
406,2021,E02005918,2021 super output areas - middle layer,152,6 rooms,258
407,2021,E02005918,2021 super output areas - middle layer,152,7 rooms,91
408,2021,E02005918,2021 super output areas - middle layer,152,8 rooms,35
409,2021,E02005918,2021 super output areas - middle layer,152,9 or more rooms,8
410,2021,E02005919,2021 super output areas - middle layer,152,Total: All households,2761
411,2021,E02005919,2021 super output areas - middle layer,152,1 room,0
412,2021,E02005919,2021 super output areas - middle layer,152,2 rooms,66
413,2021,E02005919,2021 super output areas - middle layer,152,3 rooms,422
414,2021,E02005919,2021 super output areas - middle layer,152,4 rooms,757
415,2021,E02005919,2021 super output areas - middle layer,152,5 rooms,909
416,2021,E02005919,2021 super output areas - middle layer,152,6 rooms,301
