,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02005259,2021 super output areas - middle layer,152,Aged 71 years,95
1,2021,E02005259,2021 super output areas - middle layer,152,Aged 72 years,90
2,2021,E02005259,2021 super output areas - middle layer,152,Aged 73 years,87
3,2021,E02005259,2021 super output areas - middle layer,152,Aged 74 years,78
4,2021,E02005259,2021 super output areas - middle layer,152,Aged 75 to 84 years,538
5,2021,E02005259,2021 super output areas - middle layer,152,Aged 75 years,69
6,2021,E02005259,2021 super output areas - middle layer,152,Aged 76 years,57
7,2021,E02005259,2021 super output areas - middle layer,152,Aged 77 years,67
8,2021,E02005259,2021 super output areas - middle layer,152,Aged 78 years,49
9,2021,E02005259,2021 super output areas - middle layer,152,Aged 79 years,49
10,2021,E02005259,2021 super output areas - middle layer,152,Aged 80 years,44
11,2021,E02005259,2021 super output areas - middle layer,152,Aged 81 years,47
12,2021,E02005259,2021 super output areas - middle layer,152,Aged 82 years,63
13,2021,E02005259,2021 super output areas - middle layer,152,Aged 83 years,51
14,2021,E02005259,2021 super output areas - middle layer,152,Aged 84 years,42
15,2021,E02005259,2021 super output areas - middle layer,152,Aged 85 years and over,229
16,2021,E02005259,2021 super output areas - middle layer,152,Aged 85 years,30
17,2021,E02005259,2021 super output areas - middle layer,152,Aged 86 years,41
18,2021,E02005259,2021 super output areas - middle layer,152,Aged 87 years,23
19,2021,E02005259,2021 super output areas - middle layer,152,Aged 88 years,30
20,2021,E02005259,2021 super output areas - middle layer,152,Aged 89 years,25
21,2021,E02005259,2021 super output areas - middle layer,152,Aged 90 years,23
22,2021,E02005259,2021 super output areas - middle layer,152,Aged 91 years,12
23,2021,E02005259,2021 super output areas - middle layer,152,Aged 92 years,8
24,2021,E02005259,2021 super output areas - middle layer,152,Aged 93 years,9
25,2021,E02005259,2021 super output areas - middle layer,152,Aged 94 years,4
26,2021,E02005259,2021 super output areas - middle layer,152,Aged 95 years,10
27,2021,E02005259,2021 super output areas - middle layer,152,Aged 96 years,4
28,2021,E02005259,2021 super output areas - middle layer,152,Aged 97 years,3
29,2021,E02005259,2021 super output areas - middle layer,152,Aged 98 years,2
30,2021,E02005259,2021 super output areas - middle layer,152,Aged 99 years,2
