,GEOGRAPHY_CODE,Living in a couple,Living in a couple: Cohabiting,Living in a couple: Cohabiting: Opposite-sex couple,Living in a couple: Cohabiting: Same-sex couple,Living in a couple: Married or in a civil partnership,Living in a couple: Married or in a civil partnership: Opposite-sex couple,Living in a couple: Married or in a civil partnership: Same-sex couple,"Living in a couple: Separated, but still married or in a civil partnership",Not living in a couple,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,Not living in a couple: Married or in a registered civil partnership,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),Not living in a couple: Single (never married and never registered a civil partnership),Not living in a couple: Widowed or surviving partner from a civil partnership,Total: All usual residents
1471,E02001535,0.7000736919675755,0.13190862196020633,0.12490788504053059,0.007000736919675755,0.5665070007369197,0.562822402358143,0.0036845983787767134,0.001658069270449521,0.2999263080324245,0.055453205600589535,0.004789977892409728,0.013633014001473839,0.16617538688282976,0.059874723655121594,5428.0
1472,E02001536,0.6264526840066409,0.1840066408411732,0.17487548422800223,0.009131156613171001,0.4414775871610404,0.44120088544548974,0.0002767017155506364,0.0009684560044272275,0.37354731599335916,0.07401770890979524,0.004703929164360819,0.017985611510791366,0.2058660763696735,0.07097399003873824,7228.0
1473,E02001537,0.6106925528832222,0.1816864676905245,0.17386264850767894,0.007823819182845552,0.4284265430310055,0.42523906114169807,0.003187481889307447,0.0005795421616922632,0.3893074471167777,0.07186322804984063,0.0053607649956534335,0.024630541871921183,0.23268617791944363,0.05476673427991886,6902.0
1474,E02001538,0.6167312161115415,0.1691711851278079,0.16266460108443068,0.006506584043377227,0.44616576297443844,0.44384198295894656,0.0023237800154918666,0.0013942680092951202,0.3832687838884586,0.061812548412083654,0.007591014717273432,0.02029434546862897,0.22478698683191325,0.06878388845855926,6455.0
1475,E02001539,0.5894858909934286,0.16814843448009278,0.1623502126014689,0.005798221878623889,0.4205643602628527,0.41901816776188633,0.0015461925009663702,0.0007730962504831851,0.4105141090065713,0.06339389253962119,0.009856977193660611,0.018361035948975646,0.26362582141476615,0.05527638190954774,5174.0
1476,E02001540,0.6085965820818229,0.1601242879337131,0.153909891248058,0.006214396685655101,0.44785085447954426,0.44432936302433973,0.003521491455204557,0.0006214396685655101,0.3914034179181771,0.06825479026411185,0.007767995857068877,0.019264629725530814,0.2364577938891766,0.05965820818228897,9655.0
1477,E02001541,0.5953245089666951,0.15787788215200682,0.15286080273270708,0.005017079419299744,0.4369128949615713,0.43381725021349277,0.0030956447480785655,0.000533731853116994,0.40467549103330486,0.07717762596071734,0.007578992314261315,0.020281810418445772,0.22651579846285227,0.07312126387702818,9368.0
1478,E02001542,0.5660894908280473,0.16938110749185667,0.16389507971884107,0.005486027773015601,0.3960226298645637,0.39362249271386934,0.002400137150694325,0.0006857534716269502,0.4339105091719527,0.06977541573804218,0.006857534716269501,0.026744385393451055,0.26521515515172295,0.065318018172467,5833.0
1479,E02001543,0.5942075111394016,0.17536600891152132,0.1705919796308084,0.004774029280712922,0.41772756206238065,0.41645448758752385,0.001273074474856779,0.0011139401654996818,0.4057924888605983,0.0732017823042648,0.005728835136855506,0.01782304264799491,0.23313176320814769,0.07590706556333546,6284.0
1480,E02001544,0.5962121212121212,0.16015151515151516,0.15515151515151515,0.005,0.43575757575757573,0.43363636363636365,0.0021212121212121214,0.00030303030303030303,0.4037878787878788,0.07181818181818182,0.005909090909090909,0.02181818181818182,0.2403030303030303,0.06393939393939393,6600.0
1481,E02001545,0.6455286839145107,0.1344206974128234,0.12935883014623173,0.005061867266591676,0.5108267716535433,0.5088582677165354,0.001968503937007874,0.00028121484814398203,0.3544713160854893,0.07677165354330709,0.005343082114735658,0.015748031496062992,0.1782902137232846,0.07831833520809899,7112.0
1482,E02001546,0.6693248272195641,0.14584440900230375,0.14017366648945595,0.005670742512847776,0.5229487861066808,0.52046783625731,0.002480949849370902,0.000531632110579479,0.33067517278043596,0.059188374977848665,0.006379585326953748,0.01594896331738437,0.17703349282296652,0.07212475633528265,5643.0
1483,E02001547,0.5700460285613124,0.1890711672371061,0.18175380620795467,0.007317361029151422,0.38050277351587397,0.37790629057004604,0.002596482945827924,0.00047208780833234983,0.4299539714386876,0.07281954443526496,0.00649120736456981,0.024076478224949842,0.27617136787442464,0.050395373539478344,8473.0
1484,E02001548,0.5031558504612397,0.1822301343259427,0.1747855640071209,0.0074445703188218155,0.3193073312833792,0.3162324000647354,0.0030749312186437935,0.0016183848519177862,0.4968441495387603,0.0885256513999029,0.01035766305227383,0.02702702702702703,0.309920699142256,0.06101310891730053,6179.0
1485,E02001549,0.6448506289308176,0.16037735849056603,0.15566037735849056,0.0047169811320754715,0.4829009433962264,0.480935534591195,0.0019654088050314465,0.0015723270440251573,0.3551493710691824,0.07213050314465409,0.00884433962264151,0.017099056603773585,0.19221698113207547,0.06485849056603774,5088.0
1486,E02001550,0.5997102848865282,0.18509576694028648,0.1783357476259456,0.006760019314340898,0.41380975374215356,0.4086592628359891,0.005150490906164494,0.0008047642040882022,0.4002897151134718,0.07854498631900853,0.004989538065346854,0.023821020441010785,0.22501207146306132,0.06792209882504426,6213.0
1487,E02001551,0.5633919338159256,0.18345398138572905,0.1749741468459152,0.008479834539813857,0.3795243019648397,0.3768355739400207,0.002688728024819028,0.0004136504653567735,0.43660806618407444,0.09100310237849017,0.005584281282316443,0.02481902792140641,0.26039296794208894,0.05480868665977249,4835.0
1488,E02001552,0.5911214953271028,0.19559412550066757,0.19025367156208278,0.0053404539385847796,0.3945260347129506,0.3931909212283044,0.0013351134846461949,0.0010013351134846463,0.4088785046728972,0.08811748998664887,0.008511348464619492,0.020193591455273698,0.23431241655540722,0.05774365821094793,5992.0
1489,E02001553,0.5782346423735073,0.1639788255570602,0.1558537486150437,0.008125076942016496,0.4131478517788994,0.4100701711190447,0.0030776806598547335,0.0011079650375477041,0.4217653576264927,0.07324879970454265,0.01107965037547704,0.02388280192047273,0.2547088514095777,0.058845254216422505,8123.0
1490,E02001554,0.6434077881004151,0.15378533306977663,0.14904131251235422,0.004744020557422415,0.48942478750741253,0.48744811227515317,0.0019766752322593396,0.000197667523225934,0.3565922118995849,0.06266060486262107,0.004744020557422415,0.015615734334848785,0.20498122158529353,0.0685906305593991,5059.0
1491,E02001555,0.6601117318435754,0.13497206703910614,0.12916201117318435,0.005810055865921788,0.5249162011173184,0.5244692737430168,0.000446927374301676,0.000223463687150838,0.3398882681564246,0.06659217877094972,0.007374301675977654,0.010949720670391062,0.17027932960893855,0.0846927374301676,4475.0
1492,E02001556,0.540495638931192,0.149245465872906,0.14176934791637824,0.007476117956527759,0.3908348331718123,0.3891734736259172,0.0016613595458950575,0.0004153398864737644,0.459504361068808,0.07766855877059393,0.011906410078914579,0.022428353869583275,0.28616918178042366,0.06133185656929254,7223.0
1493,E02001557,0.5078521381976323,0.1597004107272288,0.14955303213336554,0.010147378593863252,0.3475477168398164,0.34368204880405895,0.003865668035757429,0.0006040106305870984,0.49214786180236775,0.08673592655230732,0.02875090601594588,0.023073206088427157,0.30188451316743176,0.05170330997825562,8278.0
1494,E02001558,0.6666666666666666,0.1348747591522158,0.12909441233140656,0.005780346820809248,0.5317919075144508,0.5298651252408478,0.0019267822736030828,0.0,0.3333333333333333,0.06377649325626204,0.005587668593448941,0.011946050096339113,0.17764932562620425,0.074373795761079,5190.0
1495,E02001559,0.6753791545659891,0.14391739270732495,0.13843175217812198,0.005485640529202969,0.5309777347531461,0.5293643110680865,0.0016134236850596966,0.000484027105517909,0.324620845434011,0.05356566634398193,0.006453694740238786,0.014682155534043239,0.1802194256211681,0.0696999031945789,6198.0
1496,E02001560,0.45395424457089767,0.18337010800139356,0.1752409708512368,0.008129137150156776,0.2691905702009058,0.2673324817094414,0.001858088491464406,0.0013935663685983046,0.5460457554291023,0.09034955289745675,0.028335849494832192,0.026013238880501683,0.3583788177911973,0.042968296365114386,8611.0
1497,E02001561,0.500899100899101,0.18301698301698302,0.17662337662337663,0.006393606393606394,0.3152847152847153,0.3128871128871129,0.0023976023976023976,0.0025974025974025974,0.4991008991008991,0.09470529470529471,0.015984015984015984,0.024975024975024976,0.3148851148851149,0.04855144855144855,5005.0
1498,E02001562,0.5617760617760618,0.15637065637065636,0.14886314886314886,0.0075075075075075074,0.4041184041184041,0.4015444015444015,0.002574002574002574,0.001287001287001287,0.43822393822393824,0.09309309309309309,0.004933504933504933,0.02423852423852424,0.23187473187473187,0.08408408408408409,4662.0
1499,E02001563,0.6369717239282456,0.12161751292186075,0.11736089996959562,0.004256612952265126,0.514898145332928,0.5130738826391,0.0018242626938279112,0.0004560656734569778,0.3630282760717543,0.0650653694131955,0.008665247795682578,0.015658254788689572,0.19960474308300397,0.07403466099118274,6578.0
1500,E02001564,0.6926343534924586,0.12154048909064284,0.11685459071606384,0.0046858983745790015,0.569922389808171,0.5678723092692928,0.002050080538878313,0.0011714745936447504,0.3073656465075414,0.05593791184653683,0.005564504319812564,0.012300483233269878,0.16605652364914336,0.06750622345877874,6829.0
1501,E02001565,0.6853468075333027,0.11606185882713214,0.11208084519981626,0.003981013627315878,0.568366253253713,0.5659163987138264,0.0024498545398866944,0.0009186954524575103,0.31465319246669726,0.052978104425049764,0.011483693155718878,0.009952534068289696,0.18190169958658706,0.058337161231051905,6531.0
1502,E02001566,0.5727002967359051,0.20801186943620179,0.19554896142433234,0.012462908011869436,0.36275964391691395,0.3594955489614243,0.0032640949554896144,0.0019287833827893175,0.42729970326409494,0.07700296735905045,0.01112759643916914,0.024777448071216616,0.27804154302670625,0.03635014836795252,6740.0
1503,E02001567,0.5565597667638484,0.1673469387755102,0.1606413994169096,0.006705539358600583,0.3889212827988338,0.3865889212827988,0.0023323615160349854,0.0002915451895043732,0.4434402332361516,0.08440233236151604,0.008017492711370262,0.019970845481049562,0.2696793002915452,0.06137026239067055,6860.0
1504,E02001568,0.5779850063997074,0.1795575059425855,0.1729749497165844,0.006582556226001097,0.3980618028890108,0.39568476869628816,0.0023770341927226183,0.00036569756811117204,0.42201499360029254,0.07478515267873469,0.004388370817334065,0.022856098006948253,0.25580544889376483,0.0641799232035107,5469.0
1505,E02001569,0.5468023255813953,0.19186046511627908,0.1828488372093023,0.009011627906976745,0.35319767441860467,0.351453488372093,0.0017441860465116279,0.0017441860465116279,0.45319767441860465,0.08575581395348837,0.0069767441860465115,0.023546511627906976,0.2809593023255814,0.0559593023255814,6880.0
1506,E02001570,0.5275675675675676,0.17981981981981981,0.17189189189189188,0.007927927927927928,0.34684684684684686,0.34396396396396395,0.002882882882882883,0.0009009009009009009,0.47243243243243244,0.09549549549549549,0.005585585585585586,0.02702702702702703,0.2679279279279279,0.0763963963963964,5550.0
1507,E02001571,0.6459589867310012,0.14435062324085243,0.1395255327704061,0.0048250904704463205,0.5014073180538802,0.49839163650985124,0.0030156815440289505,0.0002010454362685967,0.3540410132689988,0.059911540008041816,0.006232408524326498,0.01889827100924809,0.20406111781262565,0.06493767591475673,4974.0
1508,E02001572,0.5660961695191524,0.17750611246943765,0.16691116544417278,0.010594947025264874,0.38842705786471066,0.38418907905460475,0.004237978810105949,0.00016299918500407498,0.4339038304808476,0.07823960880195599,0.007171964140179299,0.02444987775061125,0.25509372453137735,0.06894865525672372,6135.0
1509,E02001573,0.5805972611780235,0.1600395974261673,0.1544299620524666,0.005609635373700709,0.4185777924434912,0.4159379640323379,0.002639828411153275,0.001979871308364956,0.4194027388219766,0.059396139250948686,0.0054446460980036296,0.023263487873288236,0.26332288401253917,0.06797558158719683,6061.0
1510,E02001574,0.6756972111553785,0.15338645418326693,0.14820717131474104,0.0051792828685258965,0.5215139442231076,0.5155378486055777,0.00597609561752988,0.0007968127490039841,0.3243027888446215,0.0647410358565737,0.005378486055776893,0.016334661354581673,0.17589641434262948,0.06195219123505976,5020.0
1511,E02001575,0.557819748177601,0.20907886017229954,0.20178926441351888,0.00728959575878065,0.3482438701126574,0.34625579854208083,0.0019880715705765406,0.0004970178926441351,0.44218025182239895,0.08035122597746852,0.008449304174950299,0.025016567263088138,0.26507620941020543,0.06328694499668655,6036.0
1512,E02001576,0.6420565735634228,0.18039494751823518,0.1711439245685821,0.009251022949653086,0.46148372175769437,0.45792563600782776,0.003558085749866572,0.0001779042874933286,0.3579434264365771,0.06653620352250489,0.009784735812133072,0.019747375911759475,0.20156555772994128,0.06030955346023839,5621.0
1513,E02001577,0.6724986331328595,0.12538727902314561,0.1217422999817751,0.003644979041370512,0.5465646072535083,0.5429196282121378,0.003644979041370512,0.0005467468562055768,0.3275013668671405,0.06287588846364134,0.007654455986878075,0.016220156734098778,0.15564060506652086,0.08511026061600145,5487.0
1514,E02001578,0.6231723526805494,0.1941736818785999,0.18498006202924236,0.009193619849357555,0.4282233052724856,0.4261187416925122,0.002104563579973416,0.0007753655294638901,0.3768276473194506,0.0693398316349136,0.005316792202038104,0.022374833850243685,0.23260965883916704,0.04718653079308817,9028.0
1515,E02001579,0.5897500631153749,0.1537490532693764,0.14844736177732895,0.0053016914920474625,0.4360010098459985,0.43398131784902805,0.002019691996970462,0.0,0.4102499368846251,0.06854329714718506,0.0045443069931835394,0.02120676596818985,0.24324665488513003,0.07270891189093663,7922.0
1516,E02001580,0.6121640735502122,0.17482319660537482,0.16718528995756718,0.007637906647807638,0.4364922206506365,0.4345120226308345,0.0019801980198019802,0.0008486562942008486,0.3878359264497878,0.06364922206506365,0.006506364922206506,0.016973125884016973,0.22998585572842997,0.07072135785007072,7070.0
1517,E02001581,0.6485844387250049,0.1924371411601663,0.18649772322312413,0.00593941793704217,0.4561472975648386,0.45535537517323305,0.0007919223916056226,0.0,0.35141556127499507,0.06434369431795683,0.005147495545436547,0.015640467234211048,0.20649376361116611,0.05979014056622451,5051.0
1518,E02001582,0.6047437121935689,0.17510347023241005,0.17128303088188476,0.0038204393505253103,0.42868513212352755,0.42661572747532633,0.0020694046482012097,0.0009551098376313276,0.3952562878064311,0.06494746895893028,0.0052531041069723014,0.01878382680674944,0.24387137854186564,0.062400509391913404,6282.0
1519,E02001583,0.6113250283125707,0.2013590033975085,0.1929784824462061,0.008380520951302378,0.40906002265005664,0.40634201585503965,0.0027180067950169874,0.0009060022650056625,0.3886749716874292,0.057304643261608154,0.006115515288788222,0.025141562853907135,0.24258210645526615,0.05753114382785957,4415.0
1520,E02001584,0.6743335075797178,0.14706394842307022,0.14497299181041992,0.0020909566126502874,0.52709531277226,0.5232618923157345,0.003833420456525527,0.00017424638438752395,0.3256664924202823,0.058895277922983096,0.0064471162223383865,0.0123714932915142,0.1840041819132253,0.06394842307022129,5739.0
1521,E02001585,0.52661519707436,0.1702559934985778,0.16578626574563185,0.004469727752945957,0.3563592035757822,0.35351483136936207,0.0028443722064201544,0.0,0.47338480292564,0.0859406745225518,0.006704591629418936,0.02519301097114994,0.28951645672490856,0.06603006907761073,4922.0
1522,E02001586,0.5122024706236818,0.16059053931907202,0.15335944561614945,0.0072310937029225674,0.3501054534498343,0.3470924977402832,0.0030129557095510697,0.0015064778547755348,0.48779752937631815,0.09144320578487496,0.006025911419102139,0.022145224465200362,0.28713467912021695,0.08104850858692378,6638.0
1523,E02001587,0.5503483217226093,0.1834494405742031,0.17901625501372176,0.004433185560481318,0.36668777707409755,0.3633101118851594,0.0033776651889381466,0.00021110407430863416,0.4496516782773908,0.07177538526493561,0.006544226303567659,0.020054887059320244,0.27971289845894026,0.07156428119062698,4737.0
1524,E02001588,0.5365767045454546,0.16761363636363635,0.16228693181818182,0.005326704545454545,0.3678977272727273,0.3650568181818182,0.002840909090909091,0.001065340909090909,0.46342329545454547,0.07510653409090909,0.005326704545454545,0.018465909090909092,0.2956321022727273,0.06889204545454546,5632.0
1525,E02001589,0.6613198900091659,0.15123739688359303,0.14726550565230676,0.003971891231286282,0.5090131377940728,0.5062633669416438,0.002749770852428964,0.0010693553315001528,0.3386801099908341,0.06507791017415215,0.00458295142071494,0.016498625114573784,0.19492820042774214,0.057592422853651085,6546.0
1526,E02001590,0.4856939754753865,0.16669628576506132,0.15958770215034654,0.007108583614714768,0.3186422605295895,0.31722054380664655,0.0014217167229429537,0.00035542918073573843,0.5143060245246135,0.07677270303891949,0.009241158699129198,0.024880042651501687,0.34867602630175937,0.05473609383330372,5627.0
1527,E02001591,0.5139736588499839,0.1461612592354642,0.13845165435271442,0.007709604882749759,0.36636684869900416,0.3641182139415355,0.0022486347574686796,0.0014455509155155799,0.4860263411500161,0.07243816254416961,0.022646964343077416,0.027947317699967878,0.31207838098297463,0.050915515579826535,6226.0
1528,E02001592,0.6261918115535614,0.16264722378014582,0.15675827257431296,0.005888951205832866,0.4631239484015704,0.46116096466629275,0.001962983735277622,0.0004206393718452047,0.3738081884464386,0.05748738081884464,0.005047672462142457,0.013881099270891756,0.23247335950644982,0.06491867638810993,7132.0
1529,E02001593,0.46593806921675773,0.14134790528233152,0.13515482695810566,0.006193078324225865,0.32313296903460836,0.32021857923497266,0.0029143897996357013,0.0014571948998178506,0.5340619307832423,0.08178506375227687,0.03242258652094718,0.027686703096539162,0.34499089253187615,0.04717668488160291,5490.0
1530,E02001594,0.46851110302147797,0.15526028394612304,0.14615944666909356,0.009100837277029487,0.31270476883873316,0.3101565344011649,0.0025482344375682563,0.0005460502366217692,0.531488896978522,0.07062249726974881,0.03421914816163087,0.029486712777575537,0.3600291226792865,0.037131416090280304,5494.0
1531,E02001595,0.6622344269403093,0.1566700390229802,0.15233415233415235,0.004335886688827865,0.5054198583610349,0.5033964445729152,0.0020234137881196706,0.00014452955629426219,0.3377655730596907,0.055354820060702414,0.003468709351062292,0.013730307847954907,0.20118514236161295,0.06402659343835815,6919.0
1532,E02001596,0.6191653337210993,0.13552421113857788,0.13203431728951578,0.003489893849062091,0.48305947360767776,0.4795695797586157,0.003489893849062091,0.0005816489748436818,0.38083466627890067,0.06848916678784353,0.005380253017304057,0.01890359168241966,0.19892394939653918,0.08913770539479424,6877.0
1533,E02001597,0.5439752555137171,0.1849112426035503,0.1803388918773534,0.00457235072619688,0.3583916083916084,0.357315761161915,0.0010758472296933835,0.0006724045185583647,0.45602474448628294,0.07880580957504034,0.007530930607853685,0.022727272727272728,0.2818719741796665,0.0650887573964497,7436.0
1534,E02001598,0.6279159685526485,0.14692615027709757,0.1425441422863771,0.004382007990720454,0.48021652274777676,0.47841216651630364,0.001804356231473128,0.0007732955277741977,0.37208403144735147,0.06302358551359712,0.008248485629591443,0.01211496326846243,0.21355844825364093,0.07513854878205954,7759.0
1535,E02001600,0.6021031207598372,0.09497964721845319,0.09023066485753053,0.0047489823609226595,0.50599276345545,0.5044097693351425,0.001582994120307553,0.0011307100859339666,0.3978968792401628,0.05370872908186341,0.022161917684305744,0.014473089099954772,0.24276345545002262,0.06478968792401628,8844.0
1536,E02001602,0.6331456154465004,0.16304639313488872,0.1595602038079914,0.0034861893268972916,0.469965138106731,0.46808795923840174,0.0018771788683293108,0.00013408420488066506,0.3668543845534996,0.05698578707428265,0.006972378653794583,0.016894609814963796,0.21359613837489944,0.07240547063555913,7458.0
1537,E02001603,0.6226034308779012,0.18264379414732593,0.17692566431214263,0.005718129835183316,0.439623276152035,0.43525058863101246,0.004372687521022536,0.0003363605785401951,0.3773965691220989,0.061385805583585605,0.009754456777665657,0.01782711066263034,0.22384796501849982,0.06458123107971746,5946.0
1538,E02001604,0.6737002392864911,0.21383510985425278,0.20469871655427452,0.009136393299978247,0.4587774635631934,0.4550793996084403,0.0036980639547531,0.0010876658690450293,0.3262997607135088,0.04492060039155971,0.006743528388079182,0.015662388514248424,0.21677180770067436,0.04220143571894714,9194.0
1539,E02001605,0.6464250734573947,0.1772771792360431,0.17172706496898466,0.00555011426705844,0.4691478942213516,0.46294482533463926,0.006203068886712374,0.0,0.3535749265426053,0.06480574600065296,0.005713352921971923,0.016160626836434867,0.2107411034933072,0.056154097290238326,6126.0
1540,E02001606,0.6068495273516195,0.1732527506586084,0.16674415000774834,0.006508600650860065,0.4320471098713777,0.42987757632109097,0.0021695335502866886,0.001549666821633349,0.3931504726483806,0.06725554005888734,0.004494033782736712,0.017046335037966837,0.23694405702773905,0.06741050674105067,6453.0
1541,E02001607,0.6304226918798665,0.16907675194660735,0.1646273637374861,0.004449388209121246,0.4609288097886541,0.4581479421579533,0.0027808676307007787,0.0004171301446051168,0.3695773081201335,0.061318131256952166,0.00792547274749722,0.014043381535038932,0.21523915461624027,0.07105116796440489,7192.0
1542,E02001608,0.6625831291564578,0.1526076303815191,0.14735736786839343,0.005250262513125656,0.5099754987749388,0.5071753587679384,0.00280014000700035,0.0,0.33741687084354216,0.05512775638781939,0.005775288764438222,0.015575778788939447,0.20038501925096255,0.06055302765138257,5714.0
1543,E02001609,0.6679808504646578,0.13404674739509997,0.1309490284426922,0.0030977189524077726,0.5325260490002817,0.5297099408617291,0.0028161081385525205,0.0014080540692762602,0.3320191495353422,0.05533652492255703,0.005068994649394537,0.012531681216558717,0.18220219656434808,0.0768797521824838,7102.0
1544,E02001610,0.6654504630928992,0.14678641594162223,0.14454111703620545,0.002245298905416784,0.5178220600617457,0.5155767611563289,0.002245298905416784,0.0008419870895312938,0.33454953690710076,0.059640752175133316,0.00827953971372439,0.015576761156328936,0.1888857704181869,0.0621667134437272,7126.0
1545,E02001611,0.625119388729704,0.16666666666666666,0.16300541228907992,0.0036612543775867558,0.45813435211716014,0.454950652658389,0.003183699458771092,0.0003183699458771092,0.3748806112702961,0.0659025787965616,0.00588984399872652,0.018147086914995225,0.21999363260108246,0.06494746895893028,6282.0
1546,E02001612,0.6501796660325513,0.15007398013105053,0.14584654407102093,0.004227436060029592,0.49989431409849927,0.4973578524624815,0.0025364616360177552,0.0002113718030014796,0.3498203339674487,0.06256605368843796,0.0033819488480236735,0.013316423589093214,0.2092580849714648,0.061297822870429085,4731.0
1547,E02001613,0.6240762812872467,0.14779499404052443,0.1430274135876043,0.004767580452920143,0.4760429082240763,0.47437425506555425,0.00166865315852205,0.00023837902264600716,0.37592371871275326,0.06400476758045293,0.005840286054827175,0.016567342073897498,0.2166865315852205,0.07282479141835518,8390.0
1548,E02001614,0.655852554429834,0.14291873248544945,0.13817633110584177,0.004742401379607674,0.5121793489976288,0.5102392757059712,0.0019400732916576848,0.0007544729467557663,0.34414744557016597,0.05626212545807286,0.00495796507868075,0.012610476395774952,0.2033843500754473,0.06693252856219013,9278.0
1549,E02001615,0.680557807686071,0.14074914869466515,0.13718177395816442,0.0035673747365007297,0.5398086589914058,0.5362412842549051,0.0035673747365007297,0.0,0.31944219231392895,0.049294632722555534,0.005188908707637425,0.008594130047024485,0.1799902707961732,0.07637425004053836,6167.0
1550,E02001616,0.5753378942099115,0.1628566661104622,0.15751710328716836,0.005339562823293843,0.41148006007008175,0.4094777240113466,0.002002336058735191,0.0010011680293675956,0.42466210579008845,0.06974803937927582,0.005673285499749708,0.017019856499249125,0.25229434340063406,0.0799265810111797,5993.0
1551,E02001617,0.5178197064989518,0.18844630794316328,0.18355462380619614,0.004891684136967156,0.32750989983694384,0.3247146517586769,0.002795248078266946,0.0018634987188446308,0.48218029350104824,0.07547169811320754,0.0121127416724901,0.02259492196599115,0.32191940368040994,0.05008152806894945,4293.0
1552,E02001618,0.6760294865277071,0.13777325876970006,0.13345195729537365,0.004321301474326385,0.5378749364514489,0.5335536349771225,0.004321301474326385,0.0003812913065582105,0.32397051347229283,0.054270462633451956,0.005592272496187087,0.013091001525165227,0.20106761565836298,0.04994916115912557,7868.0
1553,E02001619,0.5364364746280046,0.20170418415363092,0.1943278646826911,0.0073763194709398445,0.33409640086480985,0.3323159099580313,0.0017804909067785832,0.0006358896095637797,0.4635635253719954,0.06219000381533766,0.009029632455805672,0.020475645427953708,0.31209462037390306,0.05977362329899529,7863.0
1554,E02001620,0.5173996175908222,0.1502868068833652,0.14187380497131932,0.008413001912045888,0.3659655831739962,0.3648183556405354,0.001147227533460803,0.001147227533460803,0.4826003824091778,0.0734225621414914,0.0124282982791587,0.0260038240917782,0.3154875717017208,0.05525812619502868,5230.0
1555,E02001621,0.519031903190319,0.1548954895489549,0.14873487348734873,0.006160616061606161,0.3628162816281628,0.3603960396039604,0.0024202420242024204,0.0013201320132013201,0.48096809680968095,0.06556655665566556,0.0070407040704070405,0.025082508250825083,0.33003300330033003,0.053245324532453245,4545.0
1556,E02001622,0.5190599025508742,0.18429349383777588,0.17827457724276297,0.0060189165950128975,0.3340498710232158,0.33175695041559183,0.002292920607623961,0.0007165376898824878,0.4809400974491258,0.07781599312123817,0.007308684436801376,0.02106620808254514,0.31456004585841213,0.06018916595012898,6978.0
1557,E02001623,0.44514870794734274,0.10433934666016577,0.09686331870632212,0.007476027953843654,0.3393466601657728,0.338209003738014,0.0011376564277588168,0.0014627011214041932,0.5548512920526573,0.0780107264748903,0.02779132130667967,0.027141231919388917,0.36421257922964406,0.05769543312205428,6153.0
1558,E02001624,0.5604876109712469,0.14813833311249502,0.14071816615873858,0.00742016695375646,0.4115542599708493,0.40837418841923945,0.0031800715516099114,0.0007950178879024779,0.43951238902875317,0.060818868424539554,0.014972836888829999,0.019477938253610706,0.28607393666357495,0.05816880879819796,7547.0
1559,E02001625,0.49419289681871736,0.16057902709981484,0.15451944117151994,0.006059585928294899,0.33277226056219494,0.33024743309207205,0.002524827470122875,0.000841609156707625,0.5058071031812826,0.07305167480222184,0.011277562699882174,0.0222184817370813,0.3445547887561017,0.05470459518599562,5941.0
1560,E02001626,0.6304212492218303,0.15355882963270387,0.14857854326623782,0.0049802863664660715,0.4768624195891264,0.4714671093587881,0.0053953102303382445,0.0,0.36957875077816976,0.05582070969080722,0.004565262502593899,0.013488275575845612,0.23407345922390538,0.06163104378501764,4819.0
1561,E02001627,0.5448922585794094,0.20949720670391062,0.19752593774940144,0.011971268954509178,0.33519553072625696,0.32980845969672784,0.00538707102952913,0.00019952114924181964,0.4551077414205906,0.07162809257781325,0.009377494014365523,0.026735833998403832,0.29928172386272944,0.04808459696727853,5012.0
1562,E02001628,0.5192348118562119,0.07105318478032373,0.06684885431994955,0.004204330460374185,0.44544881227664496,0.4395627496321211,0.00588606264452386,0.0027328147992432207,0.4807651881437881,0.05717889426108892,0.038469623712423795,0.022703384486020602,0.3014504940088291,0.06096279167542569,4757.0
1563,E02001629,0.4585679806918745,0.1170555108608206,0.11303298471440064,0.004022526146419952,0.3415124698310539,0.3399034593724859,0.0016090104585679806,0.0,0.5414320193081255,0.06999195494770716,0.02152051488334674,0.0249396621078037,0.36242960579243766,0.06255028157683025,4972.0
1564,E02001630,0.4863087042986079,0.06960379378919994,0.0644026311763806,0.005201162612819336,0.41548110754168577,0.4136454030901025,0.0018357044515832951,0.0012238029677221968,0.513691295701392,0.04956402019274897,0.043139054612207434,0.02126357656417317,0.3564326143490898,0.04329202998317271,6537.0
1565,E02001631,0.6185007974481659,0.189792663476874,0.18118022328548644,0.00861244019138756,0.4277511961722488,0.4223285486443381,0.005422647527910686,0.0009569377990430622,0.3814992025518341,0.06108452950558214,0.0049441786283891545,0.017543859649122806,0.23748006379585326,0.06044657097288676,6270.0
1566,E02001632,0.4422265313105966,0.11166875784190715,0.10710619368084864,0.0045625641610585145,0.32884681190829246,0.3278202349720543,0.001026576936238166,0.001710961560396943,0.5577734686894035,0.05497889814075511,0.04813505189916733,0.03615832097638873,0.38359758184099463,0.03490361583209764,8767.0
1567,E02001633,0.6842684268426843,0.1316988841741317,0.1254125412541254,0.006286342920006287,0.551940908376552,0.5491120540625491,0.002828854314002829,0.0006286342920006286,0.31573157315731576,0.05233380480905234,0.005186232909005186,0.008015087223008015,0.17727487034417727,0.07292157787207292,6363.0
