,GEOGRAPHY_CODE,Address one year ago is student term-time or boarding school address in the UK,Address one year ago is the same as the address of enumeration,Migrant from outside the UK: Address one year ago was outside the UK,Migrant from within the UK: Address one year ago was in the UK,Total: All usual residents
731,E02000774,0.0017537266691719905,0.8926468746085432,0.019666791932857322,0.08593260678942753,7983.0
732,E02000776,0.0015820509132748455,0.9106860348051201,0.014526103840069035,0.07320581044153603,6953.0
733,E02000777,0.0033749578130273373,0.90988862639217,0.011137360782990213,0.07559905501181235,5926.0
734,E02000779,0.0021775949673360755,0.8502298572465521,0.030728284539075734,0.11686426324703605,8266.0
735,E02000781,0.001676810334119985,0.9284560924108807,0.00900509253508881,0.06086200471991057,16102.0
736,E02000782,0.0015987210231814548,0.8650857092104095,0.0253130828670397,0.1080024868993694,11259.0
737,E02000783,0.0019178082191780822,0.8998630136986301,0.017123287671232876,0.08109589041095891,7300.0
738,E02000784,0.0053758088601294175,0.873768043802887,0.02040816326530612,0.10044798407167745,10045.0
739,E02000785,0.004788673745575682,0.8651884239017281,0.019571101394961484,0.11045180095773476,9606.0
740,E02000786,0.0032160085760228694,0.8632303019474719,0.01884938359835626,0.114704305878149,11194.0
741,E02000787,0.003186850050318685,0.8699261992619927,0.023985239852398525,0.10290171083529018,11924.0
742,E02000788,0.006343906510851419,0.8731218697829716,0.021368948247078464,0.09916527545909849,8985.0
743,E02000789,0.004002561639449248,0.8378162023695165,0.02881844380403458,0.12936279218699967,6246.0
744,E02000790,0.0033825338253382535,0.8668511685116851,0.017527675276752766,0.11223862238622387,6504.0
745,E02000791,0.00312256049960968,0.8064012490241999,0.041842310694769715,0.14863387978142076,6405.0
746,E02000792,0.003950896006772965,0.8401298151545082,0.02370537604063779,0.132213912798081,7087.0
747,E02000793,0.004107542942494399,0.9118745332337566,0.009708737864077669,0.0743091859596714,8034.0
748,E02000794,0.006484149855907781,0.8701729106628242,0.016138328530259365,0.10720461095100864,6940.0
749,E02000795,0.004076878276062901,0.8956027955736751,0.015433896330809552,0.08488642981945253,6868.0
750,E02000796,0.0025468437329452427,0.9301437147535019,0.010096416227032928,0.05721302528651992,10994.0
751,E02000797,0.005396376718489014,0.8314274701272003,0.018373377874855455,0.14480277527945523,7783.0
752,E02000798,0.00411522633744856,0.9002504920379316,0.010824834496332082,0.08480944712828771,11178.0
753,E02000799,0.010356381358513555,0.8064270484313129,0.01979896436186415,0.16341760584830947,6566.0
754,E02000800,0.003918641537600299,0.904646389251726,0.012502332524724762,0.07893263668594887,5359.0
755,E02000801,0.006969136680415304,0.8849381311335515,0.01351159152325416,0.09458114066277912,7031.0
756,E02000802,0.005747952291995977,0.8893519183790775,0.008909326052593763,0.0959908032763328,6959.0
757,E02000803,0.0027007375090890204,0.9122260309546069,0.00986807936013296,0.07520515217617119,9627.0
758,E02000804,0.01019108280254777,0.86482661004954,0.014861995753715499,0.11012031139419674,7065.0
759,E02000805,0.003750234389649353,0.8908681792612039,0.013688355522220138,0.09169323082692668,10666.0
760,E02000806,0.005593719332679097,0.9011776251226693,0.009715407262021589,0.08351324828263003,10190.0
761,E02000807,0.007005899705014749,0.7846607669616519,0.021509341199606687,0.18682399213372664,8136.0
762,E02000808,0.028203859475507173,0.6622464126669966,0.07600197921820881,0.23354774863928748,10105.0
763,E02000810,0.00830860534124629,0.8437473505722763,0.02068673166596015,0.12725731242051716,11795.0
764,E02000812,0.02177570093457944,0.7991588785046729,0.03383177570093458,0.14523364485981308,10700.0
765,E02000813,0.01037139470564994,0.8081785855393125,0.028644804425128408,0.15280521532990912,10124.0
766,E02000814,0.009341199606686333,0.7937069813176008,0.025172074729596854,0.17177974434611604,10170.0
767,E02000815,0.028419654714475433,0.6701195219123506,0.05763612217795485,0.24382470119521912,7530.0
768,E02000816,0.009664880764786218,0.8412648387435655,0.014182161991805862,0.13488811849984242,9519.0
769,E02000817,0.0053309640159928924,0.8637642529246261,0.015844809714201095,0.11505997334517992,6753.0
770,E02000818,0.014313664916074555,0.7978580990629184,0.022654721449902174,0.16517351457110493,9711.0
771,E02000819,0.013666072489601902,0.865359477124183,0.012240047534165181,0.10873440285204991,8415.0
772,E02000820,0.016062062937062936,0.814138986013986,0.029173951048951048,0.140625,9152.0
773,E02000821,0.004105001620395376,0.8665874473371503,0.03575672464081236,0.093550826401642,9257.0
774,E02000822,0.009764158029142257,0.864803965750338,0.014721345951629864,0.11071053026888988,6657.0
775,E02000823,0.010096321225484508,0.8602761982128351,0.012997562956945572,0.11662991760473483,8617.0
776,E02000824,0.004577822990844354,0.8899287894201424,0.011291963377416073,0.09420142421159715,9830.0
777,E02000825,0.006411521010061156,0.8918918918918919,0.01755770368909055,0.08413888340895641,10138.0
778,E02000826,0.00807936183268562,0.8516056453262426,0.02096543260380446,0.11934956023726734,9778.0
779,E02000827,0.004908084954488667,0.8764947349634125,0.016776726753524897,0.10182045332857398,11206.0
780,E02000828,0.00884345928563225,0.8427701849086942,0.012748363385781555,0.13563799241989205,8707.0
781,E02000829,0.0056450120303535075,0.8622061817508792,0.010642235794928743,0.12150657042383861,10806.0
782,E02000830,0.005005688282138794,0.8101251422070535,0.025255972696245733,0.15961319681456201,8790.0
783,E02000831,0.004985369025685488,0.835374444564864,0.012029912214154113,0.1476102741952964,9227.0
784,E02000832,0.0030363312742121245,0.8837818029525704,0.009632499214741911,0.10354936655847555,9551.0
785,E02000833,0.003923160173160173,0.8823051948051948,0.018127705627705628,0.09564393939393939,7392.0
786,E02000834,0.005836575875486381,0.8341980112408128,0.009295287505404237,0.15067012537829658,9252.0
787,E02000835,0.002785515320334262,0.8998540920546492,0.007428040854224698,0.08993235177079188,7539.0
788,E02000836,0.003063350079647102,0.8496507780909203,0.00992525425805661,0.13736061757137605,8161.0
789,E02000837,0.005415587473510714,0.8832116788321168,0.01177301624676242,0.09959971744761008,8494.0
790,E02000838,0.0035252643948296123,0.86742869351565,0.012925969447708578,0.11612007264181178,9361.0
791,E02000839,0.003575685339690107,0.8926102502979738,0.011918951132300357,0.09189511323003575,8390.0
792,E02000840,0.0019546096210229123,0.9213812574655229,0.004886524052557281,0.07177760886089694,9209.0
793,E02000841,0.0014299857001429986,0.9305906940930591,0.006489935100648993,0.06148938510614894,9091.0
794,E02000842,0.0015849792733479639,0.9242867593269934,0.0073152889539136795,0.06681297244574494,8202.0
795,E02000843,0.0020381892297790176,0.8811413859686763,0.005792748337266681,0.11102767646427805,9322.0
796,E02000844,0.0007017543859649122,0.9362573099415205,0.003391812865497076,0.05964912280701754,8550.0
797,E02000845,0.0019359001935900194,0.9186921918692191,0.009571950957195095,0.06979995697999569,9298.0
798,E02000846,0.002121734517968439,0.9142023604296512,0.009149980108738895,0.07452592494364142,7541.0
799,E02000847,0.002253944402704733,0.9254051733390576,0.005044542234624879,0.06729634002361275,9317.0
800,E02000848,0.0019819150253932863,0.9261736653041001,0.008175399479747306,0.06366902019075932,8073.0
801,E02000849,0.0016089108910891088,0.9264851485148515,0.005074257425742574,0.06683168316831684,8080.0
802,E02000850,0.0019534883720930232,0.9337674418604651,0.005488372093023256,0.05879069767441861,10750.0
803,E02000851,0.0014905743095133712,0.8502411223147742,0.02481367821131083,0.12345462516440157,11405.0
804,E02000852,0.001616915422885572,0.9109452736318407,0.007960199004975124,0.07947761194029851,8040.0
805,E02000853,0.000989853996535511,0.9136352388022767,0.008413758970551844,0.07696114823063598,8082.0
806,E02000854,0.002129641953946493,0.9156129375748703,0.005457207506987888,0.0768002129641954,7513.0
807,E02000855,0.0025811209439528023,0.9124877089478859,0.006268436578171091,0.07866273352999016,8136.0
808,E02000856,0.00259852750108272,0.9076440017323517,0.0064963187527068,0.08326115201385881,9236.0
809,E02000857,0.002253267237494367,0.8573681838666066,0.018476791347453808,0.12190175754844525,8876.0
810,E02000858,0.0014149274849663955,0.9304327319891522,0.006367173682348779,0.0617851668435326,8481.0
811,E02000859,0.0026125163282270515,0.91782448640304,0.003918774492340577,0.07564422277639235,8421.0
812,E02000860,0.001385361348418379,0.8614638651581621,0.013160932809974601,0.12398984068344493,8662.0
813,E02000861,0.0028482651475919213,0.9192128430864837,0.005308130502330399,0.072630761263594,7724.0
814,E02000863,0.004040706375336726,0.933852140077821,0.004340017958695002,0.057767135588147264,6682.0
815,E02000864,0.004416801874887326,0.8480259599783667,0.012529295114476294,0.1350279430322697,11094.0
816,E02000865,0.0026653128569615434,0.8282777002157634,0.03731437999746161,0.13174260692981343,7879.0
817,E02000866,0.011524907134012764,0.8254119439946661,0.014096580626726356,0.14896656824459473,10499.0
818,E02000867,0.007320121406891627,0.7903053026245314,0.02365648991251562,0.1787180860560614,11202.0
819,E02000868,0.008417508417508417,0.7991021324354658,0.025813692480359147,0.16666666666666666,7128.0
820,E02000869,0.009720327421555252,0.8153137789904502,0.026432469304229194,0.14853342428376534,5864.0
821,E02000870,0.008564631245043617,0.8220459952418715,0.023632038065027755,0.1457573354480571,6305.0
822,E02000871,0.006262127359322632,0.84088904568707,0.0212559534309402,0.13159287352266713,11338.0
823,E02000872,0.011139992573338284,0.7698972645129347,0.03651442010149771,0.18244832281222922,8079.0
824,E02000873,0.016286980723636737,0.7215750953509947,0.06824038758890837,0.19389753633646015,9701.0
825,E02000874,0.010249494268374916,0.8006743088334457,0.043425488873904246,0.14565070802427513,7415.0
826,E02000875,0.007610236514213236,0.8492128627919122,0.01790643885697232,0.12527046183690219,13403.0
827,E02000876,0.008383400866284757,0.7403940198407154,0.058963252759536115,0.19225932653346375,7157.0
828,E02000877,0.013878689969158467,0.8247172859450727,0.019753267733881627,0.1416507563518872,13618.0
829,E02000878,0.020123839009287926,0.719233746130031,0.08001160990712074,0.18063080495356038,10336.0
830,E02000879,0.009814612868047983,0.8356961105052708,0.0255664606809645,0.1289228159457167,8253.0
831,E02000880,0.015749259317012317,0.7637611102448152,0.041478247310151255,0.1790113831280212,6413.0
832,E02000881,0.004781100590606544,0.8313490203431143,0.02381175588262867,0.14005812318365052,10667.0
833,E02000882,0.005900484368119771,0.8703654777630999,0.012593571114046676,0.1111404667547336,11355.0
834,E02000883,0.004697400043696745,0.8566746777365086,0.016604762945160584,0.12202315927463404,9154.0
835,E02000884,0.02713822296067727,0.6851016694358731,0.08497507714217897,0.20278503046127067,12639.0
836,E02000885,0.006023232468091209,0.8499928294851571,0.025957263731535923,0.11802667431521584,6973.0
837,E02000886,0.0053837221577113905,0.7807452760477146,0.03103557479151272,0.18283542700306132,9473.0
838,E02000887,0.00459489872468117,0.8322393098274569,0.021474118529632408,0.14169167291822957,10664.0
839,E02000888,0.006342494714587738,0.8087855297157622,0.035118628141883955,0.14975334742776603,8514.0
840,E02000889,0.010262772076237735,0.7567384684786286,0.033382203676553514,0.19961655576858012,8867.0
841,E02000890,0.00909090909090909,0.7844405594405595,0.02762237762237762,0.17884615384615385,5720.0
842,E02000893,0.0054585152838427945,0.8354257641921398,0.02060589519650655,0.1385098253275109,7328.0
843,E02000894,0.013777161349976884,0.7787332408691632,0.02820157189089228,0.17928802588996764,10815.0
844,E02000895,0.001325301204819277,0.9309638554216867,0.004698795180722892,0.06301204819277108,8300.0
845,E02000896,0.002387670935532885,0.9118732363794226,0.0044497503798567395,0.08128934230518776,9214.0
846,E02000897,0.001772211720226843,0.9362003780718336,0.004607750472589792,0.057419659735349717,8464.0
847,E02000898,0.0007568113017154389,0.9221745711402624,0.006180625630676085,0.07088799192734611,7928.0
848,E02000899,0.0009166953133952103,0.9276956571559528,0.0075627363355104844,0.06382491119514151,8727.0
849,E02000900,0.0012401352874859075,0.9332581736189403,0.005298759864712514,0.06020293122886133,8870.0
850,E02000901,0.0021233471672618474,0.9256828491458353,0.004246694334523695,0.06794710935237912,10361.0
851,E02000902,0.0014265335235378032,0.9244956185041777,0.006419400855920114,0.06765844711636437,9814.0
852,E02000903,0.0017753230101587927,0.9200118354867344,0.008284840714074366,0.06992800078903245,10139.0
853,E02000904,0.002286126819877271,0.9019371916736855,0.007941282637468416,0.08783539886896884,8311.0
854,E02000905,0.0016561130053580127,0.9061860691670726,0.006137359961032635,0.08602045786653678,10265.0
855,E02000906,0.0017862771881895555,0.8868340863717558,0.010087212356835138,0.1012924240832195,9517.0
856,E02000907,0.0015343306482546988,0.8872266973532796,0.00805523590333717,0.1031837360951285,10428.0
857,E02000908,0.00612966601178782,0.8275049115913556,0.016031434184675834,0.15033398821218075,12725.0
858,E02000909,0.0019760676254254035,0.8808870348007465,0.011197716544077287,0.10593918102975079,9109.0
859,E02000910,0.0013316761363636363,0.8604403409090909,0.011541193181818182,0.12668678977272727,11264.0
860,E02000911,0.002032043767096522,0.8790933958577569,0.010394685423993747,0.1084798749511528,12795.0
861,E02000912,0.0007301554187962866,0.9046625638885991,0.00709293835402107,0.0875143423385835,9587.0
862,E02000913,0.0014743049705139006,0.9132266217354675,0.009056444818871103,0.07624262847514743,9496.0
863,E02000914,0.0012039903680770554,0.8925868593051256,0.010061919504643963,0.09614723082215343,11628.0
864,E02000915,0.001631730889920924,0.8739801681937994,0.01066900966486758,0.11371909125141208,7967.0
865,E02000916,0.0009638554216867469,0.8646746987951808,0.014072289156626507,0.12028915662650602,10375.0
866,E02000917,0.001063264221158958,0.857203615098352,0.01063264221158958,0.13110047846889952,9405.0
867,E02000918,0.0013047732956398825,0.8719147548113515,0.013591388496248778,0.11318908339675982,9197.0
868,E02000919,0.0018703927824843217,0.8480580921993619,0.017823742986027066,0.13224777203212676,9089.0
869,E02000920,0.0015757337010045302,0.8783730549537129,0.012310419539097893,0.10774079180618476,10154.0
870,E02000921,0.002622298580341803,0.8814540193507551,0.011664707478072158,0.104258974590831,11059.0
871,E02000922,0.001937608990505716,0.8706645998837435,0.013272621584964154,0.11412516954078666,10322.0
872,E02000923,0.0063180535018147604,0.7952681812071515,0.023659093964242504,0.17475467132679123,7439.0
873,E02000925,0.0046018151604243895,0.8428991435510673,0.01227150709446504,0.1402275341940432,7823.0
874,E02000926,0.006779071788632018,0.7695115591865114,0.025638797149313403,0.1980705718755432,11506.0
875,E02000927,0.005410793108358252,0.8083440125302577,0.01737149366367649,0.16887370069770755,7023.0
876,E02000928,0.005332040717401842,0.8174987881725643,0.015632573921473582,0.16153659718856034,8252.0
877,E02000929,0.0028804007514088917,0.8455854727614277,0.015028177833437696,0.13650594865372573,7985.0
878,E02000930,0.013964235483222825,0.6995177817962628,0.035664054651396424,0.25085392806911794,9954.0
879,E02000931,0.00690766751093714,0.7733133778494129,0.022449919410545707,0.1973290352291043,8686.0
880,E02000932,0.006856332256284971,0.7512018283552684,0.01867759476712113,0.22326424462132555,12689.0
881,E02000933,0.004550625711035267,0.8366325369738339,0.0174061433447099,0.14141069397042094,8790.0
882,E02000934,0.0056715063520871144,0.746029945553539,0.018602540834845735,0.22969600725952813,8816.0
883,E02000935,0.03129718599862732,0.7875085792724777,0.036650652024708304,0.14454358270418668,7285.0
884,E02000936,0.006154178363204491,0.7743467933491687,0.027423882530770893,0.19207514575685597,9262.0
885,E02000937,0.007700906719662154,0.828095888709477,0.01602285430381319,0.14818035026704757,8051.0
886,E02000938,0.004977460555972953,0.8736851990984222,0.014744552967693463,0.10659278737791135,10648.0
887,E02000939,0.006213592233009709,0.8520388349514563,0.01644012944983819,0.1253074433656958,7725.0
888,E02000940,0.0036904374253771844,0.8103766417019429,0.021708455443395204,0.1642244654292847,9213.0
889,E02000941,0.0025020016012810248,0.8257606084867894,0.013710968775020016,0.15802642113690954,9992.0
890,E02000942,0.0065768869401816475,0.8356822215262554,0.015972439711869714,0.1417684518216933,9579.0
891,E02000943,0.008926501275214467,0.7500579642939948,0.017389288198469743,0.22362624623232089,8626.0
892,E02000944,0.00398247710075667,0.8546395858223815,0.02203637329085358,0.11934156378600823,7533.0
893,E02000945,0.016711659596349144,0.8403393752410335,0.024296182028538373,0.11865278313407893,7779.0
894,E02000946,0.0033613445378151263,0.7807923169267708,0.01368547418967587,0.2021608643457383,8330.0
895,E02000947,0.004042832167832168,0.8234265734265734,0.0194493006993007,0.1530812937062937,9152.0
896,E02000948,0.006968993031006969,0.7640642359357641,0.01413998586001414,0.21482678517321482,9901.0
897,E02000949,0.006993715791607541,0.7991080478410704,0.011149401986620717,0.18274883438070139,9866.0
898,E02000950,0.005326941004128379,0.8387268611000133,0.021307764016513516,0.1346384338793448,7509.0
899,E02000951,0.008821676118462508,0.7718966603654694,0.017800882167611845,0.2014807813484562,6348.0
900,E02000952,0.00674675004113872,0.7962810597334211,0.01053151225933849,0.1864406779661017,6077.0
901,E02000953,0.007198152926796143,0.7688442211055276,0.02213771560505229,0.20181991036262392,7363.0
902,E02000954,0.01012112161937946,0.8043802887008462,0.016923842707814832,0.1685747469719595,6027.0
903,E02000955,0.004982415005861665,0.8298651817116061,0.011576787807737398,0.15357561547479484,6824.0
904,E02000956,0.012806539509536785,0.7832425068119891,0.015395095367847412,0.1885558583106267,7340.0
905,E02000957,0.007838745800671893,0.7949794699514744,0.020810003732736095,0.1763717805151176,10716.0
906,E02000958,0.0059770675774579165,0.8703342278604538,0.014881678458160527,0.10880702610392778,8198.0
907,E02000959,0.005288275506255643,0.848961692248162,0.012640268283245196,0.13310976396233715,7753.0
908,E02000960,0.006884117357810195,0.8019996721848878,0.05818718242910998,0.1329290280281921,6101.0
909,E02000961,0.004425234125758979,0.7712256869404137,0.03200576309560564,0.19234331583822167,9717.0
910,E02000962,0.0084978428552752,0.782455222904955,0.06942083932540201,0.1396260949143679,7649.0
911,E02000963,0.0039388990296858484,0.9023921606302239,0.012489192045345375,0.08117974829474493,10409.0
912,E02000964,0.005075719753702779,0.8611249791978699,0.01913795972707605,0.1146613413213513,12018.0
913,E02000965,0.00953362535429013,0.7764751352744138,0.030791033238855965,0.1832002061324401,7762.0
914,E02000966,0.005237315875613748,0.8120021822149481,0.03600654664484452,0.14675395526459356,9165.0
915,E02000967,0.01434768101434768,0.6980313646980314,0.12112112112112113,0.16649983316649983,5994.0
916,E02000968,0.005509065550906555,0.8735006973500697,0.02203626220362622,0.09895397489539749,14340.0
917,E02000969,0.004513961788788578,0.8754986353138778,0.02141507453285744,0.09857232836447617,9526.0
918,E02000970,0.011365313653136531,0.7604428044280442,0.06907749077490775,0.15911439114391143,6775.0
919,E02000971,0.018962481376134363,0.6944331572531491,0.08045509955302722,0.20614926181768928,7383.0
920,E02000972,0.02054357534770958,0.7408447109863469,0.0801327038407554,0.1584790098251882,7837.0
921,E02000973,0.011461608682422152,0.7979511106603103,0.03580484836190283,0.15478243229536465,9859.0
922,E02000974,0.016848710202184522,0.6991633743899605,0.09098303509179642,0.19300488031605856,8606.0
923,E02000975,0.02031079607415485,0.6968375136314068,0.06624863685932388,0.21660305343511452,7336.0
924,E02000976,0.015189570625523263,0.7192919507235976,0.06972850137543356,0.19578997727544553,8361.0
925,E02000977,0.02492506704527528,0.702318977756744,0.07982331598043856,0.1929326392175422,6339.0
926,E02000978,0.01697072549851506,0.7175788431622119,0.09065195870456795,0.17479847263470513,7071.0
927,E02000979,0.014678442592362234,0.7823112327403906,0.05025500684164697,0.1527553178256002,8039.0
928,E02000980,0.009573241061130335,0.8291810841983852,0.03033448673587082,0.1309111880046136,8670.0
929,E02000981,0.009255876263548898,0.7675070028011205,0.041773231031543054,0.1814638899037876,8211.0
930,E02000982,0.008710571466279531,0.8499406097400026,0.031278870265276495,0.11006994852844133,7577.0
931,E02000983,0.007203667321545514,0.8374590700720367,0.02933857236411264,0.12599869024230517,7635.0
932,E02000984,0.0025,0.9256578947368421,0.0017105263157894738,0.07013157894736842,7600.0
933,E02000985,0.0017651052274270196,0.9336048879837067,0.004209097080787509,0.06042090970807875,7365.0
934,E02000986,0.001323228677974257,0.9194033441597498,0.004932034163358595,0.07434139299891736,8313.0
935,E02000987,0.0023516392308756398,0.9266841886844653,0.001798312353022548,0.06916585973163647,7229.0
936,E02000988,0.0008947545017335869,0.9231629571636283,0.008388323453752377,0.0675539648808858,8941.0
937,E02000989,0.0010855144132191532,0.9413822216861657,0.0021710288264383064,0.05536123507417682,8291.0
938,E02000990,0.0021757524477215035,0.9080140215157742,0.004835005439381119,0.08497522059712317,8273.0
939,E02000991,0.0010364036792330613,0.9327633113097551,0.005700220235781837,0.06050006477522995,7719.0
940,E02000992,0.0025649246553382495,0.9307470343058672,0.0025649246553382495,0.06412311638345623,6238.0
941,E02000993,0.001321956495613508,0.9304170171854345,0.003965869486840524,0.06429515683211152,8321.0
942,E02000994,0.0014605100550499944,0.9230423547915965,0.01247050893158072,0.06302662622177284,8901.0
943,E02000995,0.0014498006524102935,0.9331883532680924,0.003503684909991543,0.06185816116950586,8277.0
944,E02000996,0.0003533152749970557,0.9457072194087858,0.00247320692497939,0.05146625839123778,8491.0
945,E02000997,0.002805486284289277,0.9208229426433915,0.004364089775561097,0.0720074812967581,6416.0
946,E02000998,0.00233849751534639,0.9091883464873819,0.01939004189808048,0.06908311409919127,10263.0
947,E02000999,0.0035570310647379654,0.875859615840645,0.018852264643111218,0.10173108845150582,8434.0
948,E02001000,0.002430133657351154,0.8969402408041534,0.009168231525461173,0.09146139401303435,9053.0
949,E02001001,0.0034372135655362053,0.9124656278643446,0.008936755270394134,0.07516040329972502,8728.0
950,E02001002,0.0009333195063776833,0.9407860624287048,0.003836980192886031,0.054443637872031526,9643.0
951,E02001003,0.0017800903738189786,0.9201697932356566,0.008215801725318363,0.06983431466520608,7303.0
952,E02001004,0.0019563090968373,0.9284860341267254,0.01423758287142702,0.05532007390501033,9201.0
953,E02001005,0.003208113422332609,0.8719859256959537,0.019455655593500983,0.10535030528821276,9663.0
954,E02001006,0.0007205476161883031,0.9338297105800408,0.011288579320283416,0.05416116248348745,8327.0
955,E02001007,0.0008002400720216065,0.9435830749224767,0.0035010503150945285,0.05211563469040712,9997.0
956,E02001008,0.0014402836250830932,0.9384001772656769,0.011965433192998006,0.048194105916241965,9026.0
957,E02001009,0.0014886994180538639,0.9131140885099472,0.012721613208823928,0.07267559886317498,7389.0
958,E02001010,0.0009347250350521888,0.9029443838604144,0.013553513008256737,0.08256737809627668,6419.0
959,E02001011,0.002066969822240595,0.9174245556014882,0.0037205456800330715,0.07678792889623812,9676.0
960,E02001012,0.0013595482116711985,0.9264798159380883,0.01589625601338632,0.056264379836854214,9562.0
961,E02001013,0.0021484052222773093,0.932077342588002,0.004296810444554619,0.06147744174516609,6051.0
962,E02001014,0.0011910433539780848,0.9294902334444973,0.003692234397332063,0.06562648880419247,8396.0
963,E02001015,0.0012335019119279634,0.9100777106204515,0.005550758603675835,0.08313802886394474,8107.0
964,E02001016,0.000929476007900546,0.9199488788195654,0.006506332055303822,0.07261531311723016,8607.0
965,E02001017,0.001223644578313253,0.9358998493975904,0.0035768072289156625,0.059299698795180725,10624.0
966,E02001018,0.0013197835554968984,0.9325590603141085,0.002903523822093177,0.06321763230830144,7577.0
967,E02001019,0.0016724272494146504,0.9217304047273943,0.002564388449102464,0.07403277957408853,8969.0
968,E02001020,0.0028926322953888037,0.9418070444104135,0.004594180704441042,0.05070614258975668,5877.0
969,E02001021,0.002282185528258827,0.9241508927372801,0.003624647603705195,0.06994227413075581,7449.0
970,E02001022,0.0017510944340212633,0.9285803627267042,0.0057535959974984365,0.06391494684177611,7995.0
971,E02001023,0.0014191946070604932,0.9464254035834664,0.0044349831470640415,0.04772041866240908,5637.0
972,E02001024,0.0010023806540533768,0.9332163889236937,0.002881844380403458,0.06289938604184939,7981.0
973,E02001025,0.0004972032318210068,0.928899937849596,0.0074580484773151025,0.06314481044126787,8045.0
974,E02001026,0.001072481901867906,0.9041916167664671,0.015104120117973008,0.07963178121369202,11189.0
975,E02001027,0.001252958373938466,0.9093693442851176,0.0057079214812752336,0.08366977585966866,7183.0
976,E02001028,0.0015095375325922876,0.9482640318375188,0.0027446136956223413,0.0474818169342665,7287.0
977,E02001029,0.0010432968179447052,0.9251434533124674,0.007694314032342202,0.0661189358372457,7668.0
978,E02001030,0.0009794319294809011,0.9262161279791055,0.003101534443356187,0.06970290564805746,6126.0
979,E02001031,0.0013215859030837004,0.9295154185022027,0.004405286343612335,0.06475770925110132,6810.0
980,E02001032,0.0013161358252171624,0.9323506185838378,0.0035535667280863384,0.06277967886285865,7598.0
981,E02001033,0.0014766201804757998,0.9214109926168991,0.005742411812961444,0.07136997538966366,6095.0
982,E02001034,0.0004706436051300153,0.9170490645958348,0.003882809742322626,0.07859748205671255,8499.0
983,E02001035,0.002232454304450956,0.9344216548067532,0.002232454304450956,0.06111343658434491,7167.0
984,E02001036,0.002563756578059641,0.9241667791121306,0.0031034948050195654,0.07016596950479018,7411.0
985,E02001037,0.0016773832820799553,0.9218618954431087,0.00349454850433324,0.07296617277047805,7154.0
986,E02001038,0.0010660980810234541,0.9211087420042644,0.005685856432125089,0.07213930348258707,5628.0
987,E02001039,0.0009431737797689225,0.9384579108700778,0.0030653147842489977,0.057533600565904265,8482.0
988,E02001040,0.0022106426654034425,0.9219958945207642,0.007579346281383231,0.06821411653244908,6333.0
989,E02001041,0.0023569464449391124,0.9147571035747021,0.0039282440748985206,0.07895770590546027,7637.0
990,E02001042,0.0013886745872550533,0.9154451473538034,0.005554698349020213,0.07761147970992131,6481.0
991,E02001043,0.002315227070347284,0.9237756010685664,0.0042742653606411395,0.06963490650044524,5615.0
992,E02001044,0.002337689937307406,0.932844543619169,0.0075443629794920836,0.05727340346403145,9411.0
993,E02001045,0.00251828756445617,0.9375224847103969,0.0037174721189591076,0.05624175560618779,8339.0
994,E02001046,0.0017152658662092624,0.9207366615509615,0.00875688363275255,0.06879118895007673,11077.0
995,E02001047,0.001352265043948614,0.9246595189800058,0.009176084226794166,0.06481213174925142,10353.0
996,E02001048,0.0020414741592349843,0.909530460943376,0.015579671215214355,0.0728483936821747,9307.0
997,E02001049,0.001924001924001924,0.9356421356421356,0.004617604617604618,0.057816257816257814,10395.0
998,E02001050,0.0010836845273931367,0.898735701384708,0.018663455749548464,0.0815171583383504,8305.0
999,E02001051,0.0015337423312883436,0.8963628396143734,0.019609991235758108,0.0824934268185802,9128.0
1000,E02001052,0.0025727826675693974,0.9069058903182126,0.023358158429248477,0.06716316858496953,14770.0
1001,E02001053,0.0029827850690301687,0.9070223282768024,0.016788818817112663,0.07320606783705472,11734.0
1002,E02001055,0.0014655082173139328,0.9134303360200984,0.011095990788234063,0.07400816497435361,9553.0
1003,E02001056,0.002039891205802357,0.9338168631006346,0.009519492293744334,0.054623753399818675,8824.0
1004,E02001059,0.004448626914192831,0.8833090940200188,0.021644280947899736,0.09059799811788861,11689.0
1005,E02001061,0.0025887573964497044,0.882396449704142,0.01793639053254438,0.09707840236686391,10816.0
1006,E02001062,0.02900717703349282,0.8058213716108453,0.05293062200956938,0.1122408293460925,10032.0
1007,E02001063,0.04318513119533528,0.5441873177842566,0.08564139941690962,0.32698615160349853,10976.0
1008,E02001064,0.0021661329817291393,0.9131663213411189,0.014503673008099453,0.07016387266905255,10618.0
1009,E02001065,0.002143392991104919,0.8730039652770335,0.017147143928839353,0.10770549780302219,9331.0
1010,E02001066,0.08017797941022509,0.6678590123887629,0.04981678590123888,0.20214622229977317,11462.0
1011,E02001067,0.003522056881218632,0.9110680637492296,0.014880690323148718,0.0705291890464031,11357.0
1012,E02001068,0.006045125585355471,0.8840357598978289,0.019157088122605363,0.0907620263942103,11745.0
1013,E02001069,0.06351395197923426,0.7406716417910447,0.04461388708630759,0.15120051914341337,12328.0
1014,E02001070,0.06762312274519675,0.5975333501132646,0.07014011242553905,0.2647034147159997,11919.0
1015,E02001072,0.006240780664926813,0.8489731079087711,0.010666061500056735,0.13412004992624532,8813.0
1016,E02001073,0.008632782993417503,0.8571274414589404,0.013164994064961692,0.12107478148268049,9267.0
1017,E02001074,0.007623779338701388,0.8995203015247558,0.013876991605276683,0.07897892753126606,11674.0
