,GEOGRAPHY_CODE,"L1, L2 and L3 Higher managerial, administrative and professional occupations",L10 and L11 Lower supervisory and technical occupations,L12 Semi-routine occupations,L13 Routine occupations,L14.1 and L14.2 Never worked and long-term unemployed,L15 Full-time students,"L4, L5 and L6 Lower managerial, administrative and professional occupations",L7 Intermediate occupations,L8 and L9 Small employers and own account workers,Total: All usual residents aged 16 years and over
2307,E02002410,0.08697925745162977,0.0665853233397246,0.13142757538783337,0.14850967404566848,0.10510719888443437,0.053686595781767474,0.1793620359072686,0.14484922433327524,0.08349311486839811,5737.0
2308,E02002411,0.13225185592521307,0.04976629089909266,0.10723123453395655,0.1711575474291999,0.12592796260654385,0.10393181193291175,0.16112180368435525,0.08812207863623865,0.060489414352488315,7274.0
2309,E02002412,0.12217117576995065,0.0665305427939425,0.1124723498383529,0.13408201463331632,0.06823209120299473,0.04849412965798877,0.2164369576314446,0.14497192445125065,0.08660881402075889,5877.0
2310,E02002414,0.05526941362916006,0.054873217115689384,0.14045166402535658,0.22900158478605387,0.1648177496038035,0.09904912836767037,0.10202060221870048,0.08716323296354993,0.06735340729001585,5048.0
2311,E02002415,0.032061615618842916,0.05767508507970625,0.10836467848826796,0.22389396381873544,0.2140426294107111,0.12663442593587676,0.08221386351423966,0.07110872290883037,0.08400501522478954,5583.0
2312,E02002416,0.1186499652052888,0.07376478775226165,0.127696590118302,0.13465553235908143,0.08437717466945024,0.04349338900487126,0.18754349338900486,0.14004871259568547,0.08977035490605428,5748.0
2313,E02002417,0.12307692307692308,0.07455621301775148,0.11005917159763313,0.12544378698224853,0.06965342349957734,0.04463229078613694,0.21166525781910397,0.14505494505494507,0.09585798816568047,5915.0
2314,E02002418,0.11044211250645106,0.077240667469465,0.1285050748322725,0.1338379494237055,0.06571477722346465,0.04627558919662825,0.19938069843454326,0.1537932220884225,0.08480990882504731,5813.0
2315,E02002419,0.05924283225091082,0.06098526849358467,0.15903690796768571,0.21732932044986536,0.12212894028195787,0.06557896404245209,0.12561381276730557,0.11040709646760653,0.0796768572786314,6313.0
2316,E02002420,0.07431693989071038,0.061514441842310696,0.13286494925839187,0.17704918032786884,0.10663544106167057,0.07369242779078845,0.14597970335675253,0.12630757220921154,0.10163934426229508,6405.0
2317,E02002421,0.03740075219389887,0.05850396991224405,0.1598412035102382,0.2191809444212286,0.1700793982448809,0.07647304638529043,0.1063518595904722,0.10593397409109905,0.06623485165064773,4786.0
2318,E02002422,0.15430488259411107,0.05218039508013418,0.10827431979127843,0.10957882966828178,0.0659709280655982,0.04584420424897503,0.21636228102869923,0.15616846813268728,0.09131569139023481,5366.0
2319,E02002423,0.052016751157152305,0.06832708838439497,0.17478510028653296,0.21137315406656382,0.11483359047828962,0.05620454044522812,0.12497244875468372,0.12497244875468372,0.07251487767247079,4537.0
2320,E02002424,0.13632705617254146,0.061323032351521006,0.11604699822951875,0.12489940447448898,0.07226782552712055,0.046998229518751,0.21149203283437953,0.1453404152583293,0.08530500563334943,6213.0
2321,E02002425,0.1308659217877095,0.058798882681564246,0.10502793296089385,0.11592178770949721,0.07067039106145251,0.04162011173184357,0.21773743016759778,0.1526536312849162,0.10670391061452514,7160.0
2322,E02002426,0.1727045596502186,0.05605871330418488,0.10024984384759525,0.09806371018113678,0.07495315427857589,0.05231105559025609,0.22001873828856963,0.13616489693941286,0.08947532792004997,6404.0
2323,E02002427,0.12117903930131005,0.06513828238719069,0.12918486171761281,0.12954876273653565,0.08005822416302766,0.042212518195050945,0.19941775836972345,0.15120087336244542,0.08205967976710335,5496.0
2324,E02002428,0.09618441971383147,0.065818759936407,0.13465818759936407,0.16295707472178061,0.08871224165341812,0.051033386327503975,0.18298887122416535,0.13322734499205088,0.08441971383147853,6290.0
2325,E02002429,0.14576074332171893,0.05749128919860627,0.11222415795586527,0.11207897793263646,0.0740418118466899,0.04500580720092915,0.22125435540069685,0.14155052264808363,0.09059233449477352,6888.0
2326,E02002430,0.04379316152939195,0.05827859188142159,0.17567795182752233,0.2248610409297625,0.1302004379316153,0.08219639548593566,0.1076301162203133,0.10981977429678288,0.06754252989725451,5937.0
2327,E02002431,0.14199691919899174,0.05475423610138636,0.12141156700742194,0.13765579050553145,0.06987816832376417,0.05041310740792606,0.21173505111328947,0.13905615460019605,0.07309900574149279,7141.0
2328,E02002432,0.12520219993529602,0.07295373665480427,0.11452604335166612,0.12779035910708508,0.06615981882885798,0.05516014234875445,0.21465545131025557,0.13070203817534778,0.09285021028793271,6182.0
2329,E02002433,0.10853113175094599,0.06209150326797386,0.1255589955280358,0.15428276573787408,0.0803233574131407,0.05039559683522532,0.20227038183694532,0.13845889232886138,0.07808737530099759,5814.0
2330,E02002434,0.13765182186234817,0.05807186234817814,0.10905870445344129,0.12006578947368421,0.059590080971659916,0.057818825910931175,0.22975708502024292,0.13866396761133604,0.08932186234817814,7904.0
2331,E02002435,0.14426670653311408,0.05501569741366422,0.11152638660487367,0.12229032740319928,0.05411870234713709,0.04888623112572881,0.2227537748542383,0.14815368515473165,0.0929884885633129,6689.0
2332,E02002436,0.10269299820466786,0.06409335727109515,0.12172351885098744,0.1504488330341113,0.08043087971274686,0.04955116696588869,0.19156193895870735,0.13590664272890485,0.10359066427289049,5570.0
2333,E02002437,0.17352941176470588,0.05392156862745098,0.09666666666666666,0.09901960784313725,0.04470588235294118,0.05176470588235294,0.22156862745098038,0.1472549019607843,0.1115686274509804,5100.0
2334,E02002438,0.04614936672004659,0.08734895909157082,0.14980346484204396,0.26233804047168435,0.1326248362207017,0.046003785121560635,0.12010481875090989,0.09229873344009318,0.06332799534138885,6869.0
2335,E02002439,0.05981256890848952,0.0818632855567806,0.15711135611907387,0.2362183020948181,0.10143329658213891,0.038450937155457554,0.14911797133406834,0.1113561190738699,0.0646361631753032,7256.0
2336,E02002440,0.06292276230926537,0.08761994651565204,0.1398458392323423,0.21849929211892402,0.11168790309894604,0.04750668554349536,0.14063237376120813,0.11215982381626553,0.0791253736039012,6357.0
2337,E02002441,0.06669192876089428,0.07275483137552104,0.145383352279904,0.2191486674245295,0.10382720727548314,0.045471769609700646,0.15283567007704937,0.1205001894657067,0.07338638373121131,7917.0
2338,E02002442,0.0936933970031286,0.08249629507656842,0.1258027334101762,0.1896920796970196,0.06356001975959163,0.03984850979746419,0.18985674296064547,0.1300839782644492,0.08496624403095669,6073.0
2339,E02002443,0.12791156731148837,0.06612712198973549,0.09810501381760758,0.1306750888274773,0.06198183971575207,0.04579549940781682,0.22048953809711805,0.15258586656138964,0.09632846427161469,5066.0
2340,E02002444,0.13187201697012552,0.06452183135937777,0.10129043662718755,0.14459961110129044,0.06646632490719463,0.04207176948912851,0.22467739084320312,0.13593777620646985,0.08856284249602263,5657.0
2341,E02002445,0.12215171618113643,0.06460917219498125,0.11162388231900779,0.15907124314969714,0.07326218632823767,0.04283241995961927,0.20233631381597925,0.1316700317277185,0.09244303432362273,6934.0
2342,E02002446,0.11384371281237604,0.06902023006743356,0.11007536691788973,0.15589051963506545,0.06188020626735422,0.04085680285600952,0.21301071003570013,0.1412138040460135,0.09420864736215788,5042.0
2343,E02002447,0.05408122235625251,0.110172899075191,0.15319662243667068,0.24105347808604743,0.09971853638922397,0.038198632891033375,0.13872135102533173,0.09871330920788098,0.06614394853236831,4974.0
2344,E02002448,0.05549543978976658,0.09197712165713402,0.15133714639047766,0.24795176997990415,0.11485546452311021,0.036790848662853606,0.13634255680939866,0.1044983768743237,0.06075127531303138,6469.0
2345,E02002449,0.09442548350398179,0.08393376311465049,0.1296928327645051,0.17899127796738717,0.06358235368474276,0.040197193780811526,0.20351409429907724,0.13310580204778158,0.07255719883706231,7911.0
2346,E02002450,0.09236014256934759,0.07345420734542074,0.11901441190144119,0.19696265302959864,0.06896017356268402,0.044630404463040445,0.19386331938633194,0.13187664652099798,0.07887804122113745,6453.0
2347,E02002451,0.1453017111978385,0.057790453317322125,0.10417292104473132,0.11513059141398979,0.0676973881717202,0.04217952566796758,0.23491444010807566,0.14455118583008106,0.08826178324827379,6662.0
2348,E02002452,0.08426073131955485,0.06995230524642289,0.13142554319024907,0.2107843137254902,0.11234764175940647,0.04133545310015898,0.17143614202437732,0.10201377848436671,0.0764440911499735,7548.0
2349,E02002453,0.05737913486005089,0.06908396946564886,0.13498727735368957,0.2638676844783715,0.09414758269720101,0.04783715012722646,0.14478371501272264,0.10814249363867684,0.07977099236641222,7860.0
2350,E02002454,0.1000132996409097,0.043622822183801035,0.09748636786806757,0.21758212528261736,0.1431041361883229,0.06410426918473201,0.15467482377975794,0.09362947200425588,0.08578268386753557,7519.0
2351,E02002455,0.05706360213988508,0.08044382801664356,0.14345155537943333,0.24469982167624332,0.12225084208440658,0.052704576976421634,0.1321577174559144,0.10204081632653061,0.0651872399445215,5047.0
2352,E02002456,0.10109330537666616,0.05511457241276022,0.10948030552643402,0.19664519994009286,0.1052868054515501,0.05915830462782687,0.18331586041635464,0.09959562677849333,0.09031001946982177,6677.0
2353,E02002457,0.05362365940851479,0.05996100097497563,0.12885927851803705,0.24991875203119923,0.1428339291517712,0.06337341566460838,0.12398440038999026,0.09652258693532662,0.08092297692557686,6154.0
2354,E02002458,0.11159204653050182,0.06844312187204112,0.11443257135127824,0.15717570674962802,0.06587312322467198,0.04612471256594076,0.19924252671445963,0.13945624239145138,0.09765994860002705,7393.0
2355,E02002459,0.08086660788512406,0.062350421967502206,0.12621236931603477,0.19952135029600707,0.0971155057312004,0.058697568963345506,0.16513414787756645,0.11852878196246379,0.09157324600075577,7939.0
2356,E02002460,0.12957341428343186,0.06630452148905576,0.11615274005432177,0.12989295414602972,0.05703786547371785,0.040741332481227036,0.2315066304521489,0.142834318581243,0.0859562230388241,6259.0
2357,E02002461,0.09920468815403935,0.07607785684386772,0.12337798241942236,0.18061950606948515,0.07775219757220594,0.0447886144830473,0.1905609041439933,0.11709920468815405,0.09051904562578485,9556.0
2358,E02002462,0.10697977821265492,0.06376386170906718,0.12524461839530332,0.15394651011089366,0.07876712328767123,0.047782126549249834,0.19732550554468362,0.1324200913242009,0.09377038486627527,6132.0
2359,E02002463,0.05324223282196726,0.06432899316746164,0.1526363284775042,0.23939667397189635,0.130849555240428,0.062266340079927804,0.12814232306303983,0.09707361093206136,0.07206394224571355,7757.0
2360,E02002464,0.06087315796722215,0.08483679933893404,0.15053022999586835,0.23426525272001103,0.10274066932929349,0.04117890097782675,0.14336868199972455,0.10398016802093375,0.07822613965018592,7261.0
2361,E02002465,0.10382720727548314,0.07218643425539978,0.11879499810534293,0.1693823417961349,0.09189086775293671,0.04054566123531641,0.18719211822660098,0.12561576354679804,0.09056460780598712,5278.0
2362,E02002466,0.10974304068522484,0.06892398286937902,0.1146948608137045,0.15350642398286937,0.06986081370449679,0.048849036402569594,0.20208779443254818,0.13691113490364026,0.09542291220556745,7472.0
2363,E02002467,0.06077502090883747,0.058823529411764705,0.12517424031223864,0.24714245887928632,0.13507109004739337,0.06398104265402843,0.1318650683022024,0.09659882910510176,0.08056872037914692,7174.0
2364,E02002468,0.12639405204460966,0.05654470749364117,0.10839366073175503,0.1340246527098415,0.06534924672275484,0.04460966542750929,0.2338094306397965,0.1334376834279006,0.09743690080219135,5111.0
2365,E02002469,0.11445670469422106,0.06826257714606321,0.12362072190013092,0.15391808490742473,0.06508322423789041,0.04507200299233215,0.21021133345801385,0.1294183654385637,0.08995698522536001,5347.0
2366,E02002470,0.244015444015444,0.03301158301158301,0.06583011583011583,0.06293436293436293,0.050965250965250966,0.04343629343629344,0.2698841698841699,0.13243243243243244,0.09749034749034749,5180.0
2367,E02002471,0.1531710375091422,0.05746525963849128,0.09236234458259325,0.11587085988924878,0.05474872009194442,0.044927384808274996,0.2535785184411242,0.12412496081914115,0.10375091422003971,9571.0
2368,E02002472,0.12754686226568868,0.05338223308883456,0.10187449062754686,0.13080684596577016,0.07008964955175224,0.042787286063569685,0.22188264058679708,0.13101059494702527,0.12061939690301549,4908.0
2369,E02002473,0.12867452913219504,0.06407322654462243,0.11177609575778912,0.12726632635099455,0.06917796162647422,0.03626122161591269,0.22443231825382856,0.13888399929589862,0.0994543214222848,5681.0
2370,E02002474,0.108742774566474,0.06141618497109826,0.12789017341040462,0.1813583815028902,0.0805635838150289,0.05238439306358381,0.17720375722543352,0.11958092485549134,0.09085982658959538,5536.0
2371,E02002475,0.20080015240998286,0.04915221947037531,0.08763574014097923,0.08877881501238331,0.049533244427510004,0.04229377024195085,0.2537626214517051,0.1213564488473995,0.10668698799771385,5249.0
2372,E02002476,0.053307766059443915,0.07497603068072867,0.15186960690316395,0.26116970278044105,0.12502396931927134,0.04122722914669223,0.12502396931927134,0.0947267497603068,0.07267497603068072,5215.0
2373,E02002477,0.06591042440837082,0.07705847838842167,0.14922745941717191,0.21005280657148445,0.09524740856639938,0.043614316448269116,0.15235673772736164,0.11284959906121651,0.09368276941130452,5113.0
2374,E02002478,0.06561940743686617,0.08470868960031816,0.12427918075164049,0.23304831974547624,0.09127063034400477,0.04831974547623782,0.16106581825412608,0.1067806721018095,0.08490753628952077,5029.0
2375,E02002479,0.06277500733352889,0.07876210032267528,0.14887063655030802,0.23115283074215312,0.11176298034614256,0.04106776180698152,0.14095042534467586,0.10721619243179818,0.07744206512173658,6818.0
2376,E02002480,0.04547413793103448,0.08362068965517241,0.14482758620689656,0.28793103448275864,0.11379310344827587,0.03620689655172414,0.12887931034482758,0.09202586206896551,0.06724137931034482,4640.0
2377,E02002481,0.062342038753159225,0.07245155855096883,0.12704296545914068,0.2657118786857624,0.09250210614995788,0.0493681550126369,0.15349620893007582,0.09721988205560236,0.07986520640269587,5935.0
2378,E02002482,0.04760187522538767,0.07464839523981248,0.13541291020555354,0.2683014785430941,0.10980887125856473,0.05138838802740714,0.143166245943022,0.09033537684817887,0.07933645870897944,5546.0
2379,E02002483,0.08916340508806263,0.07191780821917808,0.14053326810176126,0.13784246575342465,0.08830724070450098,0.06017612524461839,0.21306262230919765,0.1292808219178082,0.06971624266144814,8176.0
2380,E02002484,0.043724596625200146,0.06577164675452642,0.16763148170957015,0.19817711540830152,0.19361990392905531,0.058135238329843575,0.12008868087202858,0.0870796896169479,0.06577164675452642,8119.0
2381,E02002485,0.041091492776886035,0.06821829855537721,0.17592295345104333,0.18314606741573033,0.1770465489566613,0.06340288924558588,0.12504012841091494,0.10208667736757625,0.06404494382022471,6230.0
2382,E02002489,0.04236111111111111,0.057291666666666664,0.1484375,0.16215277777777778,0.19583333333333333,0.09809027777777778,0.13211805555555556,0.09635416666666667,0.06736111111111111,5760.0
2383,E02002490,0.045957077823542164,0.06785172339041838,0.16713635378278777,0.19163234337741167,0.18599609798395839,0.052243659223932364,0.12638196401474094,0.09408194233687406,0.06871883806633428,4613.0
2384,E02002491,0.03825136612021858,0.06791569086651054,0.18032786885245902,0.1883294301327088,0.16510538641686182,0.06459797033567526,0.1325136612021858,0.09933645589383294,0.06362217017954723,5124.0
2385,E02002492,0.05222790357925493,0.066654492330168,0.15924032140248356,0.17969320672023376,0.14426588750913075,0.05715850986121256,0.15412710007304603,0.10920379839298758,0.07742878013148284,5476.0
2386,E02002493,0.09864603481624758,0.08352382627044136,0.12132934763495692,0.11640583787585722,0.09090909090909091,0.05064181466502549,0.21751362757165466,0.13803411288904519,0.08299630736768067,5687.0
2387,E02002494,0.030484672032882344,0.06559342353142661,0.17451618427812982,0.20397328309642063,0.18873094707997945,0.06490837472169893,0.11063538277102243,0.09676314437403664,0.06439458811440316,5839.0
2388,E02002496,0.032003282387937225,0.037747461278079805,0.08421376551441173,0.12565391322186892,0.21602215611857625,0.32546927890040006,0.06287824392245359,0.053133654733818855,0.06287824392245359,9749.0
2389,E02002497,0.02608883139284174,0.05390254420008624,0.15782664941785252,0.22854678740836568,0.22725312634756362,0.09335920655454938,0.08732212160413971,0.0728762397585166,0.05282449331608452,4638.0
2390,E02002498,0.022322097378277155,0.04224719101123595,0.11116104868913858,0.1950561797752809,0.2450936329588015,0.21123595505617979,0.059325842696629216,0.057378277153558054,0.056179775280898875,6675.0
2391,E02002499,0.023404255319148935,0.06489361702127659,0.1976950354609929,0.20709219858156028,0.1973404255319149,0.08156028368794327,0.09556737588652482,0.0849290780141844,0.0475177304964539,5640.0
2392,E02002500,0.0644263698630137,0.0545804794520548,0.12799657534246575,0.13998287671232876,0.16095890410958905,0.10423801369863013,0.15089897260273974,0.10680650684931507,0.09011130136986302,4672.0
2393,E02002501,0.052374893977947416,0.05534351145038168,0.15521628498727735,0.17196776929601357,0.183206106870229,0.06785411365564037,0.14164546225614927,0.10072094995759118,0.07167090754877015,4716.0
2394,E02002502,0.024069148936170213,0.06023936170212766,0.18882978723404256,0.22021276595744682,0.21210106382978725,0.07101063829787234,0.09215425531914893,0.08098404255319148,0.050398936170212766,7520.0
2395,E02002503,0.04472025216706068,0.06579984239558707,0.1818360914105595,0.18538219070133963,0.15405831363278172,0.07565011820330969,0.12647754137115838,0.09692671394799054,0.06914893617021277,5076.0
2396,E02002504,0.0902480197376964,0.05336969224776003,0.1116738085962862,0.11349175431762108,0.13154135826516036,0.09167640566160239,0.18776782236073236,0.12219192312686664,0.09803921568627451,7701.0
2397,E02002505,0.021804189824711415,0.058785805899957244,0.19923044035912782,0.2297990594271056,0.19495510902094912,0.07182556648140231,0.0844377939290295,0.09320222317229586,0.04595981188542112,4678.0
2398,E02002506,0.048138056312443236,0.050635785649409626,0.15803814713896458,0.1943687556766576,0.19028156221616713,0.10240690281562216,0.11376021798365123,0.09355131698455948,0.048819255222524977,4404.0
2399,E02002507,0.0992094861660079,0.06600790513833991,0.12055335968379446,0.1,0.0774703557312253,0.0691699604743083,0.23596837944664031,0.14288537549407115,0.08873517786561265,5060.0
2400,E02002508,0.09398075632132469,0.07160438576862833,0.11769970910718282,0.10874916088610427,0.09219064667710897,0.06354889236965765,0.21705079436115463,0.1447751174759454,0.09040053703289326,4469.0
2401,E02002509,0.057094266277939745,0.07142857142857142,0.1717687074829932,0.16132167152575316,0.13435374149659865,0.05806608357628766,0.16034985422740525,0.12220602526724976,0.06341107871720117,4116.0
2402,E02002510,0.09288031415400376,0.07273348130442206,0.1335154515963804,0.11985658186785043,0.09083148369472425,0.04814751579306813,0.21956633088611918,0.15110124637186273,0.07136759433156906,5857.0
2403,E02002512,0.14915026833631484,0.06529516994633273,0.10465116279069768,0.07737030411449015,0.06663685152057246,0.055008944543828264,0.25335420393559926,0.148479427549195,0.08005366726296959,4472.0
2404,E02002513,0.07574839413404436,0.0638710459338262,0.15234517028239,0.14604290389043753,0.14228578354138893,0.05599321294388559,0.17476669494606714,0.11804629741849473,0.07090049690946552,8251.0
2405,E02002514,0.08053594582913125,0.06886615761417664,0.14983431782163953,0.13052874225615904,0.12001152571675551,0.061374441723094655,0.18686068289871777,0.13341017144503675,0.06857801469528886,6941.0
2406,E02002515,0.048691195313930076,0.06772835438403807,0.16730734028921837,0.16712429068277504,0.16730734028921837,0.055280981145890536,0.15083287570931722,0.09408749771187992,0.08164012447373238,5463.0
2407,E02002516,0.05369415807560137,0.08719931271477663,0.17869415807560138,0.1638745704467354,0.11404639175257732,0.05798969072164949,0.1634450171821306,0.11168384879725086,0.06937285223367698,4656.0
2408,E02002517,0.05323371468596778,0.08078449684800373,0.16390380574363764,0.18398318935325705,0.13705346719589073,0.06444081251459258,0.12864814382442213,0.10553350455288349,0.08241886528134486,4283.0
2409,E02002518,0.10034069677986591,0.08099791185844599,0.13089350478074513,0.11418837234860973,0.07934937905264315,0.05154412572810199,0.23530058248159139,0.13495988570172546,0.07242554126827123,9099.0
2410,E02002519,0.054171543220197294,0.07824778465139609,0.16368500250794182,0.1583347266343421,0.1676977094131416,0.05718107339909714,0.1503093128239425,0.10115365323524494,0.06921919411469654,5981.0
2411,E02002520,0.0995123713202095,0.08389019324543977,0.1341881885497562,0.11540545421708506,0.08208416109806754,0.054271266028535305,0.2190716994762507,0.13075672746974895,0.08081993859490699,11074.0
2412,E02002521,0.12228526707102329,0.05341420465662297,0.12052435922520055,0.0982195265114459,0.1113285071414596,0.04500097828213657,0.2363529641948738,0.101936998630405,0.11093719428683232,5111.0
2413,E02002523,0.026064291920069503,0.06407471763683753,0.18874891398783666,0.2150304083405734,0.23001737619461338,0.07211120764552563,0.07536924413553432,0.07536924413553432,0.05321459600347524,4604.0
2414,E02002524,0.057162223226389516,0.10732037957523724,0.157930411206507,0.1737460460912788,0.11455038409399006,0.048802530501581565,0.14957071848169906,0.1034794396746498,0.08743786714866697,4426.0
2415,E02002525,0.052123552123552123,0.0844965844965845,0.17953667953667954,0.1900801900801901,0.14345114345114346,0.046926046926046926,0.1297891297891298,0.10885060885060885,0.06474606474606474,6734.0
2416,E02002526,0.07508316172976398,0.08696340883890386,0.14779027403769998,0.15476001900839537,0.1067638206874703,0.05243149057500396,0.18137177253286868,0.10660541739268177,0.0882306351972121,6313.0
2417,E02002527,0.03798100949525238,0.09045477261369315,0.1984007996001999,0.18915542228885557,0.16766616691654174,0.05747126436781609,0.10394802598700649,0.07321339330334832,0.08170914542728636,4002.0
2418,E02002529,0.06289440471182163,0.08666386201093816,0.15418594867480018,0.1438788388725284,0.12957509465713082,0.06037021455616323,0.17164493058477073,0.12768195204038704,0.06310475389145982,4754.0
2419,E02002530,0.06333716035208573,0.08974358974358974,0.1582472254114045,0.17068503635667814,0.12916188289322617,0.04362801377726751,0.14351320321469574,0.08668197474167623,0.11500191350937619,5226.0
2420,E02002532,0.07056705670567057,0.07236723672367237,0.15877587758775877,0.15373537353735373,0.13339333933393338,0.050405040504050404,0.17047704770477048,0.10315031503150315,0.08712871287128712,5555.0
2421,E02002533,0.12319911340967861,0.07055781307720724,0.11950498707055782,0.09697081640192094,0.07332840783154784,0.046176579239009974,0.2587735500554119,0.1268932397487994,0.08459549316586627,5414.0
2422,E02002534,0.14006581653640476,0.07527766351295763,0.11003702180172768,0.08844097079391197,0.058412176059234884,0.041341011929247225,0.2669683257918552,0.12957630604689427,0.08988070752776635,4862.0
2423,E02002535,0.10935884177869701,0.08001551189245087,0.1155635987590486,0.1189245087900724,0.07936918304033092,0.05041365046535677,0.22608583247156153,0.15279214064115823,0.06747673216132369,7736.0
2424,E02002536,0.06466086038532594,0.08010029031406704,0.14937978358405912,0.17986276062285564,0.1060965954077593,0.059910266561097915,0.17220902612826602,0.12166798627606229,0.06611243072050672,7578.0
2425,E02002537,0.041280148423005564,0.0670995670995671,0.17192331478045764,0.23113790970933829,0.14332096474953618,0.06199752628324057,0.12244897959183673,0.10157699443413729,0.05921459492888064,6468.0
2426,E02002538,0.0660976143576275,0.07113153862989713,0.14488947253228276,0.18384766907419567,0.1094331363536879,0.04924491135915955,0.17137229152987524,0.1247537754432042,0.07922959072007003,4569.0
2427,E02002539,0.18807656826568267,0.052583025830258305,0.08083487084870848,0.0724169741697417,0.07080258302583026,0.055350553505535055,0.25634225092250923,0.1194649446494465,0.10412822878228782,8672.0
2428,E02002540,0.1322987390882638,0.07216294859359845,0.11503394762366634,0.09815712900096993,0.07565470417070805,0.03957322987390883,0.25819592628516,0.13792434529582928,0.07099903006789525,5155.0
2429,E02002541,0.08404700258912567,0.06293567018522207,0.146584345747859,0.1557458673571002,0.09798844851623183,0.04640509858593905,0.19737104162517427,0.126867157936666,0.08205536745668193,5021.0
2430,E02002542,0.03801916932907348,0.06230031948881789,0.1792332268370607,0.21645367412140576,0.16853035143769968,0.05942492012779553,0.12012779552715655,0.10079872204472844,0.05511182108626198,6260.0
2431,E02002543,0.05676605504587156,0.06350344036697247,0.1654243119266055,0.18836009174311927,0.15696674311926606,0.05805619266055046,0.15983371559633028,0.09489678899082568,0.05619266055045872,6976.0
2432,E02002544,0.04463924477410654,0.08010788941335131,0.14227916385704653,0.2148347943358058,0.1712744436952124,0.04962913014160485,0.13149022252191503,0.09966284558327713,0.06608226567768037,7415.0
2433,E02002545,0.08424994149309618,0.07676105780482097,0.1390124034636087,0.15118183945705593,0.08916452141352679,0.0437631640533583,0.19728527966300025,0.1469693423824011,0.07161245026913175,4273.0
2434,E02002546,0.054657958061189414,0.05861120660020626,0.15950498453076659,0.18339635613612926,0.1693021656926779,0.07304915778618082,0.14627019594362323,0.09195599862495703,0.06325197662426951,5818.0
2435,E02002547,0.10444874274661509,0.06247582205029013,0.12785299806576403,0.11895551257253385,0.09825918762088975,0.05145067698259188,0.2263056092843327,0.13926499032882012,0.07098646034816247,5170.0
2436,E02002549,0.10092034274833386,0.06997778483021264,0.12250079339892098,0.11361472548397335,0.07616629641383688,0.04744525547445255,0.23579815931450332,0.1561409076483656,0.07743573468740082,6302.0
2437,E02002550,0.11626968106580542,0.05813484053290271,0.1102139685102947,0.1102139685102947,0.10617682680662091,0.055308841340331046,0.21760193782801776,0.13161081953976583,0.0944691158659669,4954.0
2438,E02002551,0.05593922651933702,0.05271639042357274,0.14594843462246776,0.18830570902394106,0.20418968692449355,0.072744014732965,0.11533149171270718,0.09944751381215469,0.06537753222836096,4344.0
2439,E02002552,0.06005410279531109,0.06762849413886383,0.17601442741208295,0.17853922452660054,0.11794409377817854,0.0654643823264202,0.15076645626690713,0.11740306582506763,0.06618575293056808,5545.0
2440,E02002553,0.06283740012956165,0.07255452386093716,0.14942776938026345,0.1647592312675448,0.13431224357590155,0.05614338155905852,0.16411142301878645,0.12632260850788166,0.06953141870006478,4631.0
2441,E02002554,0.0440603700097371,0.07132424537487829,0.17526777020447906,0.2005842259006816,0.16723466407010712,0.05404089581304771,0.12122687439143136,0.10905550146056475,0.05720545277507303,4108.0
2442,E02002555,0.15925792073244188,0.057222021443199614,0.09480785447536441,0.09480785447536441,0.07348512227442477,0.06360679436212505,0.2486447415973979,0.13058667630405976,0.07758101433562221,8301.0
2443,E02002556,0.16017316017316016,0.056776556776556776,0.08941058941058941,0.07442557442557443,0.0680985680985681,0.0631035631035631,0.25457875457875456,0.1406926406926407,0.09274059274059274,6006.0
2444,E02002558,0.19995624589805294,0.044519798731131044,0.07985123605338,0.07952308028877707,0.0621308247648217,0.044082257711660466,0.2777291621089477,0.12524611682345219,0.08696127761977686,9142.0
2445,E02002559,0.157239100038134,0.05148086945468412,0.08770814795983221,0.09025041311808822,0.05745519257658574,0.04957417058599212,0.26083640523706625,0.12940129655523072,0.11605440447438668,7867.0
2446,E02002560,0.08557312252964427,0.06936758893280633,0.14802371541501977,0.15296442687747036,0.07806324110671936,0.059683794466403164,0.18201581027667985,0.14525691699604742,0.07905138339920949,5060.0
2447,E02002561,0.09934782608695653,0.06608695652173913,0.13652173913043478,0.14152173913043478,0.08630434782608695,0.04391304347826087,0.20978260869565218,0.14065217391304347,0.0758695652173913,4600.0
2448,E02002562,0.05969827586206897,0.06810344827586207,0.16099137931034482,0.2122844827586207,0.1480603448275862,0.04676724137931035,0.13728448275862068,0.10775862068965517,0.059051724137931035,4640.0
2449,E02002563,0.06624674196350999,0.0677671589921807,0.15356211989574284,0.18831450912250217,0.11164205039096438,0.0421372719374457,0.16420503909643788,0.12489139878366638,0.08123370981754996,4604.0
2450,E02002564,0.06420258345056913,0.06279575393272797,0.1559022892953063,0.16958690369612484,0.10807008568870699,0.059214733341859574,0.1758536897301445,0.1305793579741655,0.07379460289039519,7819.0
2451,E02002567,0.05568477219865919,0.07114516349705842,0.14666849090162812,0.19906964016965384,0.12026268983445068,0.06238883568203585,0.1485839376111643,0.12518812423040088,0.0710083458749487,7309.0
2452,E02002568,0.2197194230389251,0.0329974313376803,0.06500691562932227,0.06145030626358427,0.06797075676743726,0.06520450503852994,0.28433115984983204,0.11697293025093855,0.08634657182375025,5061.0
2453,E02002569,0.18431929733918884,0.04327047274606045,0.0889950917075691,0.07349522087315939,0.06354947042107982,0.047274606044949624,0.26272281064324465,0.14673211056574528,0.08964091965900284,7742.0
