,GEOGRAPHY_CODE,All persons,Female,Male
144,E02000151,2.0,1.0,0.0
145,E02000152,3.0,1.0,0.0
146,E02000153,10.0,0.7,0.3
147,E02000154,18.0,0.5,0.5
148,E02000155,7.0,0.42857142857142855,0.5714285714285714
149,E02000156,14.0,0.35714285714285715,0.6428571428571429
150,E02000157,11.0,0.8181818181818182,0.18181818181818182
151,E02000158,9.0,0.5555555555555556,0.4444444444444444
152,E02000159,9.0,0.8888888888888888,0.1111111111111111
153,E02000160,6.0,0.3333333333333333,0.6666666666666666
154,E02000161,12.0,0.5833333333333334,0.4166666666666667
155,E02000162,7.0,0.5714285714285714,0.42857142857142855
156,E02000163,10.0,0.7,0.3
157,E02000166,16.0,0.75,0.25
158,E02000167,21.0,0.5714285714285714,0.42857142857142855
159,E02000168,17.0,0.5294117647058824,0.47058823529411764
160,E02000169,58.0,0.5517241379310345,0.4482758620689655
161,E02000170,59.0,0.5254237288135594,0.4745762711864407
162,E02000171,14.0,0.5,0.5
163,E02000172,71.0,0.647887323943662,0.352112676056338
164,E02000173,47.0,0.7021276595744681,0.2978723404255319
165,E02000174,26.0,0.5769230769230769,0.4230769230769231
166,E02000175,132.0,0.6515151515151515,0.3484848484848485
167,E02000176,23.0,0.7391304347826086,0.2608695652173913
168,E02000177,30.0,0.8333333333333334,0.16666666666666666
169,E02000178,50.0,0.56,0.44
170,E02000179,24.0,0.375,0.625
171,E02000180,54.0,0.6296296296296297,0.37037037037037035
172,E02000181,45.0,0.6,0.4
173,E02000182,76.0,0.5657894736842105,0.4342105263157895
174,E02000183,48.0,0.5625,0.4375
175,E02000184,230.0,0.6130434782608696,0.3869565217391304
176,E02000185,57.0,0.5263157894736842,0.47368421052631576
177,E02000186,84.0,0.5952380952380952,0.40476190476190477
178,E02000187,241.0,0.6141078838174274,0.38589211618257263
179,E02000188,183.0,0.5792349726775956,0.4207650273224044
180,E02000191,292.0,0.6027397260273972,0.3972602739726027
181,E02000192,120.0,0.575,0.425
182,E02000193,366.0,0.592896174863388,0.40710382513661203
183,E02000194,13.0,0.38461538461538464,0.6153846153846154
184,E02000195,19.0,0.631578947368421,0.3684210526315789
185,E02000196,21.0,0.5238095238095238,0.47619047619047616
186,E02000197,35.0,0.6571428571428571,0.34285714285714286
187,E02000198,13.0,0.3076923076923077,0.6923076923076923
188,E02000199,15.0,0.5333333333333333,0.4666666666666667
189,E02000200,18.0,0.3333333333333333,0.6666666666666666
190,E02000201,12.0,0.6666666666666666,0.3333333333333333
191,E02000202,27.0,0.4074074074074074,0.5925925925925926
192,E02000203,26.0,0.4230769230769231,0.5769230769230769
193,E02000204,31.0,0.6129032258064516,0.3870967741935484
194,E02000206,20.0,0.4,0.6
195,E02000207,12.0,0.4166666666666667,0.5833333333333334
196,E02000208,30.0,0.5666666666666667,0.43333333333333335
197,E02000209,30.0,0.3333333333333333,0.6666666666666666
198,E02000210,11.0,0.7272727272727273,0.2727272727272727
199,E02000211,16.0,0.3125,0.6875
200,E02000212,24.0,0.375,0.625
201,E02000213,65.0,0.5230769230769231,0.47692307692307695
202,E02000214,12.0,0.6666666666666666,0.3333333333333333
203,E02000215,41.0,0.5609756097560976,0.43902439024390244
204,E02000216,31.0,0.6129032258064516,0.3870967741935484
205,E02000217,37.0,0.5945945945945946,0.40540540540540543
206,E02000218,8.0,0.625,0.375
207,E02000219,12.0,0.5,0.5
208,E02000221,28.0,0.42857142857142855,0.5714285714285714
209,E02000222,19.0,0.42105263157894735,0.5789473684210527
210,E02000223,7.0,0.42857142857142855,0.5714285714285714
211,E02000224,15.0,0.6,0.4
212,E02000225,4.0,0.25,0.75
213,E02000226,18.0,0.2222222222222222,0.7777777777777778
214,E02000227,6.0,1.0,0.0
215,E02000228,9.0,0.8888888888888888,0.1111111111111111
216,E02000229,5.0,0.6,0.4
217,E02000230,15.0,0.7333333333333333,0.26666666666666666
218,E02000231,12.0,0.4166666666666667,0.5833333333333334
219,E02000232,9.0,0.4444444444444444,0.5555555555555556
220,E02000233,5.0,0.4,0.6
221,E02000234,13.0,0.7692307692307693,0.23076923076923078
222,E02000235,2.0,1.0,0.0
223,E02000236,16.0,0.8125,0.1875
224,E02000237,3.0,0.3333333333333333,0.6666666666666666
225,E02000238,32.0,0.46875,0.53125
226,E02000239,37.0,0.43243243243243246,0.5675675675675675
227,E02000240,27.0,0.4444444444444444,0.5555555555555556
228,E02000241,19.0,0.47368421052631576,0.5263157894736842
229,E02000242,27.0,0.4444444444444444,0.5555555555555556
230,E02000243,27.0,0.5555555555555556,0.4444444444444444
231,E02000244,21.0,0.5238095238095238,0.47619047619047616
232,E02000245,25.0,0.6,0.4
233,E02000246,22.0,0.45454545454545453,0.5454545454545454
234,E02000247,26.0,0.5769230769230769,0.4230769230769231
235,E02000248,45.0,0.5555555555555556,0.4444444444444444
236,E02000249,16.0,0.6875,0.3125
237,E02000250,15.0,0.5333333333333333,0.4666666666666667
238,E02000251,37.0,0.5135135135135135,0.4864864864864865
239,E02000252,299.0,0.5986622073578596,0.4013377926421405
240,E02000253,10.0,0.6,0.4
241,E02000254,66.0,0.5151515151515151,0.48484848484848486
242,E02000255,22.0,0.45454545454545453,0.5454545454545454
243,E02000256,38.0,0.6578947368421053,0.34210526315789475
244,E02000258,28.0,0.39285714285714285,0.6071428571428571
245,E02000259,14.0,0.7857142857142857,0.21428571428571427
246,E02000260,44.0,0.4772727272727273,0.5227272727272727
247,E02000261,61.0,0.5081967213114754,0.4918032786885246
248,E02000262,29.0,0.7586206896551724,0.2413793103448276
249,E02000263,92.0,0.5108695652173914,0.4891304347826087
250,E02000264,37.0,0.5945945945945946,0.40540540540540543
251,E02000265,22.0,0.22727272727272727,0.7727272727272727
252,E02000266,45.0,0.6,0.4
253,E02000267,11.0,0.7272727272727273,0.2727272727272727
254,E02000268,35.0,0.5428571428571428,0.45714285714285713
255,E02000269,15.0,0.7333333333333333,0.26666666666666666
256,E02000270,31.0,0.5161290322580645,0.4838709677419355
257,E02000271,33.0,0.696969696969697,0.30303030303030304
258,E02000272,8.0,0.625,0.375
259,E02000275,52.0,0.4230769230769231,0.5769230769230769
260,E02000276,15.0,0.5333333333333333,0.4666666666666667
261,E02000277,17.0,0.5882352941176471,0.4117647058823529
262,E02000278,17.0,0.8235294117647058,0.17647058823529413
263,E02000279,17.0,0.7058823529411765,0.29411764705882354
264,E02000280,4.0,0.75,0.25
265,E02000281,16.0,0.375,0.625
266,E02000282,15.0,0.5333333333333333,0.4666666666666667
267,E02000283,12.0,0.5,0.5
268,E02000284,16.0,0.5625,0.4375
269,E02000285,3.0,0.6666666666666666,0.3333333333333333
270,E02000286,17.0,0.6470588235294118,0.35294117647058826
271,E02000287,23.0,0.5652173913043478,0.43478260869565216
272,E02000288,59.0,0.559322033898305,0.4406779661016949
273,E02000289,7.0,0.5714285714285714,0.42857142857142855
274,E02000290,14.0,0.5714285714285714,0.42857142857142855
275,E02000291,25.0,0.68,0.32
276,E02000292,17.0,0.47058823529411764,0.5294117647058824
277,E02000293,8.0,0.75,0.25
278,E02000294,18.0,0.5,0.5
279,E02000295,9.0,0.2222222222222222,0.7777777777777778
280,E02000296,34.0,0.5588235294117647,0.4411764705882353
281,E02000297,20.0,0.45,0.55
282,E02000298,9.0,0.5555555555555556,0.4444444444444444
283,E02000299,35.0,0.4857142857142857,0.5142857142857142
284,E02000300,15.0,0.3333333333333333,0.6666666666666666
285,E02000301,26.0,0.46153846153846156,0.5384615384615384
286,E02000302,16.0,0.5,0.5
287,E02000303,23.0,0.5217391304347826,0.4782608695652174
288,E02000304,38.0,0.6052631578947368,0.39473684210526316
289,E02000305,20.0,0.6,0.4
290,E02000306,19.0,0.42105263157894735,0.5789473684210527
291,E02000307,25.0,0.52,0.48
292,E02000308,27.0,0.4444444444444444,0.5555555555555556
293,E02000309,39.0,0.41025641025641024,0.5897435897435898
294,E02000311,39.0,0.5897435897435898,0.41025641025641024
295,E02000312,32.0,0.5625,0.4375
296,E02000313,13.0,0.6153846153846154,0.38461538461538464
297,E02000314,39.0,0.6410256410256411,0.358974358974359
298,E02000315,19.0,0.47368421052631576,0.5263157894736842
299,E02000317,13.0,0.38461538461538464,0.6153846153846154
300,E02000318,35.0,0.5142857142857142,0.4857142857142857
301,E02000319,32.0,0.5625,0.4375
302,E02000320,12.0,0.75,0.25
303,E02000321,18.0,0.6666666666666666,0.3333333333333333
304,E02000323,36.0,0.6388888888888888,0.3611111111111111
305,E02000324,13.0,0.38461538461538464,0.6153846153846154
306,E02000326,24.0,0.375,0.625
307,E02000327,15.0,0.8,0.2
308,E02000328,14.0,0.7142857142857143,0.2857142857142857
309,E02000329,24.0,0.4166666666666667,0.5833333333333334
310,E02000331,8.0,0.75,0.25
311,E02000332,10.0,0.5,0.5
312,E02000333,11.0,0.6363636363636364,0.36363636363636365
313,E02000334,17.0,0.47058823529411764,0.5294117647058824
314,E02000335,9.0,0.5555555555555556,0.4444444444444444
315,E02000337,7.0,1.0,0.0
316,E02000339,10.0,0.6,0.4
317,E02000340,12.0,0.5833333333333334,0.4166666666666667
318,E02000341,5.0,0.8,0.2
319,E02000342,35.0,0.5142857142857142,0.4857142857142857
320,E02000343,6.0,0.6666666666666666,0.3333333333333333
321,E02000344,9.0,0.5555555555555556,0.4444444444444444
322,E02000345,12.0,0.5833333333333334,0.4166666666666667
323,E02000346,45.0,0.5777777777777777,0.4222222222222222
324,E02000347,4.0,0.75,0.25
325,E02000348,8.0,0.375,0.625
326,E02000350,16.0,0.5,0.5
327,E02000351,15.0,0.6666666666666666,0.3333333333333333
328,E02000352,10.0,0.7,0.3
329,E02000353,15.0,0.6,0.4
330,E02000354,14.0,0.5714285714285714,0.42857142857142855
331,E02000355,12.0,0.5,0.5
332,E02000356,7.0,0.5714285714285714,0.42857142857142855
333,E02000357,3.0,1.0,0.0
334,E02000358,16.0,0.5625,0.4375
335,E02000360,17.0,0.7058823529411765,0.29411764705882354
336,E02000361,13.0,0.46153846153846156,0.5384615384615384
337,E02000362,11.0,0.6363636363636364,0.36363636363636365
338,E02000363,14.0,0.7142857142857143,0.2857142857142857
339,E02000364,19.0,0.42105263157894735,0.5789473684210527
340,E02000366,13.0,0.6153846153846154,0.38461538461538464
341,E02000367,19.0,0.631578947368421,0.3684210526315789
342,E02000368,18.0,0.6111111111111112,0.3888888888888889
343,E02000369,25.0,0.56,0.44
344,E02000370,59.0,0.6949152542372882,0.3050847457627119
345,E02000372,141.0,0.5886524822695035,0.41134751773049644
346,E02000373,13.0,0.46153846153846156,0.5384615384615384
347,E02000374,43.0,0.6744186046511628,0.32558139534883723
348,E02000375,46.0,0.5217391304347826,0.4782608695652174
349,E02000376,31.0,0.6129032258064516,0.3870967741935484
350,E02000377,50.0,0.58,0.42
351,E02000378,35.0,0.5714285714285714,0.42857142857142855
352,E02000379,31.0,0.7419354838709677,0.25806451612903225
353,E02000380,13.0,0.8461538461538461,0.15384615384615385
354,E02000381,38.0,0.5,0.5
355,E02000382,43.0,0.6046511627906976,0.3953488372093023
356,E02000383,143.0,0.38461538461538464,0.6153846153846154
357,E02000384,119.0,0.5966386554621849,0.40336134453781514
358,E02000385,36.0,0.4444444444444444,0.5555555555555556
359,E02000386,34.0,0.6176470588235294,0.38235294117647056
360,E02000387,41.0,0.3902439024390244,0.6097560975609756
361,E02000388,61.0,0.5901639344262295,0.4098360655737705
362,E02000389,66.0,0.6666666666666666,0.3333333333333333
363,E02000390,31.0,0.5483870967741935,0.45161290322580644
364,E02000391,31.0,0.4838709677419355,0.5161290322580645
365,E02000392,39.0,0.717948717948718,0.28205128205128205
366,E02000393,25.0,0.76,0.24
367,E02000394,86.0,0.5116279069767442,0.4883720930232558
368,E02000395,26.0,0.5,0.5
369,E02000396,20.0,0.7,0.3
370,E02000397,23.0,0.6086956521739131,0.391304347826087
371,E02000398,26.0,0.5,0.5
372,E02000400,28.0,0.6071428571428571,0.39285714285714285
373,E02000401,15.0,0.6666666666666666,0.3333333333333333
374,E02000402,20.0,0.55,0.45
375,E02000403,24.0,0.5416666666666666,0.4583333333333333
376,E02000404,25.0,0.44,0.56
377,E02000405,6.0,0.6666666666666666,0.3333333333333333
378,E02000406,20.0,0.7,0.3
379,E02000407,21.0,0.5714285714285714,0.42857142857142855
380,E02000408,29.0,0.3448275862068966,0.6551724137931034
381,E02000409,12.0,0.5,0.5
382,E02000410,11.0,0.6363636363636364,0.36363636363636365
383,E02000411,122.0,0.6229508196721312,0.3770491803278688
384,E02000412,44.0,0.4772727272727273,0.5227272727272727
385,E02000413,17.0,0.4117647058823529,0.5882352941176471
386,E02000414,15.0,0.5333333333333333,0.4666666666666667
387,E02000415,27.0,0.48148148148148145,0.5185185185185185
388,E02000416,15.0,0.6,0.4
389,E02000417,9.0,0.7777777777777778,0.2222222222222222
390,E02000418,7.0,0.7142857142857143,0.2857142857142857
391,E02000419,38.0,0.6578947368421053,0.34210526315789475
392,E02000420,24.0,0.4583333333333333,0.5416666666666666
393,E02000421,36.0,0.6111111111111112,0.3888888888888889
394,E02000422,24.0,0.5833333333333334,0.4166666666666667
395,E02000423,33.0,0.5757575757575758,0.42424242424242425
396,E02000424,8.0,0.5,0.5
397,E02000425,21.0,0.42857142857142855,0.5714285714285714
398,E02000426,16.0,0.5625,0.4375
399,E02000427,22.0,0.7272727272727273,0.2727272727272727
400,E02000428,25.0,0.36,0.64
401,E02000429,7.0,0.5714285714285714,0.42857142857142855
402,E02000430,6.0,0.5,0.5
403,E02000431,13.0,0.5384615384615384,0.46153846153846156
404,E02000432,10.0,0.5,0.5
405,E02000433,31.0,0.5806451612903226,0.41935483870967744
406,E02000434,37.0,0.7027027027027027,0.2972972972972973
407,E02000435,15.0,0.4666666666666667,0.5333333333333333
408,E02000436,22.0,0.5454545454545454,0.45454545454545453
409,E02000437,38.0,0.5,0.5
410,E02000438,22.0,0.5454545454545454,0.45454545454545453
411,E02000439,31.0,0.4838709677419355,0.5161290322580645
412,E02000440,20.0,0.5,0.5
413,E02000441,14.0,0.7142857142857143,0.2857142857142857
414,E02000442,38.0,0.34210526315789475,0.6578947368421053
415,E02000443,45.0,0.4222222222222222,0.5777777777777777
416,E02000444,42.0,0.4523809523809524,0.5476190476190477
417,E02000445,31.0,0.3870967741935484,0.6129032258064516
418,E02000447,33.0,0.48484848484848486,0.5151515151515151
419,E02000448,18.0,0.5555555555555556,0.4444444444444444
420,E02000449,41.0,0.4146341463414634,0.5853658536585366
421,E02000451,17.0,0.47058823529411764,0.5294117647058824
422,E02000452,69.0,0.4927536231884058,0.5072463768115942
423,E02000453,29.0,0.4827586206896552,0.5172413793103449
424,E02000454,13.0,0.6153846153846154,0.38461538461538464
425,E02000455,65.0,0.5846153846153846,0.4153846153846154
426,E02000456,13.0,0.6153846153846154,0.38461538461538464
427,E02000457,20.0,0.4,0.6
428,E02000459,31.0,0.5806451612903226,0.41935483870967744
429,E02000460,39.0,0.48717948717948717,0.5128205128205128
430,E02000461,114.0,0.19298245614035087,0.8070175438596491
431,E02000462,31.0,0.41935483870967744,0.5806451612903226
432,E02000463,27.0,0.5555555555555556,0.4444444444444444
433,E02000464,5.0,0.2,0.8
434,E02000465,11.0,0.45454545454545453,0.5454545454545454
435,E02000466,10.0,0.5,0.5
436,E02000467,7.0,0.2857142857142857,0.7142857142857143
437,E02000468,8.0,0.5,0.5
438,E02000469,5.0,1.0,0.0
439,E02000470,17.0,0.6470588235294118,0.35294117647058826
440,E02000471,7.0,0.5714285714285714,0.42857142857142855
441,E02000472,11.0,0.5454545454545454,0.45454545454545453
442,E02000473,5.0,0.8,0.2
443,E02000474,18.0,0.4444444444444444,0.5555555555555556
444,E02000475,10.0,0.6,0.4
445,E02000476,15.0,0.6666666666666666,0.3333333333333333
446,E02000477,8.0,0.625,0.375
447,E02000478,4.0,0.5,0.5
448,E02000479,12.0,0.8333333333333334,0.16666666666666666
449,E02000480,41.0,0.6585365853658537,0.34146341463414637
450,E02000481,2.0,1.0,0.0
451,E02000482,6.0,1.0,0.0
452,E02000483,17.0,0.47058823529411764,0.5294117647058824
453,E02000484,9.0,0.4444444444444444,0.5555555555555556
454,E02000485,2.0,0.5,0.5
455,E02000486,4.0,1.0,0.0
456,E02000487,1.0,1.0,0.0
457,E02000488,4.0,0.75,0.25
458,E02000489,11.0,0.6363636363636364,0.36363636363636365
459,E02000490,5.0,0.8,0.2
460,E02000491,13.0,0.46153846153846156,0.5384615384615384
461,E02000492,8.0,0.5,0.5
462,E02000493,10.0,0.8,0.2
463,E02000494,24.0,0.5416666666666666,0.4583333333333333
464,E02000495,33.0,0.5151515151515151,0.48484848484848486
465,E02000496,7.0,0.5714285714285714,0.42857142857142855
466,E02000497,13.0,0.6153846153846154,0.38461538461538464
467,E02000498,4.0,1.0,0.0
468,E02000499,8.0,0.125,0.875
469,E02000500,8.0,0.75,0.25
470,E02000501,10.0,0.6,0.4
471,E02000502,17.0,0.6470588235294118,0.35294117647058826
472,E02000503,9.0,0.3333333333333333,0.6666666666666666
473,E02000504,11.0,0.7272727272727273,0.2727272727272727
474,E02000506,11.0,0.7272727272727273,0.2727272727272727
475,E02000507,20.0,0.6,0.4
476,E02000508,105.0,0.4666666666666667,0.5333333333333333
477,E02000509,116.0,0.3706896551724138,0.6293103448275862
478,E02000510,31.0,0.4838709677419355,0.5161290322580645
479,E02000511,37.0,0.5675675675675675,0.43243243243243246
480,E02000512,23.0,0.30434782608695654,0.6956521739130435
481,E02000513,30.0,0.4,0.6
482,E02000514,89.0,0.5842696629213483,0.4157303370786517
483,E02000515,70.0,0.5,0.5
484,E02000516,44.0,0.4772727272727273,0.5227272727272727
485,E02000517,39.0,0.5128205128205128,0.48717948717948717
486,E02000518,26.0,0.5,0.5
487,E02000519,51.0,0.45098039215686275,0.5490196078431373
488,E02000520,85.0,0.38823529411764707,0.611764705882353
489,E02000521,46.0,0.5217391304347826,0.4782608695652174
490,E02000522,31.0,0.6129032258064516,0.3870967741935484
491,E02000523,97.0,0.4639175257731959,0.5360824742268041
492,E02000524,31.0,0.3548387096774194,0.6451612903225806
493,E02000525,52.0,0.5384615384615384,0.46153846153846156
494,E02000526,36.0,0.75,0.25
495,E02000529,46.0,0.6086956521739131,0.391304347826087
496,E02000530,48.0,0.4375,0.5625
497,E02000531,32.0,0.5,0.5
498,E02000532,25.0,0.72,0.28
499,E02000533,22.0,0.8181818181818182,0.18181818181818182
500,E02000534,31.0,0.4838709677419355,0.5161290322580645
501,E02000535,47.0,0.425531914893617,0.574468085106383
502,E02000536,63.0,0.5396825396825397,0.4603174603174603
503,E02000537,72.0,0.5138888888888888,0.4861111111111111
504,E02000538,35.0,0.5142857142857142,0.4857142857142857
505,E02000539,35.0,0.6,0.4
506,E02000540,54.0,0.5370370370370371,0.46296296296296297
507,E02000541,41.0,0.5365853658536586,0.4634146341463415
508,E02000542,86.0,0.5930232558139535,0.4069767441860465
509,E02000543,109.0,0.5229357798165137,0.47706422018348627
510,E02000544,25.0,0.56,0.44
511,E02000545,22.0,0.6363636363636364,0.36363636363636365
512,E02000546,38.0,0.631578947368421,0.3684210526315789
513,E02000547,30.0,0.4666666666666667,0.5333333333333333
514,E02000548,18.0,0.5,0.5
515,E02000549,60.0,0.4666666666666667,0.5333333333333333
516,E02000550,29.0,0.6551724137931034,0.3448275862068966
517,E02000551,9.0,0.6666666666666666,0.3333333333333333
518,E02000552,17.0,0.17647058823529413,0.8235294117647058
519,E02000553,13.0,0.3076923076923077,0.6923076923076923
520,E02000554,31.0,0.5483870967741935,0.45161290322580644
521,E02000555,32.0,0.375,0.625
522,E02000556,73.0,0.6575342465753424,0.3424657534246575
523,E02000557,29.0,0.6896551724137931,0.3103448275862069
524,E02000558,27.0,0.6296296296296297,0.37037037037037035
525,E02000559,23.0,0.6086956521739131,0.391304347826087
526,E02000560,47.0,0.6595744680851063,0.3404255319148936
527,E02000561,60.0,0.6,0.4
528,E02000562,21.0,0.47619047619047616,0.5238095238095238
529,E02000563,30.0,0.5,0.5
530,E02000564,244.0,0.7008196721311475,0.29918032786885246
531,E02000565,52.0,0.6730769230769231,0.3269230769230769
