,GEOGRAPHY_CODE,Any other combination of only UK identities,Any other combination of only UK identities ,British only identity,Cornish and British only identity,Cornish only identity,English and British only identity,English only identity,Irish and at least one UK identity,Irish only identity,Non-UK identity only,Northern Irish and British only identity,Northern Irish only identity,Other identity and at least one UK identity,Other identity only,Scottish and British only identity,Scottish only identity,Total: All usual residents,UK identity and non-UK identity,Welsh and British only identity,Welsh only identity
1679,E02001760,0.009296320206584894,0.0009038089089735313,0.6114912846998063,0.0,0.0,0.19535183989670754,0.14306003873466752,0.0,0.0015493867010974822,0.03563589412524209,0.0007746933505487411,0.0012911555842479018,0.004906391220142027,0.03408650742414461,0.0010329244673983216,0.005293737895416398,7745.0,0.004906391220142027,0.0001291155584247902,0.0001291155584247902
1680,E02001761,0.008162524941048431,0.0005441683294032287,0.6390350081625249,0.0,0.0,0.16379466715037186,0.16560856158171594,0.00018138944313440957,0.0021766733176129148,0.018864502085978598,0.00036277888626881915,0.0014511155450752766,0.0030836205332849627,0.016687828768365682,0.0016325049882096863,0.0041719571920914205,5513.0,0.0032650099764193726,0.00036277888626881915,0.0009069472156720479
1681,E02001762,0.010214655810510733,0.0011843079200592153,0.6262028127313102,0.0,0.0,0.18193930421909696,0.15751295336787566,0.00029607698001480384,0.0013323464100666173,0.019096965210954848,0.0005921539600296077,0.0007401924500370096,0.003256846780162842,0.01776461880088823,0.0023686158401184307,0.005329385640266469,6755.0,0.003552923760177646,0.00014803849000740192,0.0013323464100666173
1682,E02001763,0.009204368174726989,0.0006240249609984399,0.6251170046801872,0.0,0.0,0.18377535101404055,0.15226209048361936,0.0006240249609984399,0.00234009360374415,0.023556942277691107,0.00015600624024960998,0.0014040561622464898,0.0035881435257410295,0.021216848673946957,0.0014040561622464898,0.005616224648985959,6410.0,0.0042121684867394696,0.00015600624024960998,0.0017160686427457098
1683,E02001764,0.011767817003834457,0.001322226629644321,0.6047864603993124,0.0,0.0001322226629644321,0.17413724712415707,0.1462382652386619,0.0006611133148221605,0.004495570540790692,0.052492397196879544,0.0001322226629644321,0.001057781303715457,0.008991141081581383,0.047996826656088856,0.002115562607430914,0.007007801137114901,7563.0,0.009652254396403544,0.0003966679888932963,0.0005288906518577285
1684,E02001765,0.012694673472058632,0.0015704750687082843,0.60410940976312,0.0,0.0,0.17890328491035204,0.14435283339876978,0.0,0.0007852375343541421,0.051040439733019236,0.00039261876717707107,0.0009161104567464992,0.007590629498756708,0.0502552021986651,0.001177856301531213,0.008637612877895563,7641.0,0.007590629498756708,0.00039261876717707107,0.0009161104567464992
1685,E02001766,0.010309278350515464,0.0012538311507383673,0.5933407634438562,0.0,0.0,0.18292003343549734,0.13165227082752856,0.00041794371691278906,0.0013931457230426303,0.06993591529674004,0.00013931457230426304,0.0005572582892170521,0.009752020061298413,0.06854276957369741,0.0019504040122596824,0.006408470325996099,7178.0,0.010169963778211201,0.0009752020061298412,0.0006965728615213151
1686,E02001767,0.008447422079813574,0.000873871249635887,0.6179726187008447,0.0,0.0,0.17506554034372268,0.15030585493737256,0.0004369356248179435,0.0011651616661811825,0.03961549665016021,0.0004369356248179435,0.0011651616661811825,0.0066996795805418004,0.038450334983979026,0.001019516457908535,0.004951937081270026,6866.0,0.007136615205359744,0.0007282260413632391,0.0007282260413632391
1687,E02001768,0.008418967438405348,0.001238083446824316,0.640584375386901,0.0001238083446824316,0.0002476166893648632,0.1460938467252693,0.12393215302711402,0.0003714250340472948,0.0016095084808716107,0.0685898229540671,0.0003714250340472948,0.0003714250340472948,0.010028475919276959,0.0669803144731955,0.0019809335149189055,0.0040856753745202425,8077.0,0.010399900953324255,0.000619041723412158,0.0013618917915067476
1688,E02001769,0.008225458468176915,0.0004045307443365696,0.6112459546925566,0.0,0.0,0.16585760517799353,0.13066343042071196,0.00013484358144552318,0.0017529665587918016,0.07578209277238404,0.00026968716289104636,0.000674217907227616,0.007955771305285868,0.07402912621359223,0.0020226537216828477,0.0048543689320388345,7416.0,0.008090614886731391,0.00013484358144552318,0.0
1689,E02001770,0.009747899159663866,0.0006722689075630252,0.6040336134453782,0.0,0.0,0.17092436974789915,0.17630252100840335,0.0006722689075630252,0.0030252100840336134,0.028739495798319328,0.0,0.001176470588235294,0.007058823529411765,0.025714285714285714,0.0013445378151260505,0.006554621848739495,5950.0,0.00773109243697479,0.0001680672268907563,0.002352941176470588
1690,E02001771,0.008069722401549387,0.0009683666881859264,0.6289541639767592,0.0,0.0,0.19125242091672046,0.15316333118140735,0.0008069722401549387,0.0006455777921239509,0.014848289218850872,0.0009683666881859264,0.00032278889606197545,0.0025823111684958036,0.014202711426726921,0.0016139444803098773,0.004196255648805681,6196.0,0.0033892834086507425,0.00016139444803098772,0.00016139444803098772
1691,E02001772,0.005970149253731343,0.0003980099502487562,0.6065671641791045,0.0,0.0,0.16995024875621892,0.1717412935323383,0.0001990049751243781,0.0009950248756218905,0.03860696517412935,0.0001990049751243781,0.0001990049751243781,0.005771144278606965,0.037611940298507465,0.0015920398009950248,0.003582089552238806,5025.0,0.005970149253731343,0.0005970149253731343,0.0005970149253731343
1692,E02001773,0.007627765064836003,0.0009534706331045003,0.608886346300534,0.0,0.0,0.18859649122807018,0.17315026697177727,0.00038138825324180017,0.0011441647597254005,0.014302059496567507,0.00038138825324180017,0.0005720823798627002,0.004195270785659802,0.013157894736842105,0.0015255530129672007,0.004195270785659802,5244.0,0.004576659038901602,0.0015255530129672007,0.0013348588863463006
1693,E02001774,0.009549274255156608,0.001145912910618793,0.6149732620320856,0.0,0.0,0.1858288770053476,0.1556531703590527,0.0007639419404125286,0.00019098548510313216,0.02406417112299465,0.0003819709702062643,0.00019098548510313216,0.00706646294881589,0.02387318563789152,0.003437738731856379,0.00439266615737204,5236.0,0.00783040488922842,0.0,0.0021008403361344537
1694,E02001775,0.005338733431516937,0.0001840942562592047,0.6275773195876289,0.0,0.0,0.20747422680412372,0.14396170839469807,0.0003681885125184094,0.0005522827687776141,0.011045655375552283,0.0001840942562592047,0.0,0.0029455081001472753,0.010493372606774668,0.0003681885125184094,0.004602356406480118,5432.0,0.0033136966126656848,0.0003681885125184094,0.0009204712812960235
1695,E02001776,0.008722535055757978,0.000662471016893011,0.6210665783371977,0.0,0.0,0.18670641492768025,0.15656398365904825,0.0005520591807441757,0.0008832946891906813,0.022413602738213537,0.00022082367229767032,0.0011041183614883515,0.002649884067572044,0.021530308049022857,0.0017665893783813625,0.004968532626697582,9057.0,0.0032019432483162196,0.0003312355084465055,0.0009937065253395165
1696,E02001777,0.0053309640159928924,0.000444247001332741,0.6114319561676292,0.0,0.0,0.19221086924329928,0.15563453280023692,0.0002961646675551607,0.003109729009329187,0.0256182437435214,0.0,0.0013327410039982231,0.007404116688879017,0.02250851473419221,0.00014808233377758035,0.0034058936768843477,6753.0,0.007700281356434177,0.000444247001332741,0.0016289056715533836
1697,E02001778,0.00533997864008544,0.000533997864008544,0.6124955500178,0.0,0.000177999288002848,0.18974724101103596,0.15379138483446067,0.0,0.000711997152011392,0.03381986472054112,0.0,0.00088999644001424,0.003025987896048416,0.03310786756852972,0.000533997864008544,0.003203987184051264,5618.0,0.003025987896048416,0.000355998576005696,0.001423994304022784
1698,E02001779,0.006921062476618032,0.0003741114852225963,0.6178451178451179,0.0,0.0,0.19640852974186307,0.1535727646838758,0.0005611672278338945,0.0009352787130564908,0.018518518518518517,0.0009352787130564908,0.00018705574261129816,0.004863449307893753,0.017583239805462027,0.0018705574261129816,0.003554059109614665,5346.0,0.005424616535727646,0.0005611672278338945,0.0007482229704451926
1699,E02001780,0.008113926146713033,0.0003311806590495115,0.6164927968206657,0.0,0.00016559032952475575,0.19937075674780594,0.1553237290942209,0.0,0.0016559032952475575,0.015399900645802286,0.0,0.0009935419771485345,0.004470938897168405,0.013743997350554728,0.001324722636198046,0.005298890544792184,6039.0,0.004470938897168405,0.0,0.0008279516476237788
1700,E02001781,0.005933617652512517,0.0011125533098460968,0.6243278323753013,0.0,0.0,0.20044502132393843,0.1516781012423512,0.00018542555164101615,0.0016688299647691451,0.013721490821435194,0.0,0.0007417022065640646,0.0024105321713332097,0.012052660856666049,0.0005562766549230484,0.0035230854811793065,5393.0,0.002595957722974226,0.0005562766549230484,0.0007417022065640646
1701,E02001782,0.007066444204534302,0.000392580233585239,0.6235155559917558,0.0,0.0,0.1923643144567671,0.15546177249975462,0.0001962901167926195,0.0006870154087741682,0.01589949946020218,0.0001962901167926195,0.0009814505839630975,0.004514672686230248,0.015212484051428011,0.001962901167926195,0.003533222102267151,10189.0,0.004710962803022868,0.0001962901167926195,0.000785160467170478
1702,E02001783,0.004720910858094974,0.0006942515967786726,0.6110802554845877,0.0,0.0,0.2179950013885032,0.13954457095251319,0.0,0.0012496528742016106,0.023188003332407666,0.00041655095806720355,0.00027770063871146905,0.0030547070258261596,0.021938350458206055,0.0009719522354901416,0.002360455429047487,7202.0,0.0030547070258261596,0.0,0.00041655095806720355
1703,E02001784,0.0077637387730248135,0.0007611508601004719,0.6242959354544071,0.0,0.0,0.2004871365504643,0.15679707718069721,0.00045669051606028315,0.0009133810321205663,0.006850357740904247,0.00030446034404018875,0.0006089206880803775,0.001978992236261227,0.005936976708783681,0.0018267620642411326,0.004262444816562643,6569.0,0.00243568275232151,0.00015223017202009437,0.001217841376160755
1704,E02001785,0.006588483331137172,0.0005270786664909738,0.6172091184609303,0.0,0.0,0.20068520226643827,0.16062722361312426,0.0006588483331137172,0.0013176966662274345,0.010014494663328502,0.0,0.00039530899986823034,0.0025036236658321255,0.008696797997101068,0.0017130056660956648,0.003953089998682303,7589.0,0.0031624719989458427,0.0005270786664909738,0.001185926999604691
1705,E02001786,0.005748865355521936,0.000453857791225416,0.6118003025718608,0.0,0.0,0.20605143721633887,0.16066565809379726,0.000302571860816944,0.000453857791225416,0.011649016641452344,0.000302571860816944,0.000302571860816944,0.002571860816944024,0.011195158850226929,0.001059001512859304,0.003630862329803328,6610.0,0.002874432677760968,0.000302571860816944,0.000907715582450832
1706,E02001787,0.006155567991046447,0.00037306472673008767,0.5909345271404589,0.0,0.0,0.19996269352732698,0.18653236336504384,0.0,0.0,0.01119194180190263,0.00037306472673008767,0.0,0.004849841447491139,0.01119194180190263,0.0009326618168252192,0.004476776720761052,5361.0,0.004849841447491139,0.00037306472673008767,0.0
1707,E02001788,0.009175900277008311,0.00034626038781163435,0.5907202216066482,0.0,0.0,0.19529085872576177,0.17988227146814403,0.0,0.00017313019390581717,0.01956371191135734,0.0005193905817174516,0.0008656509695290858,0.003981994459833795,0.019390581717451522,0.0015581717451523547,0.005886426592797784,5776.0,0.003981994459833795,0.00034626038781163435,0.001038781163434903
1708,E02001789,0.00898255311798238,0.00034548281223009154,0.6272240456037312,0.0,0.0,0.17222318189670063,0.16410433580929348,0.0012091898428053204,0.0013819312489203662,0.016583174987044393,0.00017274140611504577,0.0010364484366902746,0.008809811711867335,0.015201243738124029,0.0019001554672655036,0.005527724995681465,5789.0,0.010019001554672655,0.0005182242183451373,0.00034548281223009154
1709,E02001790,0.010178117048346057,0.00033927056827820186,0.6283290924512298,0.0,0.0,0.18473282442748093,0.15810008481764207,0.0005089058524173028,0.0015267175572519084,0.011195928753180661,0.0006785411365564037,0.0015267175572519084,0.0061068702290076335,0.009669211195928753,0.0016963528413910093,0.005937234944868533,5895.0,0.0066157760814249365,0.0006785411365564037,0.00016963528413910093
1710,E02001791,0.00529390288426433,0.0003650967506389193,0.5879883169039796,0.0,0.0,0.1949616648411829,0.1896677619569186,0.0003650967506389193,0.001095290251916758,0.014786418400876232,0.0,0.0007301935012778386,0.006024096385542169,0.013691128148959474,0.001095290251916758,0.003103322380430814,5478.0,0.006389193136181088,0.0003650967506389193,0.000547645125958379
1711,E02001792,0.010407505130460275,0.0010260920551158018,0.6029023746701847,0.0,0.0,0.18748167692758722,0.18293755496921724,0.00043975373790677223,0.0008795074758135445,0.010114335971855761,0.000732922896511287,0.00043975373790677223,0.00454412195836998,0.009234828496042216,0.002638522427440633,0.0055702140134857815,6822.0,0.004983875696276752,0.00043975373790677223,0.000732922896511287
1712,E02001793,0.004351504895443007,0.0008461259518916959,0.6066723075063459,0.0,0.0,0.22228937507554697,0.1477094161730932,0.0,0.0015713767677988637,0.014746766590112413,0.00024175027196905597,0.0008461259518916959,0.0030218783996131997,0.01317538982231355,0.0006043756799226399,0.0018131270397679197,8273.0,0.0030218783996131997,0.00024175027196905597,0.0009670010878762239
1713,E02001794,0.0032801719262526862,0.00033932813030200206,0.5921275873769936,0.0,0.0,0.23119556611243072,0.15722203370659427,0.0,0.0005655468838366701,0.012442031444406742,0.0006786562606040041,0.00033932813030200206,0.0036195000565546883,0.011876484560570071,0.00022621875353466802,0.0016966406515100101,8841.0,0.0036195000565546883,0.0,0.00011310937676733401
1714,E02001795,0.0059106529209621995,0.0008247422680412372,0.5924398625429553,0.0001374570446735395,0.0001374570446735395,0.20426116838487973,0.16989690721649484,0.0004123711340206186,0.0017869415807560138,0.023505154639175258,0.0,0.0004123711340206186,0.003161512027491409,0.021718213058419245,0.001099656357388316,0.0032989690721649486,7275.0,0.0035738831615120276,0.000274914089347079,0.0001374570446735395
1715,E02001796,0.010044382153702406,0.000700770847932726,0.555010511562719,0.0,0.000116795141322121,0.19843494510628357,0.17636066339640272,0.000350385423966363,0.001751927119831815,0.051973837888343845,0.000817565989254847,0.000700770847932726,0.006890913338005139,0.05022191076851203,0.0029198785330530248,0.004788600794206961,8562.0,0.007241298761971502,0.000233590282644242,0.000700770847932726
1716,E02001797,0.009703779366700716,0.00034048348655090226,0.6086142322097379,0.0,0.0,0.1884576098059244,0.1697310180456248,0.00034048348655090226,0.0008512087163772557,0.016172965611167857,0.00017024174327545113,0.0010214504596527069,0.004766768811712632,0.015321756894790603,0.0022131426625808647,0.00595846101464079,5874.0,0.005107252298263534,0.0008512087163772557,0.001361933946203609
1717,E02001798,0.004505601558694593,0.0,0.5957135898684851,0.0,0.0,0.2246712128592304,0.15611300535801267,0.0003653190452995616,0.0,0.01351680467608378,0.00024354603019970775,0.001095957135898685,0.004262055528494886,0.01351680467608378,0.0004870920603994155,0.002679006332196785,8212.0,0.004627374573794447,0.0,0.0008524111056989771
1718,E02001799,0.008656620711766592,0.0006412311638345624,0.6083146307577215,0.0,0.0,0.20369776637811265,0.14887250187025755,0.00021374372127818745,0.0007481030244736561,0.025969862135299775,0.00021374372127818745,0.0003206155819172812,0.0029924120978946245,0.02522175911082612,0.0016030779095864058,0.005877952335150155,9357.0,0.0032061558191728116,0.0003206155819172812,0.0009618467457518436
1719,E02001800,0.008516360376512775,0.00044822949350067237,0.6088450620050799,0.0,0.0,0.19243986254295534,0.1731659943224264,0.0,0.0008964589870013447,0.012401015986851935,0.0,0.0005976393246675631,0.0029881966233378156,0.01150455699985059,0.0017929179740026895,0.00567757358434185,6693.0,0.0029881966233378156,0.00044822949350067237,0.0011952786493351262
1720,E02001801,0.004624079465661929,0.0,0.5562596334988867,0.0,0.0,0.1243363589655763,0.11560198664154821,0.0003425244048638465,0.0003425244048638465,0.1803390991608152,0.0005137866072957698,0.00017126220243192326,0.017640006850488096,0.17999657475595135,0.0010275732145915396,0.0029114574413426956,5839.0,0.017982531255351944,0.00017126220243192326,0.000685048809727693
1721,E02001802,0.00544069640914037,0.00013601741022850925,0.6013329706202394,0.0,0.00013601741022850925,0.21939608269858543,0.139689880304679,0.0,0.001088139281828074,0.02747551686615887,0.00013601741022850925,0.0006800870511425463,0.005032644178454842,0.026387377584330796,0.0008161044613710555,0.0035364526659412403,7352.0,0.005032644178454842,0.00040805223068552776,0.0012241566920565832
1722,E02001803,0.010651995786023645,0.0016387685824651762,0.5036872293105467,0.0,0.00011705489874751258,0.1533419173592415,0.11646962425377502,0.0010534940887276132,0.004448086152405478,0.19150181435093058,0.0008193842912325881,0.0011705489874751257,0.02212337586327988,0.18705372819852512,0.002224043076202739,0.004682195949900503,8543.0,0.023176869952007493,0.00023410979749502515,0.0009364391899801006
1723,E02001804,0.003540392661731574,0.0,0.6029932410685549,0.0,0.0,0.20904409398133247,0.1601223044737689,0.0,0.0008046346958480849,0.02092050209205021,0.000321853878339234,0.000643707756678468,0.002896684905053106,0.020115867396202126,0.000321853878339234,0.002252977148374638,6214.0,0.002896684905053106,0.000160926939169617,0.000321853878339234
1724,E02001805,0.00618069441919651,0.0005453553899291038,0.581530630794401,0.0,0.00018178512997636792,0.18851117978549356,0.18251227049627342,0.0,0.0007271405199054717,0.0334484639156517,0.0,0.0010907107798582077,0.007271405199054717,0.03272132339574623,0.0012724959098345755,0.003090347209598255,5501.0,0.007271405199054717,0.00018178512997636792,0.00036357025995273584
1725,E02001806,0.009793679811961348,0.0009140767824497258,0.5980673805171063,0.00013058239749281798,0.0,0.17576390702533298,0.13201880386523895,0.00026116479498563595,0.0022199007573779055,0.0733873073909637,0.0009140767824497258,0.0007834943849569079,0.00953251501697571,0.0711674066335858,0.0020893183598850876,0.004962131104727083,7658.0,0.009793679811961348,0.00026116479498563595,0.0009140767824497258
1726,E02001807,0.011325551831734658,0.0015023691205362302,0.6261412226973304,0.0,0.0,0.19611695365769097,0.14792557494510575,0.0008089679879810471,0.00046226742170345545,0.012481220385993298,0.0005778342771293193,0.0011556685542586387,0.003351438807350052,0.012018952964289842,0.0023113371085172773,0.005778342771293193,8653.0,0.004160406795331099,0.0005778342771293193,0.0012712354096845026
1727,E02001808,0.00518783542039356,0.0012522361359570662,0.6087656529516995,0.0,0.0,0.15617173524150268,0.1304114490161002,0.0007155635062611807,0.0014311270125223613,0.08282647584973167,0.0005366726296958855,0.0007155635062611807,0.014669051878354204,0.08139534883720931,0.00035778175313059033,0.002325581395348837,5590.0,0.015384615384615385,0.0007155635062611807,0.0005366726296958855
1728,E02001809,0.0106333795654184,0.0001541069502234551,0.5963938973647711,0.0,0.0,0.18307905686546463,0.19016797657574355,0.0,0.0006164278008938204,0.014948374171675143,0.0004623208506703652,0.0006164278008938204,0.003852673755586377,0.014331946370781322,0.002311604253351826,0.007088919710278934,6489.0,0.003852673755586377,0.0004623208506703652,0.0004623208506703652
1729,E02001810,0.010336860026754225,0.00036483035388544326,0.614009485589201,0.0,0.0,0.18448254894807248,0.16976772467469292,0.00024322023592362885,0.0009728809436945154,0.015809315335035875,0.0010944910616563297,0.0013377112975799586,0.0041347440107016905,0.01483643439134136,0.0015809315335035875,0.005958895780128906,8223.0,0.004377964246625319,0.00024322023592362885,0.0009728809436945154
1730,E02001811,0.00448327393953328,0.00045982296815725947,0.6154730428784918,0.0,0.0,0.2133578572249684,0.14829290723071617,0.00011495574203931487,0.0005747787101965744,0.014024600528796413,0.00022991148407862974,0.00045982296815725947,0.003333716519140131,0.01344982181859984,0.0013794689044717783,0.0019542476146683528,8699.0,0.003448672261179446,0.00011495574203931487,0.000804690194275204
1731,E02001812,0.0077192982456140355,0.0015037593984962407,0.6215538847117794,0.0,0.0,0.17543859649122806,0.16691729323308271,0.00010025062656641604,0.0008020050125313284,0.02175438596491228,0.0002005012531328321,0.0005012531328320802,0.005914786967418546,0.02095238095238095,0.0013032581453634084,0.004210526315789474,9975.0,0.006015037593984963,0.00010025062656641604,0.0005012531328320802
1732,E02001813,0.0036138358286009293,0.00041300980898296334,0.6057821373257615,0.0,0.0,0.2192049561177078,0.15054207537429015,0.0,0.0005162622612287042,0.01734641197728446,0.00041300980898296334,0.0011357769747031492,0.002374806401652039,0.016830149716055755,0.0007227671657201859,0.0009292720702116675,9685.0,0.002374806401652039,0.0003097573567372225,0.0008260196179659267
1733,E02001814,0.005836575875486381,0.00048638132295719845,0.5941958495460441,0.0,0.0,0.1880674448767834,0.17979896238651102,0.0,0.001621271076523995,0.02821011673151751,0.0,0.0011348897535667965,0.0037289234760051883,0.026588845654993514,0.0008106355382619975,0.003404669260700389,6168.0,0.0037289234760051883,0.0,0.00016212710765239947
1734,E02001815,0.009603596240294238,0.0013281569268492031,0.6314875357580712,0.0,0.0,0.17490805067429505,0.1631589701675521,0.0001021659174499387,0.002043318348998774,0.015222721700040867,0.0006129955046996322,0.0012259910093992644,0.003473641193297916,0.013179403351042092,0.0022476501838986514,0.0041888026154474865,9788.0,0.0035758071107478543,0.0001021659174499387,0.0019411524315488353
1735,E02001816,0.0038257798705120657,0.00014714537963507945,0.611094761624485,0.0,0.0,0.19732195409064154,0.17216009417304295,0.0,0.00014714537963507945,0.010300176574455562,0.00044143613890523835,0.0008828722778104767,0.0030900529723366685,0.010153031194820483,0.0005885815185403178,0.0017657445556209534,6796.0,0.0030900529723366685,0.0002942907592701589,0.0019128899352560329
1736,E02001817,0.004486316733961417,0.0002990877822640945,0.610587707492149,0.0,0.0,0.22117541498429788,0.15103933004336773,0.0,0.00044863167339614175,0.009720352923583071,0.0002990877822640945,0.001196351129056378,0.0022431583669807087,0.00927172125018693,0.0013458950201884253,0.0013458950201884253,6687.0,0.0022431583669807087,0.00014954389113204725,0.000598175564528189
1737,E02001818,0.0044224491944824685,0.0004211856375697589,0.6051384647783511,0.0,0.0,0.2139623038854375,0.15331157207539223,0.00010529640939243972,0.001474149731494156,0.015794461408865958,0.0,0.0006317784563546383,0.006844266610508582,0.014320311677371802,0.0009476676845319575,0.0024218174160261135,9497.0,0.0069495630199010216,0.00021059281878487945,0.00021059281878487945
1738,E02001819,0.006827425915165601,0.0004357931435212086,0.6042998256827425,0.0,0.0,0.1805636257989541,0.18753631609529342,0.0004357931435212086,0.0015979081929110982,0.013945380592678676,0.0002905287623474724,0.0005810575246949448,0.00537478210342824,0.012347472399767577,0.001452643811737362,0.004067402672864613,6884.0,0.005810575246949448,0.0005810575246949448,0.0004357931435212086
1739,E02001820,0.007842327933133835,0.0006191311526158291,0.6282117428541946,0.0,0.0,0.18491383758126095,0.1623155505107832,0.00010318852543597152,0.0006191311526158291,0.012485811577752554,0.00030956557630791457,0.0004127541017438861,0.0028892787122072024,0.011866680425136725,0.0015478278815395728,0.004953049220926633,9691.0,0.002992467237643174,0.0004127541017438861,0.0008255082034877722
1740,E02001821,0.0044603033006244425,0.0005352363960749331,0.6258697591436218,0.0,0.0,0.191971454058876,0.16146297948260482,0.0001784121320249777,0.0007136485280999108,0.011061552185548617,0.0001784121320249777,0.0007136485280999108,0.0037466547725245316,0.010347903657448707,0.0007136485280999108,0.0023193577163247102,5605.0,0.00392506690454951,0.0,0.0012488849241748439
1741,E02001822,0.006132567849686848,0.0010438413361169101,0.6133872651356994,0.0,0.0,0.20237473903966596,0.1581419624217119,0.0005219206680584551,0.002348643006263048,0.014874739039665972,0.0005219206680584551,0.0007828810020876827,0.0037839248434237997,0.012526096033402923,0.0009133611691022964,0.002870563674321503,7664.0,0.004305845511482255,0.00026096033402922753,0.0005219206680584551
1742,E02001823,0.004226227470478558,0.0002486016159105034,0.6220012430080796,0.0,0.0,0.19726538222498446,0.162958359229335,0.0006215040397762585,0.0002486016159105034,0.009322560596643879,0.0002486016159105034,0.0007458048477315103,0.0022374145431945307,0.009073958980733375,0.0009944064636420136,0.0019888129272840273,8045.0,0.0028589185829707895,0.0004972032318210068,0.000870105655686762
1743,E02001824,0.007729242300035133,0.00023421946363742828,0.5980794003981731,0.0,0.0,0.20248272631455674,0.1666471483780302,0.00011710973181871414,0.0010539875863684273,0.01756645977280712,0.00023421946363742828,0.0010539875863684273,0.006089706054573135,0.016512472186438695,0.0017566459772807121,0.004450169809111137,8539.0,0.006206815786391849,0.0003513291954561424,0.0009368778545497131
1744,E02001825,0.004732483239121861,0.0002629157355067701,0.6208755093992375,0.0,0.0,0.1916655711844354,0.165242539766005,0.0002629157355067701,0.0014460365452872354,0.013014328907585119,0.00013145786775338504,0.0006572893387669252,0.003286446693834626,0.011568292362297884,0.0006572893387669252,0.003023530958327856,7607.0,0.003549362429341396,0.0002629157355067701,0.0006572893387669252
1745,E02001826,0.004070556309362279,0.0009497964721845319,0.6063772048846676,0.0,0.0,0.22184531886024422,0.1496607869742198,0.0006784260515603799,0.0006784260515603799,0.013025780189959294,0.0,0.000542740841248304,0.0025780189959294436,0.012347354138398915,0.0008141112618724559,0.0017639077340569878,7370.0,0.0032564450474898234,0.0008141112618724559,0.0009497964721845319
1746,E02001827,0.007905751046349403,0.0012401178111920632,0.6140133312664703,0.0,0.0003100294527980158,0.14788404898465354,0.17191133157649977,0.002015191443187103,0.0058905596031623006,0.03642846070376686,0.0001550147263990079,0.0017051619903890869,0.01550147263990079,0.03053790110060456,0.0004650441791970237,0.004030382886374206,6451.0,0.017516664083087892,0.0010851030847930554,0.0032553092543791662
1747,E02001828,0.00742296918767507,0.0004201680672268908,0.5964985994397759,0.0,0.00014005602240896358,0.14635854341736695,0.19285714285714287,0.0015406162464985994,0.006442577030812325,0.03669467787114846,0.0007002801120448179,0.0021008403361344537,0.013165266106442577,0.030252100840336135,0.0015406162464985994,0.0025210084033613447,7140.0,0.014705882352941176,0.0012605042016806723,0.004201680672268907
1748,E02001829,0.009496779827529746,0.0018556926099770768,0.6153258377906342,0.0,0.0,0.1481279336316996,0.1698504530073136,0.001200742277043991,0.006112869774042135,0.03853291125422989,0.00032747516646654295,0.001200742277043991,0.011789105992795547,0.032420041480187754,0.002401484554087982,0.0037113852199541536,9161.0,0.012989848269839538,0.0018556926099770768,0.0038205436087763345
1749,E02001830,0.011357769747031492,0.0017552916881775943,0.6116675271037687,0.0,0.00010325245224574084,0.13680949922560662,0.17108931337119257,0.0015487867836861124,0.008879710893133712,0.04481156427465152,0.0009292720702116675,0.001858544140423335,0.017965926690758905,0.03593185338151781,0.003200826019617966,0.0035105833763551886,9685.0,0.019514713474445017,0.0013422818791946308,0.0034073309241094475
1750,E02001831,0.008799026490686137,0.001497706636712534,0.5838247683235046,0.0,0.0,0.1492090236824862,0.18702611625947768,0.001497706636712534,0.006458859870822803,0.05298137227370589,0.00018721332958906674,0.002340166619863334,0.012262473088083871,0.04652251240288308,0.0011232799775344005,0.0036506599269868017,10683.0,0.013760179724796406,0.0016849199663016006,0.002714593279041468
1751,E02001832,0.009074867658179985,0.0015124779430299975,0.5826821275523065,0.0,0.00025207965717166626,0.14847491807411142,0.19422737585076885,0.00025207965717166626,0.009452987143937485,0.04562641794807159,0.0005041593143433325,0.0018905974287874968,0.013864381144441643,0.036173430804134106,0.0016385177716158306,0.0032770355432316612,7934.0,0.01411646080161331,0.0017645576002016637,0.00403327451474666
1752,E02001833,0.00791512293701583,0.0015156618390030313,0.6032334119232065,0.0,0.0,0.14078814415628157,0.18912091613337825,0.0021892893230043785,0.0052206130010104415,0.042438531492084874,0.000842034355001684,0.0021892893230043785,0.010272819131020546,0.037217918491074434,0.0011788480970023577,0.0021892893230043785,5938.0,0.012462108454024925,0.001684068710003368,0.0023576961940047153
1753,E02001834,0.00458490257082037,0.0004912395611593254,0.561159325364336,0.0,0.0,0.16194530866219092,0.2025544457180285,0.0004912395611593254,0.006222367774684788,0.05649254953332242,0.0004912395611593254,0.0006549860815457672,0.011626002947437366,0.05027018175863763,0.0003274930407728836,0.0026199443261830688,6107.0,0.012117242508596693,0.0006549860815457672,0.0004912395611593254
1754,E02001835,0.011920217160391832,0.002832526849994099,0.5997875604862505,0.0,0.0,0.14481293520594832,0.16121798654549746,0.0017703292812463118,0.008851646406231558,0.061607458987371654,0.0005901097604154372,0.0020063731854124867,0.01345450253747197,0.052755812581140094,0.002832526849994099,0.003658680514575711,8473.0,0.015224831818718282,0.001298241472913962,0.0041307683229080605
1755,E02001836,0.0069192751235584845,0.001098297638660077,0.6085667215815486,0.00010982976386600769,0.0,0.13212520593080726,0.17353102690829214,0.0027457440966501922,0.014168039538714991,0.05601317957166392,0.0005491488193300384,0.0018671059857221306,0.016803953871499175,0.04184514003294893,0.0013179571663920922,0.0019769357495881385,9105.0,0.019549697968149368,0.0012081274025260845,0.002086765513454146
