,GEOGRAPHY_CODE,Household reference person has not previously served in regular or reserve UK armed forces,Household reference person previously served in both regular and reserve UK armed forces,Household reference person previously served in regular UK armed forces,Household reference person previously served in reserve UK armed forces,Total: All households
599,E02000632,0.986851373561869,0.000704390702042733,0.007278703921108241,0.005165531814980042,4259.0
600,E02000633,0.9866229177183241,0.0005047955577990914,0.006057546693589096,0.006814740030287734,3962.0
601,E02000634,0.9858384293530738,0.000643707756678468,0.00804634695848085,0.0054715159317669775,3107.0
602,E02000635,0.9886992619926199,0.00023062730627306272,0.005996309963099631,0.00507380073800738,4336.0
603,E02000636,0.9834254143646409,0.00032499187520311994,0.010399740006499838,0.005849853753656159,3077.0
604,E02000637,0.9851551956815114,0.0008097165991902834,0.008367071524966262,0.005668016194331984,3705.0
605,E02000638,0.9819863680623174,0.0007302823758519961,0.010467380720545278,0.006815968841285297,4108.0
606,E02000639,0.9879097259537882,0.0008060182697474476,0.008060182697474477,0.0032240730789897904,3722.0
607,E02000640,0.9684625492772667,0.001314060446780552,0.022601839684625494,0.007621550591327201,3805.0
608,E02000641,0.9902683574166913,0.0005897965202005308,0.00707755824240637,0.0020642878207018578,3391.0
609,E02000642,0.9803310146318062,0.000959462700887503,0.011753418085871912,0.006956104581434397,4169.0
610,E02000643,0.9853127374018739,0.0,0.008356545961002786,0.006330716637123322,3949.0
611,E02000644,0.9854077253218884,0.0002861230329041488,0.009728183118741058,0.004577968526466381,3495.0
612,E02000645,0.9822134387351779,0.0007411067193675889,0.00691699604743083,0.010128458498023716,4048.0
613,E02000646,0.9861609431060995,0.0007688364941055869,0.00999487442337263,0.0030753459764223477,3902.0
614,E02000647,0.9839275277615429,0.0,0.011689070718877849,0.004383401519579193,3422.0
615,E02000648,0.9818067754077792,0.0006273525721455458,0.01066499372647428,0.006900878293601004,3188.0
616,E02000649,0.987181903864279,0.00037700282752120643,0.006597549481621112,0.005843543826578699,5305.0
617,E02000650,0.9838266707354287,0.00091547146780592,0.010375343301800427,0.004882514494964907,3277.0
618,E02000651,0.9861989649223691,0.0002875215641173088,0.007475560667050029,0.0060379528464634845,3478.0
619,E02000652,0.9803536345776032,0.0,0.011787819253438114,0.007858546168958742,2545.0
620,E02000653,0.9867699867699867,0.000378000378000378,0.007371007371007371,0.005481005481005481,5291.0
621,E02000654,0.9866518353726362,0.0005561735261401557,0.009733036707452725,0.0030589543937708566,3596.0
622,E02000655,0.9895183428999251,0.0004991265285749938,0.006488644871474919,0.0034938857000249564,4007.0
623,E02000657,0.98796992481203,0.0002506265664160401,0.007769423558897243,0.0040100250626566416,3990.0
624,E02000658,0.9887218045112782,0.000578368999421631,0.006072874493927126,0.004626951995373048,3458.0
625,E02000659,0.9805139791019486,0.0016944365998305564,0.011861056198813894,0.005930528099406947,3541.0
626,E02000660,0.9866740699611327,0.000277623542476402,0.006385341476957246,0.006662965019433648,3602.0
627,E02000661,0.9724047306176085,0.0009855453350854138,0.019053876478318004,0.0075558475689881735,3044.0
628,E02000662,0.9869775893397941,0.0009085402786190188,0.0072683222289521504,0.004845548152634767,3302.0
629,E02000663,0.9851010996807379,0.001418942887548776,0.008158921603405462,0.005321035828307911,2819.0
630,E02000665,0.982132396016403,0.0,0.01200937316930287,0.005858230814294083,3414.0
631,E02000666,0.9875594584705452,0.0007317965605561653,0.006952067325283571,0.004756677643615075,2733.0
632,E02000667,0.9817749603803486,0.0003961965134706815,0.014659270998415214,0.003169572107765452,2524.0
633,E02000668,0.982372383400661,0.0014689680499449136,0.012118986412045538,0.004039662137348513,2723.0
634,E02000669,0.9885126964933495,0.0003022974607013301,0.007859733978234583,0.003325272067714631,3308.0
635,E02000670,0.9892241379310345,0.00035919540229885057,0.00610632183908046,0.004310344827586207,2784.0
636,E02000671,0.9804507195221287,0.0010860711376595167,0.011403746945424925,0.0070594623947868584,3683.0
637,E02000672,0.9840438199571326,0.00023815194093831864,0.007859014050964515,0.007859014050964515,4199.0
638,E02000673,0.9828424363740349,0.0014297969688304261,0.009150700600514728,0.00657706605661996,3497.0
639,E02000674,0.9806937172774869,0.0016361256544502618,0.011452879581151832,0.006217277486910994,3056.0
640,E02000675,0.9713450292397661,0.0008771929824561404,0.021345029239766083,0.006432748538011696,3420.0
641,E02000676,0.9868297271872061,0.00031357792411414236,0.008780181875195987,0.004076513013483851,3189.0
642,E02000677,0.9821969696969697,0.0003787878787878788,0.014772727272727272,0.0026515151515151517,2640.0
643,E02000678,0.9823957137389974,0.0003827018752391887,0.013011863758132415,0.004209720627631076,2613.0
644,E02000679,0.9733333333333334,0.0002962962962962963,0.018666666666666668,0.007703703703703704,3375.0
645,E02000680,0.98148782996229,0.0006856359273225917,0.013027082619129242,0.0047994514912581415,2917.0
646,E02000681,0.9806028051327962,0.001193673530289466,0.011936735302894658,0.006266786034019696,3351.0
647,E02000682,0.9785581106277191,0.0009322560596643878,0.012430080795525171,0.008079552517091361,3218.0
648,E02000683,0.9812775330396476,0.0007342143906020558,0.012848751835535976,0.005139500734214391,2724.0
649,E02000685,0.983640081799591,0.0008764241893076249,0.012269938650306749,0.0032135553607946245,3423.0
650,E02000686,0.9868507560815253,0.0,0.010190664036817882,0.0029585798816568047,3042.0
651,E02000687,0.9811812391430226,0.0005790387955993051,0.01360741169658367,0.004632310364794441,3454.0
652,E02000689,0.9777714448560844,0.0005699629524080935,0.014249073810202337,0.007409518381305215,3509.0
653,E02000690,0.9577717879604672,0.004492362982929021,0.027852650494159928,0.009883198562443846,2226.0
654,E02000691,0.9759891782211702,0.0006763611768684477,0.015218126479540075,0.008116334122421373,2957.0
655,E02000692,0.9700196133370692,0.0030820958251611096,0.021014289717007566,0.005884001120762118,3569.0
656,E02000693,0.985520784680056,0.00023353573096683791,0.007940214852872489,0.006305464736104624,4282.0
657,E02000694,0.9809598330725091,0.000782472613458529,0.011737089201877934,0.006520605112154408,3834.0
658,E02000695,0.9829989799387964,0.00034002040122407346,0.011560693641618497,0.0051003060183611015,2941.0
659,E02000696,0.987152034261242,0.001223615784643622,0.007647598654022637,0.0039767513000917715,3269.0
660,E02000697,0.9833469833469833,0.001092001092001092,0.010374010374010374,0.005187005187005187,3663.0
661,E02000698,0.9726672950047125,0.0006283380458686773,0.01853597235312598,0.008168394596292806,3183.0
662,E02000699,0.9809874271695799,0.0009199632014719411,0.012266176019625881,0.005826433609322294,3261.0
663,E02000700,0.9848033373063171,0.0011918951132300357,0.00834326579261025,0.00566150178784267,3356.0
664,E02000701,0.9804047542563443,0.00064246707356248,0.012206874397687119,0.006745904272406039,3113.0
665,E02000702,0.982174688057041,0.0011883541295306002,0.01218062982768865,0.004456327985739751,3366.0
666,E02000703,0.9785349233390119,0.0006814310051107325,0.014310051107325384,0.006473594548551959,2935.0
667,E02000704,0.9756507136859782,0.000559753708368318,0.01595298068849706,0.00783655191715645,3573.0
668,E02000705,0.9804047542563443,0.00128493414712496,0.011885640860905879,0.006424670735624799,3113.0
669,E02000706,0.979066478076379,0.0008486562942008486,0.011881188118811881,0.008203677510608205,3535.0
670,E02000707,0.9812814974802015,0.0003599712023038157,0.012958963282937365,0.005399568034557235,2778.0
671,E02000708,0.9751075599262446,0.0009219422249539029,0.018746158574062692,0.005224339274738783,3254.0
672,E02000709,0.9627047751829906,0.0020913210177762286,0.025095852213314743,0.010108051585918439,2869.0
673,E02000710,0.9697586507705729,0.002035475428903751,0.020936318697295727,0.007269555103227682,3439.0
674,E02000711,0.9754122071159965,0.0002892681515765114,0.01793462539774371,0.006363899334683252,3457.0
675,E02000712,0.9097324316377536,0.002940311673037342,0.07938841517200823,0.007938841517200824,3401.0
676,E02000713,0.9685623454609679,0.0010596962204168139,0.02225362062875309,0.008124337689862239,2831.0
677,E02000714,0.9871504157218443,0.0003779289493575208,0.006802721088435374,0.005668934240362812,2646.0
678,E02000715,0.9913793103448276,0.0,0.006226053639846743,0.0023946360153256703,2088.0
679,E02000716,0.9874022589052998,0.0,0.009556907037358819,0.0030408340573414424,2302.0
680,E02000717,0.9920634920634921,0.0,0.004177109440267335,0.0037593984962406013,2394.0
681,E02000718,0.9902091677792613,0.0,0.0053404539385847796,0.004450378282153983,2247.0
682,E02000719,0.9881780250347705,0.0006954102920723226,0.007301808066759388,0.0038247566063977748,2876.0
683,E02000720,0.9858823529411764,0.00047058823529411766,0.010352941176470589,0.0032941176470588237,2125.0
684,E02000721,0.9949330437929786,0.0,0.003257328990228013,0.0018096272167933405,2763.0
685,E02000722,0.9890971039182282,0.00034071550255536625,0.008858603066439524,0.0017035775127768314,2935.0
686,E02000723,0.9947570779447745,0.0,0.003495281370150297,0.0017476406850751485,2861.0
687,E02000724,0.9913180741910024,0.0003946329913180742,0.005919494869771113,0.0023677979479084454,2534.0
688,E02000725,0.9882470617654414,0.0005001250312578145,0.007751937984496124,0.003500875218804701,3999.0
689,E02000727,0.9934440559440559,0.0,0.004807692307692308,0.0017482517482517483,2288.0
690,E02000728,0.9931623931623932,0.00042735042735042735,0.004273504273504274,0.002136752136752137,2340.0
691,E02000729,0.983643798273512,0.0,0.01226715129486597,0.00408905043162199,2201.0
692,E02000730,0.9902610050642774,0.0007791195948578107,0.00584339696143358,0.0031164783794312427,2567.0
693,E02000731,0.9906137184115523,0.00036101083032490973,0.005415162454873646,0.0036101083032490976,2770.0
694,E02000732,0.9916363636363636,0.0003636363636363636,0.005454545454545455,0.0025454545454545456,2750.0
695,E02000733,0.9898873158046807,0.0,0.0066454781854955215,0.0034672060098237503,3461.0
696,E02000734,0.9891740176423416,0.00040096230954290296,0.009222133119486768,0.0012028869286287089,2494.0
697,E02000735,0.9890854347007904,0.0,0.00639819345126082,0.004516371847948814,2657.0
698,E02000736,0.987929083364768,0.0,0.00867597133157299,0.0033949453036589967,2651.0
699,E02000737,0.9892367906066536,0.0,0.007501630789302022,0.0032615786040443573,3066.0
700,E02000738,0.9841954022988506,0.00035919540229885057,0.007543103448275862,0.007902298850574713,2784.0
701,E02000739,0.9862792574656981,0.0,0.00887812752219532,0.004842615012106538,2478.0
702,E02000740,0.98676293622142,0.0,0.00842358604091456,0.0048134777376654635,2493.0
703,E02000741,0.9884500745156483,0.00037257824143070045,0.010059612518628911,0.0011177347242921013,2684.0
704,E02000742,0.9873417721518988,0.0,0.00870253164556962,0.003955696202531646,2528.0
705,E02000743,0.9863013698630136,0.0,0.008107352530053118,0.005591277606933185,3577.0
706,E02000744,0.9855639097744361,0.0,0.010827067669172932,0.0036090225563909775,3325.0
707,E02000745,0.9867917970107751,0.0006951685783802572,0.008342022940563087,0.004171011470281543,2877.0
708,E02000746,0.9832056570418385,0.0038302887448438423,0.009133765468473777,0.0038302887448438423,3394.0
709,E02000747,0.9875160638883789,0.00036717459151826694,0.00844501560492014,0.0036717459151826694,5447.0
710,E02000748,0.9850611136260752,0.0009053870529651426,0.009506564056133997,0.004526935264825713,2209.0
711,E02000749,0.9861820366476419,0.0,0.01021327726043857,0.003604686091919495,3329.0
712,E02000751,0.9673423423423423,0.0011261261261261261,0.023873873873873873,0.0076576576576576575,4440.0
713,E02000752,0.9770361298224127,0.0,0.016227801592161667,0.006736068585425597,3266.0
714,E02000753,0.9732901659247268,0.0004046944556859571,0.017806556050182113,0.0084985835694051,2471.0
715,E02000754,0.9748937813827733,0.0,0.01660872923908845,0.008497489378138278,2589.0
716,E02000755,0.9812356979405035,0.0018306636155606408,0.012814645308924484,0.004118993135011442,2185.0
717,E02000756,0.9798364085980598,0.0013315579227696406,0.014076469469279056,0.004755564009891573,5257.0
718,E02000757,0.9772200772200772,0.0005791505791505791,0.015057915057915058,0.007142857142857143,5180.0
719,E02000758,0.9775571860164005,0.0008631851532153647,0.015537332757876565,0.006042296072507553,2317.0
720,E02000759,0.9763387297633873,0.0006226650062266501,0.015359070153590702,0.007679535076795351,4818.0
721,E02000760,0.9771602588503997,0.00038066235249333843,0.018271792919680244,0.004187285877426722,2627.0
722,E02000762,0.9710351377018044,0.001899335232668566,0.02231718898385565,0.004748338081671415,2106.0
723,E02000763,0.9860248447204969,0.00038819875776397513,0.01125776397515528,0.002329192546583851,2576.0
724,E02000764,0.9737283398546674,0.0013042668157257314,0.016396497111980622,0.008570896217626234,5367.0
725,E02000765,0.9830997526793075,0.00041220115416323167,0.010717230008244023,0.005770816158285243,2426.0
726,E02000767,0.9772398843930635,0.000722543352601156,0.015895953757225433,0.006141618497109827,2768.0
727,E02000768,0.9686363636363636,0.0013636363636363637,0.019545454545454546,0.010454545454545454,2200.0
728,E02000770,0.9839292888710326,0.0008035355564483728,0.012856568903173965,0.0024106066693451184,2489.0
729,E02000772,0.9866036249014972,0.0007880220646178094,0.008668242710795903,0.003940110323089046,2538.0
730,E02000773,0.9871382636655949,0.0,0.008038585209003215,0.00482315112540193,3110.0
731,E02000774,0.9869812855980472,0.0004068348250610252,0.006916192026037429,0.005695687550854353,2458.0
732,E02000776,0.9879923150816523,0.0,0.008165225744476465,0.0038424591738712775,2082.0
733,E02000777,0.9724731182795698,0.0012903225806451613,0.01763440860215054,0.008602150537634409,2325.0
734,E02000779,0.9852198990627253,0.0007209805335255948,0.009372746935832732,0.004686373467916366,2774.0
735,E02000781,0.9823888010837661,0.0009031384059607134,0.013095506886430346,0.003612553623842854,4429.0
736,E02000782,0.9879753914988815,0.0,0.008948545861297539,0.003076062639821029,3576.0
737,E02000783,0.9933806146572104,0.0,0.00425531914893617,0.002364066193853428,2115.0
738,E02000784,0.9597604790419162,0.0026347305389221557,0.025149700598802394,0.012455089820359281,4175.0
739,E02000785,0.9666266506602641,0.0012004801920768306,0.021848739495798318,0.010324129651860744,4165.0
740,E02000786,0.9692307692307692,0.0008097165991902834,0.01862348178137652,0.011336032388663968,4940.0
741,E02000787,0.9717601547388781,0.0009671179883945841,0.02011605415860735,0.007156673114119922,5170.0
742,E02000788,0.9701986754966887,0.0024834437086092716,0.017108167770419427,0.01020971302428256,3624.0
743,E02000789,0.9721928898275255,0.0014079549454417458,0.019359380499824004,0.007039774727208729,2841.0
744,E02000790,0.9722427831236121,0.0011102886750555144,0.01998519615099926,0.006661732050333087,2702.0
745,E02000791,0.9686763219939374,0.0010104412260020209,0.02222970697204446,0.008083529808016167,2969.0
746,E02000792,0.9732603092783505,0.00032216494845360824,0.01675257731958763,0.009664948453608248,3104.0
747,E02000793,0.9665071770334929,0.001594896331738437,0.022966507177033493,0.008931419457735247,3135.0
748,E02000794,0.966304347826087,0.0018115942028985507,0.021014492753623187,0.010869565217391304,2760.0
749,E02000795,0.9625048318515655,0.0015461925009663702,0.024739080015461924,0.011209895632006184,2587.0
750,E02000796,0.9638281838733986,0.0012559658377292139,0.027631248430042703,0.00728460185882944,3981.0
751,E02000797,0.9764232317423807,0.001437607820586544,0.015813686026451983,0.0063254744105807935,3478.0
752,E02000798,0.9701527070800555,0.0,0.02128644146228598,0.008560851457658492,4322.0
753,E02000799,0.9700819672131148,0.0012295081967213116,0.020491803278688523,0.00819672131147541,2440.0
754,E02000800,0.962430426716141,0.002319109461966605,0.023191094619666047,0.012059369202226345,2156.0
755,E02000801,0.9734835929731521,0.0009943652635067948,0.014915478952601922,0.010606562810739144,3017.0
756,E02000802,0.968728984532616,0.0016812373907195697,0.020847343644922665,0.008742434431741762,2974.0
757,E02000803,0.95703125,0.00146484375,0.03271484375,0.0087890625,4096.0
758,E02000804,0.9652777777777778,0.0012626262626262627,0.023989898989898988,0.00946969696969697,3168.0
759,E02000805,0.9639620198532586,0.0021579628830384117,0.02416918429003021,0.009710832973672853,4634.0
760,E02000806,0.9619181946403385,0.0018805829807240243,0.028678890456041373,0.007522331922896097,4254.0
761,E02000807,0.9839357429718876,0.0,0.010174029451137885,0.005890227576974565,3735.0
762,E02000808,0.9863684771033013,0.00021299254526091586,0.00873269435569755,0.004685835995740149,4695.0
763,E02000810,0.9822057460611677,0.0005560704355885078,0.012974976830398516,0.004263206672845227,5395.0
764,E02000812,0.9891927657697397,0.0004411116012351125,0.006837229819144243,0.0035288928098809,4534.0
765,E02000813,0.9812625474012938,0.00044612982377871963,0.01093018068257863,0.0073611420923488735,4483.0
766,E02000814,0.9873610808455001,0.00021791239921551536,0.007191109174112007,0.005229897581172369,4589.0
767,E02000815,0.9891674404209223,0.00030950170225936243,0.0061900340451872485,0.004333023831631074,3231.0
768,E02000816,0.9845634346357935,0.0,0.010130246020260492,0.005306319343945972,4146.0
769,E02000817,0.9825641025641025,0.0006837606837606838,0.011965811965811967,0.004786324786324786,2925.0
770,E02000818,0.9855233853006682,0.0,0.008908685968819599,0.005567928730512249,4490.0
771,E02000819,0.980028129395218,0.0008438818565400844,0.01350210970464135,0.005625879043600563,3555.0
772,E02000820,0.9865152590489709,0.0004731488052992666,0.009699550508634965,0.0033120416370948664,4227.0
773,E02000821,0.9821200510855683,0.0,0.008620689655172414,0.009259259259259259,3132.0
774,E02000822,0.9859256586070011,0.00036088054853843375,0.00866113316492241,0.005052327679538073,2771.0
775,E02000823,0.9845899834892681,0.000275178866263071,0.01100715465052284,0.004127682993946065,3634.0
776,E02000824,0.9876120189773326,0.0002635740643120717,0.007643647865050079,0.0044807590933052185,3794.0
777,E02000825,0.9889460154241645,0.0010282776349614395,0.005398457583547558,0.004627249357326478,3890.0
778,E02000826,0.9883171762366393,0.0007457121551081282,0.00571712652249565,0.005219985085756898,4023.0
779,E02000827,0.9876494023904383,0.00099601593625498,0.007569721115537849,0.0037848605577689245,5020.0
780,E02000828,0.988313856427379,0.0002782415136338342,0.006956037840845854,0.004451864218141347,3594.0
781,E02000829,0.9860612460401267,0.0010559662090813093,0.005702217529039071,0.007180570221752904,4735.0
782,E02000830,0.9835150226003723,0.0005317734645041213,0.009837809093326244,0.0061153948417973945,3761.0
783,E02000831,0.9846951370032091,0.0007405578869414959,0.007899284127375956,0.0066650209824734635,4051.0
784,E02000832,0.9831830368023398,0.00073117231294175,0.011211308798440166,0.004874482086278333,4103.0
785,E02000833,0.9848833388103845,0.0,0.009858692080184028,0.0052579691094314825,3043.0
786,E02000834,0.985376553741165,0.00024372410431391665,0.008530343650987083,0.005849378503534,4103.0
787,E02000835,0.9858085808580858,0.00033003300330033004,0.008580858085808581,0.005280528052805281,3030.0
788,E02000836,0.9850164818699431,0.0,0.008690440515433023,0.006293077614623914,3337.0
789,E02000837,0.9758576874205845,0.0009529860228716646,0.014294790343074968,0.008894536213468869,3148.0
790,E02000838,0.9847094801223242,0.0007645259938837921,0.00815494393476045,0.0063710499490316,3924.0
791,E02000839,0.9725627553998832,0.0014594279042615295,0.017221249270286048,0.008756567425569177,3426.0
792,E02000840,0.9729496402877698,0.0014388489208633094,0.016115107913669064,0.009496402877697842,3475.0
793,E02000841,0.9757649197212965,0.001514692517418964,0.016964556195092396,0.005755831566192063,3301.0
794,E02000842,0.9641649763353617,0.002028397565922921,0.023664638269100743,0.010141987829614604,2958.0
795,E02000843,0.972871137905049,0.0012559658377292139,0.017583521728208994,0.008289374529012811,3981.0
796,E02000844,0.9682539682539683,0.0018674136321195146,0.024587612822906942,0.005291005291005291,3213.0
797,E02000845,0.972568578553616,0.0,0.020781379883624274,0.006650041562759767,3609.0
798,E02000846,0.9601579325197416,0.0021536252692031586,0.025843503230437905,0.011844938980617373,2786.0
799,E02000847,0.9622590279663318,0.0005430355688297583,0.02905240293239207,0.008145533532446375,3683.0
800,E02000848,0.9622770919067215,0.0017146776406035665,0.023319615912208505,0.012688614540466393,2916.0
801,E02000849,0.9667998770365817,0.003074085459575776,0.02151859821703043,0.008607439286812173,3253.0
802,E02000850,0.9618488628026413,0.00293470286133529,0.025678650036683785,0.009537784299339692,4089.0
803,E02000851,0.9753821719277348,0.0001985308715505261,0.018066309311097876,0.006352987889616835,5037.0
804,E02000852,0.9670769230769231,0.0006153846153846154,0.02276923076923077,0.009538461538461539,3250.0
805,E02000853,0.9721875,0.000625,0.0209375,0.00625,3200.0
806,E02000854,0.9643666990605766,0.001943634596695821,0.025267249757045675,0.008422416585681892,3087.0
807,E02000855,0.9601494396014943,0.0006226650062266501,0.029265255292652552,0.009962640099626401,3212.0
808,E02000856,0.9689555380163115,0.001841620626151013,0.022099447513812154,0.007103393843725336,3801.0
809,E02000857,0.974252084355076,0.0007356547327121138,0.0179009318293281,0.007111329082883766,4078.0
810,E02000858,0.9728014505893019,0.0009066183136899365,0.01964339679661529,0.006648534300392868,3309.0
811,E02000859,0.9621884846748783,0.0025780578630764826,0.026639931251790316,0.00859352621025494,3491.0
812,E02000860,0.9735372663267784,0.0012138868657441126,0.018936635105608158,0.006312211701869385,4119.0
813,E02000861,0.9570380719524973,0.0013971358714634998,0.03318197694725812,0.008382815228781,2863.0
814,E02000863,0.959983498349835,0.0024752475247524753,0.026402640264026403,0.011138613861386138,2424.0
815,E02000864,0.9862749303023804,0.001072271070126528,0.008149260132961612,0.004503538494531417,4663.0
816,E02000865,0.9872149274360746,0.0,0.008984105044920525,0.0038009675190048375,2894.0
817,E02000866,0.9877256317689531,0.0012033694344163659,0.006016847172081829,0.005054151624548736,4155.0
818,E02000867,0.9893158002876515,0.0004109307581672488,0.00513663447709061,0.00513663447709061,4867.0
819,E02000868,0.9874281609195402,0.00035919540229885057,0.008261494252873564,0.003951149425287357,2784.0
820,E02000869,0.9841458581054301,0.0011890606420927466,0.008719778042013475,0.005945303210463734,2523.0
821,E02000870,0.9863636363636363,0.0,0.009917355371900827,0.00371900826446281,2420.0
822,E02000871,0.990302743614002,0.00023651844843897824,0.005912961210974456,0.003547776726584674,4228.0
823,E02000872,0.9909176323207015,0.00031318509238960227,0.005950516755402443,0.0028186658315064203,3193.0
824,E02000873,0.9907565902088326,0.00034234851078397807,0.005819924683327628,0.0030811365970558027,2921.0
825,E02000874,0.9916765755053508,0.0,0.005548949663099485,0.0027744748315497426,2523.0
826,E02000875,0.9917306556408741,0.0,0.005512896239417208,0.002756448119708604,5079.0
827,E02000876,0.9917176809506661,0.0,0.005401512423478574,0.0028808066258552397,2777.0
828,E02000877,0.9922654182780378,0.0,0.004070832485243233,0.0036637492367189092,4913.0
829,E02000878,0.9920219396659187,0.0,0.005484916479680878,0.0024931438544003987,4011.0
830,E02000879,0.9852265265922522,0.0016414970453053185,0.00984898227183191,0.003282994090610637,3046.0
831,E02000880,0.9907935116177116,0.00043840420868040335,0.00526085050416484,0.0035072336694432268,2281.0
832,E02000881,0.990134994807892,0.0,0.007528556593977154,0.002336448598130841,3852.0
833,E02000882,0.9900236282488842,0.0,0.006825938566552901,0.0031504331845628774,3809.0
834,E02000883,0.9884412153236459,0.00033025099075297226,0.006935270805812417,0.0042932628797886395,3028.0
835,E02000884,0.9902171786343181,0.0003913128546272745,0.0060653492467227545,0.0033261592643318333,5111.0
836,E02000885,0.9874476987447699,0.00041841004184100416,0.009623430962343096,0.002510460251046025,2390.0
837,E02000886,0.9895315362470557,0.00026171159382360636,0.005495943470295734,0.004710808688824915,3821.0
838,E02000887,0.9913858626805169,0.0005067139599695972,0.0053204965796807705,0.002786926779832784,3947.0
839,E02000888,0.9871756635848494,0.00029824038174768865,0.008350730688935281,0.0041753653444676405,3353.0
840,E02000889,0.985545335085414,0.00026281208935611036,0.007621550591327201,0.006570302233902759,3805.0
841,E02000890,0.9764705882352941,0.0006920415224913495,0.01384083044982699,0.008996539792387544,2890.0
842,E02000893,0.9805760214333556,0.0010046885465505692,0.01406563965170797,0.004353650368385801,2986.0
843,E02000894,0.9861048857014791,0.00044822949350067237,0.007844016136261766,0.005602868668758404,4462.0
844,E02000895,0.9588037839487336,0.0012206286237412267,0.03234665852914251,0.007628928898382667,3277.0
845,E02000896,0.9663624511082138,0.0010430247718383311,0.026597131681877443,0.005997392438070404,3835.0
846,E02000897,0.9694362017804155,0.001483679525222552,0.02433234421364985,0.004747774480712166,3370.0
847,E02000898,0.9621875,0.0009375,0.0275,0.009375,3200.0
848,E02000899,0.9699411217849395,0.0015494267121165168,0.02200185931205454,0.006507592190889371,3227.0
849,E02000900,0.9791599871753768,0.0003206155819172812,0.013786470022443091,0.006732927220262905,3119.0
850,E02000901,0.9716956634640354,0.0015580368735393405,0.02077382498052454,0.005972474681900805,3851.0
851,E02000902,0.9812340062553313,0.0005686664771111743,0.012510662496445835,0.005686664771111743,3517.0
852,E02000903,0.9893279492356504,0.0005768676088837611,0.006633977502163254,0.003461205653302567,3467.0
853,E02000904,0.9855165754747345,0.000321853878339234,0.01126488574187319,0.002896684905053106,3107.0
854,E02000905,0.9853994490358127,0.0005509641873278236,0.009366391184573003,0.004683195592286501,3630.0
855,E02000906,0.9875930521091811,0.0011028398125172319,0.007719878687620623,0.0035842293906810036,3627.0
856,E02000907,0.985489424495819,0.00024594195769798326,0.0076242006886374815,0.006640432857845549,4066.0
857,E02000908,0.9868295476235923,0.0005726283641916397,0.006489788127505249,0.006108035884710822,5239.0
858,E02000909,0.9882286995515696,0.0005605381165919282,0.006726457399103139,0.004484304932735426,3568.0
859,E02000910,0.990233931410402,0.0006813536225300931,0.006586418351124233,0.0024982966159436746,4403.0
860,E02000911,0.9905095935630287,0.00020631318341242006,0.004951516401898081,0.004332576851660821,4847.0
861,E02000912,0.9853300733496333,0.0003056234718826406,0.01039119804400978,0.003973105134474328,3272.0
862,E02000913,0.9858793324775353,0.0006418485237483953,0.008664955070603338,0.004813863928112966,3116.0
863,E02000914,0.9906824477461597,0.0,0.0057919919415764295,0.0035255603122639136,3971.0
864,E02000915,0.9844654279622297,0.0,0.008833384099908621,0.006701187937861712,3283.0
865,E02000916,0.9846849108712026,0.00025106703489831785,0.009038413256339443,0.006025608837559628,3983.0
866,E02000917,0.9901369863013698,0.000547945205479452,0.0052054794520547945,0.00410958904109589,3650.0
867,E02000918,0.9859154929577465,0.00029342723004694836,0.007335680751173709,0.006455399061032864,3408.0
868,E02000919,0.9871947587849911,0.0005955926146515784,0.007742703990470518,0.004466944609886838,3358.0
869,E02000920,0.9871559633027523,0.0005242463958060288,0.008387942332896461,0.003931847968545216,3815.0
870,E02000921,0.9874322326269098,0.0004928536224741252,0.00862493839329719,0.0034499753573188764,4058.0
871,E02000922,0.9854155200880572,0.0,0.009631260319207484,0.0049532195927352776,3634.0
872,E02000923,0.9613721533583165,0.002017872585759585,0.027097146151628712,0.009512827904295185,3469.0
873,E02000925,0.9815640796907523,0.0002973535533749628,0.01367826345524829,0.0044603033006244425,3363.0
874,E02000926,0.9825193728599748,0.0003604253018561903,0.012614885564966661,0.004505316273202379,5549.0
875,E02000927,0.9746522411128284,0.0003091190108191654,0.01669242658423493,0.008346213292117466,3235.0
876,E02000928,0.9703601108033241,0.00110803324099723,0.018282548476454295,0.010249307479224376,3610.0
877,E02000929,0.9868383404864092,0.0005722460658082976,0.008297567954220314,0.004291845493562232,3495.0
878,E02000930,0.9826291079812206,0.0011737089201877935,0.00868544600938967,0.007511737089201878,4260.0
879,E02000931,0.9787661406025825,0.0011477761836441894,0.013486370157819226,0.006599713055954089,3485.0
880,E02000932,0.9745577085088458,0.0030328559393428814,0.012299915754001686,0.010109519797809604,5935.0
881,E02000933,0.975050916496945,0.0007637474541751527,0.015274949083503055,0.008910386965376781,3928.0
882,E02000934,0.9787943769359067,0.0011913271384322134,0.011913271384322134,0.008101024541339052,4197.0
883,E02000935,0.9778416085350842,0.0016413623307345096,0.011899876897825195,0.008617152236356175,2437.0
884,E02000936,0.9774178832116789,0.0006843065693430657,0.013458029197080291,0.00843978102189781,4384.0
885,E02000937,0.9699392388871122,0.0015989766549408379,0.017588743204349215,0.010873041253597697,3127.0
886,E02000938,0.9742291762540267,0.0006902899217671422,0.01771744132535665,0.007363092498849517,4346.0
887,E02000939,0.964033850493653,0.0014104372355430183,0.025035260930888575,0.009520451339915375,2836.0
888,E02000940,0.9829140958709065,0.0009492168960607499,0.010915994304698624,0.005220692928334125,4214.0
