,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02005083,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",50
1,2021,E02005083,2021 super output areas - middle layer,152,246 Welfare Professionals,16
2,2021,E02005083,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,5
3,2021,E02005083,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,24
4,2021,E02005083,2021 super output areas - middle layer,152,249 Media Professionals,14
5,2021,E02005083,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",23
6,2021,E02005083,2021 super output areas - middle layer,152,"312 CAD, Drawing and Architectural Technicians",11
7,2021,E02005083,2021 super output areas - middle layer,152,313 Information Technology Technicians,38
8,2021,E02005083,2021 super output areas - middle layer,152,321 Health Associate Professionals,12
9,2021,E02005083,2021 super output areas - middle layer,152,322 Welfare and Housing Associate Professionals,35
10,2021,E02005083,2021 super output areas - middle layer,152,323 Teaching and Childcare Associate Professionals,37
11,2021,E02005083,2021 super output areas - middle layer,152,324 Veterinary nurses,3
12,2021,E02005083,2021 super output areas - middle layer,152,331 Protective Service Occupations,94
13,2021,E02005083,2021 super output areas - middle layer,152,"341 Artistic, Literary and Media Occupations",28
14,2021,E02005083,2021 super output areas - middle layer,152,342 Design Occupations,14
15,2021,E02005083,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,23
16,2021,E02005083,2021 super output areas - middle layer,152,351 Transport Associate Professionals,2
17,2021,E02005083,2021 super output areas - middle layer,152,352 Legal Associate Professionals,7
18,2021,E02005083,2021 super output areas - middle layer,152,353 Finance Associate Professionals,30
19,2021,E02005083,2021 super output areas - middle layer,152,354 Business Associate Professionals,42
20,2021,E02005083,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",114
21,2021,E02005083,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,3
22,2021,E02005083,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",38
23,2021,E02005083,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,15
24,2021,E02005083,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,24
25,2021,E02005083,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,88
26,2021,E02005083,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,51
27,2021,E02005083,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,30
28,2021,E02005083,2021 super output areas - middle layer,152,415 Other Administrative Occupations,130
29,2021,E02005083,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,97
30,2021,E02005083,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,45
31,2021,E02005083,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",9
32,2021,E02005083,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",32
33,2021,E02005083,2021 super output areas - middle layer,152,523 Vehicle Trades,36
34,2021,E02005083,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,67
35,2021,E02005083,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",7
36,2021,E02005083,2021 super output areas - middle layer,152,531 Construction and Building Trades,159
37,2021,E02005083,2021 super output areas - middle layer,152,532 Building Finishing Trades,26
38,2021,E02005083,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,13
39,2021,E02005083,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,7
40,2021,E02005083,2021 super output areas - middle layer,152,542 Printing Trades,7
41,2021,E02005083,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,41
42,2021,E02005083,2021 super output areas - middle layer,152,544 Other Skilled Trades,10
