,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_PASS_27_NAME,OBS_VALUE
0,2021,E02004062,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,2
1,2021,E02004062,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",1
2,2021,E02004062,2021 super output areas - middle layer,152,British Overseas Territories,0
3,2021,E02004062,2021 super output areas - middle layer,152,No passport held,1503
4,2021,E02004063,2021 super output areas - middle layer,152,Total: All usual residents,7739
5,2021,E02004063,2021 super output areas - middle layer,152,Europe,6520
6,2021,E02004063,2021 super output areas - middle layer,152,Europe: United Kingdom,6380
7,2021,E02004063,2021 super output areas - middle layer,152,Europe: Ireland,33
8,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe,107
9,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,105
10,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,2
11,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,1
12,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,39
13,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,1
14,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,8
15,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,1
16,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,22
17,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,13
18,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,18
19,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,2
20,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,1
21,2021,E02004063,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,1
22,2021,E02004063,2021 super output areas - middle layer,152,Africa,7
23,2021,E02004063,2021 super output areas - middle layer,152,Africa: North Africa,1
24,2021,E02004063,2021 super output areas - middle layer,152,Africa: Central and Western Africa,1
25,2021,E02004063,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,5
26,2021,E02004063,2021 super output areas - middle layer,152,Middle East and Asia,18
27,2021,E02004063,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,0
28,2021,E02004063,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,0
29,2021,E02004063,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,10
30,2021,E02004063,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,8
31,2021,E02004063,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
32,2021,E02004063,2021 super output areas - middle layer,152,The Americas and the Caribbean,3
33,2021,E02004063,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,2
34,2021,E02004063,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,1
35,2021,E02004063,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",2
36,2021,E02004063,2021 super output areas - middle layer,152,British Overseas Territories,0
37,2021,E02004063,2021 super output areas - middle layer,152,No passport held,1189
38,2021,E02004064,2021 super output areas - middle layer,152,Total: All usual residents,9584
39,2021,E02004064,2021 super output areas - middle layer,152,Europe,7377
40,2021,E02004064,2021 super output areas - middle layer,152,Europe: United Kingdom,6984
41,2021,E02004064,2021 super output areas - middle layer,152,Europe: Ireland,38
42,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe,355
43,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,343
44,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,6
45,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,7
46,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,53
47,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,12
48,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,12
49,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,9
50,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,67
51,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,70
52,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,107
53,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,12
54,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,6
55,2021,E02004064,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,6
56,2021,E02004064,2021 super output areas - middle layer,152,Africa,48
57,2021,E02004064,2021 super output areas - middle layer,152,Africa: North Africa,2
58,2021,E02004064,2021 super output areas - middle layer,152,Africa: Central and Western Africa,28
59,2021,E02004064,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,18
60,2021,E02004064,2021 super output areas - middle layer,152,Middle East and Asia,147
61,2021,E02004064,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,3
62,2021,E02004064,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,12
63,2021,E02004064,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,109
64,2021,E02004064,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,23
65,2021,E02004064,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
66,2021,E02004064,2021 super output areas - middle layer,152,The Americas and the Caribbean,18
67,2021,E02004064,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,12
68,2021,E02004064,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,6
69,2021,E02004064,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",6
70,2021,E02004064,2021 super output areas - middle layer,152,British Overseas Territories,0
71,2021,E02004064,2021 super output areas - middle layer,152,No passport held,1988
72,2021,E02004065,2021 super output areas - middle layer,152,Total: All usual residents,8107
73,2021,E02004065,2021 super output areas - middle layer,152,Europe,7179
74,2021,E02004065,2021 super output areas - middle layer,152,Europe: United Kingdom,7108
75,2021,E02004065,2021 super output areas - middle layer,152,Europe: Ireland,29
76,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe,42
77,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,42
78,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,2
79,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,5
80,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,6
81,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,1
82,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,5
83,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,1
84,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,11
85,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,4
86,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,7
87,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,0
88,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,0
89,2021,E02004065,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,0
90,2021,E02004065,2021 super output areas - middle layer,152,Africa,5
91,2021,E02004065,2021 super output areas - middle layer,152,Africa: North Africa,0
92,2021,E02004065,2021 super output areas - middle layer,152,Africa: Central and Western Africa,2
93,2021,E02004065,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,3
94,2021,E02004065,2021 super output areas - middle layer,152,Middle East and Asia,22
95,2021,E02004065,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,0
96,2021,E02004065,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,4
97,2021,E02004065,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,10
98,2021,E02004065,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,8
99,2021,E02004065,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
100,2021,E02004065,2021 super output areas - middle layer,152,The Americas and the Caribbean,11
101,2021,E02004065,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,9
102,2021,E02004065,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,2
103,2021,E02004065,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",2
104,2021,E02004065,2021 super output areas - middle layer,152,British Overseas Territories,0
105,2021,E02004065,2021 super output areas - middle layer,152,No passport held,888
106,2021,E02004066,2021 super output areas - middle layer,152,Total: All usual residents,11418
107,2021,E02004066,2021 super output areas - middle layer,152,Europe,9253
108,2021,E02004066,2021 super output areas - middle layer,152,Europe: United Kingdom,9035
109,2021,E02004066,2021 super output areas - middle layer,152,Europe: Ireland,28
110,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe,190
111,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,181
112,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,5
113,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,2
114,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,21
115,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,10
116,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,3
117,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,15
118,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,45
119,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,32
120,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,48
121,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,9
122,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,5
123,2021,E02004066,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,4
124,2021,E02004066,2021 super output areas - middle layer,152,Africa,27
125,2021,E02004066,2021 super output areas - middle layer,152,Africa: North Africa,7
126,2021,E02004066,2021 super output areas - middle layer,152,Africa: Central and Western Africa,14
127,2021,E02004066,2021 super output areas - middle layer,152,Africa: South and Eastern Africa,6
128,2021,E02004066,2021 super output areas - middle layer,152,Middle East and Asia,137
129,2021,E02004066,2021 super output areas - middle layer,152,Middle East and Asia: Middle East,2
130,2021,E02004066,2021 super output areas - middle layer,152,Middle East and Asia: Eastern Asia,7
131,2021,E02004066,2021 super output areas - middle layer,152,Middle East and Asia: Southern Asia,110
132,2021,E02004066,2021 super output areas - middle layer,152,Middle East and Asia: South-East Asia,18
133,2021,E02004066,2021 super output areas - middle layer,152,Middle East and Asia: Central Asia,0
134,2021,E02004066,2021 super output areas - middle layer,152,The Americas and the Caribbean,17
135,2021,E02004066,2021 super output areas - middle layer,152,The Americas and the Caribbean: North America and the Caribbean,13
136,2021,E02004066,2021 super output areas - middle layer,152,The Americas and the Caribbean: Central and South America,4
137,2021,E02004066,2021 super output areas - middle layer,152,"Antarctica and Oceania, including Australasia",4
138,2021,E02004066,2021 super output areas - middle layer,152,British Overseas Territories,0
139,2021,E02004066,2021 super output areas - middle layer,152,No passport held,1980
140,2021,E02004067,2021 super output areas - middle layer,152,Total: All usual residents,6298
141,2021,E02004067,2021 super output areas - middle layer,152,Europe,4281
142,2021,E02004067,2021 super output areas - middle layer,152,Europe: United Kingdom,4073
143,2021,E02004067,2021 super output areas - middle layer,152,Europe: Ireland,11
144,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe,197
145,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries,183
146,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: France,5
147,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Germany,3
148,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Italy,6
149,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Portugal,10
150,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Spain,2
151,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Lithuania,14
152,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Poland,79
153,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Romania,21
154,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: EU Member countries: Other EU countries,43
155,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe,14
156,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Turkey,9
157,2021,E02004067,2021 super output areas - middle layer,152,Europe: Other Europe: Rest of Europe: Other Europe,5
158,2021,E02004067,2021 super output areas - middle layer,152,Africa,23
159,2021,E02004067,2021 super output areas - middle layer,152,Africa: North Africa,6
